tenant_key,program_name,business_sponsor,technology_owner,objective,scope,status,phase,target_outcomes,dependencies,risks,budget_usd,expected_value_usd,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,Regulatory Reporting Automation,CFO,enterprise architecture,"Advance Contact Center Experience Transformation with governed evidence, safe controls, and candidate-only read models.",digital banking; general ledger and ERP; RegOps Managed Services,approved,mobilize,planning outcomes only; realized value requires finance validation,general ledger and ERP; RegOps Managed Services; digital banking evidence,access controls; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00066,FCF-EVID-05466,FCF-09_PROGRAMS_INITIATIVES-SRC-00066,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Contact Center Experience Transformation,COO,platform engineering,"Advance Cloud Resilience and Zero Trust with governed evidence, safe controls, and candidate-only read models.",finance and treasury; identity and access management; CyberGate Security,approved,design,planning outcomes only; realized value requires finance validation,identity and access management; CyberGate Security; finance and treasury evidence,audit logging; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00067,FCF-EVID-05467,FCF-09_PROGRAMS_INITIATIVES-SRC-00067,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Cloud Resilience and Zero Trust,CIO,application owner,"Advance Branch Workforce Productivity with governed evidence, safe controls, and candidate-only read models.",HR and change; model risk management system; LedgerWorks ERP,evidence gate,build,planning outcomes only; realized value requires finance validation,model risk management system; LedgerWorks ERP; HR and change evidence,customer consent; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00068,FCF-EVID-05468,FCF-09_PROGRAMS_INITIATIVES-SRC-00068,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Branch Workforce Productivity,CTO,data engineering,"Advance Wealth Advisor Desktop Modernization with governed evidence, safe controls, and candidate-only read models.",platform engineering; regulatory reporting platform; CoreBridge Banking Services,approved,validate,planning outcomes only; realized value requires finance validation,regulatory reporting platform; CoreBridge Banking Services; platform engineering evidence,regulatory reporting accuracy; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00069,FCF-EVID-05469,FCF-09_PROGRAMS_INITIATIVES-SRC-00069,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Wealth Advisor Desktop Modernization,CDAO,IT service management,"Advance Model Risk and AI Governance with governed evidence, safe controls, and candidate-only read models.",data and analytics; document management platform; CardRail Processing,approved,control gate,planning outcomes only; realized value requires finance validation,document management platform; CardRail Processing; data and analytics evidence,operational resilience; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00070,FCF-EVID-05470,FCF-09_PROGRAMS_INITIATIVES-SRC-00070,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Model Risk and AI Governance,CISO,enterprise architecture,"Advance Finance and GL Modernization with governed evidence, safe controls, and candidate-only read models.",regulatory reporting; core banking platform; PayAxis Network Services,approved,mobilize,planning outcomes only; realized value requires finance validation,core banking platform; PayAxis Network Services; regulatory reporting evidence,third-party risk; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00071,FCF-EVID-05471,FCF-09_PROGRAMS_INITIATIVES-SRC-00071,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Finance and GL Modernization,Chief compliance officer,platform engineering,"Advance Digital Banking Modernization with governed evidence, safe controls, and candidate-only read models.",vendor management; loan origination platform; CloudNorth Data Platform,evidence gate,design,planning outcomes only; realized value requires finance validation,loan origination platform; CloudNorth Data Platform; vendor management evidence,cyber risk; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00072,FCF-EVID-05472,FCF-09_PROGRAMS_INITIATIVES-SRC-00072,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Digital Banking Modernization,Chief procurement officer,application owner,"Advance Payments Platform Resilience with governed evidence, safe controls, and candidate-only read models.",retail banking; card processing platform; InsightLake Analytics,approved,build,planning outcomes only; realized value requires finance validation,card processing platform; InsightLake Analytics; retail banking evidence,fraud loss; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00073,FCF-EVID-05473,FCF-09_PROGRAMS_INITIATIVES-SRC-00073,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Payments Platform Resilience,Chief people officer,data engineering,"Advance Fraud and Financial Crimes Transformation with governed evidence, safe controls, and candidate-only read models.",commercial banking; payments hub; Servica Contact Cloud,approved,validate,planning outcomes only; realized value requires finance validation,payments hub; Servica Contact Cloud; commercial banking evidence,vendor concentration; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00074,FCF-EVID-05474,FCF-09_PROGRAMS_INITIATIVES-SRC-00074,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Fraud and Financial Crimes Transformation,Transformation office lead,IT service management,"Advance Core Banking Simplification with governed evidence, safe controls, and candidate-only read models.",wealth advisory; ACH and wire operations; FraudShield Controls,approved,control gate,planning outcomes only; realized value requires finance validation,ACH and wire operations; FraudShield Controls; wealth advisory evidence,cloud exit and resilience; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00075,FCF-EVID-05475,FCF-09_PROGRAMS_INITIATIVES-SRC-00075,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Core Banking Simplification,Experience leader,enterprise architecture,"Advance Data Governance and Lakehouse Foundation with governed evidence, safe controls, and candidate-only read models.",mortgage lending; fraud detection platform; ComplyCase Risk Systems,evidence gate,mobilize,planning outcomes only; realized value requires finance validation,fraud detection platform; ComplyCase Risk Systems; mortgage lending evidence,model risk management; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00076,FCF-EVID-05476,FCF-09_PROGRAMS_INITIATIVES-SRC-00076,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Data Governance and Lakehouse Foundation,Business unit president,platform engineering,"Advance Regulatory Reporting Automation with governed evidence, safe controls, and candidate-only read models.",cards and payments; AML/KYC case management; CreditSignal Data Services,approved,design,planning outcomes only; realized value requires finance validation,AML/KYC case management; CreditSignal Data Services; cards and payments evidence,fair lending and bias; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00077,FCF-EVID-05477,FCF-09_PROGRAMS_INITIATIVES-SRC-00077,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Regulatory Reporting Automation,Contact center leader,application owner,"Advance Contact Center Experience Transformation with governed evidence, safe controls, and candidate-only read models.",treasury services; CRM and banker desktop; RegOps Managed Services,approved,build,planning outcomes only; realized value requires finance validation,CRM and banker desktop; RegOps Managed Services; treasury services evidence,explainability; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00078,FCF-EVID-05478,FCF-09_PROGRAMS_INITIATIVES-SRC-00078,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Contact Center Experience Transformation,Operations leader,data engineering,"Advance Cloud Resilience and Zero Trust with governed evidence, safe controls, and candidate-only read models.",fraud operations; contact center platform; CyberGate Security,approved,validate,planning outcomes only; realized value requires finance validation,contact center platform; CyberGate Security; fraud operations evidence,GLBA privacy; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00079,FCF-EVID-05479,FCF-09_PROGRAMS_INITIATIVES-SRC-00079,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Cloud Resilience and Zero Trust,Chief architect,IT service management,"Advance Branch Workforce Productivity with governed evidence, safe controls, and candidate-only read models.",AML and KYC; mobile banking platform; LedgerWorks ERP,evidence gate,control gate,planning outcomes only; realized value requires finance validation,mobile banking platform; LedgerWorks ERP; AML and KYC evidence,PCI DSS; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00080,FCF-EVID-05480,FCF-09_PROGRAMS_INITIATIVES-SRC-00080,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Branch Workforce Productivity,Application owner,enterprise architecture,"Advance Wealth Advisor Desktop Modernization with governed evidence, safe controls, and candidate-only read models.",risk and compliance; online banking platform; CoreBridge Banking Services,approved,mobilize,planning outcomes only; realized value requires finance validation,online banking platform; CoreBridge Banking Services; risk and compliance evidence,data retention; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00081,FCF-EVID-05481,FCF-09_PROGRAMS_INITIATIVES-SRC-00081,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Wealth Advisor Desktop Modernization,ITSM leader,platform engineering,"Advance Model Risk and AI Governance with governed evidence, safe controls, and candidate-only read models.",branch operations; cloud lakehouse foundation; CardRail Processing,approved,design,planning outcomes only; realized value requires finance validation,cloud lakehouse foundation; CardRail Processing; branch operations evidence,access controls; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00082,FCF-EVID-05482,FCF-09_PROGRAMS_INITIATIVES-SRC-00082,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Model Risk and AI Governance,CEO,application owner,"Advance Finance and GL Modernization with governed evidence, safe controls, and candidate-only read models.",contact center; enterprise risk platform; PayAxis Network Services,approved,build,planning outcomes only; realized value requires finance validation,enterprise risk platform; PayAxis Network Services; contact center evidence,audit logging; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00083,FCF-EVID-05483,FCF-09_PROGRAMS_INITIATIVES-SRC-00083,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Finance and GL Modernization,CFO,data engineering,"Advance Digital Banking Modernization with governed evidence, safe controls, and candidate-only read models.",digital banking; general ledger and ERP; CloudNorth Data Platform,evidence gate,validate,planning outcomes only; realized value requires finance validation,general ledger and ERP; CloudNorth Data Platform; digital banking evidence,customer consent; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00084,FCF-EVID-05484,FCF-09_PROGRAMS_INITIATIVES-SRC-00084,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Digital Banking Modernization,COO,IT service management,"Advance Payments Platform Resilience with governed evidence, safe controls, and candidate-only read models.",finance and treasury; identity and access management; InsightLake Analytics,approved,control gate,planning outcomes only; realized value requires finance validation,identity and access management; InsightLake Analytics; finance and treasury evidence,regulatory reporting accuracy; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00085,FCF-EVID-05485,FCF-09_PROGRAMS_INITIATIVES-SRC-00085,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Payments Platform Resilience,CIO,enterprise architecture,"Advance Fraud and Financial Crimes Transformation with governed evidence, safe controls, and candidate-only read models.",HR and change; model risk management system; Servica Contact Cloud,approved,mobilize,planning outcomes only; realized value requires finance validation,model risk management system; Servica Contact Cloud; HR and change evidence,operational resilience; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00086,FCF-EVID-05486,FCF-09_PROGRAMS_INITIATIVES-SRC-00086,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Fraud and Financial Crimes Transformation,CTO,platform engineering,"Advance Core Banking Simplification with governed evidence, safe controls, and candidate-only read models.",platform engineering; regulatory reporting platform; FraudShield Controls,approved,design,planning outcomes only; realized value requires finance validation,regulatory reporting platform; FraudShield Controls; platform engineering evidence,third-party risk; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00087,FCF-EVID-05487,FCF-09_PROGRAMS_INITIATIVES-SRC-00087,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Core Banking Simplification,CDAO,application owner,"Advance Data Governance and Lakehouse Foundation with governed evidence, safe controls, and candidate-only read models.",data and analytics; document management platform; ComplyCase Risk Systems,evidence gate,build,planning outcomes only; realized value requires finance validation,document management platform; ComplyCase Risk Systems; data and analytics evidence,cyber risk; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00088,FCF-EVID-05488,FCF-09_PROGRAMS_INITIATIVES-SRC-00088,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Data Governance and Lakehouse Foundation,CISO,data engineering,"Advance Regulatory Reporting Automation with governed evidence, safe controls, and candidate-only read models.",regulatory reporting; core banking platform; CreditSignal Data Services,approved,validate,planning outcomes only; realized value requires finance validation,core banking platform; CreditSignal Data Services; regulatory reporting evidence,fraud loss; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00089,FCF-EVID-05489,FCF-09_PROGRAMS_INITIATIVES-SRC-00089,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Regulatory Reporting Automation,Chief compliance officer,IT service management,"Advance Contact Center Experience Transformation with governed evidence, safe controls, and candidate-only read models.",vendor management; loan origination platform; RegOps Managed Services,approved,control gate,planning outcomes only; realized value requires finance validation,loan origination platform; RegOps Managed Services; vendor management evidence,vendor concentration; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00090,FCF-EVID-05490,FCF-09_PROGRAMS_INITIATIVES-SRC-00090,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Contact Center Experience Transformation,Chief procurement officer,enterprise architecture,"Advance Cloud Resilience and Zero Trust with governed evidence, safe controls, and candidate-only read models.",retail banking; card processing platform; CyberGate Security,approved,mobilize,planning outcomes only; realized value requires finance validation,card processing platform; CyberGate Security; retail banking evidence,cloud exit and resilience; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00091,FCF-EVID-05491,FCF-09_PROGRAMS_INITIATIVES-SRC-00091,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Cloud Resilience and Zero Trust,Chief people officer,platform engineering,"Advance Branch Workforce Productivity with governed evidence, safe controls, and candidate-only read models.",commercial banking; payments hub; LedgerWorks ERP,evidence gate,design,planning outcomes only; realized value requires finance validation,payments hub; LedgerWorks ERP; commercial banking evidence,model risk management; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00092,FCF-EVID-05492,FCF-09_PROGRAMS_INITIATIVES-SRC-00092,09_programs_initiatives,Programs & Initiatives,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Branch Workforce Productivity,Transformation office lead,application owner,"Advance Wealth Advisor Desktop Modernization with governed evidence, safe controls, and candidate-only read models.",wealth advisory; ACH and wire operations; CoreBridge Banking Services,approved,build,planning outcomes only; realized value requires finance validation,ACH and wire operations; CoreBridge Banking Services; wealth advisory evidence,fair lending and bias; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00093,FCF-EVID-05493,FCF-09_PROGRAMS_INITIATIVES-SRC-00093,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,Wealth Advisor Desktop Modernization,Experience leader,data engineering,"Advance Model Risk and AI Governance with governed evidence, safe controls, and candidate-only read models.",mortgage lending; fraud detection platform; CardRail Processing,approved,validate,planning outcomes only; realized value requires finance validation,fraud detection platform; CardRail Processing; mortgage lending evidence,explainability; no active promotion without review,28750000,0,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/09_programs_initiatives.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-09-00094,FCF-EVID-05494,FCF-09_PROGRAMS_INITIATIVES-SRC-00094,09_programs_initiatives,Programs & Initiatives,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
