tenant_key,system_name,system_type,system_category,business_function,system_scope,deployment_model,hosting_location,lifecycle_state,criticality,business_owner,technology_owner,vendor,data_domains,interfaces_count,current_state_or_target_state,volumetric_narrative,known_challenges_narrative,known_upgrades_plan_narrative,data_quality_notes,maturity_assessment_narrative,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status,system_id,inherited_line_of_business,inherited_function_tier,inherited_segment_hops,annual_cost_usd,user_count,technical_debt_score,cloud_readiness,replacement_candidate,end_of_support_date
skyharbor-air,Local Check-in Terminal — Honolulu (HNL),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Honolulu (HNL) — local station terminal,legacy_stable,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,3,current_state,"Segment-specific load: 27 check-in sessions/month for this module, roughly 28% of the enterprise-wide platform's total transaction volume; 3,843 named users in this domain.",duplicate manual data entry between this system and Amadeus Altéa Departure Control (DCS) specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"This module is in scope for migration to the cloud-hosted successor platform alongside the broader platform program, targeted for H1 FY27.","Known duplicate-record rate of roughly 28% in local check-in terminal data, mostly from the Amadeus Altéa Departure Control (DCS) interface not deduplicating on load.",Technical debt is low (chiefly unsupported middleware versions); functional adoption by airport station agents is high; governance maturity is centralized but under-resourced pending a completed architecture review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,303,APP-0302,synthetic-demo,02d991988a9390d3c295a3e295e5a934ce8347e583bd2d6465ec3a000a976908,enriched_dense_synthetic_generation_2026_07,none,SYS-f9b1b040b7,cargo;mainline;regional,front;middle,1,1880000,48,7,refactor_required,yes,2028-08-01
skyharbor-air,Outstation Ground Handling Coordination Tool — Providence (PVD),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Menzies Aviation-managed outstation system,sunset_planned,tier3,SVP Airport Operations,VP Airport & Ground Systems,Menzies Aviation,outstation turn coordination and irregularity records,2,current_state,"69,001 turns coordinated processed monthly by this segment/module, growing 4% YoY as cargo volume growth on widebody routes expands its footprint.","This module still reconciles against Ground Handling Partner Portal through a batch job rather than real time, so the legacy file-format handoff with Ground Handling Partner Portal requires manual reformatting.","This module is in scope for retirement in favor of the enterprise system of record alongside the broader platform program, targeted for H2 FY27.","outstation ground-coordination data fields are largely complete, but 4% of records show stale location values older than 2541 days.","Adoption is moderate among station agents at outstations; governance is fragmented across the Meridian and mainline organizations with VP Airport & Ground Systems as the named accountable owner; technical debt is low, concentrated in the integration layer.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,304,APP-0303,synthetic-demo,659e2104ab27f8151ea37a7c6ff3db55363a7de3ae6f285d155b244f2f77734e,enriched_dense_synthetic_generation_2026_07,none,SYS-bb81066ee8,cargo;mainline;regional,front;middle,1,1880000,42,8,already_cloud,yes,2027-09-01
skyharbor-air,Local Check-in Terminal — Providence (PVD),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Providence (PVD) — local station terminal,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,3,current_state,"This module carries 40,841 check-in sessions/day, a 16% share of total platform throughput, used by 3,196 airport station agents concentrated in the Providence (PVD) outstation.",batch-window latency causes data to be up to 11 hours stale during peak periods specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"This module is in scope for migration to the cloud-hosted successor platform alongside the broader platform program, targeted for Q2 FY27.","local check-in terminal data fields are largely complete, but 16% of records show stale identifier cross-reference values older than 3196 days.",Technical debt is concentrated but manageable (chiefly the integration layer); functional adoption by airport station agents is near-universal; governance maturity is centralized but under-resourced pending a documented data steward assignment.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,305,APP-0304,synthetic-demo,caaf29eae62e882509718d8638c6d4d3dc4f09775dc090acc1d2dc4a0ca6a986,enriched_dense_synthetic_generation_2026_07,none,SYS-5e3856c232,cargo;mainline;regional,front;middle,1,1880000,35,3,rehost_candidate,no,
skyharbor-air,Outstation Ground Handling Coordination Tool — Hartford (BDL),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Swissport International-managed outstation system,sunset_planned,tier3,SVP Airport Operations,VP Airport & Ground Systems,Swissport International,outstation turn coordination and irregularity records,5,current_state,"19,188 turns coordinated processed monthly by this segment/module, growing 4% YoY as the Meridian Regional integration expands its footprint.",reporting lags production data by up to 10 hours because refresh is still batch-based specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"VP Airport & Ground Systems plans consolidation onto the enterprise standard platform for this segment in H1 FY27, sequenced after the higher-priority modules.","Known duplicate-record rate of roughly 4% in outstation ground-coordination data, mostly from the Ground Handling Partner Portal interface not deduplicating on load.","Adoption is high among station agents at outstations; governance is fragmented across the Meridian and mainline organizations with VP Airport & Ground Systems as the named accountable owner; technical debt is low, concentrated in the original 2016-era codebase.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,306,APP-0305,synthetic-demo,a8d7d8fd30d21dd40158e1406846ac4983af2890ffe0fe3fdfe8a833943f767d,enriched_dense_synthetic_generation_2026_07,none,SYS-9643011d71,cargo;mainline;regional,front;middle,1,1880000,63,7,already_cloud,yes,
skyharbor-air,Local Check-in Terminal — Hartford (BDL),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Hartford (BDL) — local station terminal,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,1,current_state,"5 check-in sessions processed monthly by this segment/module, growing 21% YoY as cargo volume growth on widebody routes expands its footprint.","This module still reconciles against Amadeus Altéa Departure Control (DCS) through a batch job rather than real time, so known data quality issues in the local check-in terminal data feed require manual scrubbing before airport station agents can trust the output.","VP Airport & Ground Systems plans retirement in favor of the enterprise system of record for this segment in FY27, sequenced after the higher-priority modules.","local check-in terminal data fields are largely complete, but 21% of records show stale classification values older than 11924 days.","Developing governance maturity — VP Airport & Ground Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at strong at hub stations but weak at outstations among airport station agents. Technical debt is concentrated but manageable.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,307,APP-0306,synthetic-demo,8580323a7b715f7e77dc6238c77d102a81dec9206d8bd53b635e2472fc34a147,enriched_dense_synthetic_generation_2026_07,none,SYS-f507a200c3,cargo;mainline;regional,front;middle,1,1880000,39,3,refactor_required,no,
skyharbor-air,Outstation Ground Handling Coordination Tool — Richmond (RIC),Custom,Airport Operations Control,Airport & Ground Operations,station,on_premise,Local station-managed outstation system,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,,outstation turn coordination and irregularity records,2,current_state,"13 turns coordinated processed monthly by this segment/module, growing 8% YoY as new route launches expands its footprint.",known data quality issues in the outstation ground-coordination data feed require manual scrubbing before station agents at outstations can trust the output specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"This module is in scope for retirement in favor of the enterprise system of record alongside the broader platform program, targeted for late FY27.","Known duplicate-record rate of roughly 8% in outstation ground-coordination data, mostly from the Ground Handling Partner Portal interface not deduplicating on load.","Adoption is uneven across stations among station agents at outstations; governance is fragmented across the Meridian and mainline organizations with VP Airport & Ground Systems as the named accountable owner; technical debt is moderate, concentrated in hard-coded station configuration.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,308,APP-0307,synthetic-demo,9860e5e5aa4a6724e9fc638c3667f18e0bba572ce34302d4c917a478adc1bb1b,enriched_dense_synthetic_generation_2026_07,none,SYS-20ed7ea255,cargo;mainline;regional,front;middle,1,1880000,57,3,rehost_candidate,no,
skyharbor-air,Local Check-in Terminal — Richmond (RIC),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Richmond (RIC) — local station terminal,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,4,current_state,"Segment-specific load: 43 check-in sessions/month for this module, roughly 7% of the enterprise-wide platform's total transaction volume; 1,204 named users in this domain.","This module still reconciles against Amadeus Altéa Departure Control (DCS) through a batch job rather than real time, so duplicate manual data entry between this system and Amadeus Altéa Departure Control (DCS).","VP Airport & Ground Systems plans retirement in favor of the enterprise system of record for this segment in FY28, sequenced after the higher-priority modules.",A residual data quality gap from the Meridian Regional integration means 7% of local check-in terminal data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,Technical debt is elevated and actively being paid down (chiefly the original 2016-era codebase); functional adoption by airport station agents is near-universal; governance maturity is developing pending a documented data steward assignment.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,309,APP-0308,synthetic-demo,1e5f9d09b907d35cbe31743eeba5f7a10989737c1dec9d998c74fc416ec9f4f3,enriched_dense_synthetic_generation_2026_07,none,SYS-5bbd487dc4,cargo;mainline;regional,front;middle,1,1880000,33,3,refactor_required,no,
skyharbor-air,Outstation Ground Handling Coordination Tool — Norfolk (ORF),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Swissport International-managed outstation system,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,Swissport International,outstation turn coordination and irregularity records,2,current_state,"Segment-specific load: 28,220 turns coordinated/month for this module, roughly 31% of the enterprise-wide platform's total transaction volume; 9,994 named users in this domain.","This module still reconciles against Ground Handling Partner Portal through a batch job rather than real time, so known data quality issues in the outstation ground-coordination data feed require manual scrubbing before station agents at outstations can trust the output.","VP Airport & Ground Systems plans an API modernization for this segment in H1 FY27, sequenced after the higher-priority modules.",No automated data quality monitoring exists yet for outstation ground-coordination data; spot checks have found classification inconsistencies in an estimated 31% of records.,"Informal governance maturity — VP Airport & Ground Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at moderate among station agents at outstations. Technical debt is significant.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,310,APP-0309,synthetic-demo,a0a5d68c2b066af2e378e1ccfd170b391320fd57b6960e6138a82d5b0ac291eb,enriched_dense_synthetic_generation_2026_07,none,SYS-64cff45043,cargo;mainline;regional,front;middle,1,1880000,24,4,already_cloud,no,
skyharbor-air,Local Check-in Terminal — Norfolk (ORF),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Norfolk (ORF) — local station terminal,legacy_stable,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,3,current_state,"This module carries 48 check-in sessions/day, a 18% share of total platform throughput, used by 6,443 airport station agents concentrated in the Norfolk (ORF) outstation.",reporting lags production data by up to 2 hours because refresh is still batch-based specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"This module is in scope for expansion of real-time integration coverage alongside the broader platform program, targeted for the next 18 months.",A residual data quality gap from the Meridian Regional integration means 18% of local check-in terminal data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,Technical debt is concentrated but manageable (chiefly the integration layer); functional adoption by airport station agents is near-universal; governance maturity is informal pending a signed-off ownership RACI.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,311,APP-0310,synthetic-demo,7b0d066f32c3b51e07d0f3e2fe2c7e3527737993891acd3bc4cf49696c54ddf1,enriched_dense_synthetic_generation_2026_07,none,SYS-24b7b5f222,cargo;mainline;regional,front;middle,1,1880000,19,6,refactor_required,no,
skyharbor-air,Outstation Ground Handling Coordination Tool — Louisville (SDF),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Menzies Aviation-managed outstation system,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,Menzies Aviation,outstation turn coordination and irregularity records,4,current_state,"71,155 turns coordinated processed monthly by this segment/module, growing 21% YoY as the Meridian Regional integration expands its footprint.","This module still reconciles against Ground Handling Partner Portal through a batch job rather than real time, so access provisioning for new station agents at outstations takes 5 business days versus the 1-day target.","This module is in scope for retirement in favor of the enterprise system of record alongside the broader platform program, targeted for FY27.","outstation ground-coordination data is well-governed for production use, though historical records prior to 2022 lack consistent status tagging.",Technical debt is significant (chiefly unsupported middleware versions); functional adoption by station agents at outstations is near-universal; governance maturity is well-established pending a documented data steward assignment.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,312,APP-0311,synthetic-demo,fdb3dd50397c8940d896112e95d3586ac85a8a92e6a3b0dcf4bf1fd0d83e572d,enriched_dense_synthetic_generation_2026_07,none,SYS-70cf188c8b,cargo;mainline;regional,front;middle,1,1880000,37,3,already_cloud,no,
skyharbor-air,Local Check-in Terminal — Louisville (SDF),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Louisville (SDF) — local station terminal,legacy_stable,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,1,current_state,"This module carries 28,166 check-in sessions/day, a 9% share of total platform throughput, used by 2,078 airport station agents concentrated in the Louisville (SDF) outstation.","This module still reconciles against Amadeus Altéa Departure Control (DCS) through a batch job rather than real time, so duplicate manual data entry between this system and Amadeus Altéa Departure Control (DCS).","VP Airport & Ground Systems plans retirement in favor of the enterprise system of record for this segment in the next 18 months, sequenced after the higher-priority modules.",No automated data quality monitoring exists yet for local check-in terminal data; spot checks have found location inconsistencies in an estimated 9% of records.,"Adoption is moderate among airport station agents; governance is fragmented across the Meridian and mainline organizations with VP Airport & Ground Systems as the named accountable owner; technical debt is moderate, concentrated in custom modifications that block vendor upgrades.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,313,APP-0312,synthetic-demo,f491485c75480752bb1a2384f6997044db6e2602e542c9b3e11433746b9e85a7,enriched_dense_synthetic_generation_2026_07,none,SYS-8e13d0d42c,cargo;mainline;regional,front;middle,1,1880000,30,7,refactor_required,yes,
skyharbor-air,Outstation Ground Handling Coordination Tool — Memphis (MEM),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Swissport International-managed outstation system,deprecated,tier3,SVP Airport Operations,VP Airport & Ground Systems,Swissport International,outstation turn coordination and irregularity records,2,current_state,"62,695 turns coordinated processed monthly by this segment/module, growing 6% YoY as new route launches expands its footprint.",the legacy file-format handoff with Ground Handling Partner Portal requires manual reformatting specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"This module is in scope for retirement in favor of the enterprise system of record alongside the broader platform program, targeted for H2 FY27.","outstation ground-coordination data completeness is strong (~6%), but cross-reference accuracy against Ground Handling Partner Portal has not been formally measured.",Technical debt is elevated and actively being paid down (chiefly the reporting layer); functional adoption by station agents at outstations is high; governance maturity is developing pending a documented data steward assignment.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,314,APP-0313,synthetic-demo,fa962ceff1f21a92cead82db177d61af2c58b01d4cd0ea5807f3d5c08d34c632,enriched_dense_synthetic_generation_2026_07,none,SYS-b9288d5b78,cargo;mainline;regional,front;middle,1,1880000,41,9,already_cloud,yes,
skyharbor-air,Local Check-in Terminal — Memphis (MEM),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Memphis (MEM) — local station terminal,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,1,current_state,"This module carries 29 check-in sessions/day, a 13% share of total platform throughput, used by 2,523 airport station agents concentrated in the Memphis (MEM) outstation.",reconciliation against Amadeus Altéa Departure Control (DCS) is a monthly manual process prone to error specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"VP Airport & Ground Systems plans consolidation onto the enterprise standard platform for this segment in the next 18 months, sequenced after the higher-priority modules.","local check-in terminal data is well-governed for production use, though historical records prior to 2021 lack consistent cost-center tagging.",Technical debt is significant (chiefly hard-coded station configuration); functional adoption by airport station agents is uneven across stations; governance maturity is well-established pending a formal change-control board.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,315,APP-0314,synthetic-demo,3d900c9c43652251ca1f49a363b8b1a9de009d33837bcacbcb694cfcc5525f1f,enriched_dense_synthetic_generation_2026_07,none,SYS-c53136d32c,cargo;mainline;regional,front;middle,1,1880000,36,4,refactor_required,no,
skyharbor-air,Outstation Ground Handling Coordination Tool — Birmingham (BHM),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Swissport International-managed outstation system,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,Swissport International,outstation turn coordination and irregularity records,5,current_state,"27 turns coordinated processed monthly by this segment/module, growing 27% YoY as loyalty membership growth expands its footprint.",access provisioning for new station agents at outstations takes 6 business days versus the 1-day target specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"VP Airport & Ground Systems plans a phased module rollout for this segment in H1 FY27, sequenced after the higher-priority modules.","outstation ground-coordination data fields are largely complete, but 27% of records show stale last-updated timestamp values older than 7212 days.","Adoption is moderate among station agents at outstations; governance is centralized but under-resourced with VP Airport & Ground Systems as the named accountable owner; technical debt is significant, concentrated in custom modifications that block vendor upgrades.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,316,APP-0315,synthetic-demo,cf7834149892ac15d5898fa2dbc38a79bbbe2d7c25087d6dfd6a7b8c584c2667,enriched_dense_synthetic_generation_2026_07,none,SYS-66f654cb60,cargo;mainline;regional,front;middle,1,1880000,44,4,already_cloud,no,
skyharbor-air,Local Check-in Terminal — Birmingham (BHM),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Birmingham (BHM) — local station terminal,sunset_planned,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,4,current_state,"Segment-specific load: 52,256 check-in sessions/month for this module, roughly 16% of the enterprise-wide platform's total transaction volume; 2,880 named users in this domain.","peak-load timeouts occur during Thanksgiving travel week when concurrent sessions exceed 2,880 specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.","VP Airport & Ground Systems plans a phased module rollout for this segment in FY28, sequenced after the higher-priority modules.",No automated data quality monitoring exists yet for local check-in terminal data; spot checks have found classification inconsistencies in an estimated 16% of records.,Technical debt is elevated and actively being paid down (chiefly hard-coded station configuration); functional adoption by airport station agents is moderate; governance maturity is fragmented across the Meridian and mainline organizations pending a signed-off ownership RACI.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,317,APP-0316,synthetic-demo,b9e861e2fa0bbe6b5c023783c3a9ee85415613e1d9ac59b938f6508dd348f466,enriched_dense_synthetic_generation_2026_07,none,SYS-cfdec1a610,cargo;mainline;regional,front;middle,1,1880000,37,7,rehost_candidate,yes,2027-01-01
skyharbor-air,Outstation Ground Handling Coordination Tool — Little Rock (LIT),SaaS,Airport Operations Control,Airport & Ground Operations,station,saas,Swissport International-managed outstation system,sunset_planned,tier3,SVP Airport Operations,VP Airport & Ground Systems,Swissport International,outstation turn coordination and irregularity records,5,current_state,"This module carries 3 turns coordinated/day, a 32% share of total platform throughput, used by 89 station agents at outstations concentrated in the Little Rock (LIT) outstation.","This module still reconciles against Ground Handling Partner Portal through a batch job rather than real time, so access provisioning for new station agents at outstations takes 12 business days versus the 1-day target.","VP Airport & Ground Systems plans a version upgrade for this segment in FY27, sequenced after the higher-priority modules.","Known duplicate-record rate of roughly 32% in outstation ground-coordination data, mostly from the Ground Handling Partner Portal interface not deduplicating on load.","Fragmented across the meridian and mainline organizations governance maturity — VP Airport & Ground Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at strong at hub stations but weak at outstations among station agents at outstations. Technical debt is moderate.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,318,APP-0317,synthetic-demo,40fb7653cb72a6fed794afed399daa2a32dceb593837ec3f093d4194d802dfff,enriched_dense_synthetic_generation_2026_07,none,SYS-dfa840f989,cargo;mainline;regional,front;middle,1,1880000,19,7,already_cloud,yes,
skyharbor-air,Local Check-in Terminal — Little Rock (LIT),COTS,Airport Common-Use Infrastructure,Airport & Ground Operations,station,hybrid,Little Rock (LIT) — local station terminal,current,tier3,SVP Airport Operations,VP Airport & Ground Systems,SITA,local check-in and boarding sessions,4,current_state,"Segment-specific load: 21 check-in sessions/month for this module, roughly 16% of the enterprise-wide platform's total transaction volume; 11,424 named users in this domain.","This module still reconciles against Amadeus Altéa Departure Control (DCS) through a batch job rather than real time, so peak-load timeouts occur during Thanksgiving travel week when concurrent sessions exceed 11,424.","This module is in scope for consolidation onto the enterprise standard platform alongside the broader platform program, targeted for the next 18 months.","local check-in terminal data completeness is strong (~16%), but cross-reference accuracy against Amadeus Altéa Departure Control (DCS) has not been formally measured.","Adoption is uneven across stations among airport station agents; governance is centralized but under-resourced with VP Airport & Ground Systems as the named accountable owner; technical debt is significant, concentrated in the original 2016-era codebase.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,319,APP-0318,synthetic-demo,36bc87c76431b64737d61e0cdcc91b48393e836a8845aaa99ce450880751cb65,enriched_dense_synthetic_generation_2026_07,none,SYS-345fb2f412,cargo;mainline;regional,front;middle,1,1880000,22,4,refactor_required,no,2027-02-01
