tenant_key,interview_id,source_version_id,interview_group,executive_area,stakeholder_role,question_id,question,answer,priority_theme,pain_point,initiative_link,business_priority,evidence_needed,interview_date,confidence,approval_status,known_gaps
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q01,What are the top strategic priorities this year?,"CDAO / Data & Analytics says End-to-end cost transparency is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",strategy,priority clarity,MER-MOVE-005,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,2026-07-16,medium,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q02,Where does the current operating model slow decisions?,"CDAO / Data & Analytics says Payment integrity and leakage reduction is promising, but operating model is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",operating model,decision latency,MER-MOVE-006,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q03,Which vendor or contract issue creates the most friction?,"CDAO / Data & Analytics says Automated close and reporting is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",vendor,contract friction,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q04,Which application or platform constraint matters most?,"CDAO / Data & Analytics says Unified clinical + claims lakehouse is promising, but platform is not decision-grade until Pharmacy claims platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",platform,technical constraint,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q05,Where are data quality or lineage gaps blocking confidence?,"CDAO / Data & Analytics says Governed data foundation for AI / LLM automation is promising, but data is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",data,lineage gap,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,medium,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q06,Which modernization priority is hardest to fund or sequence?,"CDAO / Data & Analytics says Call center optimization is promising, but modernization is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",modernization,sequencing risk,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q07,Which AI use case has executive appetite but weak evidence?,"CDAO / Data & Analytics says Provider quality and performance is promising, but AI readiness is not decision-grade until Epic Clarity evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",AI readiness,readiness gap,MER-MOVE-004,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q08,What risk or control would block production use?,"CDAO / Data & Analytics says End-to-end cost transparency is promising, but risk is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",risk,control blocker,MER-MOVE-005,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q09,Which KPI baseline should Tower validate first?,"CDAO / Data & Analytics says Payment integrity and leakage reduction is promising, but metrics is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",metrics,baseline gap,MER-MOVE-006,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,2026-07-16,medium,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q10,What value expectation should finance test before approval?,"CDAO / Data & Analytics says Automated close and reporting is promising, but value is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",value,finance proof,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q11,Which sourcing constraint should Source understand before event generation?,"CDAO / Data & Analytics says Unified clinical + claims lakehouse is promising, but sourcing is not decision-grade until Epic Clarity evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",sourcing,source constraint,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,high,active,
meridian-health,MER-INT-05,SRCV-MERIDIANHEALTH-1C6871339BBB,CDAO / Data & Analytics,CDAO / Data & Analytics,CDAO,Q12,What evidence would make the next decision safer?,"CDAO / Data & Analytics says Governed data foundation for AI / LLM automation is promising, but evidence is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",evidence,evidence needed,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q01,What are the top strategic priorities this year?,"Chief Experience Officer / Member Experience says Payment integrity and leakage reduction is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",strategy,priority clarity,MER-MOVE-006,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,2026-07-16,medium,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q02,Where does the current operating model slow decisions?,"Chief Experience Officer / Member Experience says Automated close and reporting is promising, but operating model is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",operating model,decision latency,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q03,Which vendor or contract issue creates the most friction?,"Chief Experience Officer / Member Experience says Unified clinical + claims lakehouse is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",vendor,contract friction,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q04,Which application or platform constraint matters most?,"Chief Experience Officer / Member Experience says Governed data foundation for AI / LLM automation is promising, but platform is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",platform,technical constraint,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q05,Where are data quality or lineage gaps blocking confidence?,"Chief Experience Officer / Member Experience says Call center optimization is promising, but data is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",data,lineage gap,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,medium,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q06,Which modernization priority is hardest to fund or sequence?,"Chief Experience Officer / Member Experience says Provider quality and performance is promising, but modernization is not decision-grade until Epic Caboodle evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",modernization,sequencing risk,MER-MOVE-004,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q07,Which AI use case has executive appetite but weak evidence?,"Chief Experience Officer / Member Experience says End-to-end cost transparency is promising, but AI readiness is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",AI readiness,readiness gap,MER-MOVE-005,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q08,What risk or control would block production use?,"Chief Experience Officer / Member Experience says Payment integrity and leakage reduction is promising, but risk is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",risk,control blocker,MER-MOVE-006,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q09,Which KPI baseline should Tower validate first?,"Chief Experience Officer / Member Experience says Automated close and reporting is promising, but metrics is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",metrics,baseline gap,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,medium,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q10,What value expectation should finance test before approval?,"Chief Experience Officer / Member Experience says Unified clinical + claims lakehouse is promising, but value is not decision-grade until Databricks on AWS evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",value,finance proof,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q11,Which sourcing constraint should Source understand before event generation?,"Chief Experience Officer / Member Experience says Governed data foundation for AI / LLM automation is promising, but sourcing is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",sourcing,source constraint,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,high,active,
meridian-health,MER-INT-06,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Experience Officer / Member Experience,Chief Experience Officer / Member Experience,Chief Experience Officer,Q12,What evidence would make the next decision safer?,"Chief Experience Officer / Member Experience says Call center optimization is promising, but evidence is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",evidence,evidence needed,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q01,What are the top strategic priorities this year?,"COO / Operations says Automated close and reporting is promising, but strategy is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",strategy,priority clarity,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,medium,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q02,Where does the current operating model slow decisions?,"COO / Operations says Unified clinical + claims lakehouse is promising, but operating model is not decision-grade until Epic Caboodle evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",operating model,decision latency,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q03,Which vendor or contract issue creates the most friction?,"COO / Operations says Governed data foundation for AI / LLM automation is promising, but vendor is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",vendor,contract friction,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q04,Which application or platform constraint matters most?,"COO / Operations says Call center optimization is promising, but platform is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",platform,technical constraint,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q05,Where are data quality or lineage gaps blocking confidence?,"COO / Operations says Provider quality and performance is promising, but data is not decision-grade until Provider contract repository evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",data,lineage gap,MER-MOVE-004,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,2026-07-16,medium,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q06,Which modernization priority is hardest to fund or sequence?,"COO / Operations says End-to-end cost transparency is promising, but modernization is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",modernization,sequencing risk,MER-MOVE-005,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q07,Which AI use case has executive appetite but weak evidence?,"COO / Operations says Payment integrity and leakage reduction is promising, but AI readiness is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",AI readiness,readiness gap,MER-MOVE-006,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q08,What risk or control would block production use?,"COO / Operations says Automated close and reporting is promising, but risk is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",risk,control blocker,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q09,Which KPI baseline should Tower validate first?,"COO / Operations says Unified clinical + claims lakehouse is promising, but metrics is not decision-grade until Pharmacy claims platform evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",metrics,baseline gap,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,medium,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q10,What value expectation should finance test before approval?,"COO / Operations says Governed data foundation for AI / LLM automation is promising, but value is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",value,finance proof,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q11,Which sourcing constraint should Source understand before event generation?,"COO / Operations says Call center optimization is promising, but sourcing is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",sourcing,source constraint,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,high,active,
meridian-health,MER-INT-07,SRCV-MERIDIANHEALTH-1C6871339BBB,COO / Operations,COO / Operations,COO,Q12,What evidence would make the next decision safer?,"COO / Operations says Provider quality and performance is promising, but evidence is not decision-grade until Epic Clarity evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",evidence,evidence needed,MER-MOVE-004,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q01,What are the top strategic priorities this year?,"Chief Medical / Clinical Operations says Unified clinical + claims lakehouse is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",strategy,priority clarity,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,medium,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q02,Where does the current operating model slow decisions?,"Chief Medical / Clinical Operations says Governed data foundation for AI / LLM automation is promising, but operating model is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",operating model,decision latency,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q03,Which vendor or contract issue creates the most friction?,"Chief Medical / Clinical Operations says Call center optimization is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",vendor,contract friction,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q04,Which application or platform constraint matters most?,"Chief Medical / Clinical Operations says Provider quality and performance is promising, but platform is not decision-grade until Power BI reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",platform,technical constraint,MER-MOVE-004,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q05,Where are data quality or lineage gaps blocking confidence?,"Chief Medical / Clinical Operations says End-to-end cost transparency is promising, but data is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",data,lineage gap,MER-MOVE-005,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,2026-07-16,medium,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q06,Which modernization priority is hardest to fund or sequence?,"Chief Medical / Clinical Operations says Payment integrity and leakage reduction is promising, but modernization is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",modernization,sequencing risk,MER-MOVE-006,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q07,Which AI use case has executive appetite but weak evidence?,"Chief Medical / Clinical Operations says Automated close and reporting is promising, but AI readiness is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",AI readiness,readiness gap,MER-MOVE-007,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q08,What risk or control would block production use?,"Chief Medical / Clinical Operations says Unified clinical + claims lakehouse is promising, but risk is not decision-grade until Claims administration platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",risk,control blocker,MER-MOVE-001,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q09,Which KPI baseline should Tower validate first?,"Chief Medical / Clinical Operations says Governed data foundation for AI / LLM automation is promising, but metrics is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",metrics,baseline gap,MER-MOVE-002,Governed data foundation for AI / LLM automation,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,2026-07-16,medium,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q10,What value expectation should finance test before approval?,"Chief Medical / Clinical Operations says Call center optimization is promising, but value is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",value,finance proof,MER-MOVE-003,Call center optimization,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q11,Which sourcing constraint should Source understand before event generation?,"Chief Medical / Clinical Operations says Provider quality and performance is promising, but sourcing is not decision-grade until Epic Caboodle evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",sourcing,source constraint,MER-MOVE-004,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,2026-07-16,high,active,
meridian-health,MER-INT-08,SRCV-MERIDIANHEALTH-1C6871339BBB,Chief Medical / Clinical Operations,Chief Medical / Clinical Operations,Chief Medical,Q12,What evidence would make the next decision safer?,"Chief Medical / Clinical Operations says End-to-end cost transparency is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",evidence,evidence needed,MER-MOVE-005,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,2026-07-16,high,active,
