relationship_id,from_ci_id,to_ci_id,relationship_type,dependency_direction,integration_pattern,data_flow,criticality,recovery_dependency,known_gap,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
REL-0113,CI-SVC-026,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,Claims Gateway operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-113,CMDB Stewardship,2026-05-01,0.79,true,
REL-0114,CI-DATA-027,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Member Portal operational metadata to CI-CLOUD-AZURE-PROD,High,false,,ServiceNow,REL-114,CMDB Stewardship,2026-05-01,0.8,true,
REL-0115,CI-DATA-027,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Member Portal operational metadata to CI-CLOUD-AWS-PROD,High,false,,ServiceNow,REL-115,CMDB Stewardship,2026-05-01,0.8,true,
REL-0116,CI-DATA-027,CI-INT-MIRTH,Secured By,Outbound,Batch file,Member Portal operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-116,CMDB Stewardship,2026-05-01,0.8,true,
REL-0117,CI-APP-028,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Provider Directory operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-117,CMDB Stewardship,2026-05-01,0.81,true,
REL-0118,CI-APP-028,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Provider Directory operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-118,CMDB Stewardship,2026-05-01,0.81,true,
REL-0119,CI-SVC-029,CI-INT-MIRTH,Depends On,Outbound,API,Utilization Management operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-119,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0120,CI-SVC-029,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Utilization Management operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-120,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0121,CI-SVC-029,CI-SEC-OKTA,Secured By,Outbound,Batch file,Utilization Management operational metadata to CI-SEC-OKTA,Medium,false,,ServiceNow,REL-121,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0122,CI-SVC-029,CI-CLOUD-AZURE-PROD,Hosted On,Bidirectional,SSO,Utilization Management operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,,ServiceNow,REL-122,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0123,CI-DATA-030,CI-APP-SERVICENOW,Depends On,Outbound,API,Clinical Trial Matching operational metadata to CI-APP-SERVICENOW,High,true,,ServiceNow,REL-123,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0124,CI-DATA-030,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Clinical Trial Matching operational metadata to CI-SEC-OKTA,High,true,,ServiceNow,REL-124,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0125,CI-DATA-030,CI-CLOUD-AZURE-PROD,Secured By,Outbound,Batch file,Clinical Trial Matching operational metadata to CI-CLOUD-AZURE-PROD,High,true,,ServiceNow,REL-125,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0126,CI-APP-031,CI-SEC-OKTA,Depends On,Outbound,API,Bioinformatics Pipeline operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-126,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0127,CI-APP-031,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,Bioinformatics Pipeline operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-127,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0128,CI-SVC-032,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Data De-identification Service operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,,ServiceNow,REL-128,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0129,CI-SVC-032,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Data De-identification Service operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-129,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0130,CI-DATA-033,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Secure Research Workspace operational metadata to CI-CLOUD-AWS-PROD,High,false,,ServiceNow,REL-130,CMDB Stewardship,2026-05-01,0.86,true,
REL-0131,CI-DATA-033,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Secure Research Workspace operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-131,CMDB Stewardship,2026-05-01,0.86,true,
REL-0132,CI-DATA-033,CI-APP-SERVICENOW,Secured By,Outbound,Batch file,Secure Research Workspace operational metadata to CI-APP-SERVICENOW,High,false,,ServiceNow,REL-132,CMDB Stewardship,2026-05-01,0.86,true,
REL-0133,CI-DATA-033,CI-SEC-OKTA,Hosted On,Bidirectional,SSO,Secure Research Workspace operational metadata to CI-SEC-OKTA,High,false,,ServiceNow,REL-133,CMDB Stewardship,2026-05-01,0.86,true,
REL-0134,CI-APP-034,CI-INT-MIRTH,Depends On,Outbound,API,Nurse Triage Platform operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-134,CMDB Stewardship,2026-05-01,0.87,true,
REL-0135,CI-APP-034,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Nurse Triage Platform operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-135,CMDB Stewardship,2026-05-01,0.87,true,
REL-0136,CI-SVC-035,CI-APP-SERVICENOW,Depends On,Outbound,API,Telehealth Platform operational metadata to CI-APP-SERVICENOW,Medium,true,,ServiceNow,REL-136,CMDB Stewardship,2026-05-01,0.78,true,
REL-0137,CI-SVC-035,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Telehealth Platform operational metadata to CI-SEC-OKTA,Medium,true,,ServiceNow,REL-137,CMDB Stewardship,2026-05-01,0.78,true,
REL-0138,CI-DATA-036,CI-SEC-OKTA,Depends On,Outbound,API,Patient Messaging operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-138,CMDB Stewardship,2026-05-01,0.79,true,
REL-0139,CI-DATA-036,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,Patient Messaging operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-139,CMDB Stewardship,2026-05-01,0.79,true,
REL-0140,CI-DATA-036,CI-CLOUD-AWS-PROD,Secured By,Outbound,Batch file,Patient Messaging operational metadata to CI-CLOUD-AWS-PROD,Critical,false,,ServiceNow,REL-140,CMDB Stewardship,2026-05-01,0.79,true,
REL-0141,CI-APP-037,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Enterprise API Gateway operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,Relationship owner needs quarterly validation.,ServiceNow,REL-141,CMDB Stewardship,2026-05-01,0.8,false,
REL-0142,CI-APP-037,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Enterprise API Gateway operational metadata to CI-CLOUD-AWS-PROD,Medium,false,Relationship owner needs quarterly validation.,ServiceNow,REL-142,CMDB Stewardship,2026-05-01,0.8,false,
REL-0143,CI-APP-037,CI-INT-MIRTH,Secured By,Outbound,Batch file,Enterprise API Gateway operational metadata to CI-INT-MIRTH,Medium,false,Relationship owner needs quarterly validation.,ServiceNow,REL-143,CMDB Stewardship,2026-05-01,0.8,false,
REL-0144,CI-APP-037,CI-APP-SERVICENOW,Hosted On,Bidirectional,SSO,Enterprise API Gateway operational metadata to CI-APP-SERVICENOW,Medium,false,Relationship owner needs quarterly validation.,ServiceNow,REL-144,CMDB Stewardship,2026-05-01,0.8,false,
REL-0145,CI-SVC-038,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Master Data Management operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-145,CMDB Stewardship,2026-05-01,0.81,true,
REL-0146,CI-SVC-038,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Master Data Management operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-146,CMDB Stewardship,2026-05-01,0.81,true,
REL-0147,CI-DATA-039,CI-INT-MIRTH,Depends On,Outbound,API,Document Management operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-147,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0148,CI-DATA-039,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Document Management operational metadata to CI-APP-SERVICENOW,High,false,,ServiceNow,REL-148,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0149,CI-DATA-039,CI-SEC-OKTA,Secured By,Outbound,Batch file,Document Management operational metadata to CI-SEC-OKTA,High,false,,ServiceNow,REL-149,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0150,CI-APP-040,CI-APP-SERVICENOW,Depends On,Outbound,API,Contract Lifecycle Management operational metadata to CI-APP-SERVICENOW,Medium,true,,ServiceNow,REL-150,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0151,CI-APP-040,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Contract Lifecycle Management operational metadata to CI-SEC-OKTA,Medium,true,,ServiceNow,REL-151,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0152,CI-SVC-041,CI-SEC-OKTA,Depends On,Outbound,API,PACS Imaging operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-152,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0153,CI-SVC-041,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,PACS Imaging operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-153,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0154,CI-SVC-041,CI-CLOUD-AWS-PROD,Secured By,Outbound,Batch file,PACS Imaging operational metadata to CI-CLOUD-AWS-PROD,Critical,false,,ServiceNow,REL-154,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0155,CI-SVC-041,CI-INT-MIRTH,Hosted On,Bidirectional,SSO,PACS Imaging operational metadata to CI-INT-MIRTH,Critical,false,,ServiceNow,REL-155,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0156,CI-DATA-042,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Laboratory Information System operational metadata to CI-CLOUD-AZURE-PROD,High,false,,ServiceNow,REL-156,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0157,CI-DATA-042,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Laboratory Information System operational metadata to CI-CLOUD-AWS-PROD,High,false,,ServiceNow,REL-157,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0158,CI-DATA-042,CI-INT-MIRTH,Secured By,Outbound,Batch file,Laboratory Information System operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-158,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0159,CI-APP-043,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Pharmacy Dispensing operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-159,CMDB Stewardship,2026-05-01,0.86,true,
REL-0160,CI-APP-043,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Pharmacy Dispensing operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-160,CMDB Stewardship,2026-05-01,0.86,true,
REL-0161,CI-SVC-044,CI-INT-MIRTH,Depends On,Outbound,API,Provider Scheduling operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-161,CMDB Stewardship,2026-05-01,0.87,true,
REL-0162,CI-SVC-044,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Provider Scheduling operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-162,CMDB Stewardship,2026-05-01,0.87,true,
REL-0163,CI-DATA-045,CI-APP-SERVICENOW,Depends On,Outbound,API,Referral Management operational metadata to CI-APP-SERVICENOW,High,true,,ServiceNow,REL-163,CMDB Stewardship,2026-05-01,0.78,true,
REL-0164,CI-DATA-045,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Referral Management operational metadata to CI-SEC-OKTA,High,true,,ServiceNow,REL-164,CMDB Stewardship,2026-05-01,0.78,true,
REL-0165,CI-DATA-045,CI-CLOUD-AZURE-PROD,Secured By,Outbound,Batch file,Referral Management operational metadata to CI-CLOUD-AZURE-PROD,High,true,,ServiceNow,REL-165,CMDB Stewardship,2026-05-01,0.78,true,
REL-0166,CI-DATA-045,CI-CLOUD-AWS-PROD,Hosted On,Bidirectional,SSO,Referral Management operational metadata to CI-CLOUD-AWS-PROD,High,true,,ServiceNow,REL-166,CMDB Stewardship,2026-05-01,0.78,true,
REL-0167,CI-APP-046,CI-SEC-OKTA,Depends On,Outbound,API,Claims Gateway operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-167,CMDB Stewardship,2026-05-01,0.79,true,
REL-0168,CI-APP-046,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,Claims Gateway operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-168,CMDB Stewardship,2026-05-01,0.79,true,
REL-0169,CI-SVC-047,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Member Portal operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,,ServiceNow,REL-169,CMDB Stewardship,2026-05-01,0.8,true,
REL-0170,CI-SVC-047,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Member Portal operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-170,CMDB Stewardship,2026-05-01,0.8,true,
REL-0171,CI-DATA-048,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Provider Directory operational metadata to CI-CLOUD-AWS-PROD,High,false,,ServiceNow,REL-171,CMDB Stewardship,2026-05-01,0.81,true,
REL-0172,CI-DATA-048,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Provider Directory operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-172,CMDB Stewardship,2026-05-01,0.81,true,
REL-0173,CI-DATA-048,CI-APP-SERVICENOW,Secured By,Outbound,Batch file,Provider Directory operational metadata to CI-APP-SERVICENOW,High,false,,ServiceNow,REL-173,CMDB Stewardship,2026-05-01,0.81,true,
REL-0174,CI-APP-049,CI-INT-MIRTH,Depends On,Outbound,API,Utilization Management operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-174,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0175,CI-APP-049,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Utilization Management operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-175,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0176,CI-APP-049,CI-SEC-OKTA,Secured By,Outbound,Batch file,Utilization Management operational metadata to CI-SEC-OKTA,Medium,false,,ServiceNow,REL-176,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0177,CI-APP-049,CI-CLOUD-AZURE-PROD,Hosted On,Bidirectional,SSO,Utilization Management operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,,ServiceNow,REL-177,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0178,CI-SVC-050,CI-APP-SERVICENOW,Depends On,Outbound,API,Clinical Trial Matching operational metadata to CI-APP-SERVICENOW,Medium,true,Relationship owner needs quarterly validation.,ServiceNow,REL-178,CMDB Stewardship,2026-05-01,0.8300000000000001,false,
REL-0179,CI-SVC-050,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Clinical Trial Matching operational metadata to CI-SEC-OKTA,Medium,true,Relationship owner needs quarterly validation.,ServiceNow,REL-179,CMDB Stewardship,2026-05-01,0.8300000000000001,false,
REL-0180,CI-DATA-051,CI-SEC-OKTA,Depends On,Outbound,API,Bioinformatics Pipeline operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-180,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0181,CI-DATA-051,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,Bioinformatics Pipeline operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-181,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0182,CI-DATA-051,CI-CLOUD-AWS-PROD,Secured By,Outbound,Batch file,Bioinformatics Pipeline operational metadata to CI-CLOUD-AWS-PROD,Critical,false,,ServiceNow,REL-182,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0183,CI-APP-052,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Data De-identification Service operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,,ServiceNow,REL-183,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0184,CI-APP-052,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Data De-identification Service operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-184,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0185,CI-SVC-053,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Secure Research Workspace operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-185,CMDB Stewardship,2026-05-01,0.86,true,
REL-0186,CI-SVC-053,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Secure Research Workspace operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-186,CMDB Stewardship,2026-05-01,0.86,true,
REL-0187,CI-SVC-053,CI-APP-SERVICENOW,Secured By,Outbound,Batch file,Secure Research Workspace operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-187,CMDB Stewardship,2026-05-01,0.86,true,
REL-0188,CI-SVC-053,CI-SEC-OKTA,Hosted On,Bidirectional,SSO,Secure Research Workspace operational metadata to CI-SEC-OKTA,Medium,false,,ServiceNow,REL-188,CMDB Stewardship,2026-05-01,0.86,true,
REL-0189,CI-DATA-054,CI-INT-MIRTH,Depends On,Outbound,API,Nurse Triage Platform operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-189,CMDB Stewardship,2026-05-01,0.87,true,
REL-0190,CI-DATA-054,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Nurse Triage Platform operational metadata to CI-APP-SERVICENOW,High,false,,ServiceNow,REL-190,CMDB Stewardship,2026-05-01,0.87,true,
REL-0191,CI-DATA-054,CI-SEC-OKTA,Secured By,Outbound,Batch file,Nurse Triage Platform operational metadata to CI-SEC-OKTA,High,false,,ServiceNow,REL-191,CMDB Stewardship,2026-05-01,0.87,true,
REL-0192,CI-APP-055,CI-APP-SERVICENOW,Depends On,Outbound,API,Telehealth Platform operational metadata to CI-APP-SERVICENOW,Medium,true,,ServiceNow,REL-192,CMDB Stewardship,2026-05-01,0.78,true,
REL-0193,CI-APP-055,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Telehealth Platform operational metadata to CI-SEC-OKTA,Medium,true,,ServiceNow,REL-193,CMDB Stewardship,2026-05-01,0.78,true,
REL-0194,CI-SVC-056,CI-SEC-OKTA,Depends On,Outbound,API,Patient Messaging operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-194,CMDB Stewardship,2026-05-01,0.79,true,
REL-0195,CI-SVC-056,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,Patient Messaging operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-195,CMDB Stewardship,2026-05-01,0.79,true,
REL-0196,CI-DATA-057,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Enterprise API Gateway operational metadata to CI-CLOUD-AZURE-PROD,High,false,,ServiceNow,REL-196,CMDB Stewardship,2026-05-01,0.8,true,
REL-0197,CI-DATA-057,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Enterprise API Gateway operational metadata to CI-CLOUD-AWS-PROD,High,false,,ServiceNow,REL-197,CMDB Stewardship,2026-05-01,0.8,true,
REL-0198,CI-DATA-057,CI-INT-MIRTH,Secured By,Outbound,Batch file,Enterprise API Gateway operational metadata to CI-INT-MIRTH,High,false,,ServiceNow,REL-198,CMDB Stewardship,2026-05-01,0.8,true,
REL-0199,CI-DATA-057,CI-APP-SERVICENOW,Hosted On,Bidirectional,SSO,Enterprise API Gateway operational metadata to CI-APP-SERVICENOW,High,false,,ServiceNow,REL-199,CMDB Stewardship,2026-05-01,0.8,true,
REL-0200,CI-APP-058,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Master Data Management operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-200,CMDB Stewardship,2026-05-01,0.81,true,
REL-0201,CI-APP-058,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Master Data Management operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-201,CMDB Stewardship,2026-05-01,0.81,true,
REL-0202,CI-SVC-059,CI-INT-MIRTH,Depends On,Outbound,API,Document Management operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-202,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0203,CI-SVC-059,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Document Management operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-203,CMDB Stewardship,2026-05-01,0.8200000000000001,true,
REL-0204,CI-DATA-060,CI-APP-SERVICENOW,Depends On,Outbound,API,Contract Lifecycle Management operational metadata to CI-APP-SERVICENOW,High,true,,ServiceNow,REL-204,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0205,CI-DATA-060,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Contract Lifecycle Management operational metadata to CI-SEC-OKTA,High,true,,ServiceNow,REL-205,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0206,CI-DATA-060,CI-CLOUD-AZURE-PROD,Secured By,Outbound,Batch file,Contract Lifecycle Management operational metadata to CI-CLOUD-AZURE-PROD,High,true,,ServiceNow,REL-206,CMDB Stewardship,2026-05-01,0.8300000000000001,true,
REL-0207,CI-APP-061,CI-SEC-OKTA,Depends On,Outbound,API,PACS Imaging operational metadata to CI-SEC-OKTA,Critical,false,,ServiceNow,REL-207,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0208,CI-APP-061,CI-CLOUD-AZURE-PROD,Integrates With,Bidirectional,HL7 feed,PACS Imaging operational metadata to CI-CLOUD-AZURE-PROD,Critical,false,,ServiceNow,REL-208,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0209,CI-APP-061,CI-CLOUD-AWS-PROD,Secured By,Outbound,Batch file,PACS Imaging operational metadata to CI-CLOUD-AWS-PROD,Critical,false,,ServiceNow,REL-209,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0210,CI-APP-061,CI-INT-MIRTH,Hosted On,Bidirectional,SSO,PACS Imaging operational metadata to CI-INT-MIRTH,Critical,false,,ServiceNow,REL-210,CMDB Stewardship,2026-05-01,0.8400000000000001,true,
REL-0211,CI-SVC-062,CI-CLOUD-AZURE-PROD,Depends On,Outbound,API,Laboratory Information System operational metadata to CI-CLOUD-AZURE-PROD,Medium,false,,ServiceNow,REL-211,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0212,CI-SVC-062,CI-CLOUD-AWS-PROD,Integrates With,Bidirectional,HL7 feed,Laboratory Information System operational metadata to CI-CLOUD-AWS-PROD,Medium,false,,ServiceNow,REL-212,CMDB Stewardship,2026-05-01,0.8500000000000001,true,
REL-0213,CI-DATA-063,CI-CLOUD-AWS-PROD,Depends On,Outbound,API,Pharmacy Dispensing operational metadata to CI-CLOUD-AWS-PROD,High,false,Relationship owner needs quarterly validation.,ServiceNow,REL-213,CMDB Stewardship,2026-05-01,0.86,false,
REL-0214,CI-DATA-063,CI-INT-MIRTH,Integrates With,Bidirectional,HL7 feed,Pharmacy Dispensing operational metadata to CI-INT-MIRTH,High,false,Relationship owner needs quarterly validation.,ServiceNow,REL-214,CMDB Stewardship,2026-05-01,0.86,false,
REL-0215,CI-DATA-063,CI-APP-SERVICENOW,Secured By,Outbound,Batch file,Pharmacy Dispensing operational metadata to CI-APP-SERVICENOW,High,false,Relationship owner needs quarterly validation.,ServiceNow,REL-215,CMDB Stewardship,2026-05-01,0.86,false,
REL-0216,CI-APP-064,CI-INT-MIRTH,Depends On,Outbound,API,Provider Scheduling operational metadata to CI-INT-MIRTH,Medium,false,,ServiceNow,REL-216,CMDB Stewardship,2026-05-01,0.87,true,
REL-0217,CI-APP-064,CI-APP-SERVICENOW,Integrates With,Bidirectional,HL7 feed,Provider Scheduling operational metadata to CI-APP-SERVICENOW,Medium,false,,ServiceNow,REL-217,CMDB Stewardship,2026-05-01,0.87,true,
REL-0218,CI-SVC-065,CI-APP-SERVICENOW,Depends On,Outbound,API,Referral Management operational metadata to CI-APP-SERVICENOW,Medium,true,,ServiceNow,REL-218,CMDB Stewardship,2026-05-01,0.78,true,
REL-0219,CI-SVC-065,CI-SEC-OKTA,Integrates With,Bidirectional,HL7 feed,Referral Management operational metadata to CI-SEC-OKTA,Medium,true,,ServiceNow,REL-219,CMDB Stewardship,2026-05-01,0.78,true,
REL-0220,CI-SVC-065,CI-CLOUD-AZURE-PROD,Secured By,Outbound,Batch file,Referral Management operational metadata to CI-CLOUD-AZURE-PROD,Medium,true,,ServiceNow,REL-220,CMDB Stewardship,2026-05-01,0.78,true,
