incident_id,opened_at,closed_at,ci_id,business_service,priority,severity,assignment_group,short_description,resolution_code,breach_sla,related_problem_id,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
INC0120115,2026-04-08,2026-04-09,CI-DATA-018,Master Data Management,P4,Low,Clinical Informatics,Master Data Management scheduled job failure delayed downstream reporting,Capacity tuning,false,,ServiceNow,INC120115,IT Service Management,2026-05-01,0.81,true,
INC0120116,2026-01-09,2026-01-10,CI-APP-019,Document Management,P4,Low,Integration Operations,Document Management authentication timeout affected internal users,Configuration update,false,,ServiceNow,INC120116,IT Service Management,2026-05-01,0.81,true,
INC0120117,2026-02-10,,CI-SVC-020,Contract Lifecycle Management,P3,Medium,Revenue Cycle Technology,Contract Lifecycle Management API gateway throttling affected service availability,,true,,ServiceNow,INC120117,IT Service Management,2026-05-01,0.81,false,
INC0120118,2026-03-11,2026-03-12,CI-DATA-021,PACS Imaging,P4,Low,Contact Center Technology,PACS Imaging batch reconciliation variance required manual review,Restarted service,false,,ServiceNow,INC120118,IT Service Management,2026-05-01,0.81,true,
INC0120119,2026-04-12,2026-04-13,CI-APP-022,Laboratory Information System,P2,High,Cloud Platform Services,Laboratory Information System monitoring alert indicated degraded service response,Runbook correction,false,,ServiceNow,INC120119,IT Service Management,2026-05-01,0.81,true,
INC0120120,2026-01-13,2026-01-14,CI-SVC-023,Pharmacy Dispensing,P3,Medium,Research Technology Office,Pharmacy Dispensing integration queue latency exceeded threshold,Capacity tuning,false,PRB0001812,ServiceNow,INC120120,IT Service Management,2026-05-01,0.81,true,
INC0120121,2026-02-14,2026-02-15,CI-DATA-024,Provider Scheduling,P4,Low,Payer Platform Operations,Provider Scheduling scheduled job failure delayed downstream reporting,Configuration update,false,,ServiceNow,INC120121,IT Service Management,2026-05-01,0.81,true,
INC0120122,2026-03-15,2026-03-16,CI-APP-025,Referral Management,P4,Low,Cybersecurity Governance,Referral Management authentication timeout affected internal users,Vendor patch,false,,ServiceNow,INC120122,IT Service Management,2026-05-01,0.81,true,
INC0120123,2026-04-16,2026-04-17,CI-SVC-026,Claims Gateway,P3,Medium,IT Sourcing,Claims Gateway API gateway throttling affected service availability,Restarted service,false,,ServiceNow,INC120123,IT Service Management,2026-05-01,0.81,true,
INC0120124,2026-01-17,2026-01-18,CI-DATA-027,Member Portal,P1,Critical,EHR Platform Engineering,Member Portal batch reconciliation variance required manual review,Runbook correction,false,,ServiceNow,INC120124,IT Service Management,2026-05-01,0.81,true,
INC0120125,2026-02-18,2026-02-19,CI-APP-028,Provider Directory,P4,Low,Clinical Informatics,Provider Directory monitoring alert indicated degraded service response,Capacity tuning,false,,ServiceNow,INC120125,IT Service Management,2026-05-01,0.81,true,
INC0120126,2026-03-19,,CI-SVC-029,Utilization Management,P2,High,Integration Operations,Utilization Management integration queue latency exceeded threshold,,false,PRB0001818,ServiceNow,INC120126,IT Service Management,2026-05-01,0.81,false,
INC0120127,2026-04-20,2026-04-21,CI-DATA-030,Clinical Trial Matching,P4,Low,Revenue Cycle Technology,Clinical Trial Matching scheduled job failure delayed downstream reporting,Vendor patch,false,,ServiceNow,INC120127,IT Service Management,2026-05-01,0.81,true,
INC0120128,2026-01-21,2026-01-22,CI-APP-031,Bioinformatics Pipeline,P4,Low,Contact Center Technology,Bioinformatics Pipeline authentication timeout affected internal users,Restarted service,false,,ServiceNow,INC120128,IT Service Management,2026-05-01,0.81,true,
INC0120129,2026-02-22,2026-02-23,CI-SVC-032,Data De-identification Service,P3,Medium,Cloud Platform Services,Data De-identification Service API gateway throttling affected service availability,Runbook correction,false,,ServiceNow,INC120129,IT Service Management,2026-05-01,0.81,true,
INC0120130,2026-03-23,2026-03-24,CI-DATA-033,Secure Research Workspace,P4,Low,Research Technology Office,Secure Research Workspace batch reconciliation variance required manual review,Capacity tuning,true,,ServiceNow,INC120130,IT Service Management,2026-05-01,0.81,true,
INC0120131,2026-04-24,2026-04-25,CI-APP-034,Nurse Triage Platform,P4,Low,Payer Platform Operations,Nurse Triage Platform monitoring alert indicated degraded service response,Configuration update,false,,ServiceNow,INC120131,IT Service Management,2026-05-01,0.81,true,
INC0120132,2026-01-25,2026-01-26,CI-SVC-035,Telehealth Platform,P3,Medium,Cybersecurity Governance,Telehealth Platform integration queue latency exceeded threshold,Vendor patch,false,PRB0001824,ServiceNow,INC120132,IT Service Management,2026-05-01,0.81,true,
INC0120133,2026-02-26,2026-02-27,CI-DATA-036,Patient Messaging,P2,High,IT Sourcing,Patient Messaging scheduled job failure delayed downstream reporting,Restarted service,false,,ServiceNow,INC120133,IT Service Management,2026-05-01,0.81,true,
INC0120134,2026-03-27,2026-03-28,CI-APP-037,Enterprise API Gateway,P4,Low,EHR Platform Engineering,Enterprise API Gateway authentication timeout affected internal users,Runbook correction,false,,ServiceNow,INC120134,IT Service Management,2026-05-01,0.81,true,
INC0120135,2026-04-01,,CI-SVC-038,Master Data Management,P3,Medium,Clinical Informatics,Master Data Management API gateway throttling affected service availability,,false,,ServiceNow,INC120135,IT Service Management,2026-05-01,0.81,false,
INC0120136,2026-01-02,2026-01-03,CI-DATA-039,Document Management,P4,Low,Integration Operations,Document Management batch reconciliation variance required manual review,Configuration update,false,,ServiceNow,INC120136,IT Service Management,2026-05-01,0.81,true,
INC0120137,2026-02-03,2026-02-04,CI-APP-040,Contract Lifecycle Management,P4,Low,Revenue Cycle Technology,Contract Lifecycle Management monitoring alert indicated degraded service response,Vendor patch,false,,ServiceNow,INC120137,IT Service Management,2026-05-01,0.81,true,
INC0120138,2026-03-04,2026-03-05,CI-SVC-041,PACS Imaging,P3,Medium,Contact Center Technology,PACS Imaging integration queue latency exceeded threshold,Restarted service,false,PRB0001830,ServiceNow,INC120138,IT Service Management,2026-05-01,0.81,true,
INC0120139,2026-04-05,2026-04-06,CI-DATA-042,Laboratory Information System,P4,Low,Cloud Platform Services,Laboratory Information System scheduled job failure delayed downstream reporting,Runbook correction,false,,ServiceNow,INC120139,IT Service Management,2026-05-01,0.81,true,
INC0120140,2026-01-06,2026-01-07,CI-APP-043,Pharmacy Dispensing,P2,High,Research Technology Office,Pharmacy Dispensing authentication timeout affected internal users,Capacity tuning,false,,ServiceNow,INC120140,IT Service Management,2026-05-01,0.81,true,
INC0120141,2026-02-07,2026-02-08,CI-SVC-044,Provider Scheduling,P3,Medium,Payer Platform Operations,Provider Scheduling API gateway throttling affected service availability,Configuration update,false,,ServiceNow,INC120141,IT Service Management,2026-05-01,0.81,true,
INC0120142,2026-03-08,2026-03-09,CI-DATA-045,Referral Management,P4,Low,Cybersecurity Governance,Referral Management batch reconciliation variance required manual review,Vendor patch,false,,ServiceNow,INC120142,IT Service Management,2026-05-01,0.81,true,
INC0120143,2026-04-09,2026-04-10,CI-APP-046,Claims Gateway,P4,Low,IT Sourcing,Claims Gateway monitoring alert indicated degraded service response,Restarted service,true,,ServiceNow,INC120143,IT Service Management,2026-05-01,0.81,true,
INC0120144,2026-01-10,,CI-SVC-047,Member Portal,P3,Medium,EHR Platform Engineering,Member Portal integration queue latency exceeded threshold,,false,PRB0001800,ServiceNow,INC120144,IT Service Management,2026-05-01,0.81,false,
INC0120145,2026-02-11,2026-02-12,CI-DATA-048,Provider Directory,P4,Low,Clinical Informatics,Provider Directory scheduled job failure delayed downstream reporting,Capacity tuning,false,,ServiceNow,INC120145,IT Service Management,2026-05-01,0.81,true,
INC0120146,2026-03-12,2026-03-13,CI-APP-049,Utilization Management,P4,Low,Integration Operations,Utilization Management authentication timeout affected internal users,Configuration update,false,,ServiceNow,INC120146,IT Service Management,2026-05-01,0.81,true,
INC0120147,2026-04-13,2026-04-14,CI-SVC-050,Clinical Trial Matching,P2,High,Revenue Cycle Technology,Clinical Trial Matching API gateway throttling affected service availability,Vendor patch,false,,ServiceNow,INC120147,IT Service Management,2026-05-01,0.81,true,
INC0120148,2026-01-14,2026-01-15,CI-DATA-051,Bioinformatics Pipeline,P4,Low,Contact Center Technology,Bioinformatics Pipeline batch reconciliation variance required manual review,Restarted service,false,,ServiceNow,INC120148,IT Service Management,2026-05-01,0.81,true,
INC0120149,2026-02-15,2026-02-16,CI-APP-052,Data De-identification Service,P4,Low,Cloud Platform Services,Data De-identification Service monitoring alert indicated degraded service response,Runbook correction,false,,ServiceNow,INC120149,IT Service Management,2026-05-01,0.81,true,
INC0120150,2026-03-16,2026-03-17,CI-SVC-053,Secure Research Workspace,P3,Medium,Research Technology Office,Secure Research Workspace integration queue latency exceeded threshold,Capacity tuning,false,PRB0001806,ServiceNow,INC120150,IT Service Management,2026-05-01,0.81,true,
INC0120151,2026-04-17,2026-04-18,CI-DATA-054,Nurse Triage Platform,P4,Low,Payer Platform Operations,Nurse Triage Platform scheduled job failure delayed downstream reporting,Configuration update,false,,ServiceNow,INC120151,IT Service Management,2026-05-01,0.81,true,
INC0120152,2026-01-18,2026-01-19,CI-APP-055,Telehealth Platform,P4,Low,Cybersecurity Governance,Telehealth Platform authentication timeout affected internal users,Vendor patch,false,,ServiceNow,INC120152,IT Service Management,2026-05-01,0.81,true,
INC0120153,2026-02-19,,CI-SVC-056,Patient Messaging,P3,Medium,IT Sourcing,Patient Messaging API gateway throttling affected service availability,,false,,ServiceNow,INC120153,IT Service Management,2026-05-01,0.81,false,
INC0120154,2026-03-20,2026-03-21,CI-DATA-057,Enterprise API Gateway,P2,High,EHR Platform Engineering,Enterprise API Gateway batch reconciliation variance required manual review,Runbook correction,false,,ServiceNow,INC120154,IT Service Management,2026-05-01,0.81,true,
INC0120155,2026-04-21,2026-04-22,CI-APP-058,Master Data Management,P1,Critical,Clinical Informatics,Master Data Management monitoring alert indicated degraded service response,Capacity tuning,false,,ServiceNow,INC120155,IT Service Management,2026-05-01,0.81,true,
INC0120156,2026-01-22,2026-01-23,CI-SVC-059,Document Management,P3,Medium,Integration Operations,Document Management integration queue latency exceeded threshold,Configuration update,true,PRB0001812,ServiceNow,INC120156,IT Service Management,2026-05-01,0.81,true,
INC0120157,2026-02-23,2026-02-24,CI-DATA-060,Contract Lifecycle Management,P4,Low,Revenue Cycle Technology,Contract Lifecycle Management scheduled job failure delayed downstream reporting,Vendor patch,false,,ServiceNow,INC120157,IT Service Management,2026-05-01,0.81,true,
INC0120158,2026-03-24,2026-03-25,CI-APP-061,PACS Imaging,P4,Low,Contact Center Technology,PACS Imaging authentication timeout affected internal users,Restarted service,false,,ServiceNow,INC120158,IT Service Management,2026-05-01,0.81,true,
INC0120159,2026-04-25,2026-04-26,CI-SVC-062,Laboratory Information System,P3,Medium,Cloud Platform Services,Laboratory Information System API gateway throttling affected service availability,Runbook correction,false,,ServiceNow,INC120159,IT Service Management,2026-05-01,0.81,true,
INC0120160,2026-01-26,2026-01-27,CI-DATA-063,Pharmacy Dispensing,P4,Low,Research Technology Office,Pharmacy Dispensing batch reconciliation variance required manual review,Capacity tuning,false,,ServiceNow,INC120160,IT Service Management,2026-05-01,0.81,true,
INC0120161,2026-02-27,2026-02-28,CI-APP-064,Provider Scheduling,P2,High,Payer Platform Operations,Provider Scheduling monitoring alert indicated degraded service response,Configuration update,false,,ServiceNow,INC120161,IT Service Management,2026-05-01,0.81,true,
INC0120162,2026-03-01,,CI-SVC-065,Referral Management,P3,Medium,Cybersecurity Governance,Referral Management integration queue latency exceeded threshold,,false,PRB0001818,ServiceNow,INC120162,IT Service Management,2026-05-01,0.81,false,
INC0120163,2026-04-02,2026-04-03,CI-DATA-066,Claims Gateway,P4,Low,IT Sourcing,Claims Gateway scheduled job failure delayed downstream reporting,Restarted service,false,,ServiceNow,INC120163,IT Service Management,2026-05-01,0.81,true,
INC0120164,2026-01-03,2026-01-04,CI-APP-EPIC-HYPERSPACE,Clinical Documentation,P4,Low,Integration Operations,Clinical Documentation authentication timeout affected internal users,Runbook correction,false,,ServiceNow,INC120164,IT Service Management,2026-05-01,0.81,true,
INC0120165,2026-02-04,2026-02-05,CI-APP-EPIC-CABOODLE,Clinical Analytics,P3,Medium,Revenue Cycle Technology,Clinical Analytics API gateway throttling affected service availability,Capacity tuning,false,,ServiceNow,INC120165,IT Service Management,2026-05-01,0.81,true,
INC0120166,2026-03-05,2026-03-06,CI-INT-MIRTH,Clinical Integration,P4,Low,Contact Center Technology,Clinical Integration batch reconciliation variance required manual review,Configuration update,false,,ServiceNow,INC120166,IT Service Management,2026-05-01,0.81,true,
INC0120167,2026-04-06,2026-04-07,CI-SVC-CONTACT-CENTER,Contact Center Operations,P4,Low,Cloud Platform Services,Contact Center Operations monitoring alert indicated degraded service response,Vendor patch,false,,ServiceNow,INC120167,IT Service Management,2026-05-01,0.81,true,
INC0120168,2026-01-07,2026-01-08,CI-APP-SALESFORCE-HEALTH,CRM and Care Navigation,P2,High,Research Technology Office,CRM and Care Navigation integration queue latency exceeded threshold,Restarted service,false,PRB0001824,ServiceNow,INC120168,IT Service Management,2026-05-01,0.81,true,
INC0120169,2026-02-08,2026-02-09,CI-APP-SERVICENOW,IT Service Management,P4,Low,Payer Platform Operations,IT Service Management scheduled job failure delayed downstream reporting,Runbook correction,true,,ServiceNow,INC120169,IT Service Management,2026-05-01,0.81,true,
INC0120170,2026-03-09,2026-03-10,CI-APP-ORACLE-ERP,Finance and Procurement,P4,Low,Cybersecurity Governance,Finance and Procurement authentication timeout affected internal users,Capacity tuning,false,,ServiceNow,INC120170,IT Service Management,2026-05-01,0.81,true,
INC0120171,2026-04-10,,CI-APP-WORKDAY-HCM,Workforce Management,P3,Medium,IT Sourcing,Workforce Management API gateway throttling affected service availability,,false,,ServiceNow,INC120171,IT Service Management,2026-05-01,0.81,false,
INC0120172,2026-01-11,2026-01-12,CI-DATA-RESEARCH-LAKE,Research Analytics,P4,Low,EHR Platform Engineering,Research Analytics batch reconciliation variance required manual review,Vendor patch,false,,ServiceNow,INC120172,IT Service Management,2026-05-01,0.81,true,
INC0120173,2026-02-12,2026-02-13,CI-PLAT-DATABRICKS,Advanced Analytics,P4,Low,Clinical Informatics,Advanced Analytics monitoring alert indicated degraded service response,Restarted service,false,,ServiceNow,INC120173,IT Service Management,2026-05-01,0.81,true,
INC0120174,2026-03-13,2026-03-14,CI-WH-SNOWFLAKE,Enterprise Reporting,P3,Medium,Integration Operations,Enterprise Reporting integration queue latency exceeded threshold,Runbook correction,false,PRB0001830,ServiceNow,INC120174,IT Service Management,2026-05-01,0.81,true,
INC0120175,2026-04-14,2026-04-15,CI-SEC-OKTA,Identity and Access,P2,High,Revenue Cycle Technology,Identity and Access scheduled job failure delayed downstream reporting,Capacity tuning,false,,ServiceNow,INC120175,IT Service Management,2026-05-01,0.81,true,
INC0120176,2026-01-15,2026-01-16,CI-SEC-IMPRIVATA,Clinical Identity,P4,Low,Contact Center Technology,Clinical Identity authentication timeout affected internal users,Configuration update,false,,ServiceNow,INC120176,IT Service Management,2026-05-01,0.81,true,
INC0120177,2026-02-16,2026-02-17,CI-CLOUD-AWS-PROD,Cloud Hosting,P3,Medium,Cloud Platform Services,Cloud Hosting API gateway throttling affected service availability,Vendor patch,false,,ServiceNow,INC120177,IT Service Management,2026-05-01,0.81,true,
INC0120178,2026-03-17,2026-03-18,CI-CLOUD-AZURE-PROD,Cloud Hosting,P4,Low,Research Technology Office,Cloud Hosting batch reconciliation variance required manual review,Restarted service,false,,ServiceNow,INC120178,IT Service Management,2026-05-01,0.81,true,
INC0120179,2026-04-18,2026-04-19,CI-APP-ENSEMBLE-RCM,Revenue Cycle Operations,P4,Low,Payer Platform Operations,Revenue Cycle Operations monitoring alert indicated degraded service response,Runbook correction,false,,ServiceNow,INC120179,IT Service Management,2026-05-01,0.81,true,
INC-RF-W1-001,2026-05-08T09:15:00Z,,CI-INT-MIRTH,Clinical Integration,P1,Critical,Integration Operations,Refresh simulation incident W1-1: integration latency or routing degradation without PHI.,,true,PRB0001800,ServiceNow,INC-RF-W1-001,IT Service Management,2026-05-08,0.84,true,
INC-RF-W1-002,2026-05-08T10:15:00Z,,CI-SVC-CONTACT-CENTER,Contact Center Operations,P1,Critical,Digital Contact Center Platform,Refresh simulation incident W1-2: integration latency or routing degradation without PHI.,,true,PRB0001800,ServiceNow,INC-RF-W1-002,IT Service Management,2026-05-08,0.84,true,
INC-RF-W1-003,2026-05-08T11:15:00Z,2026-05-08T15:45:00Z,CI-INT-MIRTH,Clinical Integration,P2,Major,Integration Operations,Refresh simulation incident W1-3: integration latency or routing degradation without PHI.,Workaround applied,true,PRB0001800,ServiceNow,INC-RF-W1-003,IT Service Management,2026-05-08,0.84,true,
INC-RF-W1-004,2026-05-08T12:15:00Z,,CI-SVC-CONTACT-CENTER,Contact Center Operations,P2,Major,Digital Contact Center Platform,Refresh simulation incident W1-4: integration latency or routing degradation without PHI.,,true,,ServiceNow,INC-RF-W1-004,IT Service Management,2026-05-08,0.84,true,
INC-RF-W1-005,2026-05-08T13:15:00Z,,CI-INT-MIRTH,Clinical Integration,P2,Major,Integration Operations,Refresh simulation incident W1-5: integration latency or routing degradation without PHI.,,false,,ServiceNow,INC-RF-W1-005,IT Service Management,2026-05-08,0.81,true,
INC-RF-W1-006,2026-05-08T14:15:00Z,2026-05-08T18:45:00Z,CI-SVC-CONTACT-CENTER,Contact Center Operations,P3,Major,Digital Contact Center Platform,Refresh simulation incident W1-6: integration latency or routing degradation without PHI.,Workaround applied,false,,ServiceNow,INC-RF-W1-006,IT Service Management,2026-05-08,0.81,true,
INC-RF-W1-007,2026-05-08T15:15:00Z,,CI-INT-MIRTH,Clinical Integration,P3,Major,Integration Operations,Refresh simulation incident W1-7: integration latency or routing degradation without PHI.,,false,,ServiceNow,INC-RF-W1-007,IT Service Management,2026-05-08,0.81,true,
INC-RF-W1-008,2026-05-08T16:15:00Z,,CI-SVC-CONTACT-CENTER,Contact Center Operations,P3,Major,Digital Contact Center Platform,Refresh simulation incident W1-8: integration latency or routing degradation without PHI.,,false,,ServiceNow,INC-RF-W1-008,IT Service Management,2026-05-08,0.81,true,
