tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,contract_family_id,commercial_instrument_id,document_id,parent_document_id,document_role,precedence_rank,execution_status,effective_from,effective_to,supersedes_document_id,conflict_group_id,source_file_name,source_file_path,sha256,mapping_status,review_state
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,MFAM-FINANCE-ACCOUNTING-OPERATIONS-BPO,MCI-MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN,DOC-MER-CTR-FIN-BPO-001-MSA,transition_plan,8,executed_synthetic,2027-01-01,2029-10-31,,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,documents/DOC-MER-CTR-FIN-BPO-001-TRANSITION-PLAN_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,79c70126a4ca9fa37dc07ab701470a819b3cbe002232bc0ecb8077b0f3b5e6ad,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,MFAM-FINANCE-ACCOUNTING-OPERATIONS-BPO,MCI-MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL,DOC-MER-CTR-FIN-BPO-001-MSA,security_control_schedule,9,executed_synthetic,2027-01-01,2029-10-31,,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,documents/DOC-MER-CTR-FIN-BPO-001-SECURITY-CONTROL_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,717e3be12bed86b3f358829d75081197747f1fdd57a12f803f9ae67d62618ca8,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,MFAM-FINANCE-ACCOUNTING-OPERATIONS-BPO,MCI-MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL,DOC-MER-CTR-FIN-BPO-001-MSA,renewal_notice_termination_evidence,10,notice_or_quote_evidence,2027-01-01,2029-10-31,,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,documents/DOC-MER-CTR-FIN-BPO-001-NOTICE-RENEWAL_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,5fd1a2993c29616ceb0b070d2728d5a40978e10d8af1ac7971172b1e960cd3e7,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,MFAM-FINANCE-ACCOUNTING-OPERATIONS-BPO,MCI-MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER,DOC-MER-CTR-FIN-BPO-001-MSA,side_letter_exception_log,11,executed_synthetic,2027-01-01,2029-10-31,,CONFLICT-MER-CTR-FIN-BPO-001-CG-01,DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,documents/DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER_LEDGERWORKS-MANAGED-FINANCE-_SYNTHETIC.md,7e72d1da8de95a2f20657124aa6380295d34a18a2a11b1c5506740b29b061185,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-MSA,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-MSA,,master_services_agreement,1,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-MSA_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-MSA_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,db72fca1d6feff2b0183271b8c5ae2f2bfdba5e40033d0fa46f46a3e2573614a,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-SOW-CORE,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-CORE,DOC-MER-CTR-SC-BPO-001-MSA,statement_of_work_core,2,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-SOW-CORE_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-SOW-CORE_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,1da2ee4bb9d338364097691f8061f8ad0a8ae6298a6103310bd63bbe83c542e7,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS,DOC-MER-CTR-SC-BPO-001-MSA,service_operations_schedule,3,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,6c0915daddaf3913f19f8329bd20ba5aa6c3ed4189baa886e198781e6e99b2ca,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE,DOC-MER-CTR-SC-BPO-001-MSA,service_level_kpi_schedule,4,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,abb118843ce015ba53acb050fb6961757ae500077ef2f8f63bb4ec9746cb1bca,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,DOC-MER-CTR-SC-BPO-001-MSA,pricing_rate_card_exhibit,5,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,308c5268307545c6fbac421c561535fd895cd70262fb68c84f1df717823ffd14,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-AMEND-001,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-001,DOC-MER-CTR-SC-BPO-001-MSA,change_order_pricing_amendment,6,executed_synthetic,2027-01-01,2029-12-31,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-AMEND-001_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-AMEND-001_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,3d5bb5f591e888b3f3bce3a711bd2ec44e540aaa5f01f67dac1d4c687bdba12b,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-AMEND-002,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-002,DOC-MER-CTR-SC-BPO-001-MSA,scope_change_amendment,7,executed_synthetic,2027-01-01,2029-12-31,DOC-MER-CTR-SC-BPO-001-SOW-CORE,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-AMEND-002_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-AMEND-002_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,a6c148fea4b2f776fdfdc4d657c281835d613850da1626c19a3d1911c20aa806,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN,DOC-MER-CTR-SC-BPO-001-MSA,transition_plan,8,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,a03508a942fb313dcb5a783d2991e4e9a97c973e41364d10c1990d9b2fe96d05,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL,DOC-MER-CTR-SC-BPO-001-MSA,security_control_schedule,9,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,7a8e738bb102506d423062d3f5b277bca4ffc800289f70104332327ab844fb1b,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL,DOC-MER-CTR-SC-BPO-001-MSA,renewal_notice_termination_evidence,10,notice_or_quote_evidence,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,f4e240ed267be17959c0c9a066ee11874bd9dff8d80e4e0d38b01614631ccf36,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SC-BPO-001-SIDE-LETTER,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,MFAM-SUPPLY-CHAIN-PROCURE-TO-PAY-OPERATIONS-BPO,MCI-MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SIDE-LETTER,DOC-MER-CTR-SC-BPO-001-MSA,side_letter_exception_log,11,executed_synthetic,2027-01-01,2029-12-31,,CONFLICT-MER-CTR-SC-BPO-001-CG-01,DOC-MER-CTR-SC-BPO-001-SIDE-LETTER_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,documents/DOC-MER-CTR-SC-BPO-001-SIDE-LETTER_PROCUREHEALTH-SERVICES-LLC_SYNTHETIC.md,81758c7be1c0438c93c0c6b4c8c1714a6ccbdfd197132f3ff3c84b32d23967fe,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-MSA,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-MSA,,master_services_agreement,1,executed_synthetic,2027-02-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-MSA_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-MSA_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,84857601552841e138c514e435bf0627d62b68e81aa3ffd1ad8d05368f44b48b,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-SOW-CORE,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-CORE,DOC-MER-CTR-SSO-BPO-001-MSA,statement_of_work_core,2,executed_synthetic,2027-02-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-SOW-CORE_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-SOW-CORE_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,3d420ba26bd738503558f37d54070a503124aeecb26a11aa18304422cd030aec,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS,DOC-MER-CTR-SSO-BPO-001-MSA,service_operations_schedule,3,executed_synthetic,2027-02-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-SOW-OPERATIONS_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,24ce0254e7bd263ca2d691b5be4165e7a6fb9af4838bf12058293734d895cb1a,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE,DOC-MER-CTR-SSO-BPO-001-MSA,service_level_kpi_schedule,4,executed_synthetic,2027-02-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-SLA-SCHEDULE_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,ec56425e4fdd4a054b8111437352f50ac8bb73cd6f102b236f05e07392af8653,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,DOC-MER-CTR-SSO-BPO-001-MSA,pricing_rate_card_exhibit,5,executed_synthetic,2027-02-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,8d0a8fe198af9885a86211020f70a285238f82bd261f6aedec3cb5406b677091,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-AMEND-001,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-001,DOC-MER-CTR-SSO-BPO-001-MSA,change_order_pricing_amendment,6,executed_synthetic,2027-01-01,2030-01-31,DOC-MER-CTR-SSO-BPO-001-PRICING-EXHIBIT,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-AMEND-001_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-AMEND-001_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,ddd24285ff84d86c1d921c4ba9ac8a47c8408c3736abb1a7296755e8263de76a,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-AMEND-002,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-AMEND-002,DOC-MER-CTR-SSO-BPO-001-MSA,scope_change_amendment,7,executed_synthetic,2027-01-01,2030-01-31,DOC-MER-CTR-SSO-BPO-001-SOW-CORE,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-AMEND-002_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-AMEND-002_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,53f7b81a4879c7fa3b3e28f0545f3ebf4fe4ee2deba1ffe157ceecc10de89543,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN,DOC-MER-CTR-SSO-BPO-001-MSA,transition_plan,8,executed_synthetic,2027-01-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-TRANSITION-PLAN_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,efc61ec687e23ab25dcffdac95a5c4fe6c6e286eaa9912544b261da4b6063cbf,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL,DOC-MER-CTR-SSO-BPO-001-MSA,security_control_schedule,9,executed_synthetic,2027-01-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-SECURITY-CONTROL_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,1307257a67783a1bd19c059cb0d0751c00841101b3c11fbff737063b94e6c5f1,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL,DOC-MER-CTR-SSO-BPO-001-MSA,renewal_notice_termination_evidence,10,notice_or_quote_evidence,2027-01-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-NOTICE-RENEWAL_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,1f73f8c86091d52d6b3461fd8b4cd0ce5e501b97ba8365c09de1a27b0c4ddecf,mapped_to_companion_contract_register,accepted_with_gate_control
meridian-health,Synthetic SharePoint/CLM document inventory,document_library_export,DOCINV-DOC-MER-CTR-SSO-BPO-001-SIDE-LETTER,extract-meridian-documents-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SSO-BPO-001,MFAM-SHARED-SERVICES-TRANSITION-MULTI-PROCESS-BPO,MCI-MER-CTR-SSO-BPO-001,DOC-MER-CTR-SSO-BPO-001-SIDE-LETTER,DOC-MER-CTR-SSO-BPO-001-MSA,side_letter_exception_log,11,executed_synthetic,2027-01-01,2030-01-31,,CONFLICT-MER-CTR-SSO-BPO-001-CG-01,DOC-MER-CTR-SSO-BPO-001-SIDE-LETTER_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,documents/DOC-MER-CTR-SSO-BPO-001-SIDE-LETTER_HELIX-SHARED-SERVICES-GROUP_SYNTHETIC.md,4a41aaad38fa4aff0769252b6118262da399da5aadced04478660af9a75033b2,mapped_to_companion_contract_register,accepted_with_gate_control
