kpi_id,kpi_name,definition,formula,source_system_id,data_owner_person_id,business_owner_person_id,refresh_cadence,current_value,current_period,trend,target_fy2026,confidence,leading_or_lagging,tier,caveats,instrumentation_status,scope
kpi:golden:068,Physician burnout index #068,Physician burnout index measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:population_health-068,person:golden:desmond-attah,person:golden:tobias-lindqvist,Monthly,52.7%,FY2026 Q3-to-date,Flat,77.7%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:069,Data platform uptime #069,Data platform uptime measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:data_platform-069,person:golden:daniel-oyelaran,person:golden:aisha-boateng,Quarterly,53.8%,FY2026 Q3-to-date,Declining,78.8%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:070,Integration failure rate #070,Integration failure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:security-070,person:golden:mei-fujimoto,person:golden:ravi-chandrasekaran,Weekly,54.9%,FY2026 Q3-to-date,Improving,79.9%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:071,Security incident MTTR #071,Security incident MTTR measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:infrastructure-071,person:golden:tobias-lindqvist,person:golden:helena-kowalczyk,Monthly,55.0%,FY2026 Q3-to-date,Flat,80.0%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:072,Vendor SLA compliance rate #072,Vendor SLA compliance rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:hr_workforce-072,person:golden:aisha-boateng,person:golden:samuel-brightwater,Quarterly,56.1%,FY2026 Q3-to-date,Declining,81.1%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:073,ALOS adjusted for observation conversion #073,ALOS adjusted for observation conversion measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:finance_erp-073,person:golden:ravi-chandrasekaran,person:golden:renata-alves,Weekly,57.2%,FY2026 Q3-to-date,Improving,82.2%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:074,30-day readmission rate #074,30-day readmission rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:supply_chain-074,person:golden:helena-kowalczyk,person:golden:oliver-mackenzie,Monthly,58.3%,FY2026 Q3-to-date,Flat,83.3%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:075,Net promoter score - member #075,Net promoter score - member measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:telehealth-075,person:golden:samuel-brightwater,person:golden:felicia-nakashima,Quarterly,59.4%,FY2026 Q3-to-date,Declining,84.4%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:076,First-call resolution rate #076,First-call resolution rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:pharmacy-076,person:golden:renata-alves,person:golden:benedict-osei,Weekly,60.5%,FY2026 Q3-to-date,Improving,85.5%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:077,Claims auto-adjudication rate #077,Claims auto-adjudication rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:imaging-077,person:golden:oliver-mackenzie,person:golden:carmen-delrio,Monthly,61.6%,FY2026 Q3-to-date,Flat,86.6%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:078,Denial rate (gross) #078,Denial rate (gross) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:lab-078,person:golden:felicia-nakashima,person:golden:isadora-veltri,Quarterly,62.7%,FY2026 Q3-to-date,Declining,87.7%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:079,Denial rate (net) #079,Denial rate (net) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:care_management-079,person:golden:benedict-osei,person:golden:noor-haidari,Weekly,63.8%,FY2026 Q3-to-date,Improving,88.8%,0.75,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:080,Prior authorization turnaround time #080,Prior authorization turnaround time measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:provider_network-080,person:golden:carmen-delrio,person:golden:walter-pemberton,Monthly,64.9%,FY2026 Q3-to-date,Flat,89.9%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:081,Member digital engagement rate #081,Member digital engagement rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:actuarial-081,person:golden:isadora-veltri,person:golden:yolanda-esparza,Quarterly,65.0%,FY2026 Q3-to-date,Declining,50.0%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:082,Care gap closure rate #082,Care gap closure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:digital_front_door-082,person:golden:noor-haidari,person:golden:desmond-attah,Weekly,66.1%,FY2026 Q3-to-date,Improving,51.1%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:083,AI assist deflection rate #083,AI assist deflection rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:ai_ml_platform-083,person:golden:walter-pemberton,person:golden:daniel-oyelaran,Monthly,67.2%,FY2026 Q3-to-date,Flat,52.2%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:084,AI assist containment rate #084,AI assist containment rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_ehr-084,person:golden:yolanda-esparza,person:golden:mei-fujimoto,Quarterly,68.3%,FY2026 Q3-to-date,Declining,53.3%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:085,Contact center average handle time #085,Contact center average handle time measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_reporting-085,person:golden:desmond-attah,person:golden:tobias-lindqvist,Weekly,69.4%,FY2026 Q3-to-date,Improving,54.4%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:086,EHR clinician satisfaction (KLAS-style) #086,EHR clinician satisfaction (KLAS-style) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:revenue_cycle-086,person:golden:daniel-oyelaran,person:golden:aisha-boateng,Monthly,70.5%,FY2026 Q3-to-date,Flat,55.5%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:087,Cost per member per month #087,Cost per member per month measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:claims_admin-087,person:golden:mei-fujimoto,person:golden:ravi-chandrasekaran,Quarterly,71.6%,FY2026 Q3-to-date,Declining,56.6%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:088,STAR measure composite #088,STAR measure composite measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:member_services-088,person:golden:tobias-lindqvist,person:golden:helena-kowalczyk,Weekly,72.7%,FY2026 Q3-to-date,Improving,57.7%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:089,HCAHPS composite score #089,HCAHPS composite score measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:population_health-089,person:golden:aisha-boateng,person:golden:samuel-brightwater,Monthly,73.8%,FY2026 Q3-to-date,Flat,58.8%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:090,ED-to-inpatient conversion rate #090,ED-to-inpatient conversion rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:data_platform-090,person:golden:ravi-chandrasekaran,person:golden:renata-alves,Quarterly,74.9%,FY2026 Q3-to-date,Declining,59.9%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:091,Nurse turnover rate #091,Nurse turnover rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:security-091,person:golden:helena-kowalczyk,person:golden:oliver-mackenzie,Weekly,75.0%,FY2026 Q3-to-date,Improving,60.0%,0.75,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:092,Physician burnout index #092,Physician burnout index measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:infrastructure-092,person:golden:samuel-brightwater,person:golden:felicia-nakashima,Monthly,76.1%,FY2026 Q3-to-date,Flat,61.1%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:093,Data platform uptime #093,Data platform uptime measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:hr_workforce-093,person:golden:renata-alves,person:golden:benedict-osei,Quarterly,77.2%,FY2026 Q3-to-date,Declining,62.2%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:094,Integration failure rate #094,Integration failure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:finance_erp-094,person:golden:oliver-mackenzie,person:golden:carmen-delrio,Weekly,78.3%,FY2026 Q3-to-date,Improving,63.3%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:095,Security incident MTTR #095,Security incident MTTR measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:supply_chain-095,person:golden:felicia-nakashima,person:golden:isadora-veltri,Monthly,79.4%,FY2026 Q3-to-date,Flat,64.4%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:096,Vendor SLA compliance rate #096,Vendor SLA compliance rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:telehealth-096,person:golden:benedict-osei,person:golden:noor-haidari,Quarterly,80.5%,FY2026 Q3-to-date,Declining,65.5%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:097,ALOS adjusted for observation conversion #097,ALOS adjusted for observation conversion measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:pharmacy-097,person:golden:carmen-delrio,person:golden:walter-pemberton,Weekly,81.6%,FY2026 Q3-to-date,Improving,66.6%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:098,30-day readmission rate #098,30-day readmission rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:imaging-098,person:golden:isadora-veltri,person:golden:yolanda-esparza,Monthly,82.7%,FY2026 Q3-to-date,Flat,67.7%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:099,Net promoter score - member #099,Net promoter score - member measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:lab-099,person:golden:noor-haidari,person:golden:desmond-attah,Quarterly,83.8%,FY2026 Q3-to-date,Declining,68.8%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:100,First-call resolution rate #100,First-call resolution rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:care_management-100,person:golden:walter-pemberton,person:golden:daniel-oyelaran,Weekly,84.9%,FY2026 Q3-to-date,Improving,69.9%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:101,Claims auto-adjudication rate #101,Claims auto-adjudication rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:provider_network-101,person:golden:yolanda-esparza,person:golden:mei-fujimoto,Monthly,85.0%,FY2026 Q3-to-date,Flat,70.0%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:102,Denial rate (gross) #102,Denial rate (gross) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:actuarial-102,person:golden:desmond-attah,person:golden:tobias-lindqvist,Quarterly,86.1%,FY2026 Q3-to-date,Declining,71.1%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:103,Denial rate (net) #103,Denial rate (net) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:digital_front_door-103,person:golden:daniel-oyelaran,person:golden:aisha-boateng,Weekly,87.2%,FY2026 Q3-to-date,Improving,72.2%,0.75,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:104,Prior authorization turnaround time #104,Prior authorization turnaround time measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:ai_ml_platform-104,person:golden:mei-fujimoto,person:golden:ravi-chandrasekaran,Monthly,88.3%,FY2026 Q3-to-date,Flat,73.3%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:105,Member digital engagement rate #105,Member digital engagement rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_ehr-105,person:golden:tobias-lindqvist,person:golden:helena-kowalczyk,Quarterly,89.4%,FY2026 Q3-to-date,Declining,74.4%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:106,Care gap closure rate #106,Care gap closure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_reporting-106,person:golden:aisha-boateng,person:golden:samuel-brightwater,Weekly,90.5%,FY2026 Q3-to-date,Improving,75.5%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:107,AI assist deflection rate #107,AI assist deflection rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:revenue_cycle-107,person:golden:ravi-chandrasekaran,person:golden:renata-alves,Monthly,91.6%,FY2026 Q3-to-date,Flat,76.6%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:108,AI assist containment rate #108,AI assist containment rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:claims_admin-108,person:golden:helena-kowalczyk,person:golden:oliver-mackenzie,Quarterly,92.7%,FY2026 Q3-to-date,Declining,77.7%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:109,Contact center average handle time #109,Contact center average handle time measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:member_services-109,person:golden:samuel-brightwater,person:golden:felicia-nakashima,Weekly,93.8%,FY2026 Q3-to-date,Improving,78.8%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:110,EHR clinician satisfaction (KLAS-style) #110,EHR clinician satisfaction (KLAS-style) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:population_health-110,person:golden:renata-alves,person:golden:benedict-osei,Monthly,94.9%,FY2026 Q3-to-date,Flat,79.9%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:111,Cost per member per month #111,Cost per member per month measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:data_platform-111,person:golden:oliver-mackenzie,person:golden:carmen-delrio,Quarterly,40.0%,FY2026 Q3-to-date,Declining,80.0%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:112,STAR measure composite #112,STAR measure composite measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:security-112,person:golden:felicia-nakashima,person:golden:isadora-veltri,Weekly,41.1%,FY2026 Q3-to-date,Improving,81.1%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:113,HCAHPS composite score #113,HCAHPS composite score measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:infrastructure-113,person:golden:benedict-osei,person:golden:noor-haidari,Monthly,42.2%,FY2026 Q3-to-date,Flat,82.2%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:114,ED-to-inpatient conversion rate #114,ED-to-inpatient conversion rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:hr_workforce-114,person:golden:carmen-delrio,person:golden:walter-pemberton,Quarterly,43.3%,FY2026 Q3-to-date,Declining,83.3%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:115,Nurse turnover rate #115,Nurse turnover rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:finance_erp-115,person:golden:isadora-veltri,person:golden:yolanda-esparza,Weekly,44.4%,FY2026 Q3-to-date,Improving,84.4%,0.75,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:116,Physician burnout index #116,Physician burnout index measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:supply_chain-116,person:golden:noor-haidari,person:golden:desmond-attah,Monthly,45.5%,FY2026 Q3-to-date,Flat,85.5%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:117,Data platform uptime #117,Data platform uptime measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:telehealth-117,person:golden:walter-pemberton,person:golden:daniel-oyelaran,Quarterly,46.6%,FY2026 Q3-to-date,Declining,86.6%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:118,Integration failure rate #118,Integration failure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:pharmacy-118,person:golden:yolanda-esparza,person:golden:mei-fujimoto,Weekly,47.7%,FY2026 Q3-to-date,Improving,87.7%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:119,Security incident MTTR #119,Security incident MTTR measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:imaging-119,person:golden:desmond-attah,person:golden:tobias-lindqvist,Monthly,48.8%,FY2026 Q3-to-date,Flat,88.8%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:120,Vendor SLA compliance rate #120,Vendor SLA compliance rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:lab-120,person:golden:daniel-oyelaran,person:golden:aisha-boateng,Quarterly,49.9%,FY2026 Q3-to-date,Declining,89.9%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:121,ALOS adjusted for observation conversion #121,ALOS adjusted for observation conversion measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:care_management-121,person:golden:mei-fujimoto,person:golden:ravi-chandrasekaran,Weekly,50.0%,FY2026 Q3-to-date,Improving,50.0%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:122,30-day readmission rate #122,30-day readmission rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:provider_network-122,person:golden:tobias-lindqvist,person:golden:helena-kowalczyk,Monthly,51.1%,FY2026 Q3-to-date,Flat,51.1%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:123,Net promoter score - member #123,Net promoter score - member measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:actuarial-123,person:golden:aisha-boateng,person:golden:samuel-brightwater,Quarterly,52.2%,FY2026 Q3-to-date,Declining,52.2%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:124,First-call resolution rate #124,First-call resolution rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:digital_front_door-124,person:golden:ravi-chandrasekaran,person:golden:renata-alves,Weekly,53.3%,FY2026 Q3-to-date,Improving,53.3%,0.85,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:125,Claims auto-adjudication rate #125,Claims auto-adjudication rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:ai_ml_platform-125,person:golden:helena-kowalczyk,person:golden:oliver-mackenzie,Monthly,54.4%,FY2026 Q3-to-date,Flat,54.4%,0.55,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:126,Denial rate (gross) #126,Denial rate (gross) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_ehr-126,person:golden:samuel-brightwater,person:golden:felicia-nakashima,Quarterly,55.5%,FY2026 Q3-to-date,Declining,55.5%,0.65,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:127,Denial rate (net) #127,Denial rate (net) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:clinical_reporting-127,person:golden:renata-alves,person:golden:benedict-osei,Weekly,56.6%,FY2026 Q3-to-date,Improving,56.6%,0.75,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:128,Prior authorization turnaround time #128,Prior authorization turnaround time measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:revenue_cycle-128,person:golden:oliver-mackenzie,person:golden:carmen-delrio,Monthly,57.7%,FY2026 Q3-to-date,Flat,57.7%,0.85,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:129,Member digital engagement rate #129,Member digital engagement rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:claims_admin-129,person:golden:felicia-nakashima,person:golden:isadora-veltri,Quarterly,58.8%,FY2026 Q3-to-date,Declining,58.8%,0.55,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:130,Care gap closure rate #130,Care gap closure rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:member_services-130,person:golden:benedict-osei,person:golden:noor-haidari,Weekly,59.9%,FY2026 Q3-to-date,Improving,59.9%,0.65,lagging,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:131,AI assist deflection rate #131,AI assist deflection rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:population_health-131,person:golden:carmen-delrio,person:golden:walter-pemberton,Monthly,60.0%,FY2026 Q3-to-date,Flat,60.0%,0.75,leading,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:132,AI assist containment rate #132,AI assist containment rate measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:data_platform-132,person:golden:isadora-veltri,person:golden:yolanda-esparza,Quarterly,61.1%,FY2026 Q3-to-date,Declining,61.1%,0.85,lagging,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:133,Contact center average handle time #133,Contact center average handle time measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:security-133,person:golden:noor-haidari,person:golden:desmond-attah,Weekly,62.2%,FY2026 Q3-to-date,Improving,62.2%,0.55,leading,department,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
kpi:golden:134,EHR clinician satisfaction (KLAS-style) #134,EHR clinician satisfaction (KLAS-style) measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:infrastructure-134,person:golden:walter-pemberton,person:golden:daniel-oyelaran,Monthly,63.3%,FY2026 Q3-to-date,Flat,63.3%,0.65,lagging,program,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,provider
kpi:golden:135,Cost per member per month #135,Cost per member per month measured for AbarVa Golden Health System with healthcare-specific caveats (synthetic fixture).,Numerator / denominator per owner-approved definition; see caveats.,system:golden:hr_workforce-135,person:golden:yolanda-esparza,person:golden:mei-fujimoto,Quarterly,64.4%,FY2026 Q3-to-date,Declining,64.4%,0.75,leading,enterprise,Synthetic Golden Move fixture KPI; not a real client measurement.,measured,plan
