item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
RAID-000140,INIT-0012,Action,Action: Skill gap in delivery team,Medium,Medium,Closed,Architecture,2027-07-13,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,141,tenant_file
RAID-000141,INIT-0012,Action,Action: Integration test environment delay,High,High,Closed,Delivery Lead,2027-05-25,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,142,tenant_file
RAID-000142,INIT-0012,Decision,Decision: Third-party SLA risk,Low,Medium,Closed,Data Lead,2026-12-30,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,143,tenant_file
RAID-000143,INIT-0012,Dependency,Dependency: Scope creep from stakeholders,Critical,Low,In Progress,PMO,2026-04-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,144,tenant_file
RAID-000144,INIT-0013,Dependency,Dependency: Legacy interface instability,Low,High,Closed,Data Lead,2027-09-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,145,tenant_file
RAID-000145,INIT-0013,Decision,Decision: Change-adoption resistance,Low,High,Open,Vendor Manager,2027-09-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,146,tenant_file
RAID-000146,INIT-0013,Decision,Decision: Skill gap in delivery team,Low,High,Open,Delivery Lead,2027-10-12,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,147,tenant_file
RAID-000147,INIT-0013,Decision,Decision: Third-party SLA risk,Critical,Low,In Progress,Vendor Manager,2026-06-05,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,148,tenant_file
RAID-000148,INIT-0013,Risk,Risk: Dependency on platform team,Medium,Medium,Open,Vendor Manager,2027-11-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,149,tenant_file
RAID-000149,INIT-0013,Issue,Issue: Security finding to remediate,Low,Medium,Escalated,Data Lead,2027-08-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,150,tenant_file
RAID-000150,INIT-0013,Action,Action: Dependency on platform team,High,High,In Progress,Data Lead,2027-05-02,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,151,tenant_file
RAID-000151,INIT-0013,Decision,Decision: Budget overrun risk,Low,Low,Closed,Data Lead,2027-04-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,152,tenant_file
RAID-000152,INIT-0013,Risk,Risk: Skill gap in delivery team,Low,Low,Open,Architecture,2027-02-20,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,153,tenant_file
RAID-000153,INIT-0013,Dependency,Dependency: Legacy interface instability,Medium,Low,Closed,Delivery Lead,2027-10-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,154,tenant_file
RAID-000154,INIT-0013,Action,Action: Scope creep from stakeholders,Critical,High,Escalated,Vendor Manager,2026-01-09,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,155,tenant_file
RAID-000155,INIT-0013,Issue,Issue: Regulatory approval pending,Critical,Low,In Progress,Vendor Manager,2026-11-15,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,156,tenant_file
RAID-000156,INIT-0014,Dependency,Dependency: Regulatory approval pending,High,High,In Progress,Security,2026-09-15,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,157,tenant_file
RAID-000157,INIT-0014,Issue,Issue: Skill gap in delivery team,High,Low,Open,Vendor Manager,2026-05-08,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,158,tenant_file
RAID-000158,INIT-0014,Dependency,Dependency: Skill gap in delivery team,Medium,High,Escalated,Architecture,2026-10-24,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,159,tenant_file
RAID-000159,INIT-0014,Decision,Decision: Key vendor resource availability,Medium,Medium,Mitigated,Data Lead,2027-06-30,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,160,tenant_file
RAID-000160,INIT-0014,Dependency,Dependency: Third-party SLA risk,Medium,Low,In Progress,Architecture,2026-02-02,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,161,tenant_file
RAID-000161,INIT-0014,Risk,Risk: Scope creep from stakeholders,High,High,Mitigated,Vendor Manager,2026-04-03,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,162,tenant_file
RAID-000162,INIT-0014,Issue,Issue: Budget overrun risk,Low,Medium,Mitigated,Delivery Lead,2026-05-09,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,163,tenant_file
RAID-000163,INIT-0014,Issue,Issue: Regulatory approval pending,Critical,Low,Closed,Vendor Manager,2026-06-15,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,164,tenant_file
RAID-000164,INIT-0014,Issue,Issue: Dependency on platform team,High,Low,Mitigated,Data Lead,2027-03-05,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,165,tenant_file
RAID-000165,INIT-0014,Issue,Issue: Budget overrun risk,Critical,Medium,Mitigated,Security,2027-02-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,166,tenant_file
RAID-000166,INIT-0014,Risk,Risk: Budget overrun risk,Low,High,In Progress,Data Lead,2026-01-26,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,167,tenant_file
RAID-000167,INIT-0014,Dependency,Dependency: Third-party SLA risk,Critical,Medium,Mitigated,Security,2027-12-31,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,168,tenant_file
RAID-000168,INIT-0014,Risk,Risk: Change-adoption resistance,Low,Low,Closed,Architecture,2027-12-01,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,169,tenant_file
RAID-000169,INIT-0014,Decision,Decision: Scope creep from stakeholders,High,Medium,Closed,Architecture,2027-01-19,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,170,tenant_file
RAID-000170,INIT-0014,Issue,Issue: Third-party SLA risk,Critical,High,In Progress,Security,2026-04-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,171,tenant_file
RAID-000171,INIT-0014,Dependency,Dependency: Regulatory approval pending,Low,Medium,Open,Data Lead,2027-06-20,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,172,tenant_file
RAID-000172,INIT-0015,Risk,Risk: Scope creep from stakeholders,Critical,Low,In Progress,Data Lead,2027-12-28,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,173,tenant_file
RAID-000173,INIT-0015,Dependency,Dependency: Regulatory approval pending,Low,Low,Open,PMO,2026-01-06,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,174,tenant_file
RAID-000174,INIT-0015,Dependency,Dependency: Change-adoption resistance,High,High,Closed,Security,2026-09-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,175,tenant_file
RAID-000175,INIT-0015,Risk,Risk: Key vendor resource availability,Critical,Medium,Open,Security,2026-10-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,176,tenant_file
RAID-000176,INIT-0015,Issue,Issue: Skill gap in delivery team,Low,High,Closed,Vendor Manager,2027-02-08,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,177,tenant_file
RAID-000177,INIT-0015,Risk,Risk: Change-adoption resistance,Critical,Medium,Open,Vendor Manager,2026-01-22,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,178,tenant_file
RAID-000178,INIT-0015,Issue,Issue: Security finding to remediate,Critical,Medium,In Progress,Vendor Manager,2026-08-09,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,179,tenant_file
RAID-000179,INIT-0015,Dependency,Dependency: Data quality below threshold,Low,Low,In Progress,Vendor Manager,2026-01-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,180,tenant_file
RAID-000180,INIT-0015,Risk,Risk: Integration test environment delay,Low,High,Open,Security,2027-09-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,181,tenant_file
RAID-000181,INIT-0015,Decision,Decision: Data quality below threshold,High,Low,Mitigated,Security,2027-01-20,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,182,tenant_file
RAID-000182,INIT-0015,Dependency,Dependency: Budget overrun risk,Low,High,In Progress,Data Lead,2026-03-28,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,183,tenant_file
RAID-000183,INIT-0015,Risk,Risk: Integration test environment delay,Critical,Low,Mitigated,Security,2027-01-14,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,184,tenant_file
RAID-000184,INIT-0016,Risk,Risk: Skill gap in delivery team,Medium,Medium,In Progress,Delivery Lead,2027-10-07,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,185,tenant_file
RAID-000185,INIT-0016,Issue,Issue: Third-party SLA risk,Medium,Medium,Escalated,Architecture,2026-12-17,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,186,tenant_file
RAID-000186,INIT-0016,Action,Action: Data quality below threshold,High,High,Mitigated,PMO,2027-10-07,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,187,tenant_file
RAID-000187,INIT-0016,Risk,Risk: Dependency on platform team,Medium,Medium,Mitigated,Delivery Lead,2026-01-29,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,188,tenant_file
RAID-000188,INIT-0016,Dependency,Dependency: Dependency on platform team,Medium,High,In Progress,Architecture,2026-05-19,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,189,tenant_file
RAID-000189,INIT-0016,Risk,Risk: Budget overrun risk,Critical,Low,Open,Vendor Manager,2026-09-12,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,190,tenant_file
RAID-000190,INIT-0016,Dependency,Dependency: Security finding to remediate,High,Medium,Open,Security,2026-07-05,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,191,tenant_file
RAID-000191,INIT-0016,Dependency,Dependency: Data quality below threshold,High,Medium,Closed,Architecture,2027-02-17,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,192,tenant_file
RAID-000192,INIT-0017,Issue,Issue: Budget overrun risk,Low,Medium,Closed,Architecture,2027-08-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,193,tenant_file
RAID-000193,INIT-0017,Decision,Decision: Scope creep from stakeholders,Medium,Low,Closed,Data Lead,2026-06-30,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,194,tenant_file
RAID-000194,INIT-0017,Dependency,Dependency: Budget overrun risk,Medium,High,Mitigated,Security,2026-10-23,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,195,tenant_file
RAID-000195,INIT-0017,Dependency,Dependency: Legacy interface instability,Critical,High,Open,Data Lead,2026-05-22,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,196,tenant_file
RAID-000196,INIT-0017,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,Business Owner,2026-05-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,197,tenant_file
RAID-000197,INIT-0017,Decision,Decision: Legacy interface instability,Critical,Low,Mitigated,Vendor Manager,2026-04-08,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,198,tenant_file
RAID-000198,INIT-0017,Decision,Decision: Key vendor resource availability,Low,High,Escalated,Architecture,2027-02-03,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,199,tenant_file
RAID-000199,INIT-0017,Risk,Risk: Legacy interface instability,High,High,In Progress,PMO,2027-06-03,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,200,tenant_file
RAID-000200,INIT-0017,Issue,Issue: Scope creep from stakeholders,Medium,Low,Escalated,Architecture,2027-04-13,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,201,tenant_file
RAID-000201,INIT-0018,Dependency,Dependency: Third-party SLA risk,Low,Medium,Open,Vendor Manager,2027-09-10,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,202,tenant_file
RAID-000202,INIT-0018,Dependency,Dependency: Third-party SLA risk,High,Medium,Open,Data Lead,2027-06-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,203,tenant_file
RAID-000203,INIT-0018,Action,Action: Third-party SLA risk,High,High,Closed,Delivery Lead,2027-01-01,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,204,tenant_file
RAID-000204,INIT-0018,Decision,Decision: Data quality below threshold,High,Medium,Open,Business Owner,2027-03-26,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,205,tenant_file
RAID-000205,INIT-0018,Issue,Issue: Scope creep from stakeholders,Low,Low,Closed,Architecture,2027-06-04,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,206,tenant_file
RAID-000206,INIT-0018,Dependency,Dependency: Legacy interface instability,Critical,High,Escalated,PMO,2026-05-12,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,207,tenant_file
RAID-000207,INIT-0018,Action,Action: Budget overrun risk,Low,High,Closed,Security,2027-10-08,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,208,tenant_file
RAID-000208,INIT-0018,Dependency,Dependency: Legacy interface instability,High,Medium,In Progress,Delivery Lead,2027-07-30,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,209,tenant_file
RAID-000209,INIT-0018,Issue,Issue: Skill gap in delivery team,Critical,High,Mitigated,Vendor Manager,2026-11-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,210,tenant_file
RAID-000210,INIT-0019,Issue,Issue: Regulatory approval pending,High,High,Escalated,Business Owner,2027-07-21,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,211,tenant_file
RAID-000211,INIT-0019,Risk,Risk: Third-party SLA risk,Medium,High,Open,Business Owner,2027-02-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,212,tenant_file
RAID-000212,INIT-0019,Dependency,Dependency: Regulatory approval pending,Critical,Low,Mitigated,Security,2027-08-09,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,213,tenant_file
RAID-000213,INIT-0019,Action,Action: Change-adoption resistance,High,High,In Progress,Delivery Lead,2027-01-21,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,214,tenant_file
RAID-000214,INIT-0019,Action,Action: Budget overrun risk,Medium,Medium,Open,PMO,2026-12-06,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,215,tenant_file
RAID-000215,INIT-0019,Issue,Issue: Integration test environment delay,Low,Low,Escalated,Vendor Manager,2027-08-16,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,216,tenant_file
RAID-000216,INIT-0019,Dependency,Dependency: Dependency on platform team,Critical,High,Mitigated,Data Lead,2027-02-16,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,217,tenant_file
RAID-000217,INIT-0019,Issue,Issue: Security finding to remediate,High,High,Open,Vendor Manager,2026-05-18,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,218,tenant_file
RAID-000218,INIT-0019,Risk,Risk: Change-adoption resistance,Medium,Medium,Escalated,Security,2027-12-19,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,219,tenant_file
RAID-000219,INIT-0019,Issue,Issue: Budget overrun risk,Low,Medium,In Progress,Data Lead,2026-12-13,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,220,tenant_file
RAID-000220,INIT-0019,Action,Action: Change-adoption resistance,Critical,Low,Closed,Architecture,2027-10-22,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,221,tenant_file
RAID-000221,INIT-0019,Issue,Issue: Integration test environment delay,Critical,Low,Closed,Delivery Lead,2026-01-17,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,222,tenant_file
RAID-000222,INIT-0019,Dependency,Dependency: Dependency on platform team,High,High,Escalated,PMO,2026-01-20,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,223,tenant_file
RAID-000223,INIT-0019,Action,Action: Legacy interface instability,Critical,Low,Closed,Vendor Manager,2026-06-07,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,224,tenant_file
RAID-000224,INIT-0019,Decision,Decision: Security finding to remediate,Critical,Low,Escalated,Security,2027-02-19,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,225,tenant_file
RAID-000225,INIT-0019,Dependency,Dependency: Integration test environment delay,High,Medium,In Progress,Data Lead,2026-09-21,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,226,tenant_file
RAID-000226,INIT-0020,Risk,Risk: Integration test environment delay,Medium,High,Mitigated,PMO,2027-02-09,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,227,tenant_file
RAID-000227,INIT-0020,Risk,Risk: Scope creep from stakeholders,High,Low,Mitigated,Data Lead,2026-11-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,228,tenant_file
RAID-000228,INIT-0020,Dependency,Dependency: Regulatory approval pending,Medium,Low,Open,Architecture,2027-06-16,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,229,tenant_file
RAID-000229,INIT-0020,Risk,Risk: Security finding to remediate,Low,Low,In Progress,Business Owner,2026-06-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,230,tenant_file
RAID-000230,INIT-0020,Dependency,Dependency: Regulatory approval pending,Medium,High,Escalated,Architecture,2026-08-20,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,231,tenant_file
RAID-000231,INIT-0020,Action,Action: Key vendor resource availability,Low,High,Escalated,Business Owner,2026-10-14,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,232,tenant_file
RAID-000232,INIT-0020,Dependency,Dependency: Scope creep from stakeholders,Critical,Low,Mitigated,Business Owner,2026-09-04,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,233,tenant_file
RAID-000233,INIT-0020,Decision,Decision: Skill gap in delivery team,High,Low,Mitigated,Security,2027-05-18,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,234,tenant_file
RAID-000234,INIT-0020,Dependency,Dependency: Security finding to remediate,Medium,Low,Mitigated,Delivery Lead,2027-09-05,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,235,tenant_file
RAID-000235,INIT-0020,Risk,Risk: Third-party SLA risk,Low,Low,In Progress,Data Lead,2026-03-26,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,236,tenant_file
RAID-000236,INIT-0020,Decision,Decision: Integration test environment delay,Critical,Low,Closed,Security,2027-06-18,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,237,tenant_file
RAID-000237,INIT-0020,Action,Action: Dependency on platform team,Medium,Low,Open,PMO,2026-08-03,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,238,tenant_file
RAID-000238,INIT-0020,Action,Action: Data quality below threshold,High,Medium,Open,Architecture,2026-04-06,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,239,tenant_file
RAID-000239,INIT-0021,Risk,Risk: Regulatory approval pending,Medium,High,Mitigated,Security,2026-09-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,240,tenant_file
RAID-000240,INIT-0021,Decision,Decision: Legacy interface instability,Low,High,Mitigated,Architecture,2026-01-15,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,241,tenant_file
RAID-000241,INIT-0021,Action,Action: Security finding to remediate,Critical,Low,Mitigated,Data Lead,2027-11-20,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,242,tenant_file
RAID-000242,INIT-0021,Risk,Risk: Integration test environment delay,Critical,High,Escalated,PMO,2027-06-30,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,243,tenant_file
RAID-000243,INIT-0021,Risk,Risk: Third-party SLA risk,Low,Low,Escalated,PMO,2026-03-06,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,244,tenant_file
RAID-000244,INIT-0021,Dependency,Dependency: Key vendor resource availability,Critical,High,In Progress,PMO,2027-06-30,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,245,tenant_file
RAID-000245,INIT-0021,Decision,Decision: Budget overrun risk,Low,High,Open,Security,2026-02-06,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,246,tenant_file
RAID-000246,INIT-0021,Dependency,Dependency: Skill gap in delivery team,Critical,Medium,In Progress,Security,2026-01-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,247,tenant_file
RAID-000247,INIT-0021,Dependency,Dependency: Data quality below threshold,Low,Low,Mitigated,PMO,2026-01-01,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,248,tenant_file
RAID-000248,INIT-0022,Risk,Risk: Budget overrun risk,Low,Low,Closed,Business Owner,2026-04-05,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,249,tenant_file
RAID-000249,INIT-0022,Dependency,Dependency: Legacy interface instability,High,Medium,Closed,PMO,2026-10-24,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,250,tenant_file
RAID-000250,INIT-0022,Risk,Risk: Data quality below threshold,Low,Low,Open,Data Lead,2027-05-20,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,251,tenant_file
RAID-000251,INIT-0022,Decision,Decision: Data quality below threshold,High,Medium,Mitigated,Data Lead,2027-08-04,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,252,tenant_file
RAID-000252,INIT-0022,Dependency,Dependency: Security finding to remediate,High,Medium,Mitigated,Security,2026-07-10,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,253,tenant_file
RAID-000253,INIT-0022,Decision,Decision: Key vendor resource availability,High,High,In Progress,Delivery Lead,2026-11-19,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,254,tenant_file
RAID-000254,INIT-0022,Risk,Risk: Security finding to remediate,High,Medium,Escalated,Vendor Manager,2026-04-15,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,255,tenant_file
RAID-000255,INIT-0022,Action,Action: Integration test environment delay,Critical,Low,Closed,Architecture,2027-04-10,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,256,tenant_file
RAID-000256,INIT-0022,Decision,Decision: Data quality below threshold,Medium,Low,Escalated,PMO,2026-02-12,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,257,tenant_file
RAID-000257,INIT-0022,Decision,Decision: Regulatory approval pending,Medium,High,Open,Architecture,2027-03-28,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,258,tenant_file
RAID-000258,INIT-0022,Dependency,Dependency: Third-party SLA risk,Low,Medium,Open,Delivery Lead,2027-11-21,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,259,tenant_file
RAID-000259,INIT-0022,Decision,Decision: Skill gap in delivery team,Medium,High,In Progress,Data Lead,2027-01-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,260,tenant_file
RAID-000260,INIT-0022,Dependency,Dependency: Skill gap in delivery team,Medium,Medium,Mitigated,PMO,2027-09-01,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,261,tenant_file
RAID-000261,INIT-0022,Dependency,Dependency: Change-adoption resistance,Low,High,Mitigated,Delivery Lead,2026-01-01,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,262,tenant_file
RAID-000262,INIT-0022,Dependency,Dependency: Regulatory approval pending,Low,High,Escalated,Delivery Lead,2026-07-05,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,263,tenant_file
RAID-000263,INIT-0023,Risk,Risk: Scope creep from stakeholders,Medium,Medium,Mitigated,Delivery Lead,2026-09-20,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,264,tenant_file
RAID-000264,INIT-0023,Decision,Decision: Regulatory approval pending,High,Medium,Escalated,Business Owner,2027-06-17,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,265,tenant_file
RAID-000265,INIT-0023,Issue,Issue: Key vendor resource availability,Critical,High,Mitigated,Security,2026-07-21,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,266,tenant_file
RAID-000266,INIT-0023,Dependency,Dependency: Change-adoption resistance,Medium,High,Open,Security,2027-10-27,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,267,tenant_file
RAID-000267,INIT-0023,Decision,Decision: Regulatory approval pending,Low,High,Escalated,Vendor Manager,2027-09-06,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,268,tenant_file
RAID-000268,INIT-0023,Risk,Risk: Legacy interface instability,Low,Medium,Mitigated,Security,2027-04-01,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,269,tenant_file
RAID-000269,INIT-0023,Action,Action: Regulatory approval pending,Medium,High,Open,Delivery Lead,2026-11-15,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,270,tenant_file
RAID-000270,INIT-0023,Issue,Issue: Dependency on platform team,High,Medium,Open,Security,2026-05-03,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,271,tenant_file
RAID-000271,INIT-0023,Decision,Decision: Legacy interface instability,Critical,Low,Escalated,Vendor Manager,2026-02-08,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,272,tenant_file
RAID-000272,INIT-0023,Action,Action: Legacy interface instability,Low,Low,Open,PMO,2026-01-20,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,273,tenant_file
RAID-000273,INIT-0023,Risk,Risk: Legacy interface instability,High,High,Open,Delivery Lead,2026-09-22,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,274,tenant_file
RAID-000274,INIT-0023,Action,Action: Legacy interface instability,High,Low,Open,Data Lead,2026-05-24,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,275,tenant_file
RAID-000275,INIT-0023,Risk,Risk: Key vendor resource availability,Critical,Medium,Escalated,Delivery Lead,2027-06-01,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,276,tenant_file
RAID-000276,INIT-0023,Decision,Decision: Skill gap in delivery team,Low,Medium,Mitigated,Vendor Manager,2027-11-12,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,277,tenant_file
RAID-000277,INIT-0024,Issue,Issue: Integration test environment delay,High,High,In Progress,Business Owner,2027-10-08,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,278,tenant_file
RAID-000278,INIT-0024,Dependency,Dependency: Dependency on platform team,Low,Low,Open,PMO,2027-08-03,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,279,tenant_file
RAID-000279,INIT-0024,Risk,Risk: Key vendor resource availability,High,High,In Progress,Vendor Manager,2026-10-04,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,280,tenant_file
