Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
RAID-000207,INIT-0018,Action,Action: Budget overrun risk,Low,High,Closed,Security,2027-10-08,Mitigation: add controls.
RAID-000208,INIT-0018,Dependency,Dependency: Legacy interface instability,High,Medium,In Progress,Delivery Lead,2027-07-30,Mitigation: remediate.
RAID-000209,INIT-0018,Issue,Issue: Skill gap in delivery team,Critical,High,Mitigated,Vendor Manager,2026-11-21,Mitigation: remediate.
RAID-000210,INIT-0019,Issue,Issue: Regulatory approval pending,High,High,Escalated,Business Owner,2027-07-21,Mitigation: risk-accept.
RAID-000211,INIT-0019,Risk,Risk: Third-party SLA risk,Medium,High,Open,Business Owner,2027-02-11,Mitigation: add resource.
RAID-000212,INIT-0019,Dependency,Dependency: Regulatory approval pending,Critical,Low,Mitigated,Security,2027-08-09,Mitigation: rebaseline.
RAID-000213,INIT-0019,Action,Action: Change-adoption resistance,High,High,In Progress,Delivery Lead,2027-01-21,Mitigation: risk-accept.
RAID-000214,INIT-0019,Action,Action: Budget overrun risk,Medium,Medium,Open,PMO,2026-12-06,Mitigation: escalate.
RAID-000215,INIT-0019,Issue,Issue: Integration test environment delay,Low,Low,Escalated,Vendor Manager,2027-08-16,Mitigation: risk-accept.
RAID-000216,INIT-0019,Dependency,Dependency: Dependency on platform team,Critical,High,Mitigated,Data Lead,2027-02-16,Mitigation: remediate.
RAID-000217,INIT-0019,Issue,Issue: Security finding to remediate,High,High,Open,Vendor Manager,2026-05-18,Mitigation: remediate.
RAID-000218,INIT-0019,Risk,Risk: Change-adoption resistance,Medium,Medium,Escalated,Security,2027-12-19,Mitigation: rebaseline.
RAID-000219,INIT-0019,Issue,Issue: Budget overrun risk,Low,Medium,In Progress,Data Lead,2026-12-13,Mitigation: risk-accept.
RAID-000220,INIT-0019,Action,Action: Change-adoption resistance,Critical,Low,Closed,Architecture,2027-10-22,Mitigation: remediate.
RAID-000221,INIT-0019,Issue,Issue: Integration test environment delay,Critical,Low,Closed,Delivery Lead,2026-01-17,Mitigation: risk-accept.
RAID-000222,INIT-0019,Dependency,Dependency: Dependency on platform team,High,High,Escalated,PMO,2026-01-20,Mitigation: rebaseline.
RAID-000223,INIT-0019,Action,Action: Legacy interface instability,Critical,Low,Closed,Vendor Manager,2026-06-07,Mitigation: remediate.
RAID-000224,INIT-0019,Decision,Decision: Security finding to remediate,Critical,Low,Escalated,Security,2027-02-19,Mitigation: risk-accept.
RAID-000225,INIT-0019,Dependency,Dependency: Integration test environment delay,High,Medium,In Progress,Data Lead,2026-09-21,Mitigation: rebaseline.
RAID-000226,INIT-0020,Risk,Risk: Integration test environment delay,Medium,High,Mitigated,PMO,2027-02-09,Mitigation: add controls.
RAID-000227,INIT-0020,Risk,Risk: Scope creep from stakeholders,High,Low,Mitigated,Data Lead,2026-11-19,Mitigation: escalate.
RAID-000228,INIT-0020,Dependency,Dependency: Regulatory approval pending,Medium,Low,Open,Architecture,2027-06-16,Mitigation: add resource.
RAID-000229,INIT-0020,Risk,Risk: Security finding to remediate,Low,Low,In Progress,Business Owner,2026-06-19,Mitigation: add controls.
RAID-000230,INIT-0020,Dependency,Dependency: Regulatory approval pending,Medium,High,Escalated,Architecture,2026-08-20,Mitigation: rebaseline.
RAID-000231,INIT-0020,Action,Action: Key vendor resource availability,Low,High,Escalated,Business Owner,2026-10-14,Mitigation: risk-accept.
RAID-000232,INIT-0020,Dependency,Dependency: Scope creep from stakeholders,Critical,Low,Mitigated,Business Owner,2026-09-04,Mitigation: risk-accept.
RAID-000233,INIT-0020,Decision,Decision: Skill gap in delivery team,High,Low,Mitigated,Security,2027-05-18,Mitigation: rebaseline.
RAID-000234,INIT-0020,Dependency,Dependency: Security finding to remediate,Medium,Low,Mitigated,Delivery Lead,2027-09-05,Mitigation: risk-accept.
RAID-000235,INIT-0020,Risk,Risk: Third-party SLA risk,Low,Low,In Progress,Data Lead,2026-03-26,Mitigation: risk-accept.
RAID-000236,INIT-0020,Decision,Decision: Integration test environment delay,Critical,Low,Closed,Security,2027-06-18,Mitigation: remediate.
RAID-000237,INIT-0020,Action,Action: Dependency on platform team,Medium,Low,Open,PMO,2026-08-03,Mitigation: remediate.
RAID-000238,INIT-0020,Action,Action: Data quality below threshold,High,Medium,Open,Architecture,2026-04-06,Mitigation: add resource.
RAID-000239,INIT-0021,Risk,Risk: Regulatory approval pending,Medium,High,Mitigated,Security,2026-09-10,Mitigation: risk-accept.
RAID-000240,INIT-0021,Decision,Decision: Legacy interface instability,Low,High,Mitigated,Architecture,2026-01-15,Mitigation: add resource.
RAID-000241,INIT-0021,Action,Action: Security finding to remediate,Critical,Low,Mitigated,Data Lead,2027-11-20,Mitigation: remediate.
RAID-000242,INIT-0021,Risk,Risk: Integration test environment delay,Critical,High,Escalated,PMO,2027-06-30,Mitigation: add resource.
RAID-000243,INIT-0021,Risk,Risk: Third-party SLA risk,Low,Low,Escalated,PMO,2026-03-06,Mitigation: add controls.
RAID-000244,INIT-0021,Dependency,Dependency: Key vendor resource availability,Critical,High,In Progress,PMO,2027-06-30,Mitigation: add controls.
RAID-000245,INIT-0021,Decision,Decision: Budget overrun risk,Low,High,Open,Security,2026-02-06,Mitigation: rebaseline.
RAID-000246,INIT-0021,Dependency,Dependency: Skill gap in delivery team,Critical,Medium,In Progress,Security,2026-01-19,Mitigation: add controls.
RAID-000247,INIT-0021,Dependency,Dependency: Data quality below threshold,Low,Low,Mitigated,PMO,2026-01-01,Mitigation: risk-accept.
RAID-000248,INIT-0022,Risk,Risk: Budget overrun risk,Low,Low,Closed,Business Owner,2026-04-05,Mitigation: risk-accept.
RAID-000249,INIT-0022,Dependency,Dependency: Legacy interface instability,High,Medium,Closed,PMO,2026-10-24,Mitigation: escalate.
RAID-000250,INIT-0022,Risk,Risk: Data quality below threshold,Low,Low,Open,Data Lead,2027-05-20,Mitigation: escalate.
RAID-000251,INIT-0022,Decision,Decision: Data quality below threshold,High,Medium,Mitigated,Data Lead,2027-08-04,Mitigation: risk-accept.
RAID-000252,INIT-0022,Dependency,Dependency: Security finding to remediate,High,Medium,Mitigated,Security,2026-07-10,Mitigation: rebaseline.
RAID-000253,INIT-0022,Decision,Decision: Key vendor resource availability,High,High,In Progress,Delivery Lead,2026-11-19,Mitigation: rebaseline.
RAID-000254,INIT-0022,Risk,Risk: Security finding to remediate,High,Medium,Escalated,Vendor Manager,2026-04-15,Mitigation: add resource.
RAID-000255,INIT-0022,Action,Action: Integration test environment delay,Critical,Low,Closed,Architecture,2027-04-10,Mitigation: add controls.
RAID-000256,INIT-0022,Decision,Decision: Data quality below threshold,Medium,Low,Escalated,PMO,2026-02-12,Mitigation: escalate.
RAID-000257,INIT-0022,Decision,Decision: Regulatory approval pending,Medium,High,Open,Architecture,2027-03-28,Mitigation: escalate.
RAID-000258,INIT-0022,Dependency,Dependency: Third-party SLA risk,Low,Medium,Open,Delivery Lead,2027-11-21,Mitigation: escalate.
RAID-000259,INIT-0022,Decision,Decision: Skill gap in delivery team,Medium,High,In Progress,Data Lead,2027-01-02,Mitigation: remediate.
RAID-000260,INIT-0022,Dependency,Dependency: Skill gap in delivery team,Medium,Medium,Mitigated,PMO,2027-09-01,Mitigation: escalate.
RAID-000261,INIT-0022,Dependency,Dependency: Change-adoption resistance,Low,High,Mitigated,Delivery Lead,2026-01-01,Mitigation: escalate.
RAID-000262,INIT-0022,Dependency,Dependency: Regulatory approval pending,Low,High,Escalated,Delivery Lead,2026-07-05,Mitigation: escalate.
RAID-000263,INIT-0023,Risk,Risk: Scope creep from stakeholders,Medium,Medium,Mitigated,Delivery Lead,2026-09-20,Mitigation: add resource.
RAID-000264,INIT-0023,Decision,Decision: Regulatory approval pending,High,Medium,Escalated,Business Owner,2027-06-17,Mitigation: remediate.
RAID-000265,INIT-0023,Issue,Issue: Key vendor resource availability,Critical,High,Mitigated,Security,2026-07-21,Mitigation: rebaseline.
RAID-000266,INIT-0023,Dependency,Dependency: Change-adoption resistance,Medium,High,Open,Security,2027-10-27,Mitigation: risk-accept.
RAID-000267,INIT-0023,Decision,Decision: Regulatory approval pending,Low,High,Escalated,Vendor Manager,2027-09-06,Mitigation: rebaseline.
RAID-000268,INIT-0023,Risk,Risk: Legacy interface instability,Low,Medium,Mitigated,Security,2027-04-01,Mitigation: remediate.
RAID-000269,INIT-0023,Action,Action: Regulatory approval pending,Medium,High,Open,Delivery Lead,2026-11-15,Mitigation: add controls.
RAID-000270,INIT-0023,Issue,Issue: Dependency on platform team,High,Medium,Open,Security,2026-05-03,Mitigation: risk-accept.
RAID-000271,INIT-0023,Decision,Decision: Legacy interface instability,Critical,Low,Escalated,Vendor Manager,2026-02-08,Mitigation: rebaseline.
RAID-000272,INIT-0023,Action,Action: Legacy interface instability,Low,Low,Open,PMO,2026-01-20,Mitigation: rebaseline.
RAID-000273,INIT-0023,Risk,Risk: Legacy interface instability,High,High,Open,Delivery Lead,2026-09-22,Mitigation: add resource.
RAID-000274,INIT-0023,Action,Action: Legacy interface instability,High,Low,Open,Data Lead,2026-05-24,Mitigation: remediate.
RAID-000275,INIT-0023,Risk,Risk: Key vendor resource availability,Critical,Medium,Escalated,Delivery Lead,2027-06-01,Mitigation: add controls.
RAID-000276,INIT-0023,Decision,Decision: Skill gap in delivery team,Low,Medium,Mitigated,Vendor Manager,2027-11-12,Mitigation: rebaseline.
RAID-000277,INIT-0024,Issue,Issue: Integration test environment delay,High,High,In Progress,Business Owner,2027-10-08,Mitigation: add resource.
RAID-000278,INIT-0024,Dependency,Dependency: Dependency on platform team,Low,Low,Open,PMO,2027-08-03,Mitigation: rebaseline.
RAID-000279,INIT-0024,Risk,Risk: Key vendor resource availability,High,High,In Progress,Vendor Manager,2026-10-04,Mitigation: escalate.
RAID-000280,INIT-0024,Dependency,Dependency: Skill gap in delivery team,Medium,Medium,Closed,Delivery Lead,2027-06-10,Mitigation: remediate.
RAID-000281,INIT-0024,Decision,Decision: Key vendor resource availability,Medium,High,Escalated,PMO,2026-06-29,Mitigation: add resource.
RAID-000282,INIT-0024,Risk,Risk: Scope creep from stakeholders,Medium,High,Closed,Business Owner,2026-04-17,Mitigation: escalate.
RAID-000283,INIT-0024,Dependency,Dependency: Integration test environment delay,High,Medium,In Progress,Data Lead,2027-01-23,Mitigation: escalate.
RAID-000284,INIT-0024,Dependency,Dependency: Dependency on platform team,Medium,Medium,Mitigated,Architecture,2026-02-07,Mitigation: add controls.
RAID-000285,INIT-0024,Decision,Decision: Skill gap in delivery team,Low,Medium,Escalated,Data Lead,2026-12-25,Mitigation: risk-accept.
RAID-000286,INIT-0024,Decision,Decision: Integration test environment delay,Low,High,Closed,Data Lead,2027-12-03,Mitigation: risk-accept.
RAID-000287,INIT-0024,Action,Action: Third-party SLA risk,Low,Medium,Open,PMO,2026-10-20,Mitigation: risk-accept.
RAID-000288,INIT-0024,Decision,Decision: Skill gap in delivery team,High,Medium,Escalated,Data Lead,2027-09-18,Mitigation: risk-accept.
RAID-000289,INIT-0024,Issue,Issue: Budget overrun risk,Medium,Medium,Escalated,Delivery Lead,2027-12-10,Mitigation: risk-accept.
RAID-000290,INIT-0024,Action,Action: Data quality below threshold,Medium,Medium,Mitigated,Data Lead,2026-04-13,Mitigation: add controls.
RAID-000291,INIT-0025,Risk,Risk: Key vendor resource availability,Critical,High,Mitigated,Business Owner,2027-02-02,Mitigation: add controls.
RAID-000292,INIT-0025,Action,Action: Key vendor resource availability,Medium,High,Mitigated,Security,2027-03-03,Mitigation: add resource.
RAID-000293,INIT-0025,Dependency,Dependency: Scope creep from stakeholders,High,Low,Escalated,PMO,2027-10-13,Mitigation: add controls.
RAID-000294,INIT-0025,Decision,Decision: Key vendor resource availability,Critical,Medium,Open,Delivery Lead,2026-07-05,Mitigation: add controls.
RAID-000295,INIT-0025,Issue,Issue: Third-party SLA risk,Low,Low,Closed,Vendor Manager,2027-12-08,Mitigation: remediate.
RAID-000296,INIT-0025,Action,Action: Budget overrun risk,High,High,Open,Delivery Lead,2026-03-16,Mitigation: remediate.
RAID-000297,INIT-0025,Decision,Decision: Data quality below threshold,High,Low,Open,PMO,2026-08-02,Mitigation: remediate.
RAID-000298,INIT-0025,Dependency,Dependency: Budget overrun risk,Low,Low,Escalated,Vendor Manager,2027-01-23,Mitigation: remediate.
RAID-000299,INIT-0025,Risk,Risk: Dependency on platform team,Low,Medium,Open,Vendor Manager,2026-11-15,Mitigation: rebaseline.
RAID-000300,INIT-0025,Action,Action: Skill gap in delivery team,Low,Low,In Progress,Architecture,2026-06-10,Mitigation: add controls.
RAID-000301,INIT-0025,Decision,Decision: Key vendor resource availability,Low,Medium,Mitigated,Vendor Manager,2026-10-16,Mitigation: rebaseline.
RAID-000302,INIT-0025,Decision,Decision: Security finding to remediate,High,High,Closed,Business Owner,2027-08-13,Mitigation: add controls.
RAID-000303,INIT-0025,Issue,Issue: Security finding to remediate,High,Medium,Open,PMO,2027-11-09,Mitigation: remediate.
RAID-000304,INIT-0025,Decision,Decision: Key vendor resource availability,Low,Low,In Progress,Business Owner,2026-01-28,Mitigation: risk-accept.
RAID-000305,INIT-0025,Issue,Issue: Change-adoption resistance,Low,High,Open,Security,2026-07-03,Mitigation: risk-accept.
RAID-000306,INIT-0026,Risk,Risk: Dependency on platform team,High,High,Closed,Architecture,2027-12-31,Mitigation: remediate.
RAID-000307,INIT-0026,Decision,Decision: Key vendor resource availability,Low,Medium,Open,Business Owner,2026-04-07,Mitigation: add resource.
RAID-000308,INIT-0026,Decision,Decision: Change-adoption resistance,Critical,High,Escalated,PMO,2027-02-10,Mitigation: remediate.
RAID-000309,INIT-0026,Dependency,Dependency: Data quality below threshold,Low,Medium,Closed,Data Lead,2027-08-12,Mitigation: add resource.
RAID-000310,INIT-0026,Action,Action: Data quality below threshold,High,Low,Mitigated,PMO,2027-03-09,Mitigation: risk-accept.
RAID-000311,INIT-0026,Decision,Decision: Budget overrun risk,Medium,Medium,Closed,Vendor Manager,2027-09-25,Mitigation: add controls.
RAID-000312,INIT-0026,Risk,Risk: Security finding to remediate,Critical,High,Closed,Business Owner,2027-08-23,Mitigation: add controls.
RAID-000313,INIT-0026,Decision,Decision: Third-party SLA risk,Medium,Low,Closed,PMO,2027-08-02,Mitigation: rebaseline.
RAID-000314,INIT-0026,Dependency,Dependency: Data quality below threshold,Medium,High,Open,Delivery Lead,2027-08-01,Mitigation: rebaseline.
RAID-000315,INIT-0026,Dependency,Dependency: Budget overrun risk,Medium,High,Closed,Vendor Manager,2026-10-26,Mitigation: risk-accept.
RAID-000316,INIT-0026,Action,Action: Scope creep from stakeholders,Low,Medium,Escalated,Vendor Manager,2026-12-03,Mitigation: remediate.
RAID-000317,INIT-0026,Dependency,Dependency: Dependency on platform team,Critical,Low,Open,PMO,2026-01-28,Mitigation: escalate.
RAID-000318,INIT-0026,Issue,Issue: Security finding to remediate,Critical,High,Closed,Vendor Manager,2027-08-09,Mitigation: add controls.
RAID-000319,INIT-0026,Risk,Risk: Security finding to remediate,High,Medium,Escalated,Delivery Lead,2027-05-02,Mitigation: remediate.
RAID-000320,INIT-0027,Issue,Issue: Regulatory approval pending,Medium,Low,In Progress,Business Owner,2027-09-01,Mitigation: rebaseline.
RAID-000321,INIT-0027,Dependency,Dependency: Third-party SLA risk,Critical,High,Mitigated,Business Owner,2026-09-14,Mitigation: add resource.
RAID-000322,INIT-0027,Action,Action: Legacy interface instability,High,Medium,Mitigated,Security,2027-04-15,Mitigation: risk-accept.
RAID-000323,INIT-0027,Decision,Decision: Key vendor resource availability,Low,Low,Closed,Business Owner,2026-03-31,Mitigation: rebaseline.
RAID-000324,INIT-0027,Action,Action: Integration test environment delay,Critical,High,Open,Architecture,2027-09-24,Mitigation: rebaseline.
RAID-000325,INIT-0027,Decision,Decision: Budget overrun risk,High,Medium,Closed,Data Lead,2026-03-04,Mitigation: rebaseline.
RAID-000326,INIT-0027,Decision,Decision: Budget overrun risk,Critical,Low,Closed,Business Owner,2026-07-25,Mitigation: remediate.
RAID-000327,INIT-0027,Dependency,Dependency: Legacy interface instability,Low,Medium,Mitigated,Security,2027-03-10,Mitigation: add resource.
RAID-000328,INIT-0027,Issue,Issue: Scope creep from stakeholders,Critical,Medium,Mitigated,Vendor Manager,2027-10-30,Mitigation: remediate.
RAID-000329,INIT-0028,Risk,Risk: Dependency on platform team,Low,High,Escalated,Delivery Lead,2026-06-07,Mitigation: add controls.
RAID-000330,INIT-0028,Risk,Risk: Key vendor resource availability,Low,Low,Escalated,PMO,2027-05-23,Mitigation: escalate.
RAID-000331,INIT-0028,Issue,Issue: Key vendor resource availability,Low,Medium,In Progress,Vendor Manager,2027-06-24,Mitigation: escalate.
RAID-000332,INIT-0028,Action,Action: Budget overrun risk,Medium,Low,Open,Vendor Manager,2027-09-11,Mitigation: escalate.
RAID-000333,INIT-0028,Issue,Issue: Skill gap in delivery team,Low,Low,In Progress,Vendor Manager,2026-03-01,Mitigation: remediate.
RAID-000334,INIT-0028,Risk,Risk: Key vendor resource availability,High,Medium,Mitigated,Data Lead,2026-01-11,Mitigation: add resource.
RAID-000335,INIT-0028,Dependency,Dependency: Data quality below threshold,Low,High,Closed,Business Owner,2027-10-11,Mitigation: add resource.
RAID-000336,INIT-0028,Dependency,Dependency: Security finding to remediate,Low,High,Escalated,Business Owner,2026-05-07,Mitigation: escalate.
RAID-000337,INIT-0028,Decision,Decision: Data quality below threshold,Low,High,Open,Data Lead,2027-01-22,Mitigation: remediate.
RAID-000338,INIT-0028,Action,Action: Scope creep from stakeholders,Medium,High,Open,PMO,2026-09-21,Mitigation: risk-accept.
RAID-000339,INIT-0028,Action,Action: Regulatory approval pending,Low,Low,Escalated,Delivery Lead,2027-04-29,Mitigation: add resource.
RAID-000340,INIT-0028,Risk,Risk: Security finding to remediate,Low,Low,Mitigated,Security,2027-03-02,Mitigation: remediate.
RAID-000341,INIT-0029,Dependency,Dependency: Skill gap in delivery team,Medium,Medium,Open,PMO,2026-10-17,Mitigation: remediate.
RAID-000342,INIT-0029,Decision,Decision: Scope creep from stakeholders,Medium,Medium,Escalated,Data Lead,2026-07-27,Mitigation: add resource.
RAID-000343,INIT-0029,Issue,Issue: Scope creep from stakeholders,Medium,Low,Open,Business Owner,2026-08-04,Mitigation: add resource.
RAID-000344,INIT-0029,Action,Action: Change-adoption resistance,Low,High,Closed,Business Owner,2026-04-27,Mitigation: escalate.
RAID-000345,INIT-0029,Issue,Issue: Data quality below threshold,High,High,Closed,Data Lead,2027-07-15,Mitigation: add resource.
RAID-000346,INIT-0029,Risk,Risk: Key vendor resource availability,High,Low,Closed,Data Lead,2027-11-23,Mitigation: add resource.
RAID-000347,INIT-0029,Decision,Decision: Scope creep from stakeholders,Medium,Medium,In Progress,PMO,2027-03-12,Mitigation: risk-accept.
RAID-000348,INIT-0029,Action,Action: Key vendor resource availability,Low,Medium,Escalated,Business Owner,2026-08-11,Mitigation: add controls.
RAID-000349,INIT-0030,Decision,Decision: Key vendor resource availability,High,High,In Progress,Business Owner,2027-06-01,Mitigation: add controls.
RAID-000350,INIT-0030,Dependency,Dependency: Security finding to remediate,Medium,High,Open,Business Owner,2027-05-02,Mitigation: add resource.
RAID-000351,INIT-0030,Dependency,Dependency: Security finding to remediate,Critical,High,Mitigated,Delivery Lead,2026-07-23,Mitigation: escalate.
RAID-000352,INIT-0030,Dependency,Dependency: Key vendor resource availability,Low,Low,Mitigated,Security,2027-09-13,Mitigation: add controls.
RAID-000353,INIT-0030,Risk,Risk: Key vendor resource availability,High,High,Closed,Vendor Manager,2026-09-24,Mitigation: rebaseline.
RAID-000354,INIT-0030,Dependency,Dependency: Legacy interface instability,Low,High,In Progress,PMO,2026-07-23,Mitigation: add controls.
RAID-000355,INIT-0030,Risk,Risk: Integration test environment delay,Critical,Medium,In Progress,Architecture,2027-09-15,Mitigation: escalate.
RAID-000356,INIT-0030,Issue,Issue: Skill gap in delivery team,Medium,Medium,In Progress,Architecture,2026-01-23,Mitigation: escalate.
RAID-000357,INIT-0030,Risk,Risk: Key vendor resource availability,High,High,Closed,PMO,2026-03-18,Mitigation: add resource.
RAID-000358,INIT-0030,Risk,Risk: Scope creep from stakeholders,High,Low,Mitigated,Security,2027-02-26,Mitigation: add resource.
RAID-000359,INIT-0030,Risk,Risk: Third-party SLA risk,High,High,Open,Architecture,2027-02-28,Mitigation: remediate.
RAID-000360,INIT-0030,Action,Action: Key vendor resource availability,High,Medium,Open,Vendor Manager,2027-03-22,Mitigation: add controls.
RAID-000361,INIT-0030,Issue,Issue: Third-party SLA risk,Low,Medium,Mitigated,Security,2026-11-08,Mitigation: escalate.
RAID-000362,INIT-0031,Action,Action: Integration test environment delay,Medium,Medium,Mitigated,Security,2026-05-04,Mitigation: add resource.
RAID-000363,INIT-0031,Action,Action: Scope creep from stakeholders,Critical,High,Closed,Data Lead,2026-03-31,Mitigation: add controls.
RAID-000364,INIT-0031,Action,Action: Budget overrun risk,Medium,Medium,In Progress,Architecture,2026-02-02,Mitigation: escalate.
RAID-000365,INIT-0031,Decision,Decision: Budget overrun risk,Critical,High,Escalated,Delivery Lead,2027-11-20,Mitigation: rebaseline.
RAID-000366,INIT-0031,Issue,Issue: Regulatory approval pending,Low,High,In Progress,Delivery Lead,2026-09-06,Mitigation: add controls.
RAID-000367,INIT-0031,Issue,Issue: Regulatory approval pending,High,Medium,Mitigated,Security,2027-07-19,Mitigation: escalate.
RAID-000368,INIT-0031,Action,Action: Change-adoption resistance,High,High,Mitigated,Architecture,2027-01-21,Mitigation: add controls.
RAID-000369,INIT-0031,Dependency,Dependency: Regulatory approval pending,High,Low,Open,Architecture,2026-05-18,Mitigation: add controls.
RAID-000370,INIT-0031,Decision,Decision: Legacy interface instability,Critical,High,Mitigated,Business Owner,2027-07-09,Mitigation: rebaseline.
RAID-000371,INIT-0031,Dependency,Dependency: Third-party SLA risk,Low,Low,Escalated,Architecture,2027-09-13,Mitigation: risk-accept.
RAID-000372,INIT-0031,Dependency,Dependency: Dependency on platform team,Low,Medium,In Progress,Architecture,2027-01-05,Mitigation: remediate.
RAID-000373,INIT-0031,Action,Action: Skill gap in delivery team,Low,Low,Open,Security,2026-12-11,Mitigation: add controls.
RAID-000374,INIT-0031,Decision,Decision: Integration test environment delay,High,High,Closed,Vendor Manager,2026-05-30,Mitigation: add resource.
RAID-000375,INIT-0031,Dependency,Dependency: Regulatory approval pending,Low,High,Closed,PMO,2027-08-23,Mitigation: add controls.
RAID-000376,INIT-0031,Issue,Issue: Integration test environment delay,High,Low,In Progress,PMO,2027-10-09,Mitigation: rebaseline.
RAID-000377,INIT-0031,Risk,Risk: Skill gap in delivery team,Medium,Medium,In Progress,Architecture,2027-01-12,Mitigation: risk-accept.
RAID-000378,INIT-0032,Issue,Issue: Key vendor resource availability,Critical,High,Mitigated,Vendor Manager,2027-09-05,Mitigation: add controls.
RAID-000379,INIT-0032,Issue,Issue: Skill gap in delivery team,Critical,Medium,Open,Architecture,2026-08-22,Mitigation: risk-accept.
RAID-000380,INIT-0032,Issue,Issue: Regulatory approval pending,Critical,Medium,Closed,Architecture,2027-07-16,Mitigation: remediate.
RAID-000381,INIT-0032,Action,Action: Data quality below threshold,Critical,Low,Escalated,PMO,2027-03-06,Mitigation: risk-accept.
RAID-000382,INIT-0032,Action,Action: Security finding to remediate,Critical,Low,Closed,PMO,2027-09-27,Mitigation: rebaseline.
RAID-000383,INIT-0032,Decision,Decision: Data quality below threshold,Medium,Low,Open,Delivery Lead,2027-07-26,Mitigation: risk-accept.
RAID-000384,INIT-0032,Issue,Issue: Dependency on platform team,Critical,Medium,Closed,Vendor Manager,2027-06-04,Mitigation: escalate.
RAID-000385,INIT-0032,Risk,Risk: Third-party SLA risk,High,High,In Progress,Business Owner,2027-09-20,Mitigation: escalate.
RAID-000386,INIT-0033,Decision,Decision: Scope creep from stakeholders,High,High,In Progress,Business Owner,2027-06-02,Mitigation: escalate.
RAID-000387,INIT-0033,Decision,Decision: Change-adoption resistance,Critical,Low,In Progress,Business Owner,2026-01-09,Mitigation: add resource.
RAID-000388,INIT-0033,Decision,Decision: Integration test environment delay,High,Low,Open,Security,2027-01-19,Mitigation: add resource.
RAID-000389,INIT-0033,Action,Action: Legacy interface instability,Critical,Medium,Closed,Architecture,2026-01-19,Mitigation: add resource.
RAID-000390,INIT-0033,Risk,Risk: Third-party SLA risk,Critical,Low,Closed,Business Owner,2026-06-26,Mitigation: add controls.
RAID-000391,INIT-0033,Issue,Issue: Security finding to remediate,Critical,Medium,In Progress,Vendor Manager,2026-03-10,Mitigation: risk-accept.
RAID-000392,INIT-0033,Decision,Decision: Change-adoption resistance,Low,Low,In Progress,Security,2027-01-22,Mitigation: add controls.
RAID-000393,INIT-0033,Risk,Risk: Scope creep from stakeholders,Critical,High,Mitigated,Business Owner,2026-06-20,Mitigation: risk-accept.
RAID-000394,INIT-0033,Issue,Issue: Regulatory approval pending,Critical,Low,Open,PMO,2027-07-27,Mitigation: add controls.
RAID-000395,INIT-0033,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Closed,Business Owner,2026-04-12,Mitigation: risk-accept.
RAID-000396,INIT-0033,Dependency,Dependency: Key vendor resource availability,Critical,Medium,Open,Vendor Manager,2027-10-22,Mitigation: rebaseline.
RAID-000397,INIT-0033,Action,Action: Dependency on platform team,Medium,Low,Open,Security,2027-06-21,Mitigation: risk-accept.
RAID-000398,INIT-0033,Action,Action: Key vendor resource availability,Critical,Medium,Mitigated,Delivery Lead,2026-12-31,Mitigation: add controls.
RAID-000399,INIT-0033,Decision,Decision: Key vendor resource availability,Medium,High,In Progress,Business Owner,2027-02-18,Mitigation: add controls.
RAID-000400,INIT-0034,Decision,Decision: Security finding to remediate,Critical,Medium,In Progress,Architecture,2026-04-21,Mitigation: rebaseline.
RAID-000401,INIT-0034,Issue,Issue: Legacy interface instability,High,Low,Mitigated,Data Lead,2026-05-16,Mitigation: add resource.
RAID-000402,INIT-0034,Risk,Risk: Budget overrun risk,Low,Low,Open,Architecture,2027-07-12,Mitigation: remediate.
RAID-000403,INIT-0034,Dependency,Dependency: Security finding to remediate,Medium,Low,Closed,Delivery Lead,2026-02-17,Mitigation: add controls.
RAID-000404,INIT-0034,Issue,Issue: Change-adoption resistance,Critical,High,Escalated,Architecture,2027-01-20,Mitigation: escalate.
RAID-000405,INIT-0034,Risk,Risk: Regulatory approval pending,Low,Low,Mitigated,Business Owner,2026-04-26,Mitigation: rebaseline.
RAID-000406,INIT-0034,Risk,Risk: Third-party SLA risk,Low,Low,Open,Delivery Lead,2026-09-12,Mitigation: risk-accept.
RAID-000407,INIT-0034,Action,Action: Key vendor resource availability,High,Medium,In Progress,Vendor Manager,2027-04-20,Mitigation: risk-accept.
RAID-000408,INIT-0034,Action,Action: Security finding to remediate,Medium,Medium,Closed,Delivery Lead,2027-01-25,Mitigation: rebaseline.
RAID-000409,INIT-0034,Action,Action: Budget overrun risk,High,Medium,Mitigated,Security,2027-12-07,Mitigation: risk-accept.
RAID-000410,INIT-0035,Dependency,Dependency: Scope creep from stakeholders,Low,High,Open,PMO,2026-02-25,Mitigation: add controls.
RAID-000411,INIT-0035,Action,Action: Change-adoption resistance,Low,Low,Closed,PMO,2027-07-13,Mitigation: add resource.
RAID-000412,INIT-0035,Action,Action: Scope creep from stakeholders,High,High,Open,Vendor Manager,2026-08-01,Mitigation: rebaseline.
RAID-000413,INIT-0035,Action,Action: Skill gap in delivery team,High,Low,Closed,Data Lead,2027-11-14,Mitigation: rebaseline.
RAID-000414,INIT-0035,Action,Action: Third-party SLA risk,Medium,High,In Progress,Business Owner,2026-05-30,Mitigation: risk-accept.
