tenant_key,row_ref,input_file,source_version_id,source_identity_method,source_identity_confidence,notes
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#71,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-2C4763DA0750,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#72,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#73,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#74,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#75,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#76,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#77,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#78,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#79,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34B32131AD42,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#80,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34C4173EAB66,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#81,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34C4173EAB66,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#82,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34C4173EAB66,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#83,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-34C4173EAB66,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#84,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#85,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#86,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#87,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#88,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#89,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#90,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#91,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-ABA515165EFB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#92,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#93,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#94,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#95,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#96,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#97,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#98,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0B09100F64FB,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#99,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-6D60EA202583,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#100,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-6D60EA202583,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#101,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-6D60EA202583,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#102,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-6D60EA202583,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#103,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-6D60EA202583,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#104,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-B8BAA821810C,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#105,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-B8BAA821810C,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#106,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-B8BAA821810C,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#107,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-B8BAA821810C,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#108,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#109,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#110,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#111,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#112,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#113,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#114,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#115,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-3BB21E46EBFE,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#116,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0C0865B42B83,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#117,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0C0865B42B83,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv#118,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/upgrade-candidate-pack/v7/V7_20_chunk_retrieval_registry.csv,SRCV-SKYHARBORAIR-0C0865B42B83,unspecified,unspecified,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#5,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-63700F3194A2,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#6,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-1042DF132576,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#7,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-1132F6257B94,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#8,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-68C09AE05BC5,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#9,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-68C09AE05BC5,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#10,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-68C09AE05BC5,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#11,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-68C09AE05BC5,evidence_location_deterministic,high,
skyharbor-air,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv#12,datasets/tenant-inputs/active/skyharbor-air/current/13_evidence_sources.csv,SRCV-SKYHARBORAIR-68C09AE05BC5,evidence_location_deterministic,high,
skyharbor-air,"(interview source, file-level, not a row)",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,SRCV-SKYHARBORAIR-24B88DC6CAF3,unspecified,unspecified,
