application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,source_file,source_row,value_source
APEXRETAIL-APP-0121,Snowflake Marketing Data Cloud,analytics,Chief Real Estate Officer,APX-IT-007,custom,cloud,production,high,12150000,93800,18,internal,contain,APX-EVID-011,family-2-technology-estate/F05_applications-systems.csv,122,tenant_file
APEXRETAIL-APP-0122,Kronos Workforce Central,workforce,SVP Private Brands,APX-IT-006,package,saas,production,critical,13175000,103000,19,internal,replace_candidate,APX-EVID-012,family-2-technology-estate/F05_applications-systems.csv,123,tenant_file
APEXRETAIL-APP-0123,Oracle Retail Merchandising regional/service component 2,merchandising,COO,APX-IT-003,package,saas,production,critical,19700000,112200,20,pci_pii,invest,APX-EVID-013,family-2-technology-estate/F05_applications-systems.csv,124,tenant_file
APEXRETAIL-APP-0124,Manhattan Active WMS regional/service component 2,warehouse,Chief Digital Officer,APX-IT-004,package,saas,production,critical,18025000,121400,21,internal,optimize,APX-EVID-014,family-2-technology-estate/F05_applications-systems.csv,125,tenant_file
APEXRETAIL-APP-0125,IBM Sterling OMS regional/service component 2,order_management,Chief Merchandising Officer,APX-IT-002,package,hybrid,production,critical,23550000,130600,22,internal,contain,APX-EVID-001,family-2-technology-estate/F05_applications-systems.csv,126,tenant_file
APEXRETAIL-APP-0126,Toshiba POS regional/service component 2,pos,Chief Supply Chain Officer,APX-IT-001,custom,store_edge,production,critical,24475000,139800,23,confidential,replace_candidate,APX-EVID-002,family-2-technology-estate/F05_applications-systems.csv,127,tenant_file
APEXRETAIL-APP-0127,Salesforce Commerce Cloud regional/service component 2,ecommerce,Chief Marketing Officer,APX-IT-002,package,saas,production,critical,26100000,149000,24,pci_pii,invest,APX-EVID-003,family-2-technology-estate/F05_applications-systems.csv,128,tenant_file
APEXRETAIL-APP-0128,Adobe Experience Cloud regional/service component 2,personalization,CFO,APX-IT-005,package,saas,production,high,14925000,158200,25,internal,optimize,APX-EVID-004,family-2-technology-estate/F05_applications-systems.csv,129,tenant_file
APEXRETAIL-APP-0129,Blue Yonder Demand Planning regional/service component 2,forecasting,Chief Risk Officer,APX-IT-003,package,saas,production,critical,16450000,167400,26,confidential,contain,APX-EVID-005,family-2-technology-estate/F05_applications-systems.csv,130,tenant_file
APEXRETAIL-APP-0130,SAP S/4 Finance regional/service component 2,erp_finance,CIO,APX-IT-006,package,private_cloud,production,critical,19975000,176600,27,internal,replace_candidate,APX-EVID-006,family-2-technology-estate/F05_applications-systems.csv,131,tenant_file
APEXRETAIL-APP-0131,ServiceNow ITSM regional/service component 2,itsm,CHRO,APX-IT-010,custom,saas,production,high,10800000,185800,28,pci_pii,invest,APX-EVID-007,family-2-technology-estate/F05_applications-systems.csv,132,tenant_file
APEXRETAIL-APP-0132,Databricks Retail Lakehouse regional/service component 2,data_platform,Chief Procurement Officer,APX-IT-007,package,aws,production,critical,17825000,195000,29,confidential,optimize,APX-EVID-008,family-2-technology-estate/F05_applications-systems.csv,133,tenant_file
APEXRETAIL-APP-0133,Snowflake Marketing Data Cloud regional/service component 2,analytics,Chief Real Estate Officer,APX-IT-007,package,cloud,production,high,13650000,204200,30,internal,contain,APX-EVID-009,family-2-technology-estate/F05_applications-systems.csv,134,tenant_file
APEXRETAIL-APP-0134,Kronos Workforce Central regional/service component 2,workforce,SVP Private Brands,APX-IT-006,package,saas,production,critical,14675000,213400,31,internal,replace_candidate,APX-EVID-010,family-2-technology-estate/F05_applications-systems.csv,135,tenant_file
APEXRETAIL-APP-0135,Oracle Retail Merchandising regional/service component 3,merchandising,COO,APX-IT-003,package,saas,production,critical,21200000,222600,8,pci_pii,invest,APX-EVID-011,family-2-technology-estate/F05_applications-systems.csv,136,tenant_file
APEXRETAIL-APP-0136,Manhattan Active WMS regional/service component 3,warehouse,Chief Digital Officer,APX-IT-004,custom,saas,production,critical,19525000,231800,9,internal,optimize,APX-EVID-012,family-2-technology-estate/F05_applications-systems.csv,137,tenant_file
APEXRETAIL-APP-0137,IBM Sterling OMS regional/service component 3,order_management,Chief Merchandising Officer,APX-IT-002,package,hybrid,production,critical,25050000,241000,10,internal,contain,APX-EVID-013,family-2-technology-estate/F05_applications-systems.csv,138,tenant_file
APEXRETAIL-APP-0138,Toshiba POS regional/service component 3,pos,Chief Supply Chain Officer,APX-IT-001,package,store_edge,production,critical,25975000,250200,11,confidential,replace_candidate,APX-EVID-014,family-2-technology-estate/F05_applications-systems.csv,139,tenant_file
APEXRETAIL-APP-0139,Salesforce Commerce Cloud regional/service component 3,ecommerce,Chief Marketing Officer,APX-IT-002,package,saas,production,critical,27600000,259400,12,pci_pii,invest,APX-EVID-001,family-2-technology-estate/F05_applications-systems.csv,140,tenant_file
APEXRETAIL-APP-0140,Adobe Experience Cloud regional/service component 3,personalization,CFO,APX-IT-005,package,saas,production,high,16425000,268600,13,internal,optimize,APX-EVID-002,family-2-technology-estate/F05_applications-systems.csv,141,tenant_file
APEXRETAIL-APP-0141,Blue Yonder Demand Planning regional/service component 3,forecasting,Chief Risk Officer,APX-IT-003,custom,saas,production,critical,17950000,277800,14,confidential,contain,APX-EVID-003,family-2-technology-estate/F05_applications-systems.csv,142,tenant_file
APEXRETAIL-APP-0142,SAP S/4 Finance regional/service component 3,erp_finance,CIO,APX-IT-006,package,private_cloud,production,critical,21475000,287000,15,internal,replace_candidate,APX-EVID-004,family-2-technology-estate/F05_applications-systems.csv,143,tenant_file
APEXRETAIL-APP-0143,ServiceNow ITSM regional/service component 3,itsm,CHRO,APX-IT-010,package,saas,production,high,12300000,296200,16,pci_pii,invest,APX-EVID-005,family-2-technology-estate/F05_applications-systems.csv,144,tenant_file
APEXRETAIL-APP-0144,Databricks Retail Lakehouse regional/service component 3,data_platform,Chief Procurement Officer,APX-IT-007,package,aws,production,critical,19325000,305400,17,confidential,optimize,APX-EVID-006,family-2-technology-estate/F05_applications-systems.csv,145,tenant_file
APEXRETAIL-APP-0145,Snowflake Marketing Data Cloud regional/service component 3,analytics,Chief Real Estate Officer,APX-IT-007,package,cloud,production,high,15150000,314600,18,internal,contain,APX-EVID-007,family-2-technology-estate/F05_applications-systems.csv,146,tenant_file
APEXRETAIL-APP-0146,Kronos Workforce Central regional/service component 3,workforce,SVP Private Brands,APX-IT-006,custom,saas,production,critical,16175000,323800,19,internal,replace_candidate,APX-EVID-008,family-2-technology-estate/F05_applications-systems.csv,147,tenant_file
APEXRETAIL-APP-0147,Oracle Retail Merchandising regional/service component 4,merchandising,COO,APX-IT-003,package,saas,production,critical,22700000,333000,20,pci_pii,invest,APX-EVID-009,family-2-technology-estate/F05_applications-systems.csv,148,tenant_file
APEXRETAIL-APP-0148,Manhattan Active WMS regional/service component 4,warehouse,Chief Digital Officer,APX-IT-004,package,saas,production,critical,21025000,342200,21,internal,optimize,APX-EVID-010,family-2-technology-estate/F05_applications-systems.csv,149,tenant_file
APEXRETAIL-APP-0149,IBM Sterling OMS regional/service component 4,order_management,Chief Merchandising Officer,APX-IT-002,package,hybrid,production,critical,26550000,351400,22,internal,contain,APX-EVID-011,family-2-technology-estate/F05_applications-systems.csv,150,tenant_file
APEXRETAIL-APP-0150,Toshiba POS regional/service component 4,pos,Chief Supply Chain Officer,APX-IT-001,package,store_edge,production,critical,27475000,360600,23,confidential,replace_candidate,APX-EVID-012,family-2-technology-estate/F05_applications-systems.csv,151,tenant_file
APEXRETAIL-APP-0151,Salesforce Commerce Cloud regional/service component 4,ecommerce,Chief Marketing Officer,APX-IT-002,custom,saas,production,critical,29100000,369800,24,pci_pii,invest,APX-EVID-013,family-2-technology-estate/F05_applications-systems.csv,152,tenant_file
APEXRETAIL-APP-0152,Adobe Experience Cloud regional/service component 4,personalization,CFO,APX-IT-005,package,saas,production,high,17925000,379000,25,internal,optimize,APX-EVID-014,family-2-technology-estate/F05_applications-systems.csv,153,tenant_file
APEXRETAIL-APP-0153,Blue Yonder Demand Planning regional/service component 4,forecasting,Chief Risk Officer,APX-IT-003,package,saas,production,critical,19450000,388200,26,confidential,contain,APX-EVID-001,family-2-technology-estate/F05_applications-systems.csv,154,tenant_file
APEXRETAIL-APP-0154,SAP S/4 Finance regional/service component 4,erp_finance,CIO,APX-IT-006,package,private_cloud,production,critical,22975000,397400,27,internal,replace_candidate,APX-EVID-002,family-2-technology-estate/F05_applications-systems.csv,155,tenant_file
APEXRETAIL-APP-0155,ServiceNow ITSM regional/service component 4,itsm,CHRO,APX-IT-010,package,saas,production,high,13800000,406600,28,pci_pii,invest,APX-EVID-003,family-2-technology-estate/F05_applications-systems.csv,156,tenant_file
APEXRETAIL-APP-0156,Databricks Retail Lakehouse regional/service component 4,data_platform,Chief Procurement Officer,APX-IT-007,custom,aws,production,critical,20825000,415800,29,confidential,optimize,APX-EVID-004,family-2-technology-estate/F05_applications-systems.csv,157,tenant_file
APEXRETAIL-APP-0157,Snowflake Marketing Data Cloud regional/service component 4,analytics,Chief Real Estate Officer,APX-IT-007,package,cloud,production,high,16650000,425000,30,internal,contain,APX-EVID-005,family-2-technology-estate/F05_applications-systems.csv,158,tenant_file
APEXRETAIL-APP-0158,Kronos Workforce Central regional/service component 4,workforce,SVP Private Brands,APX-IT-006,package,saas,production,critical,17675000,434200,31,internal,replace_candidate,APX-EVID-006,family-2-technology-estate/F05_applications-systems.csv,159,tenant_file
APEXRETAIL-APP-0159,Oracle Retail Merchandising regional/service component 5,merchandising,COO,APX-IT-003,package,saas,production,critical,24200000,443400,8,pci_pii,invest,APX-EVID-007,family-2-technology-estate/F05_applications-systems.csv,160,tenant_file
APEXRETAIL-APP-0160,Manhattan Active WMS regional/service component 5,warehouse,Chief Digital Officer,APX-IT-004,package,saas,production,critical,22525000,452600,9,internal,optimize,APX-EVID-008,family-2-technology-estate/F05_applications-systems.csv,161,tenant_file
APEXRETAIL-APP-0161,IBM Sterling OMS regional/service component 5,order_management,Chief Merchandising Officer,APX-IT-002,custom,hybrid,production,critical,28050000,461800,10,internal,contain,APX-EVID-009,family-2-technology-estate/F05_applications-systems.csv,162,tenant_file
APEXRETAIL-APP-0162,Toshiba POS regional/service component 5,pos,Chief Supply Chain Officer,APX-IT-001,package,store_edge,production,critical,28975000,471000,11,confidential,replace_candidate,APX-EVID-010,family-2-technology-estate/F05_applications-systems.csv,163,tenant_file
APEXRETAIL-APP-0163,Salesforce Commerce Cloud regional/service component 5,ecommerce,Chief Marketing Officer,APX-IT-002,package,saas,production,critical,30600000,480200,12,pci_pii,invest,APX-EVID-011,family-2-technology-estate/F05_applications-systems.csv,164,tenant_file
APEXRETAIL-APP-0164,Adobe Experience Cloud regional/service component 5,personalization,CFO,APX-IT-005,package,saas,production,high,19425000,489400,13,internal,optimize,APX-EVID-012,family-2-technology-estate/F05_applications-systems.csv,165,tenant_file
APEXRETAIL-APP-0165,Blue Yonder Demand Planning regional/service component 5,forecasting,Chief Risk Officer,APX-IT-003,package,saas,production,critical,20950000,498600,14,confidential,contain,APX-EVID-013,family-2-technology-estate/F05_applications-systems.csv,166,tenant_file
APEXRETAIL-APP-0166,SAP S/4 Finance regional/service component 5,erp_finance,CIO,APX-IT-006,custom,private_cloud,production,critical,24475000,507800,15,internal,replace_candidate,APX-EVID-014,family-2-technology-estate/F05_applications-systems.csv,167,tenant_file
APEXRETAIL-APP-0167,ServiceNow ITSM regional/service component 5,itsm,CHRO,APX-IT-010,package,saas,production,high,15300000,517000,16,pci_pii,invest,APX-EVID-001,family-2-technology-estate/F05_applications-systems.csv,168,tenant_file
APEXRETAIL-APP-0168,Databricks Retail Lakehouse regional/service component 5,data_platform,Chief Procurement Officer,APX-IT-007,package,aws,production,critical,22325000,526200,17,confidential,optimize,APX-EVID-002,family-2-technology-estate/F05_applications-systems.csv,169,tenant_file
APEXRETAIL-APP-0169,Snowflake Marketing Data Cloud regional/service component 5,analytics,Chief Real Estate Officer,APX-IT-007,package,cloud,production,high,18150000,535400,18,internal,contain,APX-EVID-003,family-2-technology-estate/F05_applications-systems.csv,170,tenant_file
APEXRETAIL-APP-0170,Kronos Workforce Central regional/service component 5,workforce,SVP Private Brands,APX-IT-006,package,saas,production,critical,19175000,544600,19,internal,replace_candidate,APX-EVID-004,family-2-technology-estate/F05_applications-systems.csv,171,tenant_file
