application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,source_file,source_row,value_source
MERIDIANHEALTH-APP-0109,Evolent care management,payer_claims,Chief Medical Officer,Health Plan Core and Claims Platforms,package,on_prem_aix_or_linux,production,critical,36200000,2105700,30,phi_pii_financial,contain_and_integrate,MER-EVID-006,family-2-technology-estate/F05_applications-systems.csv,110,tenant_file
MERIDIANHEALTH-APP-0110,InterQual authorization,payer_claims,Chief Health Plan Officer,Health Plan Core and Claims Platforms,package,managed_saas,production,critical,38100000,2117800,22,phi_pii_financial,lakehouse_feed_required,MER-EVID-007,family-2-technology-estate/F05_applications-systems.csv,111,tenant_file
MERIDIANHEALTH-APP-0111,MHK quality platform,payer_claims,Chief Digital & Information Officer,Health Plan Core and Claims Platforms,package,on_prem_aix_or_linux,production,critical,40000000,2129900,23,phi_pii_financial,contain_and_integrate,MER-EVID-008,family-2-technology-estate/F05_applications-systems.csv,112,tenant_file
MERIDIANHEALTH-APP-0112,Optum payment integrity,payer_claims,CFO,Health Plan Core and Claims Platforms,package,managed_saas,production,critical,41900000,2142000,24,phi_pii_financial,lakehouse_feed_required,MER-EVID-009,family-2-technology-estate/F05_applications-systems.csv,113,tenant_file
MERIDIANHEALTH-APP-0113,Change Healthcare EDI gateway,payer_claims,Chief Operating Officer,Health Plan Core and Claims Platforms,package,on_prem_aix_or_linux,production,critical,43800000,2154100,25,phi_pii_financial,contain_and_integrate,MER-EVID-010,family-2-technology-estate/F05_applications-systems.csv,114,tenant_file
MERIDIANHEALTH-APP-0114,Availity provider portal,payer_claims,Chief Nursing Officer,Health Plan Core and Claims Platforms,package,managed_saas,production,critical,45700000,2166200,26,phi_pii_financial,lakehouse_feed_required,MER-EVID-011,family-2-technology-estate/F05_applications-systems.csv,115,tenant_file
MERIDIANHEALTH-APP-0115,Genesys Cloud CX,contact_center_crm,Chief Compliance Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,45400000,979600,16,phi_pii,agent_assist_candidate,MER-EVID-012,family-2-technology-estate/F05_applications-systems.csv,116,tenant_file
MERIDIANHEALTH-APP-0116,Salesforce Health Cloud,contact_center_crm,Chief Customer Experience Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,47300000,984800,17,phi_pii,real_time_context_gap,MER-EVID-001,family-2-technology-estate/F05_applications-systems.csv,117,tenant_file
MERIDIANHEALTH-APP-0117,Twilio Flex SMS,contact_center_crm,Chief Medical Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,49200000,990000,18,phi_pii,agent_assist_candidate,MER-EVID-002,family-2-technology-estate/F05_applications-systems.csv,118,tenant_file
MERIDIANHEALTH-APP-0118,Verint workforce management,contact_center_crm,Chief Health Plan Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,51100000,995200,19,phi_pii,real_time_context_gap,MER-EVID-003,family-2-technology-estate/F05_applications-systems.csv,119,tenant_file
MERIDIANHEALTH-APP-0119,NICE call recording,contact_center_crm,Chief Digital & Information Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,53000000,1000400,11,phi_pii,agent_assist_candidate,MER-EVID-004,family-2-technology-estate/F05_applications-systems.csv,120,tenant_file
MERIDIANHEALTH-APP-0120,Sprinklr digital service,contact_center_crm,CFO,Contact Center and CRM Platforms,saas,managed_saas,production,high,54900000,1005600,12,phi_pii,real_time_context_gap,MER-EVID-005,family-2-technology-estate/F05_applications-systems.csv,121,tenant_file
MERIDIANHEALTH-APP-0121,Medallia experience signals,contact_center_crm,Chief Operating Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,56800000,1010800,13,phi_pii,agent_assist_candidate,MER-EVID-006,family-2-technology-estate/F05_applications-systems.csv,122,tenant_file
MERIDIANHEALTH-APP-0122,Luma Health scheduling,contact_center_crm,Chief Nursing Officer,Contact Center and CRM Platforms,saas,managed_saas,production,high,58700000,1016000,14,phi_pii,real_time_context_gap,MER-EVID-007,family-2-technology-estate/F05_applications-systems.csv,123,tenant_file
MERIDIANHEALTH-APP-0123,Oracle EDW clinical mart,data_analytics,Chief Compliance Officer,Data Platform Migration Office,data_platform,on_prem_oracle_exadata,production,critical,61400000,24356000,34,phi_pii_financial,migrate_to_databricks_on_aws,MER-EVID-008,family-2-technology-estate/F05_applications-systems.csv,124,tenant_file
MERIDIANHEALTH-APP-0124,Teradata claims mart,data_analytics,Chief Customer Experience Officer,Data Platform Migration Office,data_platform,on_prem_hadoop,production,critical,63300000,24432000,35,phi_pii_financial,govern_with_unity_catalog,MER-EVID-009,family-2-technology-estate/F05_applications-systems.csv,125,tenant_file
MERIDIANHEALTH-APP-0125,Hadoop raw zone,data_analytics,Chief Medical Officer,Data Platform Migration Office,data_platform,aws_databricks_target,production,critical,65200000,24508000,36,phi_pii_financial,migrate_to_databricks_on_aws,MER-EVID-010,family-2-technology-estate/F05_applications-systems.csv,126,tenant_file
MERIDIANHEALTH-APP-0126,Informatica PowerCenter,data_analytics,Chief Health Plan Officer,Data Platform Migration Office,data_platform,on_prem_oracle_exadata,production,critical,67100000,24584000,37,phi_pii_financial,govern_with_unity_catalog,MER-EVID-011,family-2-technology-estate/F05_applications-systems.csv,127,tenant_file
MERIDIANHEALTH-APP-0127,Tableau Server,data_analytics,Chief Digital & Information Officer,Data Platform Migration Office,data_platform,on_prem_hadoop,production,critical,69000000,24660000,38,phi_pii_financial,migrate_to_databricks_on_aws,MER-EVID-012,family-2-technology-estate/F05_applications-systems.csv,128,tenant_file
MERIDIANHEALTH-APP-0128,BusinessObjects,data_analytics,CFO,Data Platform Migration Office,data_platform,aws_databricks_target,production,critical,70900000,24736000,30,phi_pii_financial,govern_with_unity_catalog,MER-EVID-001,family-2-technology-estate/F05_applications-systems.csv,129,tenant_file
MERIDIANHEALTH-APP-0129,SAS Grid,data_analytics,Chief Operating Officer,Data Platform Migration Office,data_platform,on_prem_oracle_exadata,production,critical,72800000,24812000,31,phi_pii_financial,migrate_to_databricks_on_aws,MER-EVID-002,family-2-technology-estate/F05_applications-systems.csv,130,tenant_file
MERIDIANHEALTH-APP-0130,Databricks AWS Lakehouse,data_analytics,Chief Nursing Officer,Data Platform Migration Office,data_platform,on_prem_hadoop,production,critical,74700000,24888000,32,phi_pii_financial,govern_with_unity_catalog,MER-EVID-003,family-2-technology-estate/F05_applications-systems.csv,131,tenant_file
MERIDIANHEALTH-APP-0131,Unity Catalog,data_analytics,Chief Compliance Officer,Data Platform Migration Office,data_platform,aws_databricks_target,production,critical,76600000,24964000,33,phi_pii_financial,migrate_to_databricks_on_aws,MER-EVID-004,family-2-technology-estate/F05_applications-systems.csv,132,tenant_file
MERIDIANHEALTH-APP-0132,dbt semantic layer,data_analytics,Chief Customer Experience Officer,Data Platform Migration Office,data_platform,on_prem_oracle_exadata,production,critical,78500000,25040000,34,phi_pii_financial,govern_with_unity_catalog,MER-EVID-005,family-2-technology-estate/F05_applications-systems.csv,133,tenant_file
MERIDIANHEALTH-APP-0133,Collibra catalog,data_analytics,Chief Medical Officer,Data Platform Migration Office,data_platform,on_prem_hadoop,production,critical,80400000,25116000,35,phi_pii_financial,migrate_to_databricks_on_aws,MER-EVID-006,family-2-technology-estate/F05_applications-systems.csv,134,tenant_file
MERIDIANHEALTH-APP-0134,MuleSoft API analytics,data_analytics,Chief Health Plan Officer,Data Platform Migration Office,data_platform,aws_databricks_target,production,critical,82300000,25192000,36,phi_pii_financial,govern_with_unity_catalog,MER-EVID-007,family-2-technology-estate/F05_applications-systems.csv,135,tenant_file
MERIDIANHEALTH-APP-0135,Workday Financials,finance_corporate,Chief Digital & Information Officer,"Finance, ERP and Reporting",erp_package,managed_saas,production,high,83000000,210100,15,financial_pii,stabilize,MER-EVID-008,family-2-technology-estate/F05_applications-systems.csv,136,tenant_file
MERIDIANHEALTH-APP-0136,Workday HCM,finance_corporate,CFO,"Finance, ERP and Reporting",erp_package,on_prem_vmware,production,high,84900000,210800,16,financial_pii,automate_close_candidate,MER-EVID-009,family-2-technology-estate/F05_applications-systems.csv,137,tenant_file
MERIDIANHEALTH-APP-0137,Oracle Hyperion Planning,finance_corporate,Chief Operating Officer,"Finance, ERP and Reporting",erp_package,managed_saas,production,high,86800000,211500,8,financial_pii,stabilize,MER-EVID-010,family-2-technology-estate/F05_applications-systems.csv,138,tenant_file
MERIDIANHEALTH-APP-0138,BlackLine close,finance_corporate,Chief Nursing Officer,"Finance, ERP and Reporting",erp_package,on_prem_vmware,production,high,88700000,212200,9,financial_pii,automate_close_candidate,MER-EVID-011,family-2-technology-estate/F05_applications-systems.csv,139,tenant_file
MERIDIANHEALTH-APP-0139,Coupa procurement,finance_corporate,Chief Compliance Officer,"Finance, ERP and Reporting",erp_package,managed_saas,production,high,90600000,212900,10,financial_pii,stabilize,MER-EVID-012,family-2-technology-estate/F05_applications-systems.csv,140,tenant_file
MERIDIANHEALTH-APP-0140,Kyriba treasury,finance_corporate,Chief Customer Experience Officer,"Finance, ERP and Reporting",erp_package,on_prem_vmware,production,high,92500000,213600,11,financial_pii,automate_close_candidate,MER-EVID-001,family-2-technology-estate/F05_applications-systems.csv,141,tenant_file
MERIDIANHEALTH-APP-0141,ServiceNow SPM,finance_corporate,Chief Medical Officer,"Finance, ERP and Reporting",erp_package,managed_saas,production,high,94400000,214300,12,financial_pii,stabilize,MER-EVID-002,family-2-technology-estate/F05_applications-systems.csv,142,tenant_file
MERIDIANHEALTH-APP-0142,Adaptive planning,finance_corporate,Chief Health Plan Officer,"Finance, ERP and Reporting",erp_package,on_prem_vmware,production,high,96300000,215000,13,financial_pii,automate_close_candidate,MER-EVID-003,family-2-technology-estate/F05_applications-systems.csv,143,tenant_file
MERIDIANHEALTH-APP-0143,Okta IAM,security_operations,Chief Digital & Information Officer,"Security, Privacy and Resilience",security_tool,managed_saas,production,critical,97820000,237300,13,security_phi_metadata,operate,MER-EVID-004,family-2-technology-estate/F05_applications-systems.csv,144,tenant_file
MERIDIANHEALTH-APP-0144,CrowdStrike Falcon,security_operations,CFO,"Security, Privacy and Resilience",security_tool,aws,production,critical,99720000,239600,14,security_phi_metadata,zero_trust_extend,MER-EVID-005,family-2-technology-estate/F05_applications-systems.csv,145,tenant_file
MERIDIANHEALTH-APP-0145,Zscaler ZIA/ZPA,security_operations,Chief Operating Officer,"Security, Privacy and Resilience",security_tool,managed_saas,production,critical,101620000,241900,15,security_phi_metadata,operate,MER-EVID-006,family-2-technology-estate/F05_applications-systems.csv,146,tenant_file
MERIDIANHEALTH-APP-0146,Palo Alto Prisma,security_operations,Chief Nursing Officer,"Security, Privacy and Resilience",security_tool,aws,production,critical,103520000,244200,7,security_phi_metadata,zero_trust_extend,MER-EVID-007,family-2-technology-estate/F05_applications-systems.csv,147,tenant_file
MERIDIANHEALTH-APP-0147,Splunk Cloud,security_operations,Chief Compliance Officer,"Security, Privacy and Resilience",security_tool,managed_saas,production,critical,105420000,246500,8,security_phi_metadata,operate,MER-EVID-008,family-2-technology-estate/F05_applications-systems.csv,148,tenant_file
MERIDIANHEALTH-APP-0148,Proofpoint,security_operations,Chief Customer Experience Officer,"Security, Privacy and Resilience",security_tool,aws,production,critical,107320000,248800,9,security_phi_metadata,zero_trust_extend,MER-EVID-009,family-2-technology-estate/F05_applications-systems.csv,149,tenant_file
MERIDIANHEALTH-APP-0149,ServiceNow IRM,security_operations,Chief Medical Officer,"Security, Privacy and Resilience",security_tool,managed_saas,production,critical,109220000,251100,10,security_phi_metadata,operate,MER-EVID-010,family-2-technology-estate/F05_applications-systems.csv,150,tenant_file
MERIDIANHEALTH-APP-0150,BigID discovery,security_operations,Chief Health Plan Officer,"Security, Privacy and Resilience",security_tool,aws,production,critical,111120000,253400,11,security_phi_metadata,zero_trust_extend,MER-EVID-011,family-2-technology-estate/F05_applications-systems.csv,151,tenant_file
