Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
APEXRETAIL-RAID-0119,APEXRETAIL-INIT-0044,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0120,APEXRETAIL-INIT-0045,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0121,APEXRETAIL-INIT-0046,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0122,APEXRETAIL-INIT-0047,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0123,APEXRETAIL-INIT-0048,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0124,APEXRETAIL-INIT-0049,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0125,APEXRETAIL-INIT-0050,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0126,APEXRETAIL-INIT-0051,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0127,APEXRETAIL-INIT-0052,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0128,APEXRETAIL-INIT-0053,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0129,APEXRETAIL-INIT-0054,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0130,APEXRETAIL-INIT-0055,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0131,APEXRETAIL-INIT-0056,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0132,APEXRETAIL-INIT-0057,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0133,APEXRETAIL-INIT-0058,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0134,APEXRETAIL-INIT-0059,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0135,APEXRETAIL-INIT-0060,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0136,APEXRETAIL-INIT-0061,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0137,APEXRETAIL-INIT-0062,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0138,APEXRETAIL-INIT-0063,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0139,APEXRETAIL-INIT-0064,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0140,APEXRETAIL-INIT-0065,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0141,APEXRETAIL-INIT-0066,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0142,APEXRETAIL-INIT-0067,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0143,APEXRETAIL-INIT-0068,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0144,APEXRETAIL-INIT-0069,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0145,APEXRETAIL-INIT-0070,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0146,APEXRETAIL-INIT-0071,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0147,APEXRETAIL-INIT-0072,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0148,APEXRETAIL-INIT-0073,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0149,APEXRETAIL-INIT-0074,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0150,APEXRETAIL-INIT-0075,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0151,APEXRETAIL-INIT-0001,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0152,APEXRETAIL-INIT-0002,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0153,APEXRETAIL-INIT-0003,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0154,APEXRETAIL-INIT-0004,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0155,APEXRETAIL-INIT-0005,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0156,APEXRETAIL-INIT-0006,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0157,APEXRETAIL-INIT-0007,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0158,APEXRETAIL-INIT-0008,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0159,APEXRETAIL-INIT-0009,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0160,APEXRETAIL-INIT-0010,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0161,APEXRETAIL-INIT-0011,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0162,APEXRETAIL-INIT-0012,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0163,APEXRETAIL-INIT-0013,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0164,APEXRETAIL-INIT-0014,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0165,APEXRETAIL-INIT-0015,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0166,APEXRETAIL-INIT-0016,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0167,APEXRETAIL-INIT-0017,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0168,APEXRETAIL-INIT-0018,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0169,APEXRETAIL-INIT-0019,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0170,APEXRETAIL-INIT-0020,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0171,APEXRETAIL-INIT-0021,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0172,APEXRETAIL-INIT-0022,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0173,APEXRETAIL-INIT-0023,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0174,APEXRETAIL-INIT-0024,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0175,APEXRETAIL-INIT-0025,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0176,APEXRETAIL-INIT-0026,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0177,APEXRETAIL-INIT-0027,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0178,APEXRETAIL-INIT-0028,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0179,APEXRETAIL-INIT-0029,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0180,APEXRETAIL-INIT-0030,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0181,APEXRETAIL-INIT-0031,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0182,APEXRETAIL-INIT-0032,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0183,APEXRETAIL-INIT-0033,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0184,APEXRETAIL-INIT-0034,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0185,APEXRETAIL-INIT-0035,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0186,APEXRETAIL-INIT-0036,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0187,APEXRETAIL-INIT-0037,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0188,APEXRETAIL-INIT-0038,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0189,APEXRETAIL-INIT-0039,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0190,APEXRETAIL-INIT-0040,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0191,APEXRETAIL-INIT-0041,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0192,APEXRETAIL-INIT-0042,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0193,APEXRETAIL-INIT-0043,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0194,APEXRETAIL-INIT-0044,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0195,APEXRETAIL-INIT-0045,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0196,APEXRETAIL-INIT-0046,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0197,APEXRETAIL-INIT-0047,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0198,APEXRETAIL-INIT-0048,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0199,APEXRETAIL-INIT-0049,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
APEXRETAIL-RAID-0200,APEXRETAIL-INIT-0050,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
