tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0068,Trade surveillance anomaly detection / expansion 26,v4_synthetic_pack,Treasurer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,69,2026-06-18,2026-01-01,2027-11-25,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0068,Treasurer,Treasurer,Treasurer,pilot,14583084,3934000,21000000,2645000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-11-25,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0069,Loan servicing virtual agent / expansion 27,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,70,2026-06-18,2026-01-01,2027-02-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0069,Chief Operating Officer,Chief Operating Officer,Chief Operating Officer,pilot,8700100,3986000,17000000,2680000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-02-12,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0070,ESG & climate risk data automation / expansion 28,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,71,2026-06-18,2026-01-01,2027-03-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0070,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,pilot,19000233,4038000,31000000,2715000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-03-01,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0071,Enterprise search over policy & procedures / expansion 29,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,72,2026-06-18,2026-01-01,2027-06-06,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0071,Chief Compliance Officer,Chief Compliance Officer,Chief Compliance Officer,pilot,9820930,4090000,30000000,2750000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-06-06,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0072,Deposit pricing optimization / expansion 30,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,73,2026-06-18,2026-01-01,2027-11-05,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0072,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,scale,10935864,4142000,22000000,2785000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-11-05,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0073,Synthetic data for model development / expansion 31,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,74,2026-06-18,2026-01-01,2027-01-27,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0073,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,scale,15609265,4194000,36000000,2820000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-01-27,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0074,Wire fraud interdiction / expansion 32,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,75,2026-06-18,2026-01-01,2027-12-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0074,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,scale,24728288,4246000,43000000,2855000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-12-19,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0075,Mortgage underwriting decision support / expansion 33,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,76,2026-06-18,2026-01-01,2027-11-05,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0075,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,scale,19436155,4298000,43000000,2890000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-11-05,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0076,Vendor contract intelligence / expansion 34,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,77,2026-06-18,2026-01-01,2027-01-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0076,Chief Financial Officer,Chief Financial Officer,Chief Financial Officer,scale,13613391,4350000,22000000,2925000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-01-22,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0077,Branch staffing & demand forecasting / expansion 35,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,78,2026-06-18,2026-01-01,2027-03-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0077,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,scale,13655014,4402000,28000000,2960000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-03-01,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0078,IT incident root-cause copilot / expansion 36,v4_synthetic_pack,Chief Information Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,79,2026-06-18,2026-01-01,2027-03-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0078,Chief Information Officer,Chief Information Officer,Chief Information Officer,production,13441434,4454000,31000000,2995000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-03-15,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0079,Regulatory change interpretation assist / expansion 37,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,80,2026-06-18,2026-01-01,2027-05-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0079,Chief Compliance Officer,Chief Compliance Officer,Chief Compliance Officer,production,23067294,4506000,36000000,3030000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-05-01,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0080,Small business cash-flow insights / expansion 38,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,81,2026-06-18,2026-01-01,2027-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0080,Head of Commercial Banking,Head of Commercial Banking,Head of Commercial Banking,production,7152678,4558000,19000000,3065000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-04-28,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0081,Anti-money-laundering network analytics / expansion 39,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,82,2026-06-18,2026-01-01,2027-05-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0081,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,production,2583913,4610000,8000000,3100000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-05-28,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0082,Customer churn early-warning model / expansion 40,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,83,2026-06-18,2026-01-01,2027-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0082,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,retired,26881056,4662000,48000000,3135000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-02-28,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0083,Capital markets research summarization / expansion 41,v4_synthetic_pack,Treasurer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,84,2026-06-18,2026-01-01,2027-12-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0083,Treasurer,Treasurer,Treasurer,retired,10812368,4714000,16000000,3170000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-12-18,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0084,Privacy & data-access governance automation / expansion 42,v4_synthetic_pack,Chief Information Security Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,85,2026-06-18,2026-01-01,2027-04-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0084,Chief Information Security Officer,Chief Information Security Officer,Chief Information Security Officer,retired,14003894,4766000,40000000,3205000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-04-15,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0085,Real-time scam & APP fraud detection / expansion 43,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,86,2026-06-18,2026-01-01,2027-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0085,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,ideate,27768800,4818000,47000000,3240000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-10-21,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0086,AML alert triage & false-positive reduction / expansion 44,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,87,2026-06-18,2026-01-01,2027-12-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0086,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,ideate,4642560,4870000,12000000,3275000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-12-03,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0087,SAR narrative drafting copilot / expansion 45,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,88,2026-06-18,2026-01-01,2027-05-02,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0087,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,ideate,13772614,4922000,38000000,3310000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-05-02,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0088,Contact center next-best-action assist / expansion 46,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,89,2026-06-18,2026-01-01,2027-04-09,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0088,Head of Customer Experience,Head of Customer Experience,Head of Customer Experience,ideate,18376557,4974000,41000000,3345000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",On track,2027-04-09,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0089,Commercial credit spreading automation / expansion 47,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,90,2026-06-18,2026-01-01,2027-09-05,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0089,Head of Commercial Banking,Head of Commercial Banking,Head of Commercial Banking,ideate,8967447,5026000,27000000,3380000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",Watch,2027-09-05,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
first-capital,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0090,Customer 360 lakehouse foundation / expansion 48,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,91,2026-06-18,2026-01-01,2027-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INIT-0090,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,ideate,12569375,5078000,30000000,3415000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",At risk,2027-09-20,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-001,Real-time scam & APP fraud detection,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-001,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,ideate,47000000,0,47000000,0,No measurable value after pilot; sunset and reallocate budget,kill_candidate,2029-03-20,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-002,AML alert triage & false-positive reduction,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-002,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,ideate,12000000,0,12000000,0,Awaiting model-risk validation and source evidence gate,on_track,2029-03-29,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-003,SAR narrative drafting copilot,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-003,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,ideate,38000000,0,38000000,0,Within governance threshold; expand under monitored rollout,scale_candidate,2029-04-07,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-004,Contact center next-best-action assist,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-004,Head of Customer Experience,Head of Customer Experience,Head of Customer Experience,ideate,41000000,0,41000000,0,Scope too broad; re-baseline against a single high-value workflow,restructure,2029-04-16,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow,Scope too broad; re-baseline against a single high-value workflow
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-005,Commercial credit spreading automation,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-005,Head of Commercial Banking,Head of Commercial Banking,Head of Commercial Banking,ideate,27000000,0,27000000,0,Within governance threshold; expand under monitored rollout,scale_candidate,2029-04-25,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout,Within governance threshold; expand under monitored rollout
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-006,Customer 360 lakehouse foundation,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-006,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,ideate,30000000,0,30000000,0,Awaiting model-risk validation and source evidence gate,on_track,2029-05-04,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-007,Certified semantic layer for KPIs,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-007,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,design,17000000,96687,17000000,96687,Reported automation not reproducible in evidence; reclassify,false_positive,2029-05-13,Reported automation not reproducible in evidence; reclassify,Reported automation not reproducible in evidence; reclassify,Reported automation not reproducible in evidence; reclassify
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-008,Engineering code-assist productivity,v4_synthetic_pack,Chief Information Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-008,Chief Information Officer,Chief Information Officer,Chief Information Officer,design,37000000,1208161,37000000,1208161,Awaiting model-risk validation and source evidence gate,on_track,2029-05-22,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-009,Regulatory close & reconciliation automation,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-009,Chief Financial Officer,Chief Financial Officer,Chief Financial Officer,design,11000000,416844,11000000,416844,Awaiting model-risk validation and source evidence gate,on_track,2029-05-31,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate,Awaiting model-risk validation and source evidence gate
first-capital,Financial Services Demo,v6.0,program_initiative,FC-AI-010,Cards dispute & chargeback automation,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AI-010,Head of Cards & Payments,Head of Cards & Payments,Head of Cards & Payments,design,26000000,166217,26000000,166217,No measurable value after pilot; sunset and reallocate budget,kill_candidate,2029-06-09,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget,No measurable value after pilot; sunset and reallocate budget
