Benefit_ID,Initiative_ID,Linked_Metric_ID,Benefit_Type,Baseline,Target,Forecast,Realized_to_Date,Unit,Measurement_Method,Benefit_Owner,Realization_Status
FIRSTCAPITAL-BEN-0140,FIRSTCAPITAL-INIT-0050,FIRSTCAPITAL-MET-0140,productivity,115,165,140,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0141,FIRSTCAPITAL-INIT-0051,FIRSTCAPITAL-MET-0141,productivity,116,166,141,54,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0142,FIRSTCAPITAL-INIT-0052,FIRSTCAPITAL-MET-0142,run_cost,117,120,142,55,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0143,FIRSTCAPITAL-INIT-0053,FIRSTCAPITAL-MET-0143,productivity,118,121,143,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0144,FIRSTCAPITAL-INIT-0054,FIRSTCAPITAL-MET-0144,productivity,119,122,144,57,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0145,FIRSTCAPITAL-INIT-0055,FIRSTCAPITAL-MET-0001,run_cost,120,123,145,58,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0146,FIRSTCAPITAL-INIT-0056,FIRSTCAPITAL-MET-0002,productivity,121,124,146,30,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0147,FIRSTCAPITAL-INIT-0057,FIRSTCAPITAL-MET-0003,productivity,122,125,147,31,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0148,FIRSTCAPITAL-INIT-0058,FIRSTCAPITAL-MET-0004,run_cost,123,126,148,32,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0149,FIRSTCAPITAL-INIT-0059,FIRSTCAPITAL-MET-0005,productivity,124,127,112,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0150,FIRSTCAPITAL-INIT-0060,FIRSTCAPITAL-MET-0006,productivity,125,128,113,34,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0151,FIRSTCAPITAL-INIT-0061,FIRSTCAPITAL-MET-0007,run_cost,126,129,114,35,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0152,FIRSTCAPITAL-INIT-0062,FIRSTCAPITAL-MET-0008,productivity,127,130,115,36,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0153,FIRSTCAPITAL-INIT-0063,FIRSTCAPITAL-MET-0009,productivity,128,131,116,37,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0154,FIRSTCAPITAL-INIT-0064,FIRSTCAPITAL-MET-0010,run_cost,129,132,117,38,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0155,FIRSTCAPITAL-INIT-0065,FIRSTCAPITAL-MET-0011,productivity,130,133,118,39,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0156,FIRSTCAPITAL-INIT-0066,FIRSTCAPITAL-MET-0012,productivity,100,134,119,40,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0157,FIRSTCAPITAL-INIT-0067,FIRSTCAPITAL-MET-0013,run_cost,101,135,120,41,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0158,FIRSTCAPITAL-INIT-0068,FIRSTCAPITAL-MET-0014,productivity,102,136,121,42,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0159,FIRSTCAPITAL-INIT-0069,FIRSTCAPITAL-MET-0015,productivity,103,137,122,43,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0160,FIRSTCAPITAL-INIT-0070,FIRSTCAPITAL-MET-0016,run_cost,104,138,123,44,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0161,FIRSTCAPITAL-INIT-0071,FIRSTCAPITAL-MET-0017,productivity,105,139,124,45,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0162,FIRSTCAPITAL-INIT-0072,FIRSTCAPITAL-MET-0018,productivity,106,140,125,46,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0163,FIRSTCAPITAL-INIT-0073,FIRSTCAPITAL-MET-0019,run_cost,107,141,126,47,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0164,FIRSTCAPITAL-INIT-0074,FIRSTCAPITAL-MET-0020,productivity,108,142,127,48,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0165,FIRSTCAPITAL-INIT-0075,FIRSTCAPITAL-MET-0021,productivity,109,143,128,49,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0166,FIRSTCAPITAL-INIT-0076,FIRSTCAPITAL-MET-0022,run_cost,110,144,129,50,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0167,FIRSTCAPITAL-INIT-0077,FIRSTCAPITAL-MET-0023,productivity,111,145,130,51,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0168,FIRSTCAPITAL-INIT-0078,FIRSTCAPITAL-MET-0024,productivity,112,146,131,52,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0169,FIRSTCAPITAL-INIT-0079,FIRSTCAPITAL-MET-0025,run_cost,113,147,132,53,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0170,FIRSTCAPITAL-INIT-0080,FIRSTCAPITAL-MET-0026,productivity,114,148,133,54,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0171,FIRSTCAPITAL-INIT-0081,FIRSTCAPITAL-MET-0027,productivity,115,149,134,55,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0172,FIRSTCAPITAL-INIT-0082,FIRSTCAPITAL-MET-0028,run_cost,116,150,135,56,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0173,FIRSTCAPITAL-INIT-0083,FIRSTCAPITAL-MET-0029,productivity,117,151,136,57,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0174,FIRSTCAPITAL-INIT-0084,FIRSTCAPITAL-MET-0030,productivity,118,152,137,58,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0175,FIRSTCAPITAL-INIT-0085,FIRSTCAPITAL-MET-0031,run_cost,119,153,138,30,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0176,FIRSTCAPITAL-INIT-0086,FIRSTCAPITAL-MET-0032,productivity,120,154,139,31,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0177,FIRSTCAPITAL-INIT-0087,FIRSTCAPITAL-MET-0033,productivity,121,155,140,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0178,FIRSTCAPITAL-INIT-0088,FIRSTCAPITAL-MET-0034,run_cost,122,156,141,33,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0179,FIRSTCAPITAL-INIT-0089,FIRSTCAPITAL-MET-0035,productivity,123,157,142,34,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0180,FIRSTCAPITAL-INIT-0090,FIRSTCAPITAL-MET-0036,productivity,124,158,143,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0181,FIRSTCAPITAL-INIT-0001,FIRSTCAPITAL-MET-0037,run_cost,125,159,144,36,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0182,FIRSTCAPITAL-INIT-0002,FIRSTCAPITAL-MET-0038,productivity,126,160,145,37,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0183,FIRSTCAPITAL-INIT-0003,FIRSTCAPITAL-MET-0039,productivity,127,161,146,38,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0184,FIRSTCAPITAL-INIT-0004,FIRSTCAPITAL-MET-0040,run_cost,128,162,147,39,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0185,FIRSTCAPITAL-INIT-0005,FIRSTCAPITAL-MET-0041,productivity,129,163,148,40,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0186,FIRSTCAPITAL-INIT-0006,FIRSTCAPITAL-MET-0042,productivity,130,164,112,41,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0187,FIRSTCAPITAL-INIT-0007,FIRSTCAPITAL-MET-0043,run_cost,100,165,113,42,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0188,FIRSTCAPITAL-INIT-0008,FIRSTCAPITAL-MET-0044,productivity,101,166,114,43,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0189,FIRSTCAPITAL-INIT-0009,FIRSTCAPITAL-MET-0045,productivity,102,120,115,44,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0190,FIRSTCAPITAL-INIT-0010,FIRSTCAPITAL-MET-0046,run_cost,103,121,116,45,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0191,FIRSTCAPITAL-INIT-0011,FIRSTCAPITAL-MET-0047,productivity,104,122,117,46,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0192,FIRSTCAPITAL-INIT-0012,FIRSTCAPITAL-MET-0048,productivity,105,123,118,47,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0193,FIRSTCAPITAL-INIT-0013,FIRSTCAPITAL-MET-0049,run_cost,106,124,119,48,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0194,FIRSTCAPITAL-INIT-0014,FIRSTCAPITAL-MET-0050,productivity,107,125,120,49,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0195,FIRSTCAPITAL-INIT-0015,FIRSTCAPITAL-MET-0051,productivity,108,126,121,50,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0196,FIRSTCAPITAL-INIT-0016,FIRSTCAPITAL-MET-0052,run_cost,109,127,122,51,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0197,FIRSTCAPITAL-INIT-0017,FIRSTCAPITAL-MET-0053,productivity,110,128,123,52,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0198,FIRSTCAPITAL-INIT-0018,FIRSTCAPITAL-MET-0054,productivity,111,129,124,53,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0199,FIRSTCAPITAL-INIT-0019,FIRSTCAPITAL-MET-0055,run_cost,112,130,125,54,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0200,FIRSTCAPITAL-INIT-0020,FIRSTCAPITAL-MET-0056,productivity,113,131,126,55,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0201,FIRSTCAPITAL-INIT-0021,FIRSTCAPITAL-MET-0057,productivity,114,132,127,56,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0202,FIRSTCAPITAL-INIT-0022,FIRSTCAPITAL-MET-0058,run_cost,115,133,128,57,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0203,FIRSTCAPITAL-INIT-0023,FIRSTCAPITAL-MET-0059,productivity,116,134,129,58,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0204,FIRSTCAPITAL-INIT-0024,FIRSTCAPITAL-MET-0060,productivity,117,135,130,30,percent,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0205,FIRSTCAPITAL-INIT-0025,FIRSTCAPITAL-MET-0061,run_cost,118,136,131,31,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0206,FIRSTCAPITAL-INIT-0026,FIRSTCAPITAL-MET-0062,productivity,119,137,132,32,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0207,FIRSTCAPITAL-INIT-0027,FIRSTCAPITAL-MET-0063,productivity,120,138,133,33,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0208,FIRSTCAPITAL-INIT-0028,FIRSTCAPITAL-MET-0064,run_cost,121,139,134,34,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0209,FIRSTCAPITAL-INIT-0029,FIRSTCAPITAL-MET-0065,productivity,122,140,135,35,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0210,FIRSTCAPITAL-INIT-0030,FIRSTCAPITAL-MET-0066,productivity,123,141,136,36,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0211,FIRSTCAPITAL-INIT-0031,FIRSTCAPITAL-MET-0067,run_cost,124,142,137,37,usd_m,finance attestation plus source-system telemetry,Transformation Finance,blocked
FIRSTCAPITAL-BEN-0212,FIRSTCAPITAL-INIT-0032,FIRSTCAPITAL-MET-0068,productivity,125,143,138,38,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0213,FIRSTCAPITAL-INIT-0033,FIRSTCAPITAL-MET-0069,productivity,126,144,139,39,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0214,FIRSTCAPITAL-INIT-0034,FIRSTCAPITAL-MET-0070,run_cost,127,145,140,40,usd_m,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0215,FIRSTCAPITAL-INIT-0035,FIRSTCAPITAL-MET-0071,productivity,128,146,141,41,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
FIRSTCAPITAL-BEN-0216,FIRSTCAPITAL-INIT-0036,FIRSTCAPITAL-MET-0072,productivity,129,147,142,42,percent,finance attestation plus source-system telemetry,Transformation Finance,tracking
