incident_id,opened_at,closed_at,ci_id,business_service,priority,severity,assignment_group,short_description,resolution_code,breach_sla,related_problem_id,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
INC0120113,2026-02-06,2026-02-07,CI-APP-016,Demand Signal Repository,P4,Low,Finance Technology,Demand Signal Repository monitoring alert indicated degraded service response,Restarted service,false,,ServiceNow,INC120113,IT Service Management,2026-05-01,0.81,true,
INC0120114,2026-03-07,2026-03-08,CI-SVC-017,Store Inventory Visibility,P3,Medium,Commerce Platform Engineering,Store Inventory Visibility integration queue latency exceeded threshold,Runbook correction,false,PRB0001806,ServiceNow,INC120114,IT Service Management,2026-05-01,0.81,true,
INC0120115,2026-04-08,2026-04-09,CI-DATA-018,Promotion Pricing Engine,P4,Low,Store Technology,Promotion Pricing Engine scheduled job failure delayed downstream reporting,Capacity tuning,false,,ServiceNow,INC120115,IT Service Management,2026-05-01,0.81,true,
INC0120116,2026-01-09,2026-01-10,CI-APP-019,Loyalty Offer Decisioning,P4,Low,Supply Chain Technology,Loyalty Offer Decisioning authentication timeout affected internal users,Configuration update,false,,ServiceNow,INC120116,IT Service Management,2026-05-01,0.81,true,
INC0120117,2026-02-10,,CI-SVC-020,Returns Optimization,P3,Medium,Customer Data Platform Office,Returns Optimization API gateway throttling affected service availability,,true,,ServiceNow,INC120117,IT Service Management,2026-05-01,0.81,false,
INC0120118,2026-03-11,2026-03-12,CI-DATA-021,Marketplace Seller Hub,P4,Low,Merchandising Analytics,Marketplace Seller Hub batch reconciliation variance required manual review,Restarted service,false,,ServiceNow,INC120118,IT Service Management,2026-05-01,0.81,true,
INC0120119,2026-04-12,2026-04-13,CI-APP-022,Retail Media Campaign Ops,P2,High,Contact Center Technology,Retail Media Campaign Ops monitoring alert indicated degraded service response,Runbook correction,false,,ServiceNow,INC120119,IT Service Management,2026-05-01,0.81,true,
INC0120120,2026-01-13,2026-01-14,CI-SVC-023,Store Labor Scheduling,P3,Medium,Cloud Platform Services,Store Labor Scheduling integration queue latency exceeded threshold,Capacity tuning,false,PRB0001812,ServiceNow,INC120120,IT Service Management,2026-05-01,0.81,true,
INC0120121,2026-02-14,2026-02-15,CI-DATA-024,Category P&L Analytics,P4,Low,Cybersecurity Governance,Category P&L Analytics scheduled job failure delayed downstream reporting,Configuration update,false,,ServiceNow,INC120121,IT Service Management,2026-05-01,0.81,true,
INC0120122,2026-03-15,2026-03-16,CI-APP-025,Vendor Scorecarding,P4,Low,IT Sourcing,Vendor Scorecarding authentication timeout affected internal users,Vendor patch,false,,ServiceNow,INC120122,IT Service Management,2026-05-01,0.81,true,
INC0120123,2026-04-16,2026-04-17,CI-SVC-026,Assortment Planning,P3,Medium,Finance Technology,Assortment Planning API gateway throttling affected service availability,Restarted service,false,,ServiceNow,INC120123,IT Service Management,2026-05-01,0.81,true,
INC0120124,2026-01-17,2026-01-18,CI-DATA-027,Last Mile Delivery,P1,Critical,Commerce Platform Engineering,Last Mile Delivery batch reconciliation variance required manual review,Runbook correction,false,,ServiceNow,INC120124,IT Service Management,2026-05-01,0.81,true,
INC0120125,2026-02-18,2026-02-19,CI-APP-028,Fraud Detection,P4,Low,Store Technology,Fraud Detection monitoring alert indicated degraded service response,Capacity tuning,false,,ServiceNow,INC120125,IT Service Management,2026-05-01,0.81,true,
INC0120126,2026-03-19,,CI-SVC-029,Customer Identity Resolution,P2,High,Supply Chain Technology,Customer Identity Resolution integration queue latency exceeded threshold,,false,PRB0001818,ServiceNow,INC120126,IT Service Management,2026-05-01,0.81,false,
INC0120127,2026-04-20,2026-04-21,CI-DATA-030,Associate Productivity,P4,Low,Customer Data Platform Office,Associate Productivity scheduled job failure delayed downstream reporting,Vendor patch,false,,ServiceNow,INC120127,IT Service Management,2026-05-01,0.81,true,
INC0120128,2026-01-21,2026-01-22,CI-APP-031,Private Label Quality,P4,Low,Merchandising Analytics,Private Label Quality authentication timeout affected internal users,Restarted service,false,,ServiceNow,INC120128,IT Service Management,2026-05-01,0.81,true,
INC0120129,2026-02-22,2026-02-23,CI-SVC-032,Demand Signal Repository,P3,Medium,Contact Center Technology,Demand Signal Repository API gateway throttling affected service availability,Runbook correction,false,,ServiceNow,INC120129,IT Service Management,2026-05-01,0.81,true,
INC0120130,2026-03-23,2026-03-24,CI-DATA-033,Store Inventory Visibility,P4,Low,Cloud Platform Services,Store Inventory Visibility batch reconciliation variance required manual review,Capacity tuning,true,,ServiceNow,INC120130,IT Service Management,2026-05-01,0.81,true,
INC0120131,2026-04-24,2026-04-25,CI-APP-034,Promotion Pricing Engine,P4,Low,Cybersecurity Governance,Promotion Pricing Engine monitoring alert indicated degraded service response,Configuration update,false,,ServiceNow,INC120131,IT Service Management,2026-05-01,0.81,true,
INC0120132,2026-01-25,2026-01-26,CI-SVC-035,Loyalty Offer Decisioning,P3,Medium,IT Sourcing,Loyalty Offer Decisioning integration queue latency exceeded threshold,Vendor patch,false,PRB0001824,ServiceNow,INC120132,IT Service Management,2026-05-01,0.81,true,
INC0120133,2026-02-26,2026-02-27,CI-DATA-036,Returns Optimization,P2,High,Finance Technology,Returns Optimization scheduled job failure delayed downstream reporting,Restarted service,false,,ServiceNow,INC120133,IT Service Management,2026-05-01,0.81,true,
INC0120134,2026-03-27,2026-03-28,CI-APP-037,Marketplace Seller Hub,P4,Low,Commerce Platform Engineering,Marketplace Seller Hub authentication timeout affected internal users,Runbook correction,false,,ServiceNow,INC120134,IT Service Management,2026-05-01,0.81,true,
INC0120135,2026-04-01,,CI-SVC-038,Retail Media Campaign Ops,P3,Medium,Store Technology,Retail Media Campaign Ops API gateway throttling affected service availability,,false,,ServiceNow,INC120135,IT Service Management,2026-05-01,0.81,false,
INC0120136,2026-01-02,2026-01-03,CI-DATA-039,Store Labor Scheduling,P4,Low,Supply Chain Technology,Store Labor Scheduling batch reconciliation variance required manual review,Configuration update,false,,ServiceNow,INC120136,IT Service Management,2026-05-01,0.81,true,
INC0120137,2026-02-03,2026-02-04,CI-APP-040,Category P&L Analytics,P4,Low,Customer Data Platform Office,Category P&L Analytics monitoring alert indicated degraded service response,Vendor patch,false,,ServiceNow,INC120137,IT Service Management,2026-05-01,0.81,true,
INC0120138,2026-03-04,2026-03-05,CI-SVC-041,Vendor Scorecarding,P3,Medium,Merchandising Analytics,Vendor Scorecarding integration queue latency exceeded threshold,Restarted service,false,PRB0001830,ServiceNow,INC120138,IT Service Management,2026-05-01,0.81,true,
INC0120139,2026-04-05,2026-04-06,CI-DATA-042,Assortment Planning,P4,Low,Contact Center Technology,Assortment Planning scheduled job failure delayed downstream reporting,Runbook correction,false,,ServiceNow,INC120139,IT Service Management,2026-05-01,0.81,true,
INC0120140,2026-01-06,2026-01-07,CI-APP-043,Last Mile Delivery,P2,High,Cloud Platform Services,Last Mile Delivery authentication timeout affected internal users,Capacity tuning,false,,ServiceNow,INC120140,IT Service Management,2026-05-01,0.81,true,
INC0120141,2026-02-07,2026-02-08,CI-SVC-044,Fraud Detection,P3,Medium,Cybersecurity Governance,Fraud Detection API gateway throttling affected service availability,Configuration update,false,,ServiceNow,INC120141,IT Service Management,2026-05-01,0.81,true,
INC0120142,2026-03-08,2026-03-09,CI-DATA-045,Customer Identity Resolution,P4,Low,IT Sourcing,Customer Identity Resolution batch reconciliation variance required manual review,Vendor patch,false,,ServiceNow,INC120142,IT Service Management,2026-05-01,0.81,true,
INC0120143,2026-04-09,2026-04-10,CI-APP-046,Associate Productivity,P4,Low,Finance Technology,Associate Productivity monitoring alert indicated degraded service response,Restarted service,true,,ServiceNow,INC120143,IT Service Management,2026-05-01,0.81,true,
INC0120144,2026-01-10,,CI-SVC-047,Private Label Quality,P3,Medium,Commerce Platform Engineering,Private Label Quality integration queue latency exceeded threshold,,false,PRB0001800,ServiceNow,INC120144,IT Service Management,2026-05-01,0.81,false,
INC0120145,2026-02-11,2026-02-12,CI-DATA-048,Demand Signal Repository,P4,Low,Store Technology,Demand Signal Repository scheduled job failure delayed downstream reporting,Capacity tuning,false,,ServiceNow,INC120145,IT Service Management,2026-05-01,0.81,true,
INC0120146,2026-03-12,2026-03-13,CI-APP-049,Store Inventory Visibility,P4,Low,Supply Chain Technology,Store Inventory Visibility authentication timeout affected internal users,Configuration update,false,,ServiceNow,INC120146,IT Service Management,2026-05-01,0.81,true,
INC0120147,2026-04-13,2026-04-14,CI-SVC-050,Promotion Pricing Engine,P2,High,Customer Data Platform Office,Promotion Pricing Engine API gateway throttling affected service availability,Vendor patch,false,,ServiceNow,INC120147,IT Service Management,2026-05-01,0.81,true,
INC0120148,2026-01-14,2026-01-15,CI-DATA-051,Loyalty Offer Decisioning,P4,Low,Merchandising Analytics,Loyalty Offer Decisioning batch reconciliation variance required manual review,Restarted service,false,,ServiceNow,INC120148,IT Service Management,2026-05-01,0.81,true,
INC0120149,2026-02-15,2026-02-16,CI-APP-052,Returns Optimization,P4,Low,Contact Center Technology,Returns Optimization monitoring alert indicated degraded service response,Runbook correction,false,,ServiceNow,INC120149,IT Service Management,2026-05-01,0.81,true,
INC0120150,2026-03-16,2026-03-17,CI-SVC-053,Marketplace Seller Hub,P3,Medium,Cloud Platform Services,Marketplace Seller Hub integration queue latency exceeded threshold,Capacity tuning,false,PRB0001806,ServiceNow,INC120150,IT Service Management,2026-05-01,0.81,true,
INC0120151,2026-04-17,2026-04-18,CI-DATA-054,Retail Media Campaign Ops,P4,Low,Cybersecurity Governance,Retail Media Campaign Ops scheduled job failure delayed downstream reporting,Configuration update,false,,ServiceNow,INC120151,IT Service Management,2026-05-01,0.81,true,
INC0120152,2026-01-18,2026-01-19,CI-APP-055,Store Labor Scheduling,P4,Low,IT Sourcing,Store Labor Scheduling authentication timeout affected internal users,Vendor patch,false,,ServiceNow,INC120152,IT Service Management,2026-05-01,0.81,true,
INC0120153,2026-02-19,,CI-SVC-056,Category P&L Analytics,P3,Medium,Finance Technology,Category P&L Analytics API gateway throttling affected service availability,,false,,ServiceNow,INC120153,IT Service Management,2026-05-01,0.81,false,
INC0120154,2026-03-20,2026-03-21,CI-DATA-057,Vendor Scorecarding,P2,High,Commerce Platform Engineering,Vendor Scorecarding batch reconciliation variance required manual review,Runbook correction,false,,ServiceNow,INC120154,IT Service Management,2026-05-01,0.81,true,
INC0120155,2026-04-21,2026-04-22,CI-APP-058,Assortment Planning,P1,Critical,Store Technology,Assortment Planning monitoring alert indicated degraded service response,Capacity tuning,false,,ServiceNow,INC120155,IT Service Management,2026-05-01,0.81,true,
INC0120156,2026-01-22,2026-01-23,CI-SVC-059,Last Mile Delivery,P3,Medium,Supply Chain Technology,Last Mile Delivery integration queue latency exceeded threshold,Configuration update,true,PRB0001812,ServiceNow,INC120156,IT Service Management,2026-05-01,0.81,true,
INC0120157,2026-02-23,2026-02-24,CI-DATA-060,Fraud Detection,P4,Low,Customer Data Platform Office,Fraud Detection scheduled job failure delayed downstream reporting,Vendor patch,false,,ServiceNow,INC120157,IT Service Management,2026-05-01,0.81,true,
INC0120158,2026-03-24,2026-03-25,CI-APP-061,Customer Identity Resolution,P4,Low,Merchandising Analytics,Customer Identity Resolution authentication timeout affected internal users,Restarted service,false,,ServiceNow,INC120158,IT Service Management,2026-05-01,0.81,true,
INC0120159,2026-04-25,2026-04-26,CI-SVC-062,Associate Productivity,P3,Medium,Contact Center Technology,Associate Productivity API gateway throttling affected service availability,Runbook correction,false,,ServiceNow,INC120159,IT Service Management,2026-05-01,0.81,true,
INC0120160,2026-01-26,2026-01-27,CI-DATA-063,Private Label Quality,P4,Low,Cloud Platform Services,Private Label Quality batch reconciliation variance required manual review,Capacity tuning,false,,ServiceNow,INC120160,IT Service Management,2026-05-01,0.81,true,
INC0120161,2026-02-27,2026-02-28,CI-APP-064,Demand Signal Repository,P2,High,Cybersecurity Governance,Demand Signal Repository monitoring alert indicated degraded service response,Configuration update,false,,ServiceNow,INC120161,IT Service Management,2026-05-01,0.81,true,
INC0120162,2026-03-01,,CI-SVC-065,Store Inventory Visibility,P3,Medium,IT Sourcing,Store Inventory Visibility integration queue latency exceeded threshold,,false,PRB0001818,ServiceNow,INC120162,IT Service Management,2026-05-01,0.81,false,
INC0120163,2026-04-02,2026-04-03,CI-DATA-066,Promotion Pricing Engine,P4,Low,Finance Technology,Promotion Pricing Engine scheduled job failure delayed downstream reporting,Restarted service,false,,ServiceNow,INC120163,IT Service Management,2026-05-01,0.81,true,
INC0120164,2026-01-03,2026-01-04,CI-APP-SAP-S4,Finance and Procurement,P4,Low,Supply Chain Technology,Finance and Procurement authentication timeout affected internal users,Runbook correction,false,,ServiceNow,INC120164,IT Service Management,2026-05-01,0.81,true,
INC0120165,2026-02-04,2026-02-05,CI-APP-ORACLE-RETAIL,Merchandising Operations,P3,Medium,Customer Data Platform Office,Merchandising Operations API gateway throttling affected service availability,Capacity tuning,false,,ServiceNow,INC120165,IT Service Management,2026-05-01,0.81,true,
INC0120166,2026-03-05,2026-03-06,CI-APP-NCR-POS,Store Checkout,P4,Low,Merchandising Analytics,Store Checkout batch reconciliation variance required manual review,Configuration update,false,,ServiceNow,INC120166,IT Service Management,2026-05-01,0.81,true,
INC0120167,2026-04-06,2026-04-07,CI-SVC-ECOMMERCE,Digital Commerce,P4,Low,Contact Center Technology,Digital Commerce monitoring alert indicated degraded service response,Vendor patch,false,,ServiceNow,INC120167,IT Service Management,2026-05-01,0.81,true,
INC0120168,2026-01-07,2026-01-08,CI-DATA-CDP,Customer 360 and Personalization,P2,High,Cloud Platform Services,Customer 360 and Personalization integration queue latency exceeded threshold,Restarted service,false,PRB0001824,ServiceNow,INC120168,IT Service Management,2026-05-01,0.81,true,
INC0120169,2026-02-08,2026-02-09,CI-SVC-CONTACT-CENTER,Customer Experience,P4,Low,Cybersecurity Governance,Customer Experience scheduled job failure delayed downstream reporting,Runbook correction,true,,ServiceNow,INC120169,IT Service Management,2026-05-01,0.81,true,
INC0120170,2026-03-09,2026-03-10,CI-APP-BLUEYONDER,Demand Forecasting,P4,Low,IT Sourcing,Demand Forecasting authentication timeout affected internal users,Capacity tuning,false,,ServiceNow,INC120170,IT Service Management,2026-05-01,0.81,true,
INC0120171,2026-04-10,,CI-APP-MANHATTAN-WMS,Distribution Operations,P3,Medium,Finance Technology,Distribution Operations API gateway throttling affected service availability,,false,,ServiceNow,INC120171,IT Service Management,2026-05-01,0.81,false,
INC0120172,2026-01-11,2026-01-12,CI-WH-SNOWFLAKE,Enterprise Retail Analytics,P4,Low,Commerce Platform Engineering,Enterprise Retail Analytics batch reconciliation variance required manual review,Vendor patch,false,,ServiceNow,INC120172,IT Service Management,2026-05-01,0.81,true,
INC0120173,2026-02-12,2026-02-13,CI-PLAT-DATABRICKS,Advanced Analytics,P4,Low,Store Technology,Advanced Analytics monitoring alert indicated degraded service response,Restarted service,false,,ServiceNow,INC120173,IT Service Management,2026-05-01,0.81,true,
INC0120174,2026-03-13,2026-03-14,CI-APP-SERVICENOW,IT Service Management,P3,Medium,Supply Chain Technology,IT Service Management integration queue latency exceeded threshold,Runbook correction,false,PRB0001830,ServiceNow,INC120174,IT Service Management,2026-05-01,0.81,true,
INC0120175,2026-04-14,2026-04-15,CI-SEC-OKTA,Identity and Access,P2,High,Customer Data Platform Office,Identity and Access scheduled job failure delayed downstream reporting,Capacity tuning,false,,ServiceNow,INC120175,IT Service Management,2026-05-01,0.81,true,
INC0120176,2026-01-15,2026-01-16,CI-CLOUD-AWS-PROD,Cloud Hosting,P4,Low,Merchandising Analytics,Cloud Hosting authentication timeout affected internal users,Configuration update,false,,ServiceNow,INC120176,IT Service Management,2026-05-01,0.81,true,
INC0120177,2026-02-16,2026-02-17,CI-CLOUD-AZURE-PROD,Cloud Hosting,P3,Medium,Contact Center Technology,Cloud Hosting API gateway throttling affected service availability,Vendor patch,false,,ServiceNow,INC120177,IT Service Management,2026-05-01,0.81,true,
INC0120178,2026-03-17,2026-03-18,CI-APP-WORKDAY-HCM,Workforce Management,P4,Low,Cloud Platform Services,Workforce Management batch reconciliation variance required manual review,Restarted service,false,,ServiceNow,INC120178,IT Service Management,2026-05-01,0.81,true,
INC0120179,2026-04-18,2026-04-19,CI-APP-ADOBE-COMMERCE,Digital Experience,P4,Low,Cybersecurity Governance,Digital Experience monitoring alert indicated degraded service response,Runbook correction,false,,ServiceNow,INC120179,IT Service Management,2026-05-01,0.81,true,
