tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-26,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,26,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-26,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Service teams,1280,680,active_users:680|licensed_users:1280,450,834000,Production,normal,Medium,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-27,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,27,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-27,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Technology owners,1280,713,active_users:713|licensed_users:1280,520,852000,Hold,normal,Low,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-28,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,28,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-28,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Knowledge workers,1280,746,active_users:746|licensed_users:1280,590,870000,Pilot,normal,Medium,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-29,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,29,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-29,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Operations managers,1280,779,active_users:779|licensed_users:1280,660,888000,Limited production,normal,Medium,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-30,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,30,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-30,Adobe Sensei,Adobe Sensei,Adobe Sensei,Adobe Sensei,Finance analysts,1460,775,active_users:775|licensed_users:1460,495,906000,Production,normal,Low,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-31,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,31,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-31,Adobe Sensei,Adobe Sensei,Adobe Sensei,Adobe Sensei,Service teams,1460,808,active_users:808|licensed_users:1460,565,924000,Hold,normal,Medium,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-32,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,32,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-32,Adobe Sensei,Adobe Sensei,Adobe Sensei,Adobe Sensei,Technology owners,1460,841,active_users:841|licensed_users:1460,635,942000,Pilot,normal,Medium,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-33,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,33,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-33,Adobe Sensei,Adobe Sensei,Adobe Sensei,Adobe Sensei,Knowledge workers,1460,874,active_users:874|licensed_users:1460,705,960000,Limited production,normal,Low,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-34,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,34,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-34,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Operations managers,1640,870,active_users:870|licensed_users:1640,540,978000,Production,needs_evidence_review,Medium,needs_evidence_review,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-35,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,35,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-35,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Finance analysts,1640,903,active_users:903|licensed_users:1640,610,996000,Hold,needs_evidence_review,Medium,needs_evidence_review,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-36,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,36,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-36,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Service teams,1640,936,active_users:936|licensed_users:1640,680,1014000,Pilot,needs_evidence_review,Low,needs_evidence_review,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-37,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,37,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-37,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Technology owners,1640,969,active_users:969|licensed_users:1640,750,1032000,Limited production,needs_evidence_review,Medium,needs_evidence_review,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-38,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,38,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-38,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Knowledge workers,1820,965,active_users:965|licensed_users:1820,585,1050000,Production,normal,Medium,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-39,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,39,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-39,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Operations managers,1820,998,active_users:998|licensed_users:1820,655,1068000,Hold,normal,Low,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-40,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,40,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-40,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Finance analysts,1820,1031,active_users:1031|licensed_users:1820,725,1086000,Pilot,normal,Medium,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-41,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,41,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-41,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Service teams,1820,1064,active_users:1064|licensed_users:1820,795,1104000,Limited production,normal,Medium,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-42,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,42,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-42,Oracle AI,Oracle AI,Oracle AI,Oracle AI,Technology owners,2000,1060,active_users:1060|licensed_users:2000,630,1122000,Production,normal,Low,normal,Prove value,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-43,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,43,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-43,Oracle AI,Oracle AI,Oracle AI,Oracle AI,Knowledge workers,2000,1093,active_users:1093|licensed_users:2000,700,1140000,Hold,normal,Medium,normal,Retire,stop
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-44,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,44,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-44,Oracle AI,Oracle AI,Oracle AI,Oracle AI,Operations managers,2000,1126,active_users:1126|licensed_users:2000,770,1158000,Pilot,normal,Medium,normal,Scale,scale
apex-retail,Retail Demo,v6.0,ai_initiative,apex-retail-ai_initiative-45,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,45,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,apex-retail-ai_initiative-45,Oracle AI,Oracle AI,Oracle AI,Oracle AI,Finance analysts,2000,1159,active_users:1159|licensed_users:2000,840,1176000,Limited production,normal,Low,normal,Hold,hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-001,Retail lakehouse and customer inventory graph agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-001,Retail lakehouse and customer inventory graph agent/workflow,Data and AI,Retail lakehouse and customer inventory graph agent/workflow,Retail lakehouse and customer inventory graph agent/workflow,Service teams,544,325,700,Retail lakehouse and customer inventory graph agent/workflow should reduce cycle time and improve decision quality in Retail pricing,1194000,review_required,review_required,Medium,Needs lineage evidence,identity and item-location data quality,hold_until_evidence_or_risk_cleared
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-002,AI demand forecasting and replenishment agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-002,AI demand forecasting and replenishment agent/workflow,Merchandising,AI demand forecasting and replenishment agent/workflow,AI demand forecasting and replenishment agent/workflow,Technology owners,552,330,1010,AI demand forecasting and replenishment agent/workflow should reduce cycle time and improve decision quality in Merchandising,1212000,approved_pilot,approved_pilot,Medium,Needs owner signoff,forecast explainability by category,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-003,Store labor scheduling optimization agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-003,Store labor scheduling optimization agent/workflow,Store Operations,Store labor scheduling optimization agent/workflow,Store labor scheduling optimization agent/workflow,Knowledge workers,560,335,1320,Store labor scheduling optimization agent/workflow should reduce cycle time and improve decision quality in Omnichannel selling,1230000,approved_pilot,approved_pilot,Low,Ready with controls,labor-rule integration and manager adoption,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-004,Shrink anomaly detection agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-004,Shrink anomaly detection agent/workflow,Loss Prevention,Shrink anomaly detection agent/workflow,Shrink anomaly detection agent/workflow,Operations managers,568,340,1630,Shrink anomaly detection agent/workflow should reduce cycle time and improve decision quality in Store operations,1248000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,camera/POS evidence linkage,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-005,Search and personalization AI agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-005,Search and personalization AI agent/workflow,Digital Commerce,Search and personalization AI agent/workflow,Search and personalization AI agent/workflow,Finance analysts,576,345,1940,Search and personalization AI agent/workflow should reduce cycle time and improve decision quality in Inventory accuracy,1266000,approved_pilot,approved_pilot,Medium,Needs owner signoff,consent and customer identity gaps,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-006,Retail media measurement clean room agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-006,Retail media measurement clean room agent/workflow,Marketing,Retail media measurement clean room agent/workflow,Retail media measurement clean room agent/workflow,Service teams,584,350,2250,Retail media measurement clean room agent/workflow should reduce cycle time and improve decision quality in Customer loyalty,1284000,review_required,review_required,Low,Ready with controls,incrementality proof missing,hold_until_evidence_or_risk_cleared
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-007,BOPIS exception prediction agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-007,BOPIS exception prediction agent/workflow,Omnichannel Fulfillment,BOPIS exception prediction agent/workflow,BOPIS exception prediction agent/workflow,Technology owners,592,355,2560,BOPIS exception prediction agent/workflow should reduce cycle time and improve decision quality in Retail pricing,1302000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,store inventory accuracy,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-008,Returns fraud triage agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-008,Returns fraud triage agent/workflow,Risk,Returns fraud triage agent/workflow,Returns fraud triage agent/workflow,Knowledge workers,600,360,2870,Returns fraud triage agent/workflow should reduce cycle time and improve decision quality in Merchandising,1320000,approved_pilot,approved_pilot,Medium,Needs owner signoff,fairness and customer friction review,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-009,Finance margin bridge automation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-009,Finance margin bridge automation agent/workflow,Finance,Finance margin bridge automation agent/workflow,Finance margin bridge automation agent/workflow,Operations managers,608,365,3180,Finance margin bridge automation agent/workflow should reduce cycle time and improve decision quality in Omnichannel selling,1338000,approved_pilot,approved_pilot,Low,Ready with controls,vendor funding lineage,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-010,ServiceNow store support agent agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-010,ServiceNow store support agent agent/workflow,IT Operations,ServiceNow store support agent agent/workflow,ServiceNow store support agent agent/workflow,Finance analysts,616,370,3490,ServiceNow store support agent agent/workflow should reduce cycle time and improve decision quality in Store operations,1356000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,knowledge base quality,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-011,Assortment localization copilot agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-011,Assortment localization copilot agent/workflow,Merchandising,Assortment localization copilot agent/workflow,Assortment localization copilot agent/workflow,Service teams,624,375,3800,Assortment localization copilot agent/workflow should reduce cycle time and improve decision quality in Inventory accuracy,1374000,review_required,review_required,Medium,Needs owner signoff,planner workflow fit,hold_until_evidence_or_risk_cleared
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-012,Store associate task assistant agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-012,Store associate task assistant agent/workflow,Store Operations,Store associate task assistant agent/workflow,Store associate task assistant agent/workflow,Technology owners,632,380,4110,Store associate task assistant agent/workflow should reduce cycle time and improve decision quality in Customer loyalty,1392000,approved_pilot,approved_pilot,Low,Ready with controls,mobile device and policy readiness,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-013,Supply chain ETA and carrier exception AI agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-013,Supply chain ETA and carrier exception AI agent/workflow,Supply Chain,Supply chain ETA and carrier exception AI agent/workflow,Supply chain ETA and carrier exception AI agent/workflow,Knowledge workers,640,385,4420,Supply chain ETA and carrier exception AI agent/workflow should reduce cycle time and improve decision quality in Retail pricing,1410000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,carrier API latency,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-AGENT-014,AI code productivity program agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-AGENT-014,AI code productivity program agent/workflow,Technology,AI code productivity program agent/workflow,AI code productivity program agent/workflow,Operations managers,648,390,4730,AI code productivity program agent/workflow should reduce cycle time and improve decision quality in Merchandising,1428000,approved_pilot,approved_pilot,Medium,Needs owner signoff,measurement by product team incomplete,scale_if_value_and_controls_hold
apex-retail,Retail Demo,v6.0,ai_initiative,APX-PER-001,Store manager,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T05_persona-productivity.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-PER-001,Store manager,Omnichannel selling,Forecast model,Forecast Agent,Store manager,656,395,first_pass_accuracy,Store manager should reduce cycle time and improve decision quality in Omnichannel selling,1446000,Pilot,Managed,Low,Ready with controls,Scale,scale
