tenant_key,dataset_version,contract_id,vendor_id,vendor_name,period_month,sku_or_service,entitled_quantity,active_quantity,utilization_rate,monthly_cost_usd,unused_or_underused_quantity,optimization_signal,source_system,source_system_examples,source_record_id,source_file_report,extraction_grain,refresh_frequency,review_status
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-10,Data Cloud Enterprise,28500,21996,0.772,699625,6504,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-10-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-10,Vantage Service Suite Premium Support,10800,9571,0.886,802938,1229,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-10-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-10,Marketing Cloud Automation,4200,2804,0.668,605375,1396,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-10-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-10,Vantage Integrate API/Event Pack,950,747,0.786,712313,203,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-10-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2026-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-11,Data Cloud Enterprise,28500,22083,0.775,702344,6417,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-11-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-11,Vantage Service Suite Premium Support,10800,9608,0.89,806563,1192,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-11-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-11,Marketing Cloud Automation,4200,2815,0.67,607188,1385,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-11-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-11,Vantage Integrate API/Event Pack,950,750,0.789,715031,200,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-11-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2026-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-12,Data Cloud Enterprise,28500,22170,0.778,705063,6330,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-12-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-12,Vantage Service Suite Premium Support,10800,9646,0.893,809281,1154,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-12-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-12,Marketing Cloud Automation,4200,2826,0.673,609906,1374,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-12-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2026-12,Vantage Integrate API/Event Pack,950,753,0.793,718656,197,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2026-12-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2026-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-01,Data Cloud Enterprise,28500,22256,0.781,707781,6244,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-01-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-01,Vantage Service Suite Premium Support,10800,9684,0.897,812906,1116,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-01-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-01,Marketing Cloud Automation,4200,2837,0.675,611719,1363,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-01-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-01,Vantage Integrate API/Event Pack,950,756,0.796,721375,194,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-01-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2027-01.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-02,Data Cloud Enterprise,28500,22343,0.784,710500,6157,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-02-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-02,Vantage Service Suite Premium Support,10800,9721,0.9,815625,1079,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-02-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-02,Marketing Cloud Automation,4200,2848,0.678,614438,1352,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-02-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-02,Vantage Integrate API/Event Pack,950,759,0.799,724094,191,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-02-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2027-02.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-03,Data Cloud Enterprise,28500,22429,0.787,713219,6071,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-03-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-03,Vantage Service Suite Premium Support,10800,9759,0.904,819250,1041,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-03-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-03,Marketing Cloud Automation,4200,2859,0.681,617156,1341,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-03-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-03,Vantage Integrate API/Event Pack,950,761,0.801,725906,189,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-03-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-04,Data Cloud Enterprise,28500,22516,0.79,715938,5984,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-04-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-04,Vantage Service Suite Premium Support,10800,9797,0.907,821969,1003,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-04-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-04,Marketing Cloud Automation,4200,2870,0.683,618969,1330,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-04-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-04,Vantage Integrate API/Event Pack,950,764,0.804,728625,186,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-04-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-05,Data Cloud Enterprise,28500,22603,0.793,718656,5897,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-05-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-05,Vantage Service Suite Premium Support,10800,9834,0.911,825594,966,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-05-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-05,Marketing Cloud Automation,4200,2881,0.686,621688,1319,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-05-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-05,Vantage Integrate API/Event Pack,950,767,0.807,731344,183,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-05-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-06,Data Cloud Enterprise,28500,22689,0.796,721375,5811,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-06-DATA-CLOUD-ENTERPRISE,CTR-090_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-06,Vantage Service Suite Premium Support,10800,9872,0.914,828313,928,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-06-SERVICE-CLOUD-PREMIUM-SUPPORT,CTR-090_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-06,Marketing Cloud Automation,4200,2892,0.689,624406,1308,reclaim_or_rebalance,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-06-MARKETING-CLOUD-AUTOMATION,CTR-090_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,2027-06,Vantage Integrate API/Event Pack,950,770,0.811,734969,180,monitor,Admin usage export,Vantage Setup; Vantage Usage Analytics; Vantage Integrate Anypoint usage export,USAGE-CTR-090-2027-06-VANTAGE-INTEGRATE-API-EVENT-PACK,CTR-090_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-07,Northgate Cloud committed consumption,1,0.82,0.78,1118000,0.22,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-07-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2025-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-07,Northgate Workplace E5,38200,31691,0.83,619042,6509,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-07-NORTHGATE-365-E5,CTR-061_usage_entitlement_2025-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-07,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-07-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2025-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-07,Northgate Copilot Business,3700,2352,0.636,474350,1348,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-07-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2025-07.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-08,Northgate Cloud committed consumption,1,0.82,0.79,1132333,0.21,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-08-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2025-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-08,Northgate Workplace E5,38200,31824,0.833,621279,6376,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-08-NORTHGATE-365-E5,CTR-061_usage_entitlement_2025-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-08,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-08-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2025-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-08,Northgate Copilot Business,3700,2362,0.638,475842,1338,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-08-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2025-08.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-09,Northgate Cloud committed consumption,1,0.82,0.79,1132333,0.21,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-09-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2025-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-09,Northgate Workplace E5,38200,31957,0.837,624263,6243,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-09-NORTHGATE-365-E5,CTR-061_usage_entitlement_2025-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-09,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-09-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2025-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-09,Northgate Copilot Business,3700,2371,0.641,478079,1329,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-09-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2025-09.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-10,Northgate Cloud committed consumption,1,0.82,0.79,1132333,0.21,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-10-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2025-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-10,Northgate Workplace E5,38200,32089,0.84,626500,6111,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-10-NORTHGATE-365-E5,CTR-061_usage_entitlement_2025-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-10,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-10-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2025-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-10,Northgate Copilot Business,3700,2381,0.644,480317,1319,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-10-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2025-10.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-11,Northgate Cloud committed consumption,1,0.82,0.8,1146667,0.2,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-11-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2025-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-11,Northgate Workplace E5,38200,32222,0.844,629483,5978,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-11-NORTHGATE-365-E5,CTR-061_usage_entitlement_2025-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-11,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-11-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2025-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-11,Northgate Copilot Business,3700,2391,0.646,481808,1309,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-11-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2025-11.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-12,Northgate Cloud committed consumption,1,0.82,0.8,1146667,0.2,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-12-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2025-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-12,Northgate Workplace E5,38200,32354,0.847,631721,5846,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-12-NORTHGATE-365-E5,CTR-061_usage_entitlement_2025-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-12,Northgate Insight Premium capacity,42,30,0.714,532525,12,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-12-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2025-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2025-12,Northgate Copilot Business,3700,2401,0.649,484046,1299,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2025-12-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2025-12.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
