tenant_key,dimension,question,respondent_role,respondent_persona,answer,confidence,evidence_source,follow_up_needed,mapped_dimension,mapped_fields,relationship_candidates_created,known_gaps
meridian-health,01_business_functions,What should AbarVa know about Contact Center and Member Service for business functions?,Health Plan COO,Health Plan COO responsible for Member Experience context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Contact Center and Member Service for applications systems?,VP Contact Center,VP Contact Center responsible for Member Experience context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Contact Center and Member Service for data assets integrations?,Procurement Lead,Procurement Lead responsible for Member Experience context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Contact Center and Member Service for vendors contracts?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Member Experience context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Contact Center and Member Service for it budget spend value?,CIO,CIO responsible for Member Experience context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Contact Center and Member Service for risks controls?,CDAO,CDAO responsible for Member Experience context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Contact Center and Member Service for metrics outcomes?,CFO,CFO responsible for Member Experience context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01; MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Genesys Cloud Contact Center supports Contact Center and Member Service; Salesforce Health Cloud CRM consumes Contact Center Member Service Operational Dataset; ServiceNow provides Genesys Cloud Contact Center,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Revenue Cycle Operations for business functions?,VP Contact Center,VP Contact Center responsible for Revenue Cycle context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Revenue Cycle Operations for applications systems?,Procurement Lead,Procurement Lead responsible for Revenue Cycle context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Revenue Cycle Operations for data assets integrations?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Revenue Cycle context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Revenue Cycle Operations for vendors contracts?,CIO,CIO responsible for Revenue Cycle context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Revenue Cycle Operations for it budget spend value?,CDAO,CDAO responsible for Revenue Cycle context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Revenue Cycle Operations for risks controls?,CFO,CFO responsible for Revenue Cycle context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Revenue Cycle Operations for metrics outcomes?,COO,COO responsible for Revenue Cycle context,"metrics outcomes: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01; MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Revenue Cycle Operations Workflow Platform supports Revenue Cycle Operations; Revenue Cycle Operations Analytics Mart consumes Revenue Cycle Operations Operational Dataset; Informatica provides Revenue Cycle Operations Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Finance Analytics for business functions?,Procurement Lead,Procurement Lead responsible for Finance and Actuarial context,"business functions: Databricks Finance Gold is the target path, but cost-center hierarchy, vendor master harmonization, and audit signoff are unresolved. Evidence cited: Finance Gold Data Product design notes for Databricks target certification.. The respondent would validate slow close-window dashboards and confirm vendor master harmonization before AbarVa treats this as active context.",High,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Finance Analytics for applications systems?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Finance and Actuarial context,applications systems: Month-end close dashboards slow down because 38 priority reports refresh from five SQL Server finance schemas during the same overnight load window. Evidence cited: Oracle ERP Finance GL/AP/AR extract as of 2026-06 synthetic close cycle.. The respondent would validate incomplete lineage from ERP to BI and confirm cost-center hierarchy stewardship before AbarVa treats this as active context.,High,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Finance Analytics for data assets integrations?,CIO,CIO responsible for Finance and Actuarial context,"data assets integrations: Vendor spend differs across AP, procurement, and contract repository extracts, so sourcing questions need a reconciled vendor-master rule before Source uses the data. Evidence cited: SQL Server Finance Mart schema inventory showing GL, AP, AR, budget, vendor spend, and cost-center schemas.. The respondent would validate inconsistent vendor spend definitions and confirm Databricks Finance Gold certification before AbarVa treats this as active context.",High,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Finance Analytics for vendors contracts?,CDAO,CDAO responsible for Finance and Actuarial context,"vendors contracts: FP&A trusts 42 certified dashboards, but business-unit teams still use 300+ Excel extracts copied from legacy Tableau views. Evidence cited: Informatica finance ETL inventory with 200 nightly jobs and close-window failure notes.. The respondent would validate slow close-window dashboards and confirm vendor master harmonization before AbarVa treats this as active context.",Medium,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Finance Analytics for it budget spend value?,CFO,CFO responsible for Finance and Actuarial context,it budget spend value: Informatica job failures are resolved manually because the finance mart lacks clear lineage from Oracle ERP subledger jobs to report-level consumers. Evidence cited: Tableau and Power BI finance dashboard inventory with certified vs shadow-report split.. The respondent would validate incomplete lineage from ERP to BI and confirm cost-center hierarchy stewardship before AbarVa treats this as active context.,High,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Finance Analytics for risks controls?,COO,COO responsible for Finance and Actuarial context,"risks controls: Databricks Finance Gold is the target path, but cost-center hierarchy, vendor master harmonization, and audit signoff are unresolved. Evidence cited: Finance Gold Data Product design notes for Databricks target certification.. The respondent would validate inconsistent vendor spend definitions and confirm Databricks Finance Gold certification before AbarVa treats this as active context.",High,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Finance Analytics for metrics outcomes?,CMO,CMO responsible for Finance and Actuarial context,metrics outcomes: Month-end close dashboards slow down because 38 priority reports refresh from five SQL Server finance schemas during the same overnight load window. Evidence cited: Oracle ERP Finance GL/AP/AR extract as of 2026-06 synthetic close cycle.. The respondent would validate slow close-window dashboards and confirm vendor master harmonization before AbarVa treats this as active context.,High,MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV01; MERIDIAN-HEALTH-MH-FINANCE-ANALYTICS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Oracle ERP Finance supports Finance Analytics; SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area; Tableau provides Oracle ERP Finance,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Workforce Analytics for business functions?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Human Resources context,"business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Workforce Analytics for applications systems?,CIO,CIO responsible for Human Resources context,"applications systems: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Workforce Analytics for data assets integrations?,CDAO,CDAO responsible for Human Resources context,"data assets integrations: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Workforce Analytics for vendors contracts?,CFO,CFO responsible for Human Resources context,"vendors contracts: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Workforce Analytics for it budget spend value?,COO,COO responsible for Human Resources context,"it budget spend value: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Workforce Analytics for risks controls?,CMO,CMO responsible for Human Resources context,"risks controls: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Workforce Analytics for metrics outcomes?,Health Plan COO,Health Plan COO responsible for Human Resources context,"metrics outcomes: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01; MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Workforce Analytics Workflow Platform supports Workforce Analytics; Workforce Analytics Analytics Mart consumes Workforce Analytics Operational Dataset; Salesforce provides Workforce Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Clinical Quality Analytics for business functions?,CIO,CIO responsible for Quality and Provider Performance context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Clinical Quality Analytics for applications systems?,CDAO,CDAO responsible for Quality and Provider Performance context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Clinical Quality Analytics for data assets integrations?,CFO,CFO responsible for Quality and Provider Performance context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Clinical Quality Analytics for vendors contracts?,COO,COO responsible for Quality and Provider Performance context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01; MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Clinical Quality Analytics Workflow Platform supports Clinical Quality Analytics; Clinical Quality Analytics Analytics Mart consumes Clinical Quality Analytics Operational Dataset; Optum Managed Services provides Clinical Quality Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
