tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0047,Commercial credit spreading automation / expansion 5,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,48,2026-06-18,2026-01-01,2027-09-05,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0047,Head of Commercial Banking,Head of Commercial Banking,Head of Commercial Banking,ideate,8967447,data_thin:spend_to_date_missing,27000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-09-05,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0048,Customer 360 lakehouse foundation / expansion 6,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,49,2026-06-18,2026-01-01,2027-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0048,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,ideate,12569375,data_thin:spend_to_date_missing,30000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-09-20,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0049,Certified semantic layer for KPIs / expansion 7,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,50,2026-06-18,2026-01-01,2027-02-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0049,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,design,8574774,data_thin:spend_to_date_missing,17000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-02-23,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0050,Engineering code-assist productivity / expansion 8,v4_synthetic_pack,Chief Information Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,51,2026-06-18,2026-01-01,2027-06-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0050,Chief Information Officer,Chief Information Officer,Chief Information Officer,design,17706000,data_thin:spend_to_date_missing,37000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-06-01,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0051,Regulatory close & reconciliation automation / expansion 9,v4_synthetic_pack,Chief Financial Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,52,2026-06-18,2026-01-01,2027-07-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0051,Chief Financial Officer,Chief Financial Officer,Chief Financial Officer,design,4803082,data_thin:spend_to_date_missing,11000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-07-22,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0052,Cards dispute & chargeback automation / expansion 10,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,53,2026-06-18,2026-01-01,2027-03-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0052,Head of Cards & Payments,Head of Cards & Payments,Head of Cards & Payments,design,10815184,data_thin:spend_to_date_missing,26000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-03-19,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0053,Wealth advisor proposal generation / expansion 11,v4_synthetic_pack,Head of Wealth Management,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,54,2026-06-18,2026-01-01,2027-12-14,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0053,Head of Wealth Management,Head of Wealth Management,Head of Wealth Management,design,27478220,data_thin:spend_to_date_missing,43000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-12-14,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0054,Payments exception repair automation / expansion 12,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,55,2026-06-18,2026-01-01,2027-01-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0054,Chief Operating Officer,Chief Operating Officer,Chief Operating Officer,design,7870103,data_thin:spend_to_date_missing,14000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-01-03,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0055,Credit risk model SR 11-7 evidence automation / expansion 13,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,56,2026-06-18,2026-01-01,2027-11-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0055,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,design,21438344,data_thin:spend_to_date_missing,44000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-11-16,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0056,KYC refresh & onboarding intelligence / expansion 14,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,57,2026-06-18,2026-01-01,2027-04-27,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0056,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,mobilize,18689017,data_thin:spend_to_date_missing,34000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-04-27,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0057,Collections prioritization optimization / expansion 15,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,58,2026-06-18,2026-01-01,2027-08-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0057,Chief Operating Officer,Chief Operating Officer,Chief Operating Officer,mobilize,11699433,data_thin:spend_to_date_missing,18000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-08-21,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0058,Branch banker knowledge assist / expansion 16,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,59,2026-06-18,2026-01-01,2027-04-11,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0058,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,mobilize,9847978,data_thin:spend_to_date_missing,21000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-04-11,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0059,Marketing personalization & retention / expansion 17,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,60,2026-06-18,2026-01-01,2027-03-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0059,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,mobilize,18706925,data_thin:spend_to_date_missing,30000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-03-19,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0060,Treasury liquidity forecasting / expansion 18,v4_synthetic_pack,Treasurer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,61,2026-06-18,2026-01-01,2027-08-06,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0060,Treasurer,Treasurer,Treasurer,mobilize,16554338,data_thin:spend_to_date_missing,43000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-08-06,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0061,Complaint & fair-lending surveillance NLP / expansion 19,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,62,2026-06-18,2026-01-01,2027-12-08,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0061,Chief Compliance Officer,Chief Compliance Officer,Chief Compliance Officer,mobilize,6559729,data_thin:spend_to_date_missing,20000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-12-08,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0062,Mainframe code modernization assist / expansion 20,v4_synthetic_pack,Chief Information Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,63,2026-06-18,2026-01-01,2027-03-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0062,Chief Information Officer,Chief Information Officer,Chief Information Officer,mobilize,9273193,data_thin:spend_to_date_missing,23000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-03-20,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0063,Document intelligence for commercial onboarding / expansion 21,v4_synthetic_pack,Head of Commercial Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,64,2026-06-18,2026-01-01,2027-10-03,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0063,Head of Commercial Banking,Head of Commercial Banking,Head of Commercial Banking,mobilize,22056568,data_thin:spend_to_date_missing,43000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-10-03,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0064,Sanctions screening tuning / expansion 22,v4_synthetic_pack,BSA/AML Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,65,2026-06-18,2026-01-01,2027-05-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0064,BSA/AML Officer,BSA/AML Officer,BSA/AML Officer,pilot,19737721,data_thin:spend_to_date_missing,41000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-05-19,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0065,Statement & disclosure generation copilot / expansion 23,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,66,2026-06-18,2026-01-01,2027-12-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0065,Chief Operating Officer,Chief Operating Officer,Chief Operating Officer,pilot,22283902,data_thin:spend_to_date_missing,45000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-12-23,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0066,Card rewards personalization / expansion 24,v4_synthetic_pack,Head of Cards & Payments,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,67,2026-06-18,2026-01-01,2027-03-09,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0066,Head of Cards & Payments,Head of Cards & Payments,Head of Cards & Payments,pilot,12327081,data_thin:spend_to_date_missing,25000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-03-09,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0067,Voice biometrics authentication / expansion 25,v4_synthetic_pack,Head of Customer Experience,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,68,2026-06-18,2026-01-01,2027-03-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0067,Head of Customer Experience,Head of Customer Experience,Head of Customer Experience,pilot,21132380,data_thin:spend_to_date_missing,41000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-03-15,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0068,Trade surveillance anomaly detection / expansion 26,v4_synthetic_pack,Treasurer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,69,2026-06-18,2026-01-01,2027-11-25,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0068,Treasurer,Treasurer,Treasurer,pilot,14583084,data_thin:spend_to_date_missing,21000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-11-25,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0069,Loan servicing virtual agent / expansion 27,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,70,2026-06-18,2026-01-01,2027-02-12,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0069,Chief Operating Officer,Chief Operating Officer,Chief Operating Officer,pilot,8700100,data_thin:spend_to_date_missing,17000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-02-12,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0070,ESG & climate risk data automation / expansion 28,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,71,2026-06-18,2026-01-01,2027-03-01,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0070,Chief Risk Officer,Chief Risk Officer,Chief Risk Officer,pilot,19000233,data_thin:spend_to_date_missing,31000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-03-01,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0071,Enterprise search over policy & procedures / expansion 29,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,72,2026-06-18,2026-01-01,2027-06-06,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0071,Chief Compliance Officer,Chief Compliance Officer,Chief Compliance Officer,pilot,9820930,data_thin:spend_to_date_missing,30000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-06-06,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0072,Deposit pricing optimization / expansion 30,v4_synthetic_pack,Head of Consumer Banking,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,73,2026-06-18,2026-01-01,2027-11-05,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0072,Head of Consumer Banking,Head of Consumer Banking,Head of Consumer Banking,scale,10935864,data_thin:spend_to_date_missing,22000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-11-05,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
first-capital-financial,Financial Services Demo,v6.0,program_initiative,FIRSTCAPITAL-INIT-0073,Synthetic data for model development / expansion 31,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,74,2026-06-18,2026-01-01,2027-01-27,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:spend_to_date_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:status_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FIRSTCAPITAL-INIT-0073,Chief Data & Analytics Officer,Chief Data & Analytics Officer,Chief Data & Analytics Officer,scale,15609265,data_thin:spend_to_date_missing,36000000,data_thin:realized_value_missing,data_thin:value_basis_missing,data_thin:status_missing,2027-01-27,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
