integration_id,source_system,target_system,interface_type,protocol_or_standard,cadence,data_domain,avg_daily_volume,latency_sla_minutes,failure_rate_30d_pct,owning_team,control_gap,evidence_id
MERIDIANHEALTH-INT-0146,Proofpoint,Twilio Flex SMS,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,354800,15,0.64,"Security, Privacy and Resilience",none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0147,Meridian regional workflow app 60,Hadoop raw zone,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,363000,15,0.85,Meridian platform services,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0148,Meridian regional workflow app 64,Collibra catalog,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,371200,15,1.06,Meridian platform services,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0149,Meridian regional workflow app 68,ServiceNow SPM,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,379400,15,1.27,Meridian platform services,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0150,Meridian regional workflow app 72,ServiceNow IRM,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,387600,15,0.22,Meridian platform services,interface_ack_not_linked_to_data_quality_rule,MER-EVID-007
MERIDIANHEALTH-INT-0151,Meridian regional workflow app 76,Meridian regional workflow app 65,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,395800,15,0.43,Meridian platform services,none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0152,Meridian regional workflow app 80,Meridian regional workflow app 73,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,404000,15,0.64,Meridian platform services,none_reported,MER-EVID-009
MERIDIANHEALTH-INT-0153,Meridian regional workflow app 84,Meridian regional workflow app 81,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,412200,15,0.85,Meridian platform services,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0154,Meridian regional workflow app 88,Meridian regional workflow app 89,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,420400,15,1.06,Meridian platform services,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0155,Meridian regional workflow app 92,Epic Resolute HB,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,428600,15,1.27,Meridian platform services,none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0156,Epic Resolute PB,HealthRules Payor,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,436800,15,0.22,Epic and Clinical Systems,none_reported,MER-EVID-001
MERIDIANHEALTH-INT-0157,Epic Clarity,Change Healthcare EDI gateway,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,445000,15,0.43,Epic and Clinical Systems,none_reported,MER-EVID-002
MERIDIANHEALTH-INT-0158,Epic Willow,Medallia experience signals,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,453200,15,0.64,Epic and Clinical Systems,none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0159,TriZetto provider pricing,SAS Grid,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,461400,15,0.85,Health Plan Core and Claims Platforms,interface_ack_not_linked_to_data_quality_rule,MER-EVID-004
MERIDIANHEALTH-INT-0160,Optum payment integrity,Oracle Hyperion Planning,HL7,HL7 v2 ADT/ORM/ORU,near_real_time,clinical,469600,15,1.06,Health Plan Core and Claims Platforms,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0161,Meridian regional workflow app 88,Twilio Flex SMS,FHIR API,FHIR R4,near_real_time,interoperability,267900,10,1.23,Meridian platform services,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0162,Meridian regional workflow app 92,Hadoop raw zone,FHIR API,FHIR R4,near_real_time,interoperability,273000,10,0.18,Meridian platform services,none_reported,MER-EVID-007
MERIDIANHEALTH-INT-0163,Epic Resolute PB,Collibra catalog,FHIR API,FHIR R4,near_real_time,interoperability,278100,10,0.39,Epic and Clinical Systems,none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0164,Epic Clarity,ServiceNow SPM,FHIR API,FHIR R4,near_real_time,interoperability,283200,10,0.60,Epic and Clinical Systems,scope_and_consent_controls_need_unification,MER-EVID-009
MERIDIANHEALTH-INT-0165,Epic Willow,ServiceNow IRM,FHIR API,FHIR R4,near_real_time,interoperability,288300,10,0.81,Epic and Clinical Systems,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0166,TriZetto provider pricing,Meridian regional workflow app 65,FHIR API,FHIR R4,near_real_time,interoperability,293400,10,1.02,Health Plan Core and Claims Platforms,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0167,Optum payment integrity,Meridian regional workflow app 73,FHIR API,FHIR R4,near_real_time,interoperability,298500,10,1.23,Health Plan Core and Claims Platforms,none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0168,Salesforce Health Cloud,Meridian regional workflow app 81,FHIR API,FHIR R4,near_real_time,interoperability,303600,10,0.18,Contact Center and CRM Platforms,none_reported,MER-EVID-001
MERIDIANHEALTH-INT-0169,Sprinklr digital service,Meridian regional workflow app 89,FHIR API,FHIR R4,near_real_time,interoperability,308700,10,0.39,Contact Center and CRM Platforms,none_reported,MER-EVID-002
MERIDIANHEALTH-INT-0170,Teradata claims mart,Epic Resolute HB,FHIR API,FHIR R4,near_real_time,interoperability,313800,10,0.60,Data Platform Migration Office,none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0171,BusinessObjects,HealthRules Payor,FHIR API,FHIR R4,near_real_time,interoperability,318900,10,0.81,Data Platform Migration Office,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0172,dbt semantic layer,Change Healthcare EDI gateway,FHIR API,FHIR R4,near_real_time,interoperability,324000,10,1.02,Data Platform Migration Office,scope_and_consent_controls_need_unification,MER-EVID-005
MERIDIANHEALTH-INT-0173,Workday HCM,Medallia experience signals,FHIR API,FHIR R4,near_real_time,interoperability,329100,10,1.23,"Finance, ERP and Reporting",none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0174,Kyriba treasury,SAS Grid,FHIR API,FHIR R4,near_real_time,interoperability,334200,10,0.18,"Finance, ERP and Reporting",none_reported,MER-EVID-007
MERIDIANHEALTH-INT-0175,CrowdStrike Falcon,Oracle Hyperion Planning,FHIR API,FHIR R4,near_real_time,interoperability,339300,10,0.39,"Security, Privacy and Resilience",none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0176,Proofpoint,Zscaler ZIA/ZPA,FHIR API,FHIR R4,near_real_time,interoperability,344400,10,0.60,"Security, Privacy and Resilience",none_reported,MER-EVID-009
MERIDIANHEALTH-INT-0177,Meridian regional workflow app 60,Meridian regional workflow app 61,FHIR API,FHIR R4,near_real_time,interoperability,349500,10,0.81,Meridian platform services,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0178,Meridian regional workflow app 64,Meridian regional workflow app 69,FHIR API,FHIR R4,near_real_time,interoperability,354600,10,1.02,Meridian platform services,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0179,Meridian regional workflow app 68,Meridian regional workflow app 77,FHIR API,FHIR R4,near_real_time,interoperability,359700,10,1.23,Meridian platform services,none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0180,Meridian regional workflow app 72,Meridian regional workflow app 85,FHIR API,FHIR R4,near_real_time,interoperability,364800,10,0.18,Meridian platform services,scope_and_consent_controls_need_unification,MER-EVID-001
MERIDIANHEALTH-INT-0181,Meridian regional workflow app 76,Epic Hyperspace,FHIR API,FHIR R4,near_real_time,interoperability,369900,10,0.39,Meridian platform services,none_reported,MER-EVID-002
MERIDIANHEALTH-INT-0182,Meridian regional workflow app 80,Epic Caboodle,FHIR API,FHIR R4,near_real_time,interoperability,375000,10,0.60,Meridian platform services,none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0183,Meridian regional workflow app 84,Evolent care management,FHIR API,FHIR R4,near_real_time,interoperability,380100,10,0.81,Meridian platform services,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0184,Meridian regional workflow app 88,Twilio Flex SMS,FHIR API,FHIR R4,near_real_time,interoperability,385200,10,1.02,Meridian platform services,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0185,Meridian regional workflow app 92,Hadoop raw zone,FHIR API,FHIR R4,near_real_time,interoperability,390300,10,1.23,Meridian platform services,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0186,Epic Resolute PB,Collibra catalog,FHIR API,FHIR R4,near_real_time,interoperability,395400,10,0.18,Epic and Clinical Systems,none_reported,MER-EVID-007
MERIDIANHEALTH-INT-0187,Meridian regional workflow app 74,Genesys Cloud CX,EDI,X12 837/835/270/271/278,batch_intraday,claims,1505000,240,0.52,Meridian platform services,none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0188,Meridian regional workflow app 78,Oracle EDW clinical mart,EDI,X12 837/835/270/271/278,batch_intraday,claims,1520000,240,0.73,Meridian platform services,none_reported,MER-EVID-009
MERIDIANHEALTH-INT-0189,Meridian regional workflow app 82,Unity Catalog,EDI,X12 837/835/270/271/278,batch_intraday,claims,1535000,240,0.94,Meridian platform services,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0190,Meridian regional workflow app 86,Coupa procurement,EDI,X12 837/835/270/271/278,batch_intraday,claims,1550000,240,1.15,Meridian platform services,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0191,Meridian regional workflow app 90,Splunk Cloud,EDI,X12 837/835/270/271/278,batch_intraday,claims,1565000,240,1.36,Meridian platform services,none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0192,Epic MyChart,Meridian regional workflow app 63,EDI,X12 837/835/270/271/278,batch_intraday,claims,1580000,240,0.31,Epic and Clinical Systems,claim_traceability_missing_between_edit_and_payment,MER-EVID-001
MERIDIANHEALTH-INT-0193,Epic Healthy Planet,Meridian regional workflow app 71,EDI,X12 837/835/270/271/278,batch_intraday,claims,1595000,240,0.52,Epic and Clinical Systems,none_reported,MER-EVID-002
MERIDIANHEALTH-INT-0194,Epic Cosmos connector,Meridian regional workflow app 79,EDI,X12 837/835/270/271/278,batch_intraday,claims,1610000,240,0.73,Epic and Clinical Systems,none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0195,Facets legacy claims,Meridian regional workflow app 87,EDI,X12 837/835/270/271/278,batch_intraday,claims,1625000,240,0.94,Health Plan Core and Claims Platforms,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0196,InterQual authorization,Epic Cadence,EDI,X12 837/835/270/271/278,batch_intraday,claims,1640000,240,1.15,Health Plan Core and Claims Platforms,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0197,Availity provider portal,Epic Beaker,EDI,X12 837/835/270/271/278,batch_intraday,claims,1655000,240,1.36,Health Plan Core and Claims Platforms,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0198,Verint workforce management,MHK quality platform,EDI,X12 837/835/270/271/278,batch_intraday,claims,1670000,240,0.31,Contact Center and CRM Platforms,claim_traceability_missing_between_edit_and_payment,MER-EVID-007
MERIDIANHEALTH-INT-0199,Luma Health scheduling,NICE call recording,EDI,X12 837/835/270/271/278,batch_intraday,claims,1685000,240,0.52,Contact Center and CRM Platforms,none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0200,Informatica PowerCenter,Tableau Server,EDI,X12 837/835/270/271/278,batch_intraday,claims,1700000,240,0.73,Data Platform Migration Office,none_reported,MER-EVID-009
MERIDIANHEALTH-INT-0201,Databricks AWS Lakehouse,Workday Financials,EDI,X12 837/835/270/271/278,batch_intraday,claims,1715000,240,0.94,Data Platform Migration Office,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0202,MuleSoft API analytics,Okta IAM,EDI,X12 837/835/270/271/278,batch_intraday,claims,1730000,240,1.15,Data Platform Migration Office,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0203,BlackLine close,Meridian regional workflow app 59,EDI,X12 837/835/270/271/278,batch_intraday,claims,1745000,240,1.36,"Finance, ERP and Reporting",none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0204,Adaptive planning,Meridian regional workflow app 67,EDI,X12 837/835/270/271/278,batch_intraday,claims,1760000,240,0.31,"Finance, ERP and Reporting",claim_traceability_missing_between_edit_and_payment,MER-EVID-001
MERIDIANHEALTH-INT-0205,Palo Alto Prisma,Meridian regional workflow app 75,EDI,X12 837/835/270/271/278,batch_intraday,claims,1775000,240,0.52,"Security, Privacy and Resilience",none_reported,MER-EVID-002
MERIDIANHEALTH-INT-0206,BigID discovery,Meridian regional workflow app 83,EDI,X12 837/835/270/271/278,batch_intraday,claims,1790000,240,0.73,"Security, Privacy and Resilience",none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0207,Meridian regional workflow app 62,Meridian regional workflow app 91,EDI,X12 837/835/270/271/278,batch_intraday,claims,1805000,240,0.94,Meridian platform services,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0208,Meridian regional workflow app 66,Epic Cogito,EDI,X12 837/835/270/271/278,batch_intraday,claims,1820000,240,1.15,Meridian platform services,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0209,Meridian regional workflow app 70,QNXT Medicare Advantage,EDI,X12 837/835/270/271/278,batch_intraday,claims,1835000,240,1.36,Meridian platform services,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0210,Meridian regional workflow app 74,Genesys Cloud CX,EDI,X12 837/835/270/271/278,batch_intraday,claims,1850000,240,0.31,Meridian platform services,claim_traceability_missing_between_edit_and_payment,MER-EVID-007
MERIDIANHEALTH-INT-0211,Palo Alto Prisma,Epic Cogito,ETL,Informatica/Oracle extracts,nightly,analytics,6287000,1440,0.63,"Security, Privacy and Resilience",none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0212,BigID discovery,QNXT Medicare Advantage,ETL,Informatica/Oracle extracts,nightly,analytics,6340000,1440,0.84,"Security, Privacy and Resilience",batch_lineage_not_ready_for_ai,MER-EVID-009
MERIDIANHEALTH-INT-0213,Meridian regional workflow app 62,Genesys Cloud CX,ETL,Informatica/Oracle extracts,nightly,analytics,6393000,1440,1.05,Meridian platform services,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0214,Meridian regional workflow app 66,Oracle EDW clinical mart,ETL,Informatica/Oracle extracts,nightly,analytics,6446000,1440,1.26,Meridian platform services,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0215,Meridian regional workflow app 70,Unity Catalog,ETL,Informatica/Oracle extracts,nightly,analytics,6499000,1440,1.47,Meridian platform services,none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0216,Meridian regional workflow app 74,Coupa procurement,ETL,Informatica/Oracle extracts,nightly,analytics,6552000,1440,0.42,Meridian platform services,none_reported,MER-EVID-001
MERIDIANHEALTH-INT-0217,Meridian regional workflow app 78,Splunk Cloud,ETL,Informatica/Oracle extracts,nightly,analytics,6605000,1440,0.63,Meridian platform services,batch_lineage_not_ready_for_ai,MER-EVID-002
MERIDIANHEALTH-INT-0218,Meridian regional workflow app 82,Meridian regional workflow app 63,ETL,Informatica/Oracle extracts,nightly,analytics,6658000,1440,0.84,Meridian platform services,none_reported,MER-EVID-003
MERIDIANHEALTH-INT-0219,Meridian regional workflow app 86,Meridian regional workflow app 71,ETL,Informatica/Oracle extracts,nightly,analytics,6711000,1440,1.05,Meridian platform services,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0220,Meridian regional workflow app 90,Meridian regional workflow app 79,ETL,Informatica/Oracle extracts,nightly,analytics,6764000,1440,1.26,Meridian platform services,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0221,Epic MyChart,Meridian regional workflow app 87,ETL,Informatica/Oracle extracts,nightly,analytics,6817000,1440,1.47,Epic and Clinical Systems,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0222,Epic Healthy Planet,Epic Cadence,ETL,Informatica/Oracle extracts,nightly,analytics,6870000,1440,0.42,Epic and Clinical Systems,batch_lineage_not_ready_for_ai,MER-EVID-007
MERIDIANHEALTH-INT-0223,Epic Cosmos connector,Epic Beaker,ETL,Informatica/Oracle extracts,nightly,analytics,6923000,1440,0.63,Epic and Clinical Systems,none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0224,Facets legacy claims,MHK quality platform,ETL,Informatica/Oracle extracts,nightly,analytics,6976000,1440,0.84,Health Plan Core and Claims Platforms,none_reported,MER-EVID-009
MERIDIANHEALTH-INT-0225,InterQual authorization,NICE call recording,ETL,Informatica/Oracle extracts,nightly,analytics,7029000,1440,1.05,Health Plan Core and Claims Platforms,none_reported,MER-EVID-010
MERIDIANHEALTH-INT-0226,Availity provider portal,Tableau Server,ETL,Informatica/Oracle extracts,nightly,analytics,7082000,1440,1.26,Health Plan Core and Claims Platforms,none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0227,Verint workforce management,Workday Financials,ETL,Informatica/Oracle extracts,nightly,analytics,7135000,1440,1.47,Contact Center and CRM Platforms,batch_lineage_not_ready_for_ai,MER-EVID-012
MERIDIANHEALTH-INT-0228,Luma Health scheduling,Okta IAM,ETL,Informatica/Oracle extracts,nightly,analytics,7188000,1440,0.42,Contact Center and CRM Platforms,none_reported,MER-EVID-001
MERIDIANHEALTH-INT-0229,TriZetto provider pricing,Collibra catalog,streaming,Kafka/FHIR events target,event_driven,call_center,402100,5,0.37,Health Plan Core and Claims Platforms,none_reported,MER-EVID-002
MERIDIANHEALTH-INT-0230,Optum payment integrity,ServiceNow SPM,streaming,Kafka/FHIR events target,event_driven,call_center,405400,5,0.58,Health Plan Core and Claims Platforms,real_time_identity_resolution_gap,MER-EVID-003
MERIDIANHEALTH-INT-0231,Salesforce Health Cloud,ServiceNow IRM,streaming,Kafka/FHIR events target,event_driven,call_center,408700,5,0.79,Contact Center and CRM Platforms,none_reported,MER-EVID-004
MERIDIANHEALTH-INT-0232,Sprinklr digital service,Meridian regional workflow app 65,streaming,Kafka/FHIR events target,event_driven,call_center,412000,5,1.00,Contact Center and CRM Platforms,none_reported,MER-EVID-005
MERIDIANHEALTH-INT-0233,Teradata claims mart,Meridian regional workflow app 73,streaming,Kafka/FHIR events target,event_driven,call_center,415300,5,1.21,Data Platform Migration Office,none_reported,MER-EVID-006
MERIDIANHEALTH-INT-0234,BusinessObjects,Meridian regional workflow app 81,streaming,Kafka/FHIR events target,event_driven,call_center,418600,5,0.16,Data Platform Migration Office,none_reported,MER-EVID-007
MERIDIANHEALTH-INT-0235,dbt semantic layer,Meridian regional workflow app 89,streaming,Kafka/FHIR events target,event_driven,call_center,421900,5,0.37,Data Platform Migration Office,none_reported,MER-EVID-008
MERIDIANHEALTH-INT-0236,Workday HCM,Epic Resolute HB,streaming,Kafka/FHIR events target,event_driven,call_center,425200,5,0.58,"Finance, ERP and Reporting",none_reported,MER-EVID-009
MERIDIANHEALTH-INT-0237,Kyriba treasury,HealthRules Payor,streaming,Kafka/FHIR events target,event_driven,call_center,428500,5,0.79,"Finance, ERP and Reporting",real_time_identity_resolution_gap,MER-EVID-010
MERIDIANHEALTH-INT-0238,CrowdStrike Falcon,Change Healthcare EDI gateway,streaming,Kafka/FHIR events target,event_driven,call_center,431800,5,1.00,"Security, Privacy and Resilience",none_reported,MER-EVID-011
MERIDIANHEALTH-INT-0239,Proofpoint,Medallia experience signals,streaming,Kafka/FHIR events target,event_driven,call_center,435100,5,1.21,"Security, Privacy and Resilience",none_reported,MER-EVID-012
MERIDIANHEALTH-INT-0240,Meridian regional workflow app 60,SAS Grid,streaming,Kafka/FHIR events target,event_driven,call_center,438400,5,0.16,Meridian platform services,none_reported,MER-EVID-001
