tenant_key,contract_id,vendor_name,contract_archetype,period,evidence_class,measure_group,measure_name,measure_value,service_or_process,sku_or_service,opportunity_id,gate_state,source_record_count,source_records
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CUSTOMER-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-090-2027-05-2
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,sla_event,service_credit,service_credits_earned_usd,15104.17,SVC-CUSTOMER-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-090-2027-05-3
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-05,sla_event,service_credit,service_credits_claimed_usd,9666.67,SVC-CUSTOMER-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-090-2027-05-3
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CUSTOMER-PLATFORM,,,,1,SLAEVT-CTR-090-2027-06-1
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CUSTOMER-PLATFORM,,,,1,SLAEVT-CTR-090-2027-06-1
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,sla_event,service_credit,service_credits_earned_usd,15104.17,SVC-CUSTOMER-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-090-2027-06-2
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,sla_event,service_credit,service_credits_claimed_usd,9666.67,SVC-CUSTOMER-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-090-2027-06-2
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CUSTOMER-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-090-2027-06-3
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2027-06,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CUSTOMER-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-090-2027-06-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-07-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-07-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-07-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-07-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-07-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-07,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-07-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-08-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-08-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-08-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-08-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-08-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-08,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-08-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-09-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-09-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-09-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-09-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-09-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-09,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-09-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-10-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-10-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-10-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-10-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-10-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-10,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-10-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-11,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-11-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-11,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-11-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-11,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-11-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-11,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-11-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-11,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-11-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-11,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-11-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-12,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-12-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-12,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2026-12-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-12,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-12-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-12,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2026-12-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-12,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-12-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2026-12,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2026-12-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-01,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-01-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-01,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-01-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-01,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-01-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-01,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-01-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-01,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-01-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-01,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-01-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-02,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-02-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-02,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-02-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-02,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-02-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-02,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-02-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-02,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-02-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-02,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-02-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-03,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-03-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-03,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-03-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-03,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-03-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-03,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-03-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-03,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-03-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-03,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-03-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-04,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-04-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-04,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-04-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-04,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-04-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-04,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-04-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-04,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-04-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-04,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-04-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-05,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-05-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-05,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-05-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-05,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-05-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-05,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-05-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-05,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-05-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-05,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-05-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-06,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-06-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-06,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM,,,,1,SLAEVT-CTR-061-2027-06-1
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-06,sla_event,service_credit,service_credits_earned_usd,12430.56,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-06-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-06,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-SUPPORT,,,,1,SLAEVT-CTR-061-2027-06-2
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-06,sla_event,service_credit,service_credits_earned_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-06-3
skyharbor_global,CTR-061,Microsoft Corporation,cloud_and_saas,2027-06,sla_event,service_credit,service_credits_claimed_usd,0.0,SVC-CLOUD-PLATFORM-INTEGRATION,,,,1,SLAEVT-CTR-061-2027-06-3
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-07,usage_entitlement,usage,active_quantity,15068.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-07-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-07-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-07-SF-DC-ENT-corporate;USAGE-CTR-090-2026-07-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-07,usage_entitlement,usage,inactive_quantity,4672.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-07-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-07-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-07-SF-DC-ENT-corporate;USAGE-CTR-090-2026-07-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-07,usage_entitlement,usage,active_quantity,6602.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-07-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-07-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-07-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-07-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-07,usage_entitlement,usage,inactive_quantity,2046.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-07-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-07-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-07-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-07-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-07,usage_entitlement,usage,active_quantity,8610.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-07-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-07-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-07-SF-SERVICE-corporate;USAGE-CTR-090-2026-07-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-07,usage_entitlement,usage,inactive_quantity,2670.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-07-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-07-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-07-SF-SERVICE-corporate;USAGE-CTR-090-2026-07-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-08,usage_entitlement,usage,active_quantity,15593.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-08-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-08-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-08-SF-DC-ENT-corporate;USAGE-CTR-090-2026-08-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-08,usage_entitlement,usage,inactive_quantity,4147.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-08-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-08-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-08-SF-DC-ENT-corporate;USAGE-CTR-090-2026-08-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-08,usage_entitlement,usage,active_quantity,6832.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-08-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-08-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-08-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-08-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-08,usage_entitlement,usage,inactive_quantity,1816.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-08-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-08-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-08-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-08-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-08,usage_entitlement,usage,active_quantity,8910.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-08-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-08-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-08-SF-SERVICE-corporate;USAGE-CTR-090-2026-08-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-08,usage_entitlement,usage,inactive_quantity,2370.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-08-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-08-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-08-SF-SERVICE-corporate;USAGE-CTR-090-2026-08-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-09,usage_entitlement,usage,active_quantity,15462.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-09-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-09-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-09-SF-DC-ENT-corporate;USAGE-CTR-090-2026-09-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-09,usage_entitlement,usage,inactive_quantity,4278.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-09-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-09-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-09-SF-DC-ENT-corporate;USAGE-CTR-090-2026-09-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-09,usage_entitlement,usage,active_quantity,6774.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-09-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-09-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-09-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-09-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-09,usage_entitlement,usage,inactive_quantity,1874.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-09-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-09-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-09-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-09-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-09,usage_entitlement,usage,active_quantity,8835.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-09-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-09-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-09-SF-SERVICE-corporate;USAGE-CTR-090-2026-09-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-09,usage_entitlement,usage,inactive_quantity,2445.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-09-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-09-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-09-SF-SERVICE-corporate;USAGE-CTR-090-2026-09-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-10,usage_entitlement,usage,active_quantity,15330.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-10-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-10-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-10-SF-DC-ENT-corporate;USAGE-CTR-090-2026-10-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-10,usage_entitlement,usage,inactive_quantity,4410.0,,SF-DC-ENT,,,4,USAGE-CTR-090-2026-10-SF-DC-ENT-crew_ops;USAGE-CTR-090-2026-10-SF-DC-ENT-airport_ops;USAGE-CTR-090-2026-10-SF-DC-ENT-corporate;USAGE-CTR-090-2026-10-SF-DC-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-10,usage_entitlement,usage,active_quantity,6717.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-10-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-10-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-10-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-10-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-10,usage_entitlement,usage,inactive_quantity,1931.0,,SF-MKT-ENT,,,4,USAGE-CTR-090-2026-10-SF-MKT-ENT-crew_ops;USAGE-CTR-090-2026-10-SF-MKT-ENT-airport_ops;USAGE-CTR-090-2026-10-SF-MKT-ENT-corporate;USAGE-CTR-090-2026-10-SF-MKT-ENT-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-10,usage_entitlement,usage,active_quantity,8760.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-10-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-10-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-10-SF-SERVICE-corporate;USAGE-CTR-090-2026-10-SF-SERVICE-engineering
skyharbor_global,CTR-090,"Salesforce, Inc.",enterprise_saas,2026-10,usage_entitlement,usage,inactive_quantity,2520.0,,SF-SERVICE,,,4,USAGE-CTR-090-2026-10-SF-SERVICE-crew_ops;USAGE-CTR-090-2026-10-SF-SERVICE-airport_ops;USAGE-CTR-090-2026-10-SF-SERVICE-corporate;USAGE-CTR-090-2026-10-SF-SERVICE-engineering
