path,term,previous_status,current_status,classification,action,evidence
src/components/home/__tests__/HomeSurface.test.tsx,V4,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/__tests__/HomeSurface.test.tsx,V6,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/__tests__/HomeSurface.test.tsx,synthetic demo,FAIL,WARN,allowed-test-fixture,keep_internal,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/decision/DecisionHomeView.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/decision/FunctionVitalsStrip.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/enterprise-landscape-v2/homeEnterpriseLandscapeV2Model.ts,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/know/__tests__/HomeKnowAnswerRenderer.test.tsx,dossier,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/learn/CaseStudySection.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/FirstMoveSection.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/learn/GlossarySection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"4 visible occurrence(s), 4 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/IntelligenceSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/MovesOverviewSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 3 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/MovesReferenceCard.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/PhaseSection.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/PhaseSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"4 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/SetupSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"4 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/TowerSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/WelcomeSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/learn/intelligence/Ch01OwnedBrandChapter.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/learn/intelligence/Ch02DemandForecastChapter.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"5 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/learn/intelligence/Ch03SupplyChainChapter.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"3 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/learn/intelligence/Ch04WhatToWatchChapter.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/preview/BrowseTheData.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"18 visible occurrence(s), 83 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/ArchitecturePage.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"37 visible occurrence(s), 179 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/ArchitectureRefusal.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"3 visible occurrence(s), 22 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/BusinessBriefing.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"6 visible occurrence(s), 21 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/ChapterPage.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"10 visible occurrence(s), 37 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/DataFlowPage.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"11 visible occurrence(s), 47 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/DecisionQueue.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 11 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/Exhibit.tsx,V4,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"19 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/v4/FactLineage.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"5 visible occurrence(s), 26 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/HomeRecordNotServed.tsx,V4,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"4 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/v4/HomeV4App.tsx,V4,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"9 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/v4/MetricDistance.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/NotDraftedPage.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 7 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/Rail.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"4 visible occurrence(s), 29 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/RecordBrowser.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"23 visible occurrence(s), 108 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/RenewalTimeline.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 8 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/TableSet.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"9 visible occurrence(s), 43 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/__tests__/family-column-sweep.test.ts,projection,FAIL,WARN,allowed-test-fixture,keep_internal,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/kpi-brief.test.ts,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/operating-model.test.ts,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/page-tables.test.ts,projection,FAIL,WARN,allowed-test-fixture,keep_internal,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/record-not-served.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/record-search-coverage.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/relationship-edges.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/renewal-timeline.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/__tests__/served-record-surface.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,4 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/home/v4/architecture-tiles.ts,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/v4/bands.tsx,V4,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"8 visible occurrence(s), 35 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/chapter-page-content.ts,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/v4/cxo-language.ts,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/home/v4/page-tables.ts,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/home/v4/tokens.ts,V4,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"3 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/intelligence-v3/types.ts,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/__tests__/GatedSection.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/knowledge/__tests__/render-gate-integration.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/knowledge/brief/BenchmarksPanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/brief/GoalsPanel.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/knowledge/brief/IdentityPanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/brief/PatternsPanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/brief/PurposePanel.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 3 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/knowledge/evidence/CoverageTable.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/explore/inventory-config.ts,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"7 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/knowledge/relationships/GraphCanvas.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/relationships/PresetPicker.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/relationships/RelationshipsMode.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/knowledge/saved-views/SavedViewExportBar.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/shared/SourcesPanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/shell/LensPicker.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/vnext/GraphCanvas.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 14 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/knowledge/vnext/KnowledgePreviewApp.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/vnext/mode-helpers.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/vnext/modes/RelationshipsMode.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/vnext/operations/OperationsVendorLens.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/vnext/operations/analytics-handoff.ts,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/knowledge/vnext/operations/useOperationsLens.ts,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/product/ProductDiagrams.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 3 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/product/ProductMarketingPage.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"3 visible occurrence(s), 10 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/programs/ProgramCanonicalDetail.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/setup/SetupAuditPage.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/setup/__tests__/SetupAuditPage.filter.test.ts,substrate,FAIL,WARN,allowed-test-fixture,keep_internal,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/EvidenceTraceDrawer.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/RenewalCockpitView.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/SourceDataReadinessPanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/SourceDecisionQueueView.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/SourcePortfolioBookPage.tsx,V4,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/SourcePortfolioBookPage.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/__tests__/EvidenceTab.test.tsx,substrate,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/__tests__/SourceOptimizeContractPage.test.tsx,V4,FAIL,WARN,allowed-test-fixture,keep_internal,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/__tests__/SourcePortfolioBookPage.honesty.test.tsx,V4,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/__tests__/SourcePortfolioBookPage.honesty.test.tsx,substrate,FAIL,WARN,allowed-test-fixture,keep_internal,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/canvas/CanvasGateSidebar.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/analytics/SourceAnalyticsCanvas.tsx,dossier,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/canvas/analytics/SourceAnalyticsCanvas.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/analytics/SourceAnalyticsCanvas.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/analytics/__tests__/SourceAnalyticsCanvas.artifactRoleBadge.test.tsx,substrate,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/canvas/analytics/view-model.ts,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/contract-optimization/ContractOptimizationProfilePanel.tsx,synthetic demo,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/canvas/responses/VendorResponseProfilesPanel.tsx,synthetic demo,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/canvas/strategy/StrategyStageView.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/workspace-tabs/DocumentTab.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/workspace-tabs/EvidenceTab.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/workspace-tabs/GateTab.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/workspace-tabs/UploadEventDocumentButton.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/workspace-tabs/VendorPricingSubmissionsPanel.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/canvas/workspace-tabs/__tests__/DocumentTab.test.tsx,substrate,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/source/learn/SourceExportsSection.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/learn/SourceGatesSection.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/learn/SourceGlossarySection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/learn/SourceSentinelSection.tsx,substrate,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"4 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/learn/SourceWelcomeSection.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"3 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/learn/case-study/Ch10TransitionChapter.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/source/learn/case-study/Ch11ValueChapter.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"4 visible occurrence(s), 15 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/learn/case-study/MeridianCaseStudyIntro.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/source/learn/case-study/apex/ApexCh01StrategyChapter.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/strategic-moves/MovesPhaseStandaloneClient.tsx,dossier,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/strategic-moves/StrategicMoveOriginateClient.tsx,dossier,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/strategic-moves/__tests__/MovesPhaseStandaloneClient.test.tsx,dossier,FAIL,WARN,allowed-test-fixture,keep_internal,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/tower/DeferredMetricsBlock.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/ExecutiveActionQueuePanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/MetricProvenance.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/MovePortfolioCardPanel.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/tower/ProgramPressureCards.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/charts/TowerCxoCharts.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/command-center/TowerCommandCenter.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/command-center/__tests__/TowerCommandCenter.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/tower/command-center/__tests__/constraint-panel.test.tsx,projection,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
src/components/tower/command-center/views/ConstraintPanel.tsx,projection,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/tower/command-center/views/ContractTabs.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/tower/command-center/views/VerdictPanel.tsx,projection,FAIL,WARN,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts."
src/components/workspace-explorer/WorkspaceExplorer.tsx,substrate,FAIL,WARN,allowed-code-identifier-or-route,keep_internal,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text."
src/components/workspace-explorer/__tests__/WorkspaceExplorer.test.tsx,substrate,FAIL,WARN,allowed-test-fixture,keep_internal,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.
