path,term,status,evidence,occurrences,visible_occurrences,classification,action
src/components/home/__tests__/HomeSurface.test.tsx,V6,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/__tests__/HomeSurface.test.tsx,synthetic demo,WARN,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.,3,0,allowed-test-fixture,keep_internal
src/components/home/decision/DecisionHomeView.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/home/decision/FunctionVitalsStrip.tsx,substrate,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/enterprise-landscape-v2/homeEnterpriseLandscapeV2Model.ts,substrate,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/know/__tests__/HomeKnowAnswerRenderer.test.tsx,dossier,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/learn/CaseStudySection.tsx,projection,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/FirstMoveSection.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/home/learn/GlossarySection.tsx,substrate,WARN,"4 visible occurrence(s), 4 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",4,4,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/IntelligenceSection.tsx,substrate,WARN,"2 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",6,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/MovesOverviewSection.tsx,substrate,WARN,"1 visible occurrence(s), 3 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",3,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/MovesReferenceCard.tsx,projection,WARN,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/PhaseSection.tsx,projection,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/PhaseSection.tsx,substrate,WARN,"4 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",9,4,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/SetupSection.tsx,substrate,WARN,"4 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",9,4,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/TowerSection.tsx,substrate,WARN,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/WelcomeSection.tsx,substrate,WARN,"1 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",6,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/learn/intelligence/Ch01OwnedBrandChapter.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/home/learn/intelligence/Ch02DemandForecastChapter.tsx,substrate,WARN,"5 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",5,0,allowed-code-identifier-or-route,keep_internal
src/components/home/learn/intelligence/Ch03SupplyChainChapter.tsx,substrate,WARN,"3 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",3,0,allowed-code-identifier-or-route,keep_internal
src/components/home/learn/intelligence/Ch04WhatToWatchChapter.tsx,substrate,WARN,"1 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",6,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/preview/BrowseTheData.tsx,V4,WARN,"18 visible occurrence(s), 83 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",83,18,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/ArchitecturePage.tsx,V4,WARN,"37 visible occurrence(s), 179 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",179,37,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/ArchitectureRefusal.tsx,V4,WARN,"3 visible occurrence(s), 22 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",22,3,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/BusinessBriefing.tsx,V4,WARN,"6 visible occurrence(s), 21 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",21,6,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/ChapterPage.tsx,V4,WARN,"10 visible occurrence(s), 37 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",37,10,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/DataFlowPage.tsx,V4,WARN,"11 visible occurrence(s), 47 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",47,11,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/DecisionQueue.tsx,V4,WARN,"2 visible occurrence(s), 11 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",11,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/Exhibit.tsx,V4,WARN,"19 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",19,0,allowed-code-identifier-or-route,keep_internal
src/components/home/v4/FactLineage.tsx,V4,WARN,"5 visible occurrence(s), 26 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",26,5,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/HomeRecordNotServed.tsx,V4,WARN,"4 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",4,0,allowed-code-identifier-or-route,keep_internal
src/components/home/v4/HomeV4App.tsx,V4,WARN,"9 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",9,0,allowed-code-identifier-or-route,keep_internal
src/components/home/v4/MetricDistance.tsx,V4,WARN,"1 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",9,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/NotDraftedPage.tsx,V4,WARN,"1 visible occurrence(s), 7 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",7,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/Rail.tsx,V4,WARN,"4 visible occurrence(s), 29 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",29,4,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/RecordBrowser.tsx,V4,WARN,"23 visible occurrence(s), 108 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",108,23,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/RenewalTimeline.tsx,V4,WARN,"2 visible occurrence(s), 8 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",8,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/TableSet.tsx,V4,WARN,"9 visible occurrence(s), 43 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",43,9,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/__tests__/family-column-sweep.test.ts,projection,WARN,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.,2,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/kpi-brief.test.ts,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/operating-model.test.ts,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/page-tables.test.ts,projection,WARN,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.,3,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/record-not-served.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/record-search-coverage.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/relationship-edges.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/renewal-timeline.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/home/v4/__tests__/served-record-surface.test.tsx,projection,WARN,4 occurrence(s) in test fixture or regression assertion; not runtime-visible.,4,0,allowed-test-fixture,keep_internal
src/components/home/v4/architecture-tiles.ts,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/home/v4/bands.tsx,V4,WARN,"8 visible occurrence(s), 35 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",35,8,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/chapter-page-content.ts,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/home/v4/cxo-language.ts,projection,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/home/v4/page-tables.ts,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/home/v4/tokens.ts,V4,WARN,"3 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",3,0,allowed-code-identifier-or-route,keep_internal
src/components/intelligence-v3/types.ts,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/__tests__/GatedSection.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/knowledge/__tests__/render-gate-integration.test.tsx,projection,WARN,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.,2,0,allowed-test-fixture,keep_internal
src/components/knowledge/brief/BenchmarksPanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/brief/GoalsPanel.tsx,projection,WARN,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/knowledge/brief/IdentityPanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/brief/PatternsPanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/brief/PurposePanel.tsx,projection,WARN,"2 visible occurrence(s), 3 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",3,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/knowledge/evidence/CoverageTable.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/explore/inventory-config.ts,projection,WARN,"7 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",9,7,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/knowledge/relationships/GraphCanvas.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/relationships/PresetPicker.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/relationships/RelationshipsMode.tsx,projection,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/knowledge/saved-views/SavedViewExportBar.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/shared/SourcesPanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/shell/LensPicker.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/vnext/GraphCanvas.tsx,projection,WARN,"1 visible occurrence(s), 14 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",14,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/knowledge/vnext/KnowledgePreviewApp.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/vnext/mode-helpers.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/vnext/modes/RelationshipsMode.tsx,projection,WARN,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",2,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/vnext/operations/OperationsVendorLens.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/vnext/operations/analytics-handoff.ts,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/knowledge/vnext/operations/useOperationsLens.ts,projection,WARN,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",2,0,allowed-code-identifier-or-route,keep_internal
src/components/product/ProductDiagrams.tsx,substrate,WARN,"1 visible occurrence(s), 3 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",3,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/product/ProductMarketingPage.tsx,substrate,WARN,"3 visible occurrence(s), 10 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",10,3,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/programs/ProgramCanonicalDetail.tsx,projection,WARN,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",2,0,allowed-code-identifier-or-route,keep_internal
src/components/setup/SetupAuditPage.tsx,substrate,WARN,"1 visible occurrence(s), 6 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",6,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/setup/__tests__/SetupAuditPage.filter.test.ts,substrate,WARN,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.,2,0,allowed-test-fixture,keep_internal
src/components/source/EvidenceTraceDrawer.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/RenewalCockpitView.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/SourceDataReadinessPanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/SourceDecisionQueueView.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/SourcePortfolioBookPage.tsx,V4,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/SourcePortfolioBookPage.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/__tests__/EvidenceTab.test.tsx,substrate,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/source/__tests__/SourceOptimizeContractPage.test.tsx,V4,WARN,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.,3,0,allowed-test-fixture,keep_internal
src/components/source/__tests__/SourcePortfolioBookPage.honesty.test.tsx,V4,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/source/__tests__/SourcePortfolioBookPage.honesty.test.tsx,substrate,WARN,3 occurrence(s) in test fixture or regression assertion; not runtime-visible.,3,0,allowed-test-fixture,keep_internal
src/components/source/canvas/CanvasGateSidebar.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/analytics/SourceAnalyticsCanvas.tsx,dossier,WARN,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/canvas/analytics/SourceAnalyticsCanvas.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/analytics/SourceAnalyticsCanvas.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/analytics/__tests__/SourceAnalyticsCanvas.artifactRoleBadge.test.tsx,substrate,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/source/canvas/analytics/view-model.ts,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/contract-optimization/ContractOptimizationProfilePanel.tsx,synthetic demo,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/canvas/responses/VendorResponseProfilesPanel.tsx,synthetic demo,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/canvas/strategy/StrategyStageView.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/workspace-tabs/DocumentTab.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/workspace-tabs/EvidenceTab.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/workspace-tabs/GateTab.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/workspace-tabs/UploadEventDocumentButton.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/workspace-tabs/VendorPricingSubmissionsPanel.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/canvas/workspace-tabs/__tests__/DocumentTab.test.tsx,substrate,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/source/learn/SourceExportsSection.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/learn/SourceGatesSection.tsx,substrate,WARN,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",2,0,allowed-code-identifier-or-route,keep_internal
src/components/source/learn/SourceGlossarySection.tsx,substrate,WARN,"1 visible occurrence(s), 1 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",1,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/learn/SourceSentinelSection.tsx,substrate,WARN,"4 visible occurrence(s), 9 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",9,4,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/learn/SourceWelcomeSection.tsx,substrate,WARN,"3 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",3,0,allowed-code-identifier-or-route,keep_internal
src/components/source/learn/case-study/Ch10TransitionChapter.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/source/learn/case-study/Ch11ValueChapter.tsx,projection,WARN,"4 visible occurrence(s), 15 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",15,4,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/learn/case-study/MeridianCaseStudyIntro.tsx,projection,WARN,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/source/learn/case-study/apex/ApexCh01StrategyChapter.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/strategic-moves/MovesPhaseStandaloneClient.tsx,dossier,WARN,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/strategic-moves/StrategicMoveOriginateClient.tsx,dossier,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/strategic-moves/__tests__/MovesPhaseStandaloneClient.test.tsx,dossier,WARN,2 occurrence(s) in test fixture or regression assertion; not runtime-visible.,2,0,allowed-test-fixture,keep_internal
src/components/tower/DeferredMetricsBlock.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/ExecutiveActionQueuePanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/MetricProvenance.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/MovePortfolioCardPanel.tsx,projection,WARN,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/tower/ProgramPressureCards.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/charts/TowerCxoCharts.tsx,substrate,WARN,"2 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",2,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/command-center/TowerCommandCenter.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/command-center/__tests__/TowerCommandCenter.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/tower/command-center/__tests__/constraint-panel.test.tsx,projection,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
src/components/tower/command-center/views/ConstraintPanel.tsx,projection,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/tower/command-center/views/ContractTabs.tsx,projection,WARN,"1 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,1,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/tower/command-center/views/VerdictPanel.tsx,projection,WARN,"2 visible occurrence(s), 2 total occurrence(s), in active runtime source outside generated CXO/context artifacts.",2,2,existing-runtime-copy-outside-dataset-sunset-boundary,track_separately
src/components/workspace-explorer/WorkspaceExplorer.tsx,substrate,WARN,"1 occurrence(s) in code identifier, import, route name, or non-rendered implementation text.",1,0,allowed-code-identifier-or-route,keep_internal
src/components/workspace-explorer/__tests__/WorkspaceExplorer.test.tsx,substrate,WARN,1 occurrence(s) in test fixture or regression assertion; not runtime-visible.,1,0,allowed-test-fixture,keep_internal
