tenant_key,from_object_type,from_object_name,relationship_type,to_object_type,to_object_name,relationship_strength,evidence_basis,current_state_or_target_state,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,risk_control,passenger service system,owned_by,metric,Airport Turnaround Performance Program,medium,SHA-EVID-07289,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00089,SHA-EVID-07289,SHA-12_RELATIONSHIPS-SRC-00089,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,metric,departure control system,supports,data_asset,Loyalty next-best-action assistant,high,SHA-EVID-07290,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00090,SHA-EVID-07290,SHA-12_RELATIONSHIPS-SRC-00090,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,system,crew scheduling platform,depends_on,program,Contact Center Experience Transformation,medium,SHA-EVID-07291,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00091,SHA-EVID-07291,SHA-12_RELATIONSHIPS-SRC-00091,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,data_asset,flight planning platform,feeds,ai_candidate,IT incident and change-risk copilot,candidate,SHA-EVID-07292,target_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00092,SHA-EVID-07292,SHA-12_RELATIONSHIPS-SRC-00092,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,program,operations control and IROPS platform,funds,control,Cloud Resilience and Cyber Program,medium,SHA-EVID-07293,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00093,SHA-EVID-07293,SHA-12_RELATIONSHIPS-SRC-00093,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,vendor,maintenance and MRO platform,blocked_by,vendor,IROPS recovery copilot,high,SHA-EVID-07294,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00094,SHA-EVID-07294,SHA-12_RELATIONSHIPS-SRC-00094,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,risk_control,cargo management platform,owned_by,metric,Finance and Procurement Spend Transparency,medium,SHA-EVID-07295,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00095,SHA-EVID-07295,SHA-12_RELATIONSHIPS-SRC-00095,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,metric,revenue management platform,supports,data_asset,Maintenance troubleshooting assistant,candidate,SHA-EVID-07296,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00096,SHA-EVID-07296,SHA-12_RELATIONSHIPS-SRC-00096,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,system,loyalty platform,depends_on,program,Passenger Service Modernization,medium,SHA-EVID-07297,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00097,SHA-EVID-07297,SHA-12_RELATIONSHIPS-SRC-00097,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,data_asset,ecommerce and mobile app,feeds,ai_candidate,Passenger rebooking personalization,high,SHA-EVID-07298,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00098,SHA-EVID-07298,SHA-12_RELATIONSHIPS-SRC-00098,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,program,customer CRM,funds,control,Crew Operations Optimization,medium,SHA-EVID-07299,target_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00099,SHA-EVID-07299,SHA-12_RELATIONSHIPS-SRC-00099,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,vendor,contact center platform,blocked_by,vendor,Airport turnaround risk predictor,candidate,SHA-EVID-07300,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00100,SHA-EVID-07300,SHA-12_RELATIONSHIPS-SRC-00100,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,risk_control,baggage tracking platform,owned_by,metric,Airport Turnaround Performance Program,medium,SHA-EVID-07301,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00101,SHA-EVID-07301,SHA-12_RELATIONSHIPS-SRC-00101,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,metric,fuel management platform,supports,data_asset,Loyalty next-best-action assistant,high,SHA-EVID-07302,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00102,SHA-EVID-07302,SHA-12_RELATIONSHIPS-SRC-00102,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,system,ERP and finance platform,depends_on,program,Contact Center Experience Transformation,medium,SHA-EVID-07303,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00103,SHA-EVID-07303,SHA-12_RELATIONSHIPS-SRC-00103,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,data_asset,airline data lakehouse,feeds,ai_candidate,IT incident and change-risk copilot,candidate,SHA-EVID-07304,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00104,SHA-EVID-07304,SHA-12_RELATIONSHIPS-SRC-00104,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,program,identity and access management,funds,control,Cloud Resilience and Cyber Program,medium,SHA-EVID-07305,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00105,SHA-EVID-07305,SHA-12_RELATIONSHIPS-SRC-00105,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,vendor,service management platform,blocked_by,vendor,IROPS recovery copilot,high,SHA-EVID-07306,target_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00106,SHA-EVID-07306,SHA-12_RELATIONSHIPS-SRC-00106,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,risk_control,passenger service system,owned_by,metric,Finance and Procurement Spend Transparency,medium,SHA-EVID-07307,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00107,SHA-EVID-07307,SHA-12_RELATIONSHIPS-SRC-00107,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,metric,departure control system,supports,data_asset,Maintenance troubleshooting assistant,candidate,SHA-EVID-07308,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00108,SHA-EVID-07308,SHA-12_RELATIONSHIPS-SRC-00108,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,system,crew scheduling platform,depends_on,program,Passenger Service Modernization,medium,SHA-EVID-07309,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00109,SHA-EVID-07309,SHA-12_RELATIONSHIPS-SRC-00109,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,data_asset,flight planning platform,feeds,ai_candidate,Passenger rebooking personalization,high,SHA-EVID-07310,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00110,SHA-EVID-07310,SHA-12_RELATIONSHIPS-SRC-00110,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,program,operations control and IROPS platform,funds,control,Crew Operations Optimization,medium,SHA-EVID-07311,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00111,SHA-EVID-07311,SHA-12_RELATIONSHIPS-SRC-00111,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,vendor,maintenance and MRO platform,blocked_by,vendor,Airport turnaround risk predictor,candidate,SHA-EVID-07312,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00112,SHA-EVID-07312,SHA-12_RELATIONSHIPS-SRC-00112,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,risk_control,cargo management platform,owned_by,metric,Airport Turnaround Performance Program,medium,SHA-EVID-07313,target_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00113,SHA-EVID-07313,SHA-12_RELATIONSHIPS-SRC-00113,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,metric,revenue management platform,supports,data_asset,Loyalty next-best-action assistant,high,SHA-EVID-07314,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00114,SHA-EVID-07314,SHA-12_RELATIONSHIPS-SRC-00114,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,system,loyalty platform,depends_on,program,Contact Center Experience Transformation,medium,SHA-EVID-07315,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00115,SHA-EVID-07315,SHA-12_RELATIONSHIPS-SRC-00115,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,data_asset,ecommerce and mobile app,feeds,ai_candidate,IT incident and change-risk copilot,candidate,SHA-EVID-07316,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00116,SHA-EVID-07316,SHA-12_RELATIONSHIPS-SRC-00116,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,program,customer CRM,funds,control,Cloud Resilience and Cyber Program,medium,SHA-EVID-07317,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00117,SHA-EVID-07317,SHA-12_RELATIONSHIPS-SRC-00117,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,vendor,contact center platform,blocked_by,vendor,IROPS recovery copilot,high,SHA-EVID-07318,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00118,SHA-EVID-07318,SHA-12_RELATIONSHIPS-SRC-00118,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,risk_control,baggage tracking platform,owned_by,metric,Finance and Procurement Spend Transparency,medium,SHA-EVID-07319,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00119,SHA-EVID-07319,SHA-12_RELATIONSHIPS-SRC-00119,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,metric,fuel management platform,supports,data_asset,Maintenance troubleshooting assistant,candidate,SHA-EVID-07320,target_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00120,SHA-EVID-07320,SHA-12_RELATIONSHIPS-SRC-00120,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,system,ERP and finance platform,depends_on,program,Passenger Service Modernization,medium,SHA-EVID-07321,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00121,SHA-EVID-07321,SHA-12_RELATIONSHIPS-SRC-00121,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,data_asset,airline data lakehouse,feeds,ai_candidate,Passenger rebooking personalization,high,SHA-EVID-07322,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00122,SHA-EVID-07322,SHA-12_RELATIONSHIPS-SRC-00122,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,program,identity and access management,funds,control,Crew Operations Optimization,medium,SHA-EVID-07323,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00123,SHA-EVID-07323,SHA-12_RELATIONSHIPS-SRC-00123,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,vendor,service management platform,blocked_by,vendor,Airport turnaround risk predictor,candidate,SHA-EVID-07324,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00124,SHA-EVID-07324,SHA-12_RELATIONSHIPS-SRC-00124,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
skyharbor-air,risk_control,passenger service system,owned_by,metric,Airport Turnaround Performance Program,medium,SHA-EVID-07325,current_state_planning_grade_active,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/12_relationships.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,SHA-12-00125,SHA-EVID-07325,SHA-12_RELATIONSHIPS-SRC-00125,12_relationships,Relationships,active_planning_grade,skyharbor-air-rich-standard-active-planning-20260721,SHA-RELATIONSHIP-PROMOTION-20260721,2026-07-21T16:51:28.062Z,validated_candidate_promotion,validated promotion from rich synthetic airline relationship candidate,Planning-grade synthetic airline relationship context; not real airline production data and not client-certified.
