tenant_key,spend_category,cost_center_or_owner,annual_spend_usd,run_change_transform_split,vendor_internal_split,value_driver,savings_opportunity_usd,confidence,calculation_basis,source_file,source_date,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,value_hypothesis,amount_usd,realized_value_usd,value_boundary,legacy_row_flag,source_row_status,migration_action,financial_fact_type,fiscal_year,time_period,budget_amount_usd,approved_budget_usd,actual_spend_ytd_usd,forecast_spend_usd,run_budget_usd,change_budget_usd,planned_value_usd,target_value_usd,amount_basis,gross_or_net,additive_status,duplicate_risk,budget_row_level,finance_attestation_status,program_code,initiative_id,linked_budget_record_ids,linked_sa02_records,ai_spend_flag,ai_spend_type,ai_spend_category,ai_tagged_budget_usd,platform_embedded_ai_flag,vendor_name,system_name,source_adapter_reference,tower_usage,tower_hero_eligible,caveat,use_case,data_domain,systems,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,funding_status,approved_funding_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner,generated_fields,generation_basis
meridian-health,narrative_value_hypothesis,,,Transform,Vendor,,2760000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0121,MER-HS,Privacy / Compliance / Legal: Provider quality and performance,"Privacy / Compliance / Legal says Provider quality and performance is promising, but strategy is not decision-grade until Epic Caboodle evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0121,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Vendor,,5800000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0122,MER-HS,Privacy / Compliance / Legal: End-to-end cost transparency,"Privacy / Compliance / Legal says End-to-end cost transparency is promising, but operating model is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0122,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Mixed,,3320000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0123,MER-HS,Privacy / Compliance / Legal: Payment integrity and leakage reduction,"Privacy / Compliance / Legal says Payment integrity and leakage reduction is promising, but vendor is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0123,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Internal,,520000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0124,MER-HS,Privacy / Compliance / Legal: Automated close and reporting,"Privacy / Compliance / Legal says Automated close and reporting is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0124,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Vendor,,3450000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0125,MER-HS,Privacy / Compliance / Legal: Unified clinical + claims lakehouse,"Privacy / Compliance / Legal says Unified clinical + claims lakehouse is promising, but data is not decision-grade until Databricks on AWS evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0125,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Mixed,,6680000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0126,MER-HS,Privacy / Compliance / Legal: Governed data foundation for AI / LLM automation,"Privacy / Compliance / Legal says Governed data foundation for AI / LLM automation is promising, but modernization is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0126,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Internal,,2650000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0127,MER-HS,Privacy / Compliance / Legal: Call center optimization,"Privacy / Compliance / Legal says Call center optimization is promising, but AI readiness is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0127,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Vendor,,2140000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0128,MER-HS,Privacy / Compliance / Legal: Provider quality and performance,"Privacy / Compliance / Legal says Provider quality and performance is promising, but risk is not decision-grade until Tableau reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0128,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,3640000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0129,MER-HS,Privacy / Compliance / Legal: End-to-end cost transparency,"Privacy / Compliance / Legal says End-to-end cost transparency is promising, but metrics is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0129,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,4060000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0130,MER-HS,Privacy / Compliance / Legal: Payment integrity and leakage reduction,"Privacy / Compliance / Legal says Payment integrity and leakage reduction is promising, but value is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0130,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Vendor,,600000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0131,MER-HS,Privacy / Compliance / Legal: Automated close and reporting,"Privacy / Compliance / Legal says Automated close and reporting is promising, but sourcing is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0131,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Internal,,3080000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0132,MER-HS,Privacy / Compliance / Legal: Unified clinical + claims lakehouse,"Privacy / Compliance / Legal says Unified clinical + claims lakehouse is promising, but evidence is not decision-grade until Epic Caboodle evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0132,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,6270000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0133,MER-HS,CISO / Security: End-to-end cost transparency,"CISO / Security says End-to-end cost transparency is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0133,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Internal,,1190000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0134,MER-HS,CISO / Security: Payment integrity and leakage reduction,"CISO / Security says Payment integrity and leakage reduction is promising, but operating model is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0134,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Vendor,,5760000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0135,MER-HS,CISO / Security: Automated close and reporting,"CISO / Security says Automated close and reporting is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0135,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Internal,,3520000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0136,MER-HS,CISO / Security: Unified clinical + claims lakehouse,"CISO / Security says Unified clinical + claims lakehouse is promising, but platform is not decision-grade until Pharmacy claims platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0136,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Vendor,,660000,medium,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0137,MER-HS,CISO / Security: Governed data foundation for AI / LLM automation,"CISO / Security says Governed data foundation for AI / LLM automation is promising, but data is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0137,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Transform,Mixed,,3830000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0138,MER-HS,CISO / Security: Call center optimization,"CISO / Security says Call center optimization is promising, but modernization is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0138,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Run,Internal,,7210000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0139,MER-HS,CISO / Security: Provider quality and performance,"CISO / Security says Provider quality and performance is promising, but AI readiness is not decision-grade until Epic Clarity evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0139,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
meridian-health,narrative_value_hypothesis,,,Change,Mixed,,3130000,high,not_budget_fact,,,,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0140,MER-HS,CISO / Security: End-to-end cost transparency,"CISO / Security says End-to-end cost transparency is promising, but risk is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",08_it_budget_spend_value,MER-SA07-INT-EVID-0140,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,true,preserved_legacy_context,reclassified_not_deleted,narrative_value_hypothesis,,,,,,,,,,,not_budget_fact,,excluded_from_budget_rollup,not_applicable,narrative_not_budget_fact,not_applicable_narrative_row,,,,,false,none,not_ai,0,false,,,,context_only,false,Preserved legacy narrative context. Not a budget fact and excluded from Tower totals.,,,,,,,,,,,,,,,run_change_transform_split;vendor_internal_split;savings_opportunity_usd,synthetic_demo_attribute_generation_2026_08_not_client_evidence
