tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-25,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,25,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-25,Databricks Assistant,Databricks Assistant,Databricks Assistant,Databricks Assistant,Finance analysts,1170,655,active_users:655|licensed_users:1170,775,816000,Limited production,normal,Medium,normal,Hold,hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-26,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,26,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-26,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Service teams,1380,524,active_users:524|licensed_users:1380,590,834000,Production,normal,Medium,normal,Prove value,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-27,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,27,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-27,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Technology owners,1380,607,active_users:607|licensed_users:1380,670,852000,Hold,normal,Low,normal,Retire,stop
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-28,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,28,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-28,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Knowledge workers,1380,690,active_users:690|licensed_users:1380,750,870000,Pilot,normal,Medium,normal,Scale,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-29,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,29,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-29,AWS Bedrock,AWS Bedrock,AWS Bedrock,AWS Bedrock,Operations managers,1380,772,active_users:772|licensed_users:1380,830,888000,Limited production,normal,Medium,normal,Hold,hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-30,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,30,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-30,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Finance analysts,1590,604,active_users:604|licensed_users:1590,645,906000,Production,normal,Low,normal,Prove value,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-31,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,31,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-31,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Service teams,1590,699,active_users:699|licensed_users:1590,725,924000,Hold,normal,Medium,normal,Retire,stop
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-32,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,32,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-32,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Technology owners,1590,795,active_users:795|licensed_users:1590,805,942000,Pilot,normal,Medium,normal,Scale,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-33,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,33,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-33,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,Knowledge workers,1590,890,active_users:890|licensed_users:1590,885,960000,Limited production,normal,Low,normal,Hold,hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-34,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,34,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-34,Epic AI,Epic AI,Epic AI,Epic AI,Operations managers,1800,684,active_users:684|licensed_users:1800,700,978000,Production,needs_evidence_review,Medium,needs_evidence_review,Prove value,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-35,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,35,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-35,Epic AI,Epic AI,Epic AI,Epic AI,Finance analysts,1800,792,active_users:792|licensed_users:1800,780,996000,Hold,needs_evidence_review,Medium,needs_evidence_review,Retire,stop
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-36,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,36,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-36,Epic AI,Epic AI,Epic AI,Epic AI,Service teams,1800,900,active_users:900|licensed_users:1800,860,1014000,Pilot,needs_evidence_review,Low,needs_evidence_review,Scale,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-37,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,37,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-37,Epic AI,Epic AI,Epic AI,Epic AI,Technology owners,1800,1008,active_users:1008|licensed_users:1800,940,1032000,Limited production,needs_evidence_review,Medium,needs_evidence_review,Hold,hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-38,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,38,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-38,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,Knowledge workers,2010,763,active_users:763|licensed_users:2010,755,1050000,Production,normal,Medium,normal,Prove value,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-39,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,39,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-39,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,Operations managers,2010,884,active_users:884|licensed_users:2010,835,1068000,Hold,normal,Low,normal,Retire,stop
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-40,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,40,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-40,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,Finance analysts,2010,1005,active_users:1005|licensed_users:2010,915,1086000,Pilot,normal,Medium,normal,Scale,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,meridian-health-ai_initiative-41,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,41,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,meridian-health-ai_initiative-41,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,Service teams,2010,1125,active_users:1125|licensed_users:2010,995,1104000,Limited production,normal,Medium,normal,Hold,hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-001,Databricks AWS clinical + claims lakehouse foundation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-001,Databricks AWS clinical + claims lakehouse foundation agent/workflow,Enterprise data,Databricks AWS clinical + claims lakehouse foundation agent/workflow,Databricks AWS clinical + claims lakehouse foundation agent/workflow,Technology owners,512,305,900,Databricks AWS clinical + claims lakehouse foundation agent/workflow should reduce cycle time and improve decision quality in Clinical operations,1122000,restricted,restricted,Low,Ready with controls,PHI/model governance and source evidence missing,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-002,Unified semantic layer for automation-ready data products agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-002,Unified semantic layer for automation-ready data products agent/workflow,Data governance,Unified semantic layer for automation-ready data products agent/workflow,Unified semantic layer for automation-ready data products agent/workflow,Knowledge workers,520,310,1610,Unified semantic layer for automation-ready data products agent/workflow should reduce cycle time and improve decision quality in Revenue cycle,1140000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,data quality and semantic ownership not certified,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-003,Prior authorization automation evidence cockpit agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-003,Prior authorization automation evidence cockpit agent/workflow,Utilization management,Prior authorization automation evidence cockpit agent/workflow,Prior authorization automation evidence cockpit agent/workflow,Operations managers,528,315,2320,Prior authorization automation evidence cockpit agent/workflow should reduce cycle time and improve decision quality in Care management,1158000,approved_pilot,approved_pilot,Medium,Needs owner signoff,workflow integration not proven,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-004,Call center agent assist and next-best-action agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-004,Call center agent assist and next-best-action agent/workflow,Member experience,Call center agent assist and next-best-action agent/workflow,Call center agent assist and next-best-action agent/workflow,Finance analysts,536,320,3030,Call center agent assist and next-best-action agent/workflow should reduce cycle time and improve decision quality in Claims intelligence,1176000,review_required,review_required,Low,Ready with controls,value measurement needs CFO signoff,hold_until_evidence_or_risk_cleared
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-005,HEDIS/STAR provider quality performance mart agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-005,HEDIS/STAR provider quality performance mart agent/workflow,Clinical quality,HEDIS/STAR provider quality performance mart agent/workflow,HEDIS/STAR provider quality performance mart agent/workflow,Service teams,544,325,3740,HEDIS/STAR provider quality performance mart agent/workflow should reduce cycle time and improve decision quality in Patient access,1194000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,PHI/model governance and source evidence missing,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-006,Cost-of-care and margin transparency by population agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-006,Cost-of-care and margin transparency by population agent/workflow,Finance,Cost-of-care and margin transparency by population agent/workflow,Cost-of-care and margin transparency by population agent/workflow,Technology owners,552,330,4450,Cost-of-care and margin transparency by population agent/workflow should reduce cycle time and improve decision quality in Clinical data governance,1212000,restricted,restricted,Medium,Needs owner signoff,data quality and semantic ownership not certified,stop
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-007,Payment integrity leakage reduction analytics agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-007,Payment integrity leakage reduction analytics agent/workflow,Claims integrity,Payment integrity leakage reduction analytics agent/workflow,Payment integrity leakage reduction analytics agent/workflow,Knowledge workers,560,335,5160,Payment integrity leakage reduction analytics agent/workflow should reduce cycle time and improve decision quality in Clinical operations,1230000,review_required,review_required,Low,Ready with controls,workflow integration not proven,hold_until_evidence_or_risk_cleared
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-008,Automated close and management reporting pipelines agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-008,Automated close and management reporting pipelines agent/workflow,Finance operations,Automated close and management reporting pipelines agent/workflow,Automated close and management reporting pipelines agent/workflow,Operations managers,568,340,5870,Automated close and management reporting pipelines agent/workflow should reduce cycle time and improve decision quality in Revenue cycle,1248000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,value measurement needs CFO signoff,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-009,Ambient documentation scale with safety review agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-009,Ambient documentation scale with safety review agent/workflow,Clinical productivity,Ambient documentation scale with safety review agent/workflow,Ambient documentation scale with safety review agent/workflow,Finance analysts,576,345,6580,Ambient documentation scale with safety review agent/workflow should reduce cycle time and improve decision quality in Care management,1266000,approved_pilot,approved_pilot,Medium,Needs owner signoff,PHI/model governance and source evidence missing,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-010,Epic to lakehouse FHIR/HL7 modernization agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-010,Epic to lakehouse FHIR/HL7 modernization agent/workflow,Interoperability,Epic to lakehouse FHIR/HL7 modernization agent/workflow,Epic to lakehouse FHIR/HL7 modernization agent/workflow,Service teams,584,350,7290,Epic to lakehouse FHIR/HL7 modernization agent/workflow should reduce cycle time and improve decision quality in Claims intelligence,1284000,review_required,review_required,Low,Ready with controls,data quality and semantic ownership not certified,hold_until_evidence_or_risk_cleared
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-011,Provider network contract analytics agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-011,Provider network contract analytics agent/workflow,Provider network,Provider network contract analytics agent/workflow,Provider network contract analytics agent/workflow,Technology owners,592,355,8000,Provider network contract analytics agent/workflow should reduce cycle time and improve decision quality in Patient access,1302000,restricted,restricted,Medium,Needs lineage evidence,workflow integration not proven,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-012,Responsible AI and PHI model governance operating model agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-012,Responsible AI and PHI model governance operating model agent/workflow,Governance,Responsible AI and PHI model governance operating model agent/workflow,Responsible AI and PHI model governance operating model agent/workflow,Knowledge workers,600,360,8710,Responsible AI and PHI model governance operating model agent/workflow should reduce cycle time and improve decision quality in Clinical data governance,1320000,approved_pilot,approved_pilot,Medium,Needs owner signoff,value measurement needs CFO signoff,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-013,M365 Copilot non-clinical adoption agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-013,M365 Copilot non-clinical adoption agent/workflow,Productivity,M365 Copilot non-clinical adoption agent/workflow,M365 Copilot non-clinical adoption agent/workflow,Operations managers,608,365,9420,M365 Copilot non-clinical adoption agent/workflow should reduce cycle time and improve decision quality in Clinical operations,1338000,review_required,review_required,Low,Ready with controls,PHI/model governance and source evidence missing,hold_until_evidence_or_risk_cleared
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-AGENT-014,ServiceNow Now Assist IT operations agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-AGENT-014,ServiceNow Now Assist IT operations agent/workflow,IT operations,ServiceNow Now Assist IT operations agent/workflow,ServiceNow Now Assist IT operations agent/workflow,Finance analysts,616,370,10130,ServiceNow Now Assist IT operations agent/workflow should reduce cycle time and improve decision quality in Revenue cycle,1356000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,data quality and semantic ownership not certified,scale_if_value_and_controls_hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-PER-001,Primary care physician,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T05_persona-productivity.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-PER-001,Primary care physician,Care management,Document AI,Evidence Agent,Primary care physician,624,375,audit_accuracy,Primary care physician should reduce cycle time and improve decision quality in Care management,1374000,Pilot,Needs control evidence,Medium,Needs owner signoff,Scale,scale
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-PER-002,Care manager,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T05_persona-productivity.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-PER-002,Care manager,Claims intelligence,Decision support model,Decision Advisor,Care manager,632,380,first_pass_resolution,Care manager should reduce cycle time and improve decision quality in Claims intelligence,1392000,Limited production,Managed,Low,Ready with controls,Hold,hold
meridian-health,Healthcare Demo,v6.0,ai_initiative,MER-PER-003,Utilization management nurse,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T05_persona-productivity.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-PER-003,Utilization management nurse,Patient access,M365 Copilot,Copilot,Utilization management nurse,640,385,first_pass_resolution,Utilization management nurse should reduce cycle time and improve decision quality in Patient access,1410000,Production,Watch,Medium,Needs lineage evidence,Prove value,scale
