integration_id,source_system,target_system,interface_type,protocol_or_standard,cadence,data_domain,avg_daily_volume,latency_sla_minutes,failure_rate_30d_pct,owning_team,control_gap,evidence_id
LAKESHORE-INT-0140,SAP S/4 pilot instance,SAP BPC,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,121600,60,1.08,SAP and ERP Platforms,none_reported,LAK-EVID-011
LAKESHORE-INT-0141,SAP BW,Bloomberg FX,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,123400,60,1.29,SAP and ERP Platforms,none_reported,LAK-EVID-012
LAKESHORE-INT-0142,SAP Ariba network connector,Informatica PowerCenter,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,125200,60,0.24,SAP and ERP Platforms,bank_format_mapping_not_signed_off,LAK-EVID-001
LAKESHORE-INT-0143,JPM Access,Kinaxis RapidResponse,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,127000,60,0.45,Treasury and Finance Systems,none_reported,LAK-EVID-002
LAKESHORE-INT-0144,BlackLine Treasury Recs,Workday HCM,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,128800,60,0.66,Treasury and Finance Systems,none_reported,LAK-EVID-003
LAKESHORE-INT-0145,Oracle procurement mart,CrowdStrike,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,130600,60,0.87,Data Platform and BI,none_reported,LAK-EVID-004
LAKESHORE-INT-0146,DataStage plant feeds,Lakeshore regional workflow app 57,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,132400,60,1.08,Data Platform and BI,none_reported,LAK-EVID-005
LAKESHORE-INT-0147,Collibra catalog,Lakeshore regional workflow app 65,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,134200,60,1.29,Data Platform and BI,none_reported,LAK-EVID-006
LAKESHORE-INT-0148,Blue Yonder WMS,Lakeshore regional workflow app 73,bank_connectivity,BAI2/MT940/ISO20022,intraday,treasury,136000,60,0.24,Manufacturing and OT Systems,bank_format_mapping_not_signed_off,LAK-EVID-007
LAKESHORE-INT-0149,SAP PI/PO,Lakeshore regional workflow app 51,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,317100,30,0.41,SAP and ERP Platforms,none_reported,LAK-EVID-008
LAKESHORE-INT-0150,Quantum legacy TMS,Lakeshore regional workflow app 59,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,321200,30,0.62,Treasury and Finance Systems,interface_owner_unclear,LAK-EVID-009
LAKESHORE-INT-0151,SWIFT Alliance Lite2,Lakeshore regional workflow app 67,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,325300,30,0.83,Treasury and Finance Systems,none_reported,LAK-EVID-010
LAKESHORE-INT-0152,Treasury spreadsheet control repository,Lakeshore regional workflow app 75,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,329400,30,1.04,Treasury and Finance Systems,none_reported,LAK-EVID-011
LAKESHORE-INT-0153,Tableau Server,Lakeshore regional workflow app 83,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,333500,30,1.25,Data Platform and BI,none_reported,LAK-EVID-012
LAKESHORE-INT-0154,dbt semantic layer,SAP SD,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,337600,30,0.20,Data Platform and BI,none_reported,LAK-EVID-001
LAKESHORE-INT-0155,Rockwell FactoryTalk,Bank of America CashPro,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,341700,30,0.41,Manufacturing and OT Systems,none_reported,LAK-EVID-002
LAKESHORE-INT-0156,SAP APO legacy,SQL Server finance mart,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,345800,30,0.62,Manufacturing and OT Systems,none_reported,LAK-EVID-003
LAKESHORE-INT-0157,Supplier portal,Alteryx finance workflows,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,349900,30,0.83,Manufacturing and OT Systems,none_reported,LAK-EVID-004
LAKESHORE-INT-0158,GitHub Enterprise,QualityOne QMS,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,354000,30,1.04,Cloud and Infrastructure,interface_owner_unclear,LAK-EVID-005
LAKESHORE-INT-0159,Okta,Claude Code,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,358100,30,1.25,Cloud and Infrastructure,none_reported,LAK-EVID-006
LAKESHORE-INT-0160,Lakeshore regional workflow app 52,Lakeshore regional workflow app 53,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,362200,30,0.20,Lakeshore platform services,none_reported,LAK-EVID-007
LAKESHORE-INT-0161,Lakeshore regional workflow app 56,Lakeshore regional workflow app 61,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,366300,30,0.41,Lakeshore platform services,none_reported,LAK-EVID-008
LAKESHORE-INT-0162,Lakeshore regional workflow app 60,Lakeshore regional workflow app 69,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,370400,30,0.62,Lakeshore platform services,none_reported,LAK-EVID-009
LAKESHORE-INT-0163,Lakeshore regional workflow app 64,Lakeshore regional workflow app 77,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,374500,30,0.83,Lakeshore platform services,none_reported,LAK-EVID-010
LAKESHORE-INT-0164,Lakeshore regional workflow app 68,Lakeshore regional workflow app 85,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,378600,30,1.04,Lakeshore platform services,none_reported,LAK-EVID-011
LAKESHORE-INT-0165,Lakeshore regional workflow app 72,SAP GRC,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,382700,30,1.25,Lakeshore platform services,none_reported,LAK-EVID-012
LAKESHORE-INT-0166,Lakeshore regional workflow app 76,CitiDirect,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,386800,30,0.20,Lakeshore platform services,interface_owner_unclear,LAK-EVID-001
LAKESHORE-INT-0167,Lakeshore regional workflow app 80,Power BI Premium,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,390900,30,0.41,Lakeshore platform services,none_reported,LAK-EVID-002
LAKESHORE-INT-0168,Lakeshore regional workflow app 84,Siemens MES,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,395000,30,0.62,Lakeshore platform services,none_reported,LAK-EVID-003
LAKESHORE-INT-0169,SAP S/4 pilot instance,Oracle Agile PLM,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,399100,30,0.83,SAP and ERP Platforms,none_reported,LAK-EVID-004
LAKESHORE-INT-0170,SAP BW,Cursor,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,403200,30,1.04,SAP and ERP Platforms,none_reported,LAK-EVID-005
LAKESHORE-INT-0171,SAP Ariba network connector,Lakeshore regional workflow app 55,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,407300,30,1.25,SAP and ERP Platforms,none_reported,LAK-EVID-006
LAKESHORE-INT-0172,JPM Access,Lakeshore regional workflow app 63,ERP_IDOC_API,SAP IDoc/BAPI/OData,near_real_time,finance_supply_chain,411400,30,0.20,Treasury and Finance Systems,none_reported,LAK-EVID-007
LAKESHORE-INT-0173,Lakeshore regional workflow app 80,Cursor,ETL,Informatica/DataStage,nightly,analytics,885500,1440,0.56,Lakeshore platform services,none_reported,LAK-EVID-008
LAKESHORE-INT-0174,Lakeshore regional workflow app 84,Lakeshore regional workflow app 55,ETL,Informatica/DataStage,nightly,analytics,893600,1440,0.77,Lakeshore platform services,lineage_not_captured,LAK-EVID-009
LAKESHORE-INT-0175,SAP S/4 pilot instance,Lakeshore regional workflow app 63,ETL,Informatica/DataStage,nightly,analytics,901700,1440,0.98,SAP and ERP Platforms,none_reported,LAK-EVID-010
LAKESHORE-INT-0176,SAP BW,Lakeshore regional workflow app 71,ETL,Informatica/DataStage,nightly,analytics,909800,1440,1.19,SAP and ERP Platforms,none_reported,LAK-EVID-011
LAKESHORE-INT-0177,SAP Ariba network connector,Lakeshore regional workflow app 79,ETL,Informatica/DataStage,nightly,analytics,917900,1440,1.40,SAP and ERP Platforms,none_reported,LAK-EVID-012
LAKESHORE-INT-0178,JPM Access,SAP ECC Central Finance,ETL,Informatica/DataStage,nightly,analytics,926000,1440,0.35,Treasury and Finance Systems,none_reported,LAK-EVID-001
LAKESHORE-INT-0179,BlackLine Treasury Recs,SAP BPC,ETL,Informatica/DataStage,nightly,analytics,934100,1440,0.56,Treasury and Finance Systems,none_reported,LAK-EVID-002
LAKESHORE-INT-0180,Oracle procurement mart,Bloomberg FX,ETL,Informatica/DataStage,nightly,analytics,942200,1440,0.77,Data Platform and BI,none_reported,LAK-EVID-003
LAKESHORE-INT-0181,DataStage plant feeds,Informatica PowerCenter,ETL,Informatica/DataStage,nightly,analytics,950300,1440,0.98,Data Platform and BI,lineage_not_captured,LAK-EVID-004
LAKESHORE-INT-0182,Collibra catalog,Kinaxis RapidResponse,ETL,Informatica/DataStage,nightly,analytics,958400,1440,1.19,Data Platform and BI,none_reported,LAK-EVID-005
LAKESHORE-INT-0183,Blue Yonder WMS,Workday HCM,ETL,Informatica/DataStage,nightly,analytics,966500,1440,1.40,Manufacturing and OT Systems,none_reported,LAK-EVID-006
LAKESHORE-INT-0184,EAM Maximo,CrowdStrike,ETL,Informatica/DataStage,nightly,analytics,974600,1440,0.35,Manufacturing and OT Systems,none_reported,LAK-EVID-007
LAKESHORE-INT-0185,ServiceNow ITSM,Lakeshore regional workflow app 57,ETL,Informatica/DataStage,nightly,analytics,982700,1440,0.56,Cloud and Infrastructure,none_reported,LAK-EVID-008
LAKESHORE-INT-0186,Codex,Lakeshore regional workflow app 65,ETL,Informatica/DataStage,nightly,analytics,990800,1440,0.77,Cloud and Infrastructure,none_reported,LAK-EVID-009
LAKESHORE-INT-0187,Zscaler,Lakeshore regional workflow app 73,ETL,Informatica/DataStage,nightly,analytics,998900,1440,0.98,Cloud and Infrastructure,none_reported,LAK-EVID-010
LAKESHORE-INT-0188,Lakeshore regional workflow app 54,Lakeshore regional workflow app 81,ETL,Informatica/DataStage,nightly,analytics,1007000,1440,1.19,Lakeshore platform services,lineage_not_captured,LAK-EVID-011
LAKESHORE-INT-0189,Lakeshore regional workflow app 58,SAP FI/CO,ETL,Informatica/DataStage,nightly,analytics,1015100,1440,1.40,Lakeshore platform services,none_reported,LAK-EVID-012
LAKESHORE-INT-0190,Lakeshore regional workflow app 62,Kyriba implementation tenant,ETL,Informatica/DataStage,nightly,analytics,1023200,1440,0.35,Lakeshore platform services,none_reported,LAK-EVID-001
LAKESHORE-INT-0191,Lakeshore regional workflow app 66,FIS bank fee analysis,ETL,Informatica/DataStage,nightly,analytics,1031300,1440,0.56,Lakeshore platform services,none_reported,LAK-EVID-002
LAKESHORE-INT-0192,Lakeshore regional workflow app 70,Snowflake pilot,ETL,Informatica/DataStage,nightly,analytics,1039400,1440,0.77,Lakeshore platform services,none_reported,LAK-EVID-003
LAKESHORE-INT-0193,Lakeshore regional workflow app 74,Manhattan TMS,ETL,Informatica/DataStage,nightly,analytics,1047500,1440,0.98,Lakeshore platform services,none_reported,LAK-EVID-004
LAKESHORE-INT-0194,Lakeshore regional workflow app 78,Microsoft 365,ETL,Informatica/DataStage,nightly,analytics,1055600,1440,1.19,Lakeshore platform services,none_reported,LAK-EVID-005
LAKESHORE-INT-0195,Lakeshore regional workflow app 60,Alteryx finance workflows,EDI,X12/EDIFACT,daily,supplier_customer,668100,240,1.33,Lakeshore platform services,none_reported,LAK-EVID-006
LAKESHORE-INT-0196,Lakeshore regional workflow app 64,QualityOne QMS,EDI,X12/EDIFACT,daily,supplier_customer,673400,240,0.28,Lakeshore platform services,none_reported,LAK-EVID-007
LAKESHORE-INT-0197,Lakeshore regional workflow app 68,Claude Code,EDI,X12/EDIFACT,daily,supplier_customer,678700,240,0.49,Lakeshore platform services,none_reported,LAK-EVID-008
LAKESHORE-INT-0198,Lakeshore regional workflow app 72,Lakeshore regional workflow app 53,EDI,X12/EDIFACT,daily,supplier_customer,684000,240,0.70,Lakeshore platform services,none_reported,LAK-EVID-009
LAKESHORE-INT-0199,Lakeshore regional workflow app 76,Lakeshore regional workflow app 61,EDI,X12/EDIFACT,daily,supplier_customer,689300,240,0.91,Lakeshore platform services,retry_evidence_not_standardized,LAK-EVID-010
LAKESHORE-INT-0200,Lakeshore regional workflow app 80,Lakeshore regional workflow app 69,EDI,X12/EDIFACT,daily,supplier_customer,694600,240,1.12,Lakeshore platform services,none_reported,LAK-EVID-011
