incident_id,opened_at,closed_at,ci_id,business_service,priority,severity,assignment_group,short_description,resolution_code,breach_sla,related_problem_id,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
INC-MH-00098,2026-05-09,,CI-LEGACY-VM-083,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 2,,false,PRB-MH-0099,ServiceNow ITSM,INC-MH-00098,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00099,2026-05-10,2026-05-11,CI-LEGACY-VM-084,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 3,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00099,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00100,2026-05-11,2026-05-12,CI-LEGACY-VM-085,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0101,ServiceNow ITSM,INC-MH-00100,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00101,2026-05-12,2026-05-13,CI-LEGACY-VM-086,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00101,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00102,2026-05-13,2026-05-14,CI-LEGACY-VM-087,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0103,ServiceNow ITSM,INC-MH-00102,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00103,2026-05-14,2026-05-15,CI-LEGACY-VM-088,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00103,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00104,2026-05-15,2026-05-16,CI-LEGACY-VM-089,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0105,ServiceNow ITSM,INC-MH-00104,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00105,2026-05-16,,CI-LEGACY-VM-090,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 1,,false,,ServiceNow ITSM,INC-MH-00105,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00106,2026-05-17,2026-05-18,CI-LEGACY-VM-091,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0107,ServiceNow ITSM,INC-MH-00106,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00107,2026-05-18,2026-05-19,CI-LEGACY-VM-092,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00107,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00108,2026-05-19,2026-05-20,CI-LEGACY-VM-093,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0109,ServiceNow ITSM,INC-MH-00108,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00109,2026-05-20,2026-05-21,CI-LEGACY-VM-094,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00109,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00110,2026-05-21,2026-05-22,CI-LEGACY-VM-095,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 6,Monitoring restored,true,PRB-MH-0111,ServiceNow ITSM,INC-MH-00110,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00111,2026-05-22,2026-05-23,CI-LEGACY-VM-096,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00111,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00112,2026-05-23,,CI-LEGACY-VM-097,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 0,,false,PRB-MH-0113,ServiceNow ITSM,INC-MH-00112,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00113,2026-05-24,2026-05-25,CI-LEGACY-VM-098,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00113,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00114,2026-05-25,2026-05-26,CI-LEGACY-VM-099,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0115,ServiceNow ITSM,INC-MH-00114,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00115,2026-05-26,2026-05-27,CI-LEGACY-VM-100,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00115,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00116,2026-05-27,2026-05-28,CI-LEGACY-VM-101,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0117,ServiceNow ITSM,INC-MH-00116,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00117,2026-05-28,2026-05-29,CI-LEGACY-VM-102,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00117,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00118,2026-05-29,2026-05-30,CI-LEGACY-VM-103,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0119,ServiceNow ITSM,INC-MH-00118,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00119,2026-05-30,,CI-LEGACY-VM-104,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 7,,false,,ServiceNow ITSM,INC-MH-00119,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00120,2026-01-31,2026-02-01,CI-LEGACY-VM-105,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0121,ServiceNow ITSM,INC-MH-00120,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00121,2026-02-01,2026-02-02,CI-LEGACY-VM-106,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 1,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00121,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00122,2026-02-02,2026-02-03,CI-LEGACY-VM-107,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0123,ServiceNow ITSM,INC-MH-00122,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00123,2026-02-03,2026-02-04,CI-LEGACY-VM-108,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00123,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00124,2026-02-04,2026-02-05,CI-LEGACY-VM-109,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0125,ServiceNow ITSM,INC-MH-00124,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00125,2026-02-05,2026-02-06,CI-LEGACY-VM-110,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00125,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00126,2026-02-06,,CI-LEGACY-VM-111,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 6,,false,PRB-MH-0127,ServiceNow ITSM,INC-MH-00126,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00127,2026-02-07,2026-02-08,CI-LEGACY-VM-112,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00127,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00128,2026-02-08,2026-02-09,CI-LEGACY-VM-113,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0129,ServiceNow ITSM,INC-MH-00128,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00129,2026-02-09,2026-02-10,CI-LEGACY-VM-114,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00129,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00130,2026-02-10,2026-02-11,CI-LEGACY-VM-115,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0131,ServiceNow ITSM,INC-MH-00130,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00131,2026-02-11,2026-02-12,CI-LEGACY-VM-116,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00131,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00132,2026-02-12,2026-02-13,CI-LEGACY-VM-117,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 4,Monitoring restored,true,PRB-MH-0133,ServiceNow ITSM,INC-MH-00132,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00133,2026-02-13,,CI-LEGACY-VM-118,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 5,,false,,ServiceNow ITSM,INC-MH-00133,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00134,2026-02-14,2026-02-15,CI-LEGACY-VM-119,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0135,ServiceNow ITSM,INC-MH-00134,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00135,2026-02-15,2026-02-16,CI-LEGACY-VM-120,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00135,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00136,2026-02-16,2026-02-17,CI-LEGACY-VM-121,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0137,ServiceNow ITSM,INC-MH-00136,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00137,2026-02-17,2026-02-18,CI-LEGACY-VM-122,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00137,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00138,2026-02-18,2026-02-19,CI-LEGACY-VM-123,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0139,ServiceNow ITSM,INC-MH-00138,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00139,2026-02-19,2026-02-20,CI-LEGACY-VM-124,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00139,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00140,2026-02-20,,CI-LEGACY-VM-125,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 4,,false,PRB-MH-0141,ServiceNow ITSM,INC-MH-00140,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00141,2026-02-21,2026-02-22,CI-LEGACY-VM-126,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00141,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00142,2026-02-22,2026-02-23,CI-LEGACY-VM-127,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0143,ServiceNow ITSM,INC-MH-00142,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00143,2026-02-23,2026-02-24,CI-LEGACY-VM-128,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 7,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00143,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00144,2026-02-24,2026-02-25,CI-LEGACY-VM-129,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0145,ServiceNow ITSM,INC-MH-00144,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00145,2026-02-25,2026-02-26,CI-LEGACY-VM-130,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00145,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00146,2026-02-26,2026-02-27,CI-SVC-131,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0147,ServiceNow ITSM,INC-MH-00146,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00147,2026-02-27,,CI-SVC-132,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 3,,false,,ServiceNow ITSM,INC-MH-00147,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00148,2026-02-28,2026-03-01,CI-SVC-133,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0149,ServiceNow ITSM,INC-MH-00148,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00149,2026-03-01,2026-03-02,CI-SVC-134,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00149,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00150,2026-03-02,2026-03-03,CI-SVC-135,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0001,ServiceNow ITSM,INC-MH-00150,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00151,2026-03-03,2026-03-04,CI-SVC-136,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00151,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00152,2026-03-04,2026-03-05,CI-SVC-137,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0003,ServiceNow ITSM,INC-MH-00152,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00153,2026-03-05,2026-03-06,CI-SVC-138,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00153,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00154,2026-03-06,,CI-SVC-139,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 2,,true,PRB-MH-0005,ServiceNow ITSM,INC-MH-00154,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00155,2026-03-07,2026-03-08,CI-SVC-140,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00155,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00156,2026-03-08,2026-03-09,CI-SVC-141,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0007,ServiceNow ITSM,INC-MH-00156,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00157,2026-03-09,2026-03-10,CI-SVC-142,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00157,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00158,2026-03-10,2026-03-11,CI-SVC-143,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0009,ServiceNow ITSM,INC-MH-00158,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00159,2026-03-11,2026-03-12,CI-SVC-144,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00159,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00160,2026-03-12,2026-03-13,CI-SVC-145,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0011,ServiceNow ITSM,INC-MH-00160,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00161,2026-03-13,,CI-SVC-146,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 1,,false,,ServiceNow ITSM,INC-MH-00161,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00162,2026-03-14,2026-03-15,CI-SVC-147,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0013,ServiceNow ITSM,INC-MH-00162,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00163,2026-03-15,2026-03-16,CI-SVC-148,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00163,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00164,2026-03-16,2026-03-17,CI-SVC-149,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0015,ServiceNow ITSM,INC-MH-00164,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00165,2026-03-17,2026-03-18,CI-SVC-150,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 5,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00165,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00166,2026-03-18,2026-03-19,CI-SVC-151,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0017,ServiceNow ITSM,INC-MH-00166,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00167,2026-03-19,2026-03-20,CI-SVC-152,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00167,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00168,2026-03-20,,CI-SVC-153,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 0,,false,PRB-MH-0019,ServiceNow ITSM,INC-MH-00168,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00169,2026-03-21,2026-03-22,CI-SVC-154,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00169,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00170,2026-03-22,2026-03-23,CI-SVC-155,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0021,ServiceNow ITSM,INC-MH-00170,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00171,2026-03-23,2026-03-24,CI-SVC-156,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00171,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00172,2026-03-24,2026-03-25,CI-SVC-157,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0023,ServiceNow ITSM,INC-MH-00172,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00173,2026-03-25,2026-03-26,CI-SVC-158,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00173,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00174,2026-03-26,2026-03-27,CI-SVC-159,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0025,ServiceNow ITSM,INC-MH-00174,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00175,2026-03-27,,CI-SVC-160,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 7,,false,,ServiceNow ITSM,INC-MH-00175,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00176,2026-03-28,2026-03-29,CI-SVC-161,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 0,Monitoring restored,true,PRB-MH-0027,ServiceNow ITSM,INC-MH-00176,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00177,2026-03-29,2026-03-30,CI-SVC-162,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00177,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00178,2026-03-30,2026-03-31,CI-SVC-163,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0029,ServiceNow ITSM,INC-MH-00178,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00179,2026-03-31,2026-04-01,CI-SVC-164,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00179,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00180,2026-04-01,2026-04-02,CI-SVC-165,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0031,ServiceNow ITSM,INC-MH-00180,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00181,2026-04-02,2026-04-03,CI-SVC-166,Enterprise Analytics,P2,High,Integration Operations,Enterprise Analytics disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00181,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00182,2026-04-03,,CI-SVC-167,Clinical Documentation,P3,Medium,Cloud Migration Factory,Clinical Documentation disruption during AWS-hosted transition wave 6,,false,PRB-MH-0033,ServiceNow ITSM,INC-MH-00182,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00183,2026-04-04,2026-04-05,CI-SVC-168,Revenue Cycle,P4,Low,Service Desk,Revenue Cycle disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00183,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00184,2026-04-05,2026-04-06,CI-SVC-169,Patient Access,P1,Critical,Epic Platform Operations,Patient Access disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0035,ServiceNow ITSM,INC-MH-00184,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00185,2026-04-06,2026-04-07,CI-SVC-170,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00185,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00186,2026-04-07,2026-04-08,CI-SVC-171,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0037,ServiceNow ITSM,INC-MH-00186,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00187,2026-04-08,2026-04-09,CI-SVC-172,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 3,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00187,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00188,2026-04-09,2026-04-10,CI-SVC-173,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0039,ServiceNow ITSM,INC-MH-00188,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00189,2026-04-10,,CI-SVC-174,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 5,,false,,ServiceNow ITSM,INC-MH-00189,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00190,2026-04-11,2026-04-12,CI-SVC-175,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0041,ServiceNow ITSM,INC-MH-00190,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00191,2026-04-12,2026-04-13,CI-SVC-176,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00191,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00192,2026-04-13,2026-04-14,CI-SVC-177,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0043,ServiceNow ITSM,INC-MH-00192,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00193,2026-04-14,2026-04-15,CI-SVC-178,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00193,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00194,2026-04-15,2026-04-16,CI-SVC-179,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0045,ServiceNow ITSM,INC-MH-00194,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00195,2026-04-16,2026-04-17,CI-SVC-180,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00195,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00196,2026-04-17,,CI-SVC-181,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 4,,false,PRB-MH-0047,ServiceNow ITSM,INC-MH-00196,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00197,2026-04-18,2026-04-19,CI-SVC-182,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00197,ITSM Stewardship,2026-06-04,0.82,true,
