ci_id,ci_name,ci_type,business_service,application_owner,technical_owner,support_group,criticality,hosting_model,environment,vendor_id,contract_id,data_classification,service_tier,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
CI-LEGACY-VM-062,Patient Access Legacy VM 062,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-062,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-063,Claims Legacy VM 063,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-063,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-064,Care Management Legacy VM 064,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-064,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-065,Population Health Legacy VM 065,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-065,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-066,Finance Legacy VM 066,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-066,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-067,Supply Chain Legacy VM 067,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-067,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-068,Security Legacy VM 068,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-068,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-069,Data Platform Legacy VM 069,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-069,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-070,Clinical Documentation Legacy VM 070,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-070,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-071,Revenue Cycle Legacy VM 071,Virtual Machine,Revenue Cycle,Revenue Cycle Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-071,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-072,Patient Access Legacy VM 072,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-072,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-073,Claims Legacy VM 073,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-073,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-074,Care Management Legacy VM 074,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-074,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-075,Population Health Legacy VM 075,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-075,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-076,Finance Legacy VM 076,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-076,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-077,Supply Chain Legacy VM 077,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-077,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-078,Security Legacy VM 078,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-078,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-079,Data Platform Legacy VM 079,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-079,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-080,Clinical Documentation Legacy VM 080,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-080,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-081,Revenue Cycle Legacy VM 081,Virtual Machine,Revenue Cycle,Revenue Cycle Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-081,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-082,Patient Access Legacy VM 082,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-082,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-083,Claims Legacy VM 083,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-083,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-084,Care Management Legacy VM 084,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-084,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-085,Population Health Legacy VM 085,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-085,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-086,Finance Legacy VM 086,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-086,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-087,Supply Chain Legacy VM 087,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-087,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-088,Security Legacy VM 088,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-088,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-089,Data Platform Legacy VM 089,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-089,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-090,Clinical Documentation Legacy VM 090,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-090,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-091,Revenue Cycle Legacy VM 091,Virtual Machine,Revenue Cycle,Revenue Cycle Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-091,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-092,Patient Access Legacy VM 092,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-092,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-093,Claims Legacy VM 093,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-093,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-094,Care Management Legacy VM 094,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-094,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-095,Population Health Legacy VM 095,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-095,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-096,Finance Legacy VM 096,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-096,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-097,Supply Chain Legacy VM 097,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-097,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-098,Security Legacy VM 098,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-098,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-099,Data Platform Legacy VM 099,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-099,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-100,Clinical Documentation Legacy VM 100,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-100,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-101,Revenue Cycle Legacy VM 101,Virtual Machine,Revenue Cycle,Revenue Cycle Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-101,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-102,Patient Access Legacy VM 102,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-102,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-103,Claims Legacy VM 103,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-103,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-104,Care Management Legacy VM 104,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-104,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-105,Population Health Legacy VM 105,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-105,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-106,Finance Legacy VM 106,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-106,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-107,Supply Chain Legacy VM 107,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-107,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-108,Security Legacy VM 108,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-108,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-109,Data Platform Legacy VM 109,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-109,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-110,Clinical Documentation Legacy VM 110,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-110,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-111,Revenue Cycle Legacy VM 111,Virtual Machine,Revenue Cycle,Revenue Cycle Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-111,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-112,Patient Access Legacy VM 112,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-112,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-113,Claims Legacy VM 113,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-113,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-114,Care Management Legacy VM 114,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-114,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-115,Population Health Legacy VM 115,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-115,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-116,Finance Legacy VM 116,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-116,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-117,Supply Chain Legacy VM 117,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-117,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-118,Security Legacy VM 118,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-118,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-119,Data Platform Legacy VM 119,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-119,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-120,Clinical Documentation Legacy VM 120,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-120,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-121,Revenue Cycle Legacy VM 121,Virtual Machine,Revenue Cycle,Revenue Cycle Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-121,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-122,Patient Access Legacy VM 122,Virtual Machine,Patient Access,Patient Access Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-122,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-123,Claims Legacy VM 123,Virtual Machine,Claims,Claims Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-123,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-124,Care Management Legacy VM 124,Virtual Machine,Care Management,Care Management Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Gold,ServiceNow CMDB,CI-LEGACY-VM-124,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-125,Population Health Legacy VM 125,Virtual Machine,Population Health,Population Health Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-125,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-126,Finance Legacy VM 126,Virtual Machine,Finance,Finance Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 1,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-126,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-127,Supply Chain Legacy VM 127,Virtual Machine,Supply Chain,Supply Chain Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-127,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-128,Security Legacy VM 128,Virtual Machine,Security,Security Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-LEGACY-VM-128,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-129,Data Platform Legacy VM 129,Virtual Machine,Data Platform,Data Platform Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Silver,ServiceNow CMDB,CI-LEGACY-VM-129,CMDB Stewardship,2026-06-04,0.84,true,
CI-LEGACY-VM-130,Clinical Documentation Legacy VM 130,Virtual Machine,Clinical Documentation,Clinical Documentation Owner,Cloud Migration Factory,Legacy VM Rehost Operations,Tier 2,AWS-hosted lift-and-shift VM,Production,VEN-AWS,CON-AWS-EA-2027,Restricted,Silver,ServiceNow CMDB,CI-LEGACY-VM-130,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-131,Revenue Cycle Service 131,Application Service,Revenue Cycle,Revenue Cycle Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-131,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-132,Patient Access Service 132,Application Service,Patient Access,Patient Access Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-SNOW,CON-SNOW-2028,Internal,Gold,ServiceNow CMDB,CI-SVC-132,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-133,Claims Service 133,Application Service,Claims,Claims Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-DATABRICKS,CON-DATABRICKS-2028,Restricted,Silver,ServiceNow CMDB,CI-SVC-133,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-134,Care Management Service 134,Application Service,Care Management,Care Management Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-AMS-EPIC,CON-AMS-EPIC-2026,Restricted,Silver,ServiceNow CMDB,CI-SVC-134,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-135,Population Health Service 135,Application Service,Population Health,Population Health Owner,Platform Reliability,Service Management,Tier 1,SaaS,Production,VEN-AMS-DATA,CON-AMS-DATA-2026,Internal,Silver,ServiceNow CMDB,CI-SVC-135,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-136,Finance Service 136,Application Service,Finance,Finance Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-AWS,CON-AWS-EA-2027,Internal,Gold,ServiceNow CMDB,CI-SVC-136,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-137,Supply Chain Service 137,Application Service,Supply Chain,Supply Chain Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-EPIC,CON-EPIC-CORE-2027,Internal,Silver,ServiceNow CMDB,CI-SVC-137,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-138,Security Service 138,Application Service,Security,Security Owner,Platform Reliability,Service Management,Tier 2,SaaS,Production,VEN-MICROSOFT,CON-M365-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-138,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-139,Data Platform Service 139,Application Service,Data Platform,Data Platform Owner,Platform Reliability,Service Management,Tier 2,AWS managed service,Production,VEN-ORACLE,CON-ORACLE-ERP-2028,Internal,Silver,ServiceNow CMDB,CI-SVC-139,CMDB Stewardship,2026-06-04,0.84,true,
CI-SVC-140,Clinical Documentation Service 140,Application Service,Clinical Documentation,Clinical Documentation Owner,Platform Reliability,Service Management,Tier 2,Hybrid,Production,VEN-SNOW,CON-SNOW-2028,Restricted,Gold,ServiceNow CMDB,CI-SVC-140,CMDB Stewardship,2026-06-04,0.84,true,
