relationship_id,from_ci_id,to_ci_id,relationship_type,dependency_direction,integration_pattern,data_flow,criticality,recovery_dependency,known_gap,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
REL-MH-0129,CI-LEGACY-VM-114,CI-SVC-181,hosted_on,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0129,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0130,CI-LEGACY-VM-115,CI-SVC-188,monitored_by,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0130,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0131,CI-LEGACY-VM-116,CI-SVC-195,integrates_with,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0131,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0132,CI-LEGACY-VM-117,CI-SVC-202,depends_on,from_to,Message queue,Identity token,Medium,true,,ServiceNow CMDB,REL-MH-0132,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0133,CI-LEGACY-VM-118,CI-SVC-209,feeds,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0133,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0134,CI-LEGACY-VM-119,CI-SVC-216,authenticates_with,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0134,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0135,CI-LEGACY-VM-120,CI-SVC-223,hosted_on,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0135,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0136,CI-LEGACY-VM-121,CI-APP-EPIC-RESOLUTE-PB,monitored_by,from_to,Batch,Claims EDI,High,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0136,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0137,CI-LEGACY-VM-122,CI-DATA-COLLIBRA,integrates_with,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0137,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0138,CI-LEGACY-VM-123,CI-LEGACY-VM-004,depends_on,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0138,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0139,CI-LEGACY-VM-124,CI-LEGACY-VM-011,feeds,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0139,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0140,CI-LEGACY-VM-125,CI-LEGACY-VM-018,authenticates_with,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0140,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0141,CI-LEGACY-VM-126,CI-LEGACY-VM-025,hosted_on,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0141,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0142,CI-LEGACY-VM-127,CI-LEGACY-VM-032,monitored_by,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0142,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0143,CI-LEGACY-VM-128,CI-LEGACY-VM-039,integrates_with,from_to,Database replication,Claims EDI,Medium,true,,ServiceNow CMDB,REL-MH-0143,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0144,CI-LEGACY-VM-129,CI-LEGACY-VM-046,depends_on,from_to,File transfer,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0144,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0145,CI-LEGACY-VM-130,CI-LEGACY-VM-053,feeds,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0145,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0146,CI-SVC-131,CI-LEGACY-VM-060,authenticates_with,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0146,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0147,CI-SVC-132,CI-LEGACY-VM-067,hosted_on,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0147,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0148,CI-SVC-133,CI-LEGACY-VM-074,monitored_by,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0148,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0149,CI-SVC-134,CI-LEGACY-VM-081,integrates_with,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0149,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0150,CI-SVC-135,CI-LEGACY-VM-088,depends_on,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0150,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0151,CI-SVC-136,CI-LEGACY-VM-095,feeds,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0151,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0152,CI-SVC-137,CI-LEGACY-VM-102,authenticates_with,from_to,Message queue,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0152,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0153,CI-SVC-138,CI-LEGACY-VM-109,hosted_on,from_to,Database replication,Identity token,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0153,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0154,CI-SVC-139,CI-LEGACY-VM-116,monitored_by,from_to,File transfer,PHI batch,Medium,true,,ServiceNow CMDB,REL-MH-0154,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0155,CI-SVC-140,CI-LEGACY-VM-123,integrates_with,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0155,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0156,CI-SVC-141,CI-LEGACY-VM-130,depends_on,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0156,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0157,CI-SVC-142,CI-SVC-137,feeds,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0157,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0158,CI-SVC-143,CI-SVC-144,authenticates_with,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0158,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0159,CI-SVC-144,CI-SVC-151,hosted_on,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0159,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0160,CI-SVC-145,CI-SVC-158,monitored_by,from_to,API,Identity token,High,false,,ServiceNow CMDB,REL-MH-0160,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0161,CI-SVC-146,CI-SVC-165,integrates_with,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0161,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0162,CI-SVC-147,CI-SVC-172,depends_on,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0162,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0163,CI-SVC-148,CI-SVC-179,feeds,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0163,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0164,CI-SVC-149,CI-SVC-186,authenticates_with,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0164,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0165,CI-SVC-150,CI-SVC-193,hosted_on,from_to,API,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0165,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0166,CI-SVC-151,CI-SVC-200,monitored_by,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0166,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0167,CI-SVC-152,CI-SVC-207,integrates_with,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0167,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0168,CI-SVC-153,CI-SVC-214,depends_on,from_to,Database replication,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0168,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0169,CI-SVC-154,CI-SVC-221,feeds,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0169,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0170,CI-SVC-155,CI-APP-EPIC-MYCHART,authenticates_with,from_to,API,HL7 ADT,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0170,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0171,CI-SVC-156,CI-ITSM-SERVICENOW,hosted_on,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0171,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0172,CI-SVC-157,CI-LEGACY-VM-002,monitored_by,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0172,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0173,CI-SVC-158,CI-LEGACY-VM-009,integrates_with,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0173,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0174,CI-SVC-159,CI-LEGACY-VM-016,depends_on,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0174,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0175,CI-SVC-160,CI-LEGACY-VM-023,feeds,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0175,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0176,CI-SVC-161,CI-LEGACY-VM-030,authenticates_with,from_to,Batch,FHIR API,High,true,,ServiceNow CMDB,REL-MH-0176,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0177,CI-SVC-162,CI-LEGACY-VM-037,hosted_on,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0177,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0178,CI-SVC-163,CI-LEGACY-VM-044,monitored_by,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0178,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0179,CI-SVC-164,CI-LEGACY-VM-051,integrates_with,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0179,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0180,CI-SVC-165,CI-LEGACY-VM-058,depends_on,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0180,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0181,CI-SVC-166,CI-LEGACY-VM-065,feeds,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0181,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0182,CI-SVC-167,CI-LEGACY-VM-072,authenticates_with,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0182,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0183,CI-SVC-168,CI-LEGACY-VM-079,hosted_on,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0183,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0184,CI-SVC-169,CI-LEGACY-VM-086,monitored_by,from_to,File transfer,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0184,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0185,CI-SVC-170,CI-LEGACY-VM-093,integrates_with,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0185,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0186,CI-SVC-171,CI-LEGACY-VM-100,depends_on,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0186,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0187,CI-SVC-172,CI-LEGACY-VM-107,feeds,from_to,Message queue,Telemetry,Medium,true,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0187,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0188,CI-SVC-173,CI-LEGACY-VM-114,authenticates_with,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0188,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0189,CI-SVC-174,CI-LEGACY-VM-121,hosted_on,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0189,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0190,CI-SVC-175,CI-LEGACY-VM-128,monitored_by,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0190,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0191,CI-SVC-176,CI-SVC-135,integrates_with,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0191,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0192,CI-SVC-177,CI-SVC-142,depends_on,from_to,Message queue,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0192,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0193,CI-SVC-178,CI-SVC-149,feeds,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0193,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0194,CI-SVC-179,CI-SVC-156,authenticates_with,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0194,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0195,CI-SVC-180,CI-SVC-163,hosted_on,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0195,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0196,CI-SVC-181,CI-SVC-170,monitored_by,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0196,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0197,CI-SVC-182,CI-SVC-177,integrates_with,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0197,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0198,CI-SVC-183,CI-SVC-184,depends_on,from_to,Database replication,HL7 ADT,Medium,true,,ServiceNow CMDB,REL-MH-0198,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0199,CI-SVC-184,CI-SVC-191,feeds,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0199,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0200,CI-SVC-185,CI-SVC-198,authenticates_with,from_to,API,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0200,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0201,CI-SVC-186,CI-SVC-205,hosted_on,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0201,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0202,CI-SVC-187,CI-SVC-212,monitored_by,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0202,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0203,CI-SVC-188,CI-SVC-219,integrates_with,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0203,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0204,CI-SVC-189,CI-APP-EPIC-CABOODLE,depends_on,from_to,File transfer,FHIR API,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0204,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0205,CI-SVC-190,CI-ERP-ORACLE,feeds,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0205,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0206,CI-SVC-191,CI-AWS-LANDING-ZONE,authenticates_with,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0206,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0207,CI-SVC-192,CI-LEGACY-VM-007,hosted_on,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0207,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0208,CI-SVC-193,CI-LEGACY-VM-014,monitored_by,from_to,Database replication,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0208,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0209,CI-SVC-194,CI-LEGACY-VM-021,integrates_with,from_to,File transfer,Identity token,Medium,true,,ServiceNow CMDB,REL-MH-0209,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0210,CI-SVC-195,CI-LEGACY-VM-028,depends_on,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0210,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0211,CI-SVC-196,CI-LEGACY-VM-035,feeds,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0211,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0212,CI-SVC-197,CI-LEGACY-VM-042,authenticates_with,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0212,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0213,CI-SVC-198,CI-LEGACY-VM-049,hosted_on,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0213,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0214,CI-SVC-199,CI-LEGACY-VM-056,monitored_by,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0214,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0215,CI-SVC-200,CI-LEGACY-VM-063,integrates_with,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0215,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0216,CI-SVC-201,CI-LEGACY-VM-070,depends_on,from_to,Batch,Identity token,High,false,,ServiceNow CMDB,REL-MH-0216,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0217,CI-SVC-202,CI-LEGACY-VM-077,feeds,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0217,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0218,CI-SVC-203,CI-LEGACY-VM-084,authenticates_with,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0218,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0219,CI-SVC-204,CI-LEGACY-VM-091,hosted_on,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0219,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0220,CI-SVC-205,CI-LEGACY-VM-098,monitored_by,from_to,API,Claims EDI,Medium,true,,ServiceNow CMDB,REL-MH-0220,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0221,CI-SVC-206,CI-LEGACY-VM-105,integrates_with,from_to,Batch,Financial batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0221,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0222,CI-SVC-207,CI-LEGACY-VM-112,depends_on,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0222,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0223,CI-SVC-208,CI-LEGACY-VM-119,feeds,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0223,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0224,CI-SVC-209,CI-LEGACY-VM-126,authenticates_with,from_to,File transfer,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0224,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0225,CI-SVC-210,CI-SVC-133,hosted_on,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0225,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0226,CI-SVC-211,CI-SVC-140,monitored_by,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0226,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0227,CI-SVC-212,CI-SVC-147,integrates_with,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0227,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0228,CI-SVC-213,CI-SVC-154,depends_on,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0228,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0229,CI-SVC-214,CI-SVC-161,feeds,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0229,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0230,CI-SVC-215,CI-SVC-168,authenticates_with,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0230,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0231,CI-SVC-216,CI-SVC-175,hosted_on,from_to,Batch,PHI batch,Medium,true,,ServiceNow CMDB,REL-MH-0231,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0232,CI-SVC-217,CI-SVC-182,monitored_by,from_to,Message queue,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0232,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0233,CI-SVC-218,CI-SVC-189,integrates_with,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0233,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0234,CI-SVC-219,CI-SVC-196,depends_on,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0234,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0235,CI-SVC-220,CI-SVC-203,feeds,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0235,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0236,CI-SVC-221,CI-SVC-210,authenticates_with,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0236,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0237,CI-SVC-222,CI-SVC-217,hosted_on,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0237,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0238,CI-SVC-223,CI-SVC-224,monitored_by,from_to,Database replication,PHI batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0238,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0239,CI-SVC-224,CI-INT-RHAPSODY,integrates_with,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0239,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0240,CI-APP-EPIC-HYPERSPACE,CI-IAM-ENTRA,depends_on,from_to,API,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0240,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0241,CI-APP-EPIC-CABOODLE,CI-LEGACY-VM-005,feeds,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0241,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0242,CI-APP-EPIC-CLARITY,CI-LEGACY-VM-012,authenticates_with,from_to,Message queue,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0242,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0243,CI-APP-EPIC-MYCHART,CI-LEGACY-VM-019,hosted_on,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0243,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0244,CI-APP-EPIC-RESOLUTE-HB,CI-LEGACY-VM-026,monitored_by,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0244,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0245,CI-APP-EPIC-RESOLUTE-PB,CI-LEGACY-VM-033,integrates_with,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0245,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0246,CI-INT-RHAPSODY,CI-LEGACY-VM-040,depends_on,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0246,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0247,CI-API-FHIR-GATEWAY,CI-LEGACY-VM-047,feeds,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0247,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0248,CI-ERP-ORACLE,CI-LEGACY-VM-054,authenticates_with,from_to,Database replication,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0248,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0249,CI-HCM-WORKDAY,CI-LEGACY-VM-061,hosted_on,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0249,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0250,CI-ITSM-SERVICENOW,CI-LEGACY-VM-068,monitored_by,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0250,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0251,CI-DATA-DATABRICKS,CI-LEGACY-VM-075,integrates_with,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0251,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0252,CI-DATA-COLLIBRA,CI-LEGACY-VM-082,depends_on,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0252,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0253,CI-IAM-ENTRA,CI-LEGACY-VM-089,feeds,from_to,Database replication,FHIR API,Medium,true,,ServiceNow CMDB,REL-MH-0253,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0254,CI-SEC-CROWDSTRIKE,CI-LEGACY-VM-096,authenticates_with,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0254,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0255,CI-AWS-LANDING-ZONE,CI-LEGACY-VM-103,hosted_on,from_to,API,Claims EDI,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0255,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0256,CI-LEGACY-VM-001,CI-LEGACY-VM-110,monitored_by,from_to,Batch,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0256,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0257,CI-LEGACY-VM-002,CI-LEGACY-VM-117,integrates_with,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0257,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0258,CI-LEGACY-VM-003,CI-LEGACY-VM-124,depends_on,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0258,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0259,CI-LEGACY-VM-004,CI-SVC-131,feeds,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0259,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0260,CI-LEGACY-VM-005,CI-SVC-138,authenticates_with,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0260,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0261,CI-LEGACY-VM-006,CI-SVC-145,hosted_on,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0261,CMDB Stewardship,2026-06-04,0.82,true,
