tenant_key,node_key,node_type,node_name,source_entity_key,evidence_id,confidence,active_candidate_status
first-capital-financial,FCF-NODE-00375,vendor,FCF-02-00051 entity 0375,FCF-ENT-00375,FCF-EVID-01251,medium,candidate
first-capital-financial,FCF-NODE-00376,program,FCF-02-00052 entity 0376,FCF-ENT-00376,FCF-EVID-01252,high,candidate
first-capital-financial,FCF-NODE-00377,control,FCF-02-00053 entity 0377,FCF-ENT-00377,FCF-EVID-01253,high,candidate
first-capital-financial,FCF-NODE-00378,metric,FCF-02-00054 entity 0378,FCF-ENT-00378,FCF-EVID-01254,medium,candidate
first-capital-financial,FCF-NODE-00379,system,FCF-02-00055 entity 0379,FCF-ENT-00379,FCF-EVID-01255,medium,candidate
first-capital-financial,FCF-NODE-00380,function,FCF-02-00056 entity 0380,FCF-ENT-00380,FCF-EVID-01256,high,candidate
first-capital-financial,FCF-NODE-00381,data_asset,FCF-02-00057 entity 0381,FCF-ENT-00381,FCF-EVID-01257,high,candidate
first-capital-financial,FCF-NODE-00382,vendor,FCF-02-00058 entity 0382,FCF-ENT-00382,FCF-EVID-01258,medium,candidate
first-capital-financial,FCF-NODE-00383,program,FCF-02-00059 entity 0383,FCF-ENT-00383,FCF-EVID-01259,medium,candidate
first-capital-financial,FCF-NODE-00384,control,FCF-02-00060 entity 0384,FCF-ENT-00384,FCF-EVID-01260,high,candidate
first-capital-financial,FCF-NODE-00385,metric,FCF-02-00061 entity 0385,FCF-ENT-00385,FCF-EVID-01261,high,candidate
first-capital-financial,FCF-NODE-00386,system,FCF-02-00062 entity 0386,FCF-ENT-00386,FCF-EVID-01262,medium,candidate
first-capital-financial,FCF-NODE-00387,function,FCF-02-00063 entity 0387,FCF-ENT-00387,FCF-EVID-01263,medium,candidate
first-capital-financial,FCF-NODE-00388,data_asset,FCF-02-00064 entity 0388,FCF-ENT-00388,FCF-EVID-01264,high,candidate
first-capital-financial,FCF-NODE-00389,vendor,FCF-02-00065 entity 0389,FCF-ENT-00389,FCF-EVID-01265,high,candidate
first-capital-financial,FCF-NODE-00390,program,FCF-02-00066 entity 0390,FCF-ENT-00390,FCF-EVID-01266,medium,candidate
first-capital-financial,FCF-NODE-00391,control,FCF-02-00067 entity 0391,FCF-ENT-00391,FCF-EVID-01267,medium,candidate
first-capital-financial,FCF-NODE-00392,metric,FCF-02-00068 entity 0392,FCF-ENT-00392,FCF-EVID-01268,high,candidate
first-capital-financial,FCF-NODE-00393,system,FCF-02-00069 entity 0393,FCF-ENT-00393,FCF-EVID-01269,high,candidate
first-capital-financial,FCF-NODE-00394,function,FCF-02-00070 entity 0394,FCF-ENT-00394,FCF-EVID-01270,medium,candidate
first-capital-financial,FCF-NODE-00395,data_asset,FCF-02-00071 entity 0395,FCF-ENT-00395,FCF-EVID-01271,medium,candidate
first-capital-financial,FCF-NODE-00396,vendor,FCF-02-00072 entity 0396,FCF-ENT-00396,FCF-EVID-01272,high,candidate
first-capital-financial,FCF-NODE-00397,program,FCF-02-00073 entity 0397,FCF-ENT-00397,FCF-EVID-01273,high,candidate
first-capital-financial,FCF-NODE-00398,control,FCF-02-00074 entity 0398,FCF-ENT-00398,FCF-EVID-01274,medium,candidate
first-capital-financial,FCF-NODE-00399,metric,FCF-02-00075 entity 0399,FCF-ENT-00399,FCF-EVID-01275,medium,candidate
first-capital-financial,FCF-NODE-00400,system,FCF-02-00076 entity 0400,FCF-ENT-00400,FCF-EVID-01276,high,candidate
first-capital-financial,FCF-NODE-00401,function,FCF-02-00077 entity 0401,FCF-ENT-00401,FCF-EVID-01277,high,candidate
first-capital-financial,FCF-NODE-00402,data_asset,FCF-02-00078 entity 0402,FCF-ENT-00402,FCF-EVID-01278,medium,candidate
first-capital-financial,FCF-NODE-00403,vendor,FCF-02-00079 entity 0403,FCF-ENT-00403,FCF-EVID-01279,medium,candidate
first-capital-financial,FCF-NODE-00404,program,FCF-02-00080 entity 0404,FCF-ENT-00404,FCF-EVID-01280,high,candidate
first-capital-financial,FCF-NODE-00405,control,FCF-02-00081 entity 0405,FCF-ENT-00405,FCF-EVID-01281,high,candidate
first-capital-financial,FCF-NODE-00406,metric,FCF-02-00082 entity 0406,FCF-ENT-00406,FCF-EVID-01282,medium,candidate
first-capital-financial,FCF-NODE-00407,system,FCF-02-00083 entity 0407,FCF-ENT-00407,FCF-EVID-01283,medium,candidate
first-capital-financial,FCF-NODE-00408,function,FCF-02-00084 entity 0408,FCF-ENT-00408,FCF-EVID-01284,high,candidate
first-capital-financial,FCF-NODE-00409,data_asset,FCF-02-00085 entity 0409,FCF-ENT-00409,FCF-EVID-01285,high,candidate
first-capital-financial,FCF-NODE-00410,vendor,FCF-02-00086 entity 0410,FCF-ENT-00410,FCF-EVID-01286,medium,candidate
first-capital-financial,FCF-NODE-00411,program,FCF-02-00087 entity 0411,FCF-ENT-00411,FCF-EVID-01287,medium,candidate
first-capital-financial,FCF-NODE-00412,control,FCF-02-00088 entity 0412,FCF-ENT-00412,FCF-EVID-01288,high,candidate
first-capital-financial,FCF-NODE-00413,metric,FCF-02-00089 entity 0413,FCF-ENT-00413,FCF-EVID-01289,high,candidate
first-capital-financial,FCF-NODE-00414,system,FCF-02-00090 entity 0414,FCF-ENT-00414,FCF-EVID-01290,medium,candidate
first-capital-financial,FCF-NODE-00415,function,FCF-02-00091 entity 0415,FCF-ENT-00415,FCF-EVID-01291,medium,candidate
first-capital-financial,FCF-NODE-00416,data_asset,FCF-02-00092 entity 0416,FCF-ENT-00416,FCF-EVID-01292,high,candidate
first-capital-financial,FCF-NODE-00417,vendor,FCF-02-00093 entity 0417,FCF-ENT-00417,FCF-EVID-01293,high,candidate
first-capital-financial,FCF-NODE-00418,program,FCF-02-00094 entity 0418,FCF-ENT-00418,FCF-EVID-01294,medium,candidate
first-capital-financial,FCF-NODE-00419,control,FCF-02-00095 entity 0419,FCF-ENT-00419,FCF-EVID-01295,medium,candidate
first-capital-financial,FCF-NODE-00420,metric,FCF-02-00096 entity 0420,FCF-ENT-00420,FCF-EVID-01296,high,candidate
first-capital-financial,FCF-NODE-00421,system,FCF-02-00097 entity 0421,FCF-ENT-00421,FCF-EVID-01297,high,candidate
first-capital-financial,FCF-NODE-00422,function,FCF-02-00098 entity 0422,FCF-ENT-00422,FCF-EVID-01298,medium,candidate
first-capital-financial,FCF-NODE-00423,data_asset,FCF-02-00099 entity 0423,FCF-ENT-00423,FCF-EVID-01299,medium,candidate
first-capital-financial,FCF-NODE-00424,vendor,FCF-02-00100 entity 0424,FCF-ENT-00424,FCF-EVID-01300,high,candidate
first-capital-financial,FCF-NODE-00425,program,FCF-02-00101 entity 0425,FCF-ENT-00425,FCF-EVID-01301,high,candidate
first-capital-financial,FCF-NODE-00426,control,FCF-02-00102 entity 0426,FCF-ENT-00426,FCF-EVID-01302,medium,candidate
first-capital-financial,FCF-NODE-00427,metric,FCF-02-00103 entity 0427,FCF-ENT-00427,FCF-EVID-01303,medium,candidate
first-capital-financial,FCF-NODE-00428,system,FCF-02-00104 entity 0428,FCF-ENT-00428,FCF-EVID-01304,high,candidate
first-capital-financial,FCF-NODE-00429,function,FCF-02-00105 entity 0429,FCF-ENT-00429,FCF-EVID-01305,high,candidate
first-capital-financial,FCF-NODE-00430,data_asset,FCF-02-00106 entity 0430,FCF-ENT-00430,FCF-EVID-01306,medium,candidate
first-capital-financial,FCF-NODE-00431,vendor,FCF-02-00107 entity 0431,FCF-ENT-00431,FCF-EVID-01307,medium,candidate
first-capital-financial,FCF-NODE-00432,program,FCF-02-00108 entity 0432,FCF-ENT-00432,FCF-EVID-01308,high,candidate
first-capital-financial,FCF-NODE-00433,control,FCF-02-00109 entity 0433,FCF-ENT-00433,FCF-EVID-01309,high,candidate
first-capital-financial,FCF-NODE-00434,metric,FCF-02-00110 entity 0434,FCF-ENT-00434,FCF-EVID-01310,medium,candidate
first-capital-financial,FCF-NODE-00435,system,FCF-02-00111 entity 0435,FCF-ENT-00435,FCF-EVID-01311,medium,candidate
first-capital-financial,FCF-NODE-00436,function,FCF-02-00112 entity 0436,FCF-ENT-00436,FCF-EVID-01312,high,candidate
first-capital-financial,FCF-NODE-00437,data_asset,FCF-02-00113 entity 0437,FCF-ENT-00437,FCF-EVID-01313,high,candidate
first-capital-financial,FCF-NODE-00438,vendor,FCF-02-00114 entity 0438,FCF-ENT-00438,FCF-EVID-01314,medium,candidate
first-capital-financial,FCF-NODE-00439,program,FCF-02-00115 entity 0439,FCF-ENT-00439,FCF-EVID-01315,medium,candidate
first-capital-financial,FCF-NODE-00440,control,FCF-02-00116 entity 0440,FCF-ENT-00440,FCF-EVID-01316,high,candidate
first-capital-financial,FCF-NODE-00441,metric,FCF-02-00117 entity 0441,FCF-ENT-00441,FCF-EVID-01317,high,candidate
first-capital-financial,FCF-NODE-00442,system,FCF-02-00118 entity 0442,FCF-ENT-00442,FCF-EVID-01318,medium,candidate
first-capital-financial,FCF-NODE-00443,function,FCF-02-00119 entity 0443,FCF-ENT-00443,FCF-EVID-01319,medium,candidate
first-capital-financial,FCF-NODE-00444,data_asset,FCF-02-00120 entity 0444,FCF-ENT-00444,FCF-EVID-01320,high,candidate
first-capital-financial,FCF-NODE-00445,vendor,FCF-02-00121 entity 0445,FCF-ENT-00445,FCF-EVID-01321,high,candidate
first-capital-financial,FCF-NODE-00446,program,FCF-02-00122 entity 0446,FCF-ENT-00446,FCF-EVID-01322,medium,candidate
first-capital-financial,FCF-NODE-00447,control,FCF-02-00123 entity 0447,FCF-ENT-00447,FCF-EVID-01323,medium,candidate
first-capital-financial,FCF-NODE-00448,metric,FCF-02-00124 entity 0448,FCF-ENT-00448,FCF-EVID-01324,high,candidate
first-capital-financial,FCF-NODE-00449,system,FCF-02-00125 entity 0449,FCF-ENT-00449,FCF-EVID-01325,high,candidate
first-capital-financial,FCF-NODE-00450,function,FCF-02-00126 entity 0450,FCF-ENT-00450,FCF-EVID-01326,medium,candidate
first-capital-financial,FCF-NODE-00451,data_asset,FCF-02-00127 entity 0451,FCF-ENT-00451,FCF-EVID-01327,medium,candidate
first-capital-financial,FCF-NODE-00452,vendor,FCF-02-00128 entity 0452,FCF-ENT-00452,FCF-EVID-01328,high,candidate
first-capital-financial,FCF-NODE-00453,program,FCF-02-00129 entity 0453,FCF-ENT-00453,FCF-EVID-01329,high,candidate
first-capital-financial,FCF-NODE-00454,control,FCF-02-00130 entity 0454,FCF-ENT-00454,FCF-EVID-01330,medium,candidate
first-capital-financial,FCF-NODE-00455,metric,FCF-02-00131 entity 0455,FCF-ENT-00455,FCF-EVID-01331,medium,candidate
first-capital-financial,FCF-NODE-00456,system,FCF-02-00132 entity 0456,FCF-ENT-00456,FCF-EVID-01332,high,candidate
first-capital-financial,FCF-NODE-00457,function,FCF-02-00133 entity 0457,FCF-ENT-00457,FCF-EVID-01333,high,candidate
first-capital-financial,FCF-NODE-00458,data_asset,FCF-02-00134 entity 0458,FCF-ENT-00458,FCF-EVID-01334,medium,candidate
first-capital-financial,FCF-NODE-00459,vendor,FCF-02-00135 entity 0459,FCF-ENT-00459,FCF-EVID-01335,medium,candidate
first-capital-financial,FCF-NODE-00460,program,FCF-02-00136 entity 0460,FCF-ENT-00460,FCF-EVID-01336,high,candidate
first-capital-financial,FCF-NODE-00461,control,FCF-02-00137 entity 0461,FCF-ENT-00461,FCF-EVID-01337,high,candidate
first-capital-financial,FCF-NODE-00462,metric,FCF-02-00138 entity 0462,FCF-ENT-00462,FCF-EVID-01338,medium,candidate
first-capital-financial,FCF-NODE-00463,system,FCF-02-00139 entity 0463,FCF-ENT-00463,FCF-EVID-01339,medium,candidate
first-capital-financial,FCF-NODE-00464,function,FCF-02-00140 entity 0464,FCF-ENT-00464,FCF-EVID-01340,high,candidate
first-capital-financial,FCF-NODE-00465,data_asset,FCF-02-00141 entity 0465,FCF-ENT-00465,FCF-EVID-01341,high,candidate
first-capital-financial,FCF-NODE-00466,vendor,FCF-02-00142 entity 0466,FCF-ENT-00466,FCF-EVID-01342,medium,candidate
first-capital-financial,FCF-NODE-00467,program,FCF-02-00143 entity 0467,FCF-ENT-00467,FCF-EVID-01343,medium,candidate
first-capital-financial,FCF-NODE-00468,control,FCF-02-00144 entity 0468,FCF-ENT-00468,FCF-EVID-01344,high,candidate
first-capital-financial,FCF-NODE-00469,metric,FCF-02-00145 entity 0469,FCF-ENT-00469,FCF-EVID-01345,high,candidate
first-capital-financial,FCF-NODE-00470,system,FCF-02-00146 entity 0470,FCF-ENT-00470,FCF-EVID-01346,medium,candidate
first-capital-financial,FCF-NODE-00471,function,FCF-02-00147 entity 0471,FCF-ENT-00471,FCF-EVID-01347,medium,candidate
first-capital-financial,FCF-NODE-00472,data_asset,FCF-02-00148 entity 0472,FCF-ENT-00472,FCF-EVID-01348,high,candidate
first-capital-financial,FCF-NODE-00473,vendor,FCF-02-00149 entity 0473,FCF-ENT-00473,FCF-EVID-01349,high,candidate
first-capital-financial,FCF-NODE-00474,program,FCF-02-00150 entity 0474,FCF-ENT-00474,FCF-EVID-01350,medium,candidate
first-capital-financial,FCF-NODE-00475,control,FCF-02-00151 entity 0475,FCF-ENT-00475,FCF-EVID-01351,medium,candidate
first-capital-financial,FCF-NODE-00476,metric,FCF-02-00152 entity 0476,FCF-ENT-00476,FCF-EVID-01352,high,candidate
first-capital-financial,FCF-NODE-00477,system,FCF-02-00153 entity 0477,FCF-ENT-00477,FCF-EVID-01353,high,candidate
first-capital-financial,FCF-NODE-00478,function,FCF-02-00154 entity 0478,FCF-ENT-00478,FCF-EVID-01354,medium,candidate
first-capital-financial,FCF-NODE-00479,data_asset,FCF-02-00155 entity 0479,FCF-ENT-00479,FCF-EVID-01355,medium,candidate
first-capital-financial,FCF-NODE-00480,vendor,FCF-02-00156 entity 0480,FCF-ENT-00480,FCF-EVID-01356,high,candidate
first-capital-financial,FCF-NODE-00481,program,FCF-02-00157 entity 0481,FCF-ENT-00481,FCF-EVID-01357,high,candidate
first-capital-financial,FCF-NODE-00482,control,FCF-02-00158 entity 0482,FCF-ENT-00482,FCF-EVID-01358,medium,candidate
first-capital-financial,FCF-NODE-00483,metric,FCF-02-00159 entity 0483,FCF-ENT-00483,FCF-EVID-01359,medium,candidate
first-capital-financial,FCF-NODE-00484,system,FCF-02-00160 entity 0484,FCF-ENT-00484,FCF-EVID-01360,high,candidate
first-capital-financial,FCF-NODE-00485,function,FCF-02-00161 entity 0485,FCF-ENT-00485,FCF-EVID-01361,high,candidate
first-capital-financial,FCF-NODE-00486,data_asset,FCF-02-00162 entity 0486,FCF-ENT-00486,FCF-EVID-01362,medium,candidate
first-capital-financial,FCF-NODE-00487,vendor,FCF-02-00163 entity 0487,FCF-ENT-00487,FCF-EVID-01363,medium,candidate
first-capital-financial,FCF-NODE-00488,program,FCF-02-00164 entity 0488,FCF-ENT-00488,FCF-EVID-01364,high,candidate
first-capital-financial,FCF-NODE-00489,control,FCF-02-00165 entity 0489,FCF-ENT-00489,FCF-EVID-01365,high,candidate
first-capital-financial,FCF-NODE-00490,metric,FCF-02-00166 entity 0490,FCF-ENT-00490,FCF-EVID-01366,medium,candidate
first-capital-financial,FCF-NODE-00491,system,FCF-02-00167 entity 0491,FCF-ENT-00491,FCF-EVID-01367,medium,candidate
first-capital-financial,FCF-NODE-00492,function,FCF-02-00168 entity 0492,FCF-ENT-00492,FCF-EVID-01368,high,candidate
first-capital-financial,FCF-NODE-00493,data_asset,FCF-02-00169 entity 0493,FCF-ENT-00493,FCF-EVID-01369,high,candidate
first-capital-financial,FCF-NODE-00494,vendor,FCF-02-00170 entity 0494,FCF-ENT-00494,FCF-EVID-01370,medium,candidate
first-capital-financial,FCF-NODE-00495,program,FCF-02-00171 entity 0495,FCF-ENT-00495,FCF-EVID-01371,medium,candidate
first-capital-financial,FCF-NODE-00496,control,FCF-02-00172 entity 0496,FCF-ENT-00496,FCF-EVID-01372,high,candidate
first-capital-financial,FCF-NODE-00497,metric,FCF-02-00173 entity 0497,FCF-ENT-00497,FCF-EVID-01373,high,candidate
first-capital-financial,FCF-NODE-00498,system,FCF-02-00174 entity 0498,FCF-ENT-00498,FCF-EVID-01374,medium,candidate
first-capital-financial,FCF-NODE-00499,function,FCF-02-00175 entity 0499,FCF-ENT-00499,FCF-EVID-01375,medium,candidate
first-capital-financial,FCF-NODE-00500,data_asset,FCF-02-00176 entity 0500,FCF-ENT-00500,FCF-EVID-01376,high,candidate
first-capital-financial,FCF-NODE-00501,vendor,FCF-02-00177 entity 0501,FCF-ENT-00501,FCF-EVID-01377,high,candidate
first-capital-financial,FCF-NODE-00502,program,FCF-02-00178 entity 0502,FCF-ENT-00502,FCF-EVID-01378,medium,candidate
first-capital-financial,FCF-NODE-00503,control,FCF-02-00179 entity 0503,FCF-ENT-00503,FCF-EVID-01379,medium,candidate
first-capital-financial,FCF-NODE-00504,metric,FCF-02-00180 entity 0504,FCF-ENT-00504,FCF-EVID-01380,high,candidate
first-capital-financial,FCF-NODE-00505,system,FCF-02-00181 entity 0505,FCF-ENT-00505,FCF-EVID-01381,high,candidate
first-capital-financial,FCF-NODE-00506,function,FCF-02-00182 entity 0506,FCF-ENT-00506,FCF-EVID-01382,medium,candidate
first-capital-financial,FCF-NODE-00507,data_asset,FCF-02-00183 entity 0507,FCF-ENT-00507,FCF-EVID-01383,medium,candidate
first-capital-financial,FCF-NODE-00508,vendor,FCF-02-00184 entity 0508,FCF-ENT-00508,FCF-EVID-01384,high,candidate
first-capital-financial,FCF-NODE-00509,program,FCF-02-00185 entity 0509,FCF-ENT-00509,FCF-EVID-01385,high,candidate
first-capital-financial,FCF-NODE-00510,control,FCF-02-00186 entity 0510,FCF-ENT-00510,FCF-EVID-01386,medium,candidate
first-capital-financial,FCF-NODE-00511,metric,FCF-02-00187 entity 0511,FCF-ENT-00511,FCF-EVID-01387,medium,candidate
first-capital-financial,FCF-NODE-00512,system,FCF-02-00188 entity 0512,FCF-ENT-00512,FCF-EVID-01388,high,candidate
first-capital-financial,FCF-NODE-00513,function,FCF-02-00189 entity 0513,FCF-ENT-00513,FCF-EVID-01389,high,candidate
first-capital-financial,FCF-NODE-00514,data_asset,FCF-02-00190 entity 0514,FCF-ENT-00514,FCF-EVID-01390,medium,candidate
first-capital-financial,FCF-NODE-00515,vendor,FCF-02-00191 entity 0515,FCF-ENT-00515,FCF-EVID-01391,medium,candidate
first-capital-financial,FCF-NODE-00516,program,FCF-02-00192 entity 0516,FCF-ENT-00516,FCF-EVID-01392,high,candidate
first-capital-financial,FCF-NODE-00517,control,FCF-02-00193 entity 0517,FCF-ENT-00517,FCF-EVID-01393,high,candidate
first-capital-financial,FCF-NODE-00518,metric,FCF-02-00194 entity 0518,FCF-ENT-00518,FCF-EVID-01394,medium,candidate
first-capital-financial,FCF-NODE-00519,system,FCF-02-00195 entity 0519,FCF-ENT-00519,FCF-EVID-01395,medium,candidate
first-capital-financial,FCF-NODE-00520,function,FCF-02-00196 entity 0520,FCF-ENT-00520,FCF-EVID-01396,high,candidate
first-capital-financial,FCF-NODE-00521,data_asset,FCF-02-00197 entity 0521,FCF-ENT-00521,FCF-EVID-01397,high,candidate
first-capital-financial,FCF-NODE-00522,vendor,FCF-02-00198 entity 0522,FCF-ENT-00522,FCF-EVID-01398,medium,candidate
first-capital-financial,FCF-NODE-00523,program,FCF-02-00199 entity 0523,FCF-ENT-00523,FCF-EVID-01399,medium,candidate
first-capital-financial,FCF-NODE-00524,control,FCF-02-00200 entity 0524,FCF-ENT-00524,FCF-EVID-01400,high,candidate
first-capital-financial,FCF-NODE-00525,metric,FCF-02-00201 entity 0525,FCF-ENT-00525,FCF-EVID-01401,high,candidate
first-capital-financial,FCF-NODE-00526,system,FCF-02-00202 entity 0526,FCF-ENT-00526,FCF-EVID-01402,medium,candidate
first-capital-financial,FCF-NODE-00527,function,FCF-02-00203 entity 0527,FCF-ENT-00527,FCF-EVID-01403,medium,candidate
first-capital-financial,FCF-NODE-00528,data_asset,FCF-02-00204 entity 0528,FCF-ENT-00528,FCF-EVID-01404,high,candidate
first-capital-financial,FCF-NODE-00529,vendor,FCF-02-00205 entity 0529,FCF-ENT-00529,FCF-EVID-01405,high,candidate
first-capital-financial,FCF-NODE-00530,program,FCF-02-00206 entity 0530,FCF-ENT-00530,FCF-EVID-01406,medium,candidate
first-capital-financial,FCF-NODE-00531,control,FCF-02-00207 entity 0531,FCF-ENT-00531,FCF-EVID-01407,medium,candidate
first-capital-financial,FCF-NODE-00532,metric,FCF-02-00208 entity 0532,FCF-ENT-00532,FCF-EVID-01408,high,candidate
first-capital-financial,FCF-NODE-00533,system,FCF-02-00209 entity 0533,FCF-ENT-00533,FCF-EVID-01409,high,candidate
first-capital-financial,FCF-NODE-00534,function,FCF-02-00210 entity 0534,FCF-ENT-00534,FCF-EVID-01410,medium,candidate
first-capital-financial,FCF-NODE-00535,data_asset,FCF-02-00211 entity 0535,FCF-ENT-00535,FCF-EVID-01411,medium,candidate
first-capital-financial,FCF-NODE-00536,vendor,FCF-02-00212 entity 0536,FCF-ENT-00536,FCF-EVID-01412,high,candidate
first-capital-financial,FCF-NODE-00537,program,FCF-02-00213 entity 0537,FCF-ENT-00537,FCF-EVID-01413,high,candidate
first-capital-financial,FCF-NODE-00538,control,FCF-02-00214 entity 0538,FCF-ENT-00538,FCF-EVID-01414,medium,candidate
first-capital-financial,FCF-NODE-00539,metric,FCF-02-00215 entity 0539,FCF-ENT-00539,FCF-EVID-01415,medium,candidate
first-capital-financial,FCF-NODE-00540,system,FCF-02-00216 entity 0540,FCF-ENT-00540,FCF-EVID-01416,high,candidate
first-capital-financial,FCF-NODE-00541,function,FCF-02-00217 entity 0541,FCF-ENT-00541,FCF-EVID-01417,high,candidate
first-capital-financial,FCF-NODE-00542,data_asset,FCF-02-00218 entity 0542,FCF-ENT-00542,FCF-EVID-01418,medium,candidate
first-capital-financial,FCF-NODE-00543,vendor,FCF-02-00219 entity 0543,FCF-ENT-00543,FCF-EVID-01419,medium,candidate
first-capital-financial,FCF-NODE-00544,program,FCF-02-00220 entity 0544,FCF-ENT-00544,FCF-EVID-01420,high,candidate
first-capital-financial,FCF-NODE-00545,control,FCF-02-00221 entity 0545,FCF-ENT-00545,FCF-EVID-01421,high,candidate
first-capital-financial,FCF-NODE-00546,metric,FCF-02-00222 entity 0546,FCF-ENT-00546,FCF-EVID-01422,medium,candidate
first-capital-financial,FCF-NODE-00547,system,FCF-02-00223 entity 0547,FCF-ENT-00547,FCF-EVID-01423,medium,candidate
first-capital-financial,FCF-NODE-00548,function,FCF-02-00224 entity 0548,FCF-ENT-00548,FCF-EVID-01424,high,candidate
first-capital-financial,FCF-NODE-00549,data_asset,FCF-02-00225 entity 0549,FCF-ENT-00549,FCF-EVID-01425,high,candidate
first-capital-financial,FCF-NODE-00550,vendor,FCF-02-00226 entity 0550,FCF-ENT-00550,FCF-EVID-01426,medium,candidate
first-capital-financial,FCF-NODE-00551,program,FCF-02-00227 entity 0551,FCF-ENT-00551,FCF-EVID-01427,medium,candidate
first-capital-financial,FCF-NODE-00552,control,FCF-02-00228 entity 0552,FCF-ENT-00552,FCF-EVID-01428,high,candidate
first-capital-financial,FCF-NODE-00553,metric,FCF-02-00229 entity 0553,FCF-ENT-00553,FCF-EVID-01429,high,candidate
first-capital-financial,FCF-NODE-00554,system,FCF-02-00230 entity 0554,FCF-ENT-00554,FCF-EVID-01430,medium,candidate
first-capital-financial,FCF-NODE-00555,function,FCF-02-00231 entity 0555,FCF-ENT-00555,FCF-EVID-01431,medium,candidate
first-capital-financial,FCF-NODE-00556,data_asset,FCF-02-00232 entity 0556,FCF-ENT-00556,FCF-EVID-01432,high,candidate
first-capital-financial,FCF-NODE-00557,vendor,FCF-02-00233 entity 0557,FCF-ENT-00557,FCF-EVID-01433,high,candidate
first-capital-financial,FCF-NODE-00558,program,FCF-02-00234 entity 0558,FCF-ENT-00558,FCF-EVID-01434,medium,candidate
first-capital-financial,FCF-NODE-00559,control,FCF-02-00235 entity 0559,FCF-ENT-00559,FCF-EVID-01435,medium,candidate
first-capital-financial,FCF-NODE-00560,metric,FCF-02-00236 entity 0560,FCF-ENT-00560,FCF-EVID-01436,high,candidate
first-capital-financial,FCF-NODE-00561,system,FCF-02-00237 entity 0561,FCF-ENT-00561,FCF-EVID-01437,high,candidate
first-capital-financial,FCF-NODE-00562,function,FCF-02-00238 entity 0562,FCF-ENT-00562,FCF-EVID-01438,medium,candidate
first-capital-financial,FCF-NODE-00563,data_asset,FCF-02-00239 entity 0563,FCF-ENT-00563,FCF-EVID-01439,medium,candidate
first-capital-financial,FCF-NODE-00564,vendor,FCF-02-00240 entity 0564,FCF-ENT-00564,FCF-EVID-01440,high,candidate
first-capital-financial,FCF-NODE-00565,program,FCF-02-00241 entity 0565,FCF-ENT-00565,FCF-EVID-01441,high,candidate
first-capital-financial,FCF-NODE-00566,control,FCF-02-00242 entity 0566,FCF-ENT-00566,FCF-EVID-01442,medium,candidate
first-capital-financial,FCF-NODE-00567,metric,FCF-02-00243 entity 0567,FCF-ENT-00567,FCF-EVID-01443,medium,candidate
first-capital-financial,FCF-NODE-00568,system,FCF-02-00244 entity 0568,FCF-ENT-00568,FCF-EVID-01444,high,candidate
first-capital-financial,FCF-NODE-00569,function,FCF-02-00245 entity 0569,FCF-ENT-00569,FCF-EVID-01445,high,candidate
first-capital-financial,FCF-NODE-00570,data_asset,FCF-02-00246 entity 0570,FCF-ENT-00570,FCF-EVID-01446,medium,candidate
first-capital-financial,FCF-NODE-00571,vendor,FCF-02-00247 entity 0571,FCF-ENT-00571,FCF-EVID-01447,medium,candidate
first-capital-financial,FCF-NODE-00572,program,FCF-02-00248 entity 0572,FCF-ENT-00572,FCF-EVID-01448,high,candidate
first-capital-financial,FCF-NODE-00573,control,FCF-02-00249 entity 0573,FCF-ENT-00573,FCF-EVID-01449,high,candidate
first-capital-financial,FCF-NODE-00574,metric,FCF-02-00250 entity 0574,FCF-ENT-00574,FCF-EVID-01450,medium,candidate
first-capital-financial,FCF-NODE-00575,system,FCF-02-00251 entity 0575,FCF-ENT-00575,FCF-EVID-01451,medium,candidate
first-capital-financial,FCF-NODE-00576,function,FCF-02-00252 entity 0576,FCF-ENT-00576,FCF-EVID-01452,high,candidate
first-capital-financial,FCF-NODE-00577,data_asset,FCF-02-00253 entity 0577,FCF-ENT-00577,FCF-EVID-01453,high,candidate
first-capital-financial,FCF-NODE-00578,vendor,FCF-02-00254 entity 0578,FCF-ENT-00578,FCF-EVID-01454,medium,candidate
first-capital-financial,FCF-NODE-00579,program,FCF-02-00255 entity 0579,FCF-ENT-00579,FCF-EVID-01455,medium,candidate
first-capital-financial,FCF-NODE-00580,control,FCF-02-00256 entity 0580,FCF-ENT-00580,FCF-EVID-01456,high,candidate
first-capital-financial,FCF-NODE-00581,metric,FCF-02-00257 entity 0581,FCF-ENT-00581,FCF-EVID-01457,high,candidate
first-capital-financial,FCF-NODE-00582,system,FCF-02-00258 entity 0582,FCF-ENT-00582,FCF-EVID-01458,medium,candidate
first-capital-financial,FCF-NODE-00583,function,FCF-02-00259 entity 0583,FCF-ENT-00583,FCF-EVID-01459,medium,candidate
first-capital-financial,FCF-NODE-00584,data_asset,FCF-02-00260 entity 0584,FCF-ENT-00584,FCF-EVID-01460,high,candidate
first-capital-financial,FCF-NODE-00585,vendor,retail banking capability 001 entity 0585,FCF-ENT-00585,FCF-EVID-01801,high,candidate
first-capital-financial,FCF-NODE-00586,program,commercial banking capability 002 entity 0586,FCF-ENT-00586,FCF-EVID-01802,medium,candidate
first-capital-financial,FCF-NODE-00587,control,wealth advisory capability 003 entity 0587,FCF-ENT-00587,FCF-EVID-01803,medium,candidate
