tenant_key,evidence_id,source_file,source_row,evidence_type,evidence_status,checksum,active_candidate_status
first-capital-financial,FCF-EVID-00100,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,77,synthetic risk-control register,candidate_resolves_locally,bbb5c6638472d90092e244a84d820cb0580465339fdc63286e71cbbd06737136,candidate
first-capital-financial,FCF-EVID-00101,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,78,synthetic vendor obligation register,candidate_resolves_locally,5bddd8fcc158bd4b96b4791866d58a9b219b2ba3afe233b850bb7a6ce9113ec3,candidate
first-capital-financial,FCF-EVID-00102,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,79,synthetic operational metric register,candidate_resolves_locally,b36461482dc5f10eb3a56a4a99ba1e59fe8dd09e32b82911f99a5ebdbde1c806,candidate
first-capital-financial,FCF-EVID-00103,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,80,synthetic source template,candidate_resolves_locally,9882bcad28403223a509738a04152d0825260f7bac1c2f69ab307e30d8633379,candidate
first-capital-financial,FCF-EVID-00104,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,81,synthetic interview excerpt,candidate_resolves_locally,5310d21e339286bc53bff8a8a6084935ea4e436c462c6754c8a36df42f3f65e5,candidate
first-capital-financial,FCF-EVID-00105,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,82,synthetic finance baseline,candidate_resolves_locally,0b960c878a517ac06b15a1aa7e8b72494f09a955b1090e0980fd5950cc6f5b02,candidate
first-capital-financial,FCF-EVID-00106,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,83,synthetic risk-control register,candidate_resolves_locally,396f557d10945070e720fbfeca438d348caa4a4bdd398dc91f0040488b465e0a,candidate
first-capital-financial,FCF-EVID-00107,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,84,synthetic vendor obligation register,candidate_resolves_locally,690609549dbd3a6da03120b7dff7b718e10ee608fe5b8da3f64d80a8db1eb07d,candidate
first-capital-financial,FCF-EVID-00108,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,85,synthetic operational metric register,candidate_resolves_locally,2e1b14bc77a4a9907d15ea21e5e80c9de73c2f91745b8ba3123b25e900abedf2,candidate
first-capital-financial,FCF-EVID-00109,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,86,synthetic source template,candidate_resolves_locally,7d55d0b03237a0cc4f0d00a0066879b44ab4838b396e01248dc25b718f1f0b5a,candidate
first-capital-financial,FCF-EVID-00110,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,87,synthetic interview excerpt,candidate_resolves_locally,068e1e44510f561334680e49687b7e8619effcfb257f171c0a36a88cef52ac57,candidate
first-capital-financial,FCF-EVID-00111,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,88,synthetic finance baseline,candidate_resolves_locally,270f2ae4a853bc13fa52e0a5cf0073ea6622ce3ba71872bb7c5b76675548f78e,candidate
first-capital-financial,FCF-EVID-00112,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,89,synthetic risk-control register,candidate_resolves_locally,e7a34d0ce2883c009e1e9cff82265550d5bf2bb8ef3b0d6e1e11981ad09e0fde,candidate
first-capital-financial,FCF-EVID-00113,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,90,synthetic vendor obligation register,candidate_resolves_locally,13b42b40a68f46560bccdc056074e15a8577db5fca024cb1ff48f65d290f2ffa,candidate
first-capital-financial,FCF-EVID-00114,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,91,synthetic operational metric register,candidate_resolves_locally,f16cea27f56db6ea7d451ab1acd95a83db54876f28c3ea68fc2f0ad7f28c5680,candidate
first-capital-financial,FCF-EVID-00115,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,92,synthetic source template,candidate_resolves_locally,509918c9b37c3e2e2248a5d328d538527ed52fabe2f61db883437e148b786d9a,candidate
first-capital-financial,FCF-EVID-00116,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,93,synthetic interview excerpt,candidate_resolves_locally,a0ac39e80c6118475aee91eb4b8b5fbb77bf78b452a32a11938600c8a0b7daed,candidate
first-capital-financial,FCF-EVID-00117,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,94,synthetic finance baseline,candidate_resolves_locally,562018221876105e9c74b98fe8fe94cdb61841deb4c2aee708f3fa4ddc62e578,candidate
first-capital-financial,FCF-EVID-00118,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,95,synthetic risk-control register,candidate_resolves_locally,6408e9e0d2c968a4735d471eb52e5d8405efa49c8f65fda6b65341bb85f92bbc,candidate
first-capital-financial,FCF-EVID-00119,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,96,synthetic vendor obligation register,candidate_resolves_locally,26430b1fd647f1e60fa7222e1dfb3cc58792570c435dabdbf71457dd270dd456,candidate
first-capital-financial,FCF-EVID-00120,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,97,synthetic operational metric register,candidate_resolves_locally,f095a9b3850d50c285aedc1736e3f76951003b717461006016213209885aac01,candidate
first-capital-financial,FCF-EVID-00121,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,98,synthetic source template,candidate_resolves_locally,fceb177fca9ef6c4b24995429a5e86e3764385fc45b20ad3964c9b3ebe0b710e,candidate
first-capital-financial,FCF-EVID-00122,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,99,synthetic interview excerpt,candidate_resolves_locally,5feeccb8f3415145b24b5b8fdecd1f6c8bff57dbfd90003c22abf3a373eb179e,candidate
first-capital-financial,FCF-EVID-00123,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,100,synthetic finance baseline,candidate_resolves_locally,896ad5476d1dcdc47ced63579dc3fa2c18b448d45bde3f2ac1dc82ab2e99ad9c,candidate
first-capital-financial,FCF-EVID-00124,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,101,synthetic risk-control register,candidate_resolves_locally,45cc4dc8605155353630a834e70dba82584c2ef1bb2f3d2f73bc595582e5d181,candidate
first-capital-financial,FCF-EVID-00125,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,102,synthetic vendor obligation register,candidate_resolves_locally,cf443a12d6944e9826c2bcaa0b5fb64a2de20944c0d487ce62c9e5763ab97fdf,candidate
first-capital-financial,FCF-EVID-00126,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,103,synthetic operational metric register,candidate_resolves_locally,44cb6bc682de2f9ecad1194569886700be68c83672263c7d510746d53fcfb580,candidate
first-capital-financial,FCF-EVID-00127,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,104,synthetic source template,candidate_resolves_locally,933560bff40d5fd5d9f046293a618dd58097667aff2d37c1816da73ca938fe8b,candidate
first-capital-financial,FCF-EVID-00128,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,105,synthetic interview excerpt,candidate_resolves_locally,3f4174b29b0e7e0ff7727d96c73a04bedac5a4de9c4cc51c8a264dcc95245d5c,candidate
first-capital-financial,FCF-EVID-00129,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,106,synthetic finance baseline,candidate_resolves_locally,99afe5b7b6e675f1cbfddd54197ef941c83e0e3437da07fcc7141356d77f4cc5,candidate
first-capital-financial,FCF-EVID-00130,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,107,synthetic risk-control register,candidate_resolves_locally,686149e8e9b85b788a708599652b202bbacbf7cda277a7768354d5cb7b72f6f0,candidate
first-capital-financial,FCF-EVID-00131,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,108,synthetic vendor obligation register,candidate_resolves_locally,b7a5b18a3c85f398a8375988f65a5418bc8aa9ab4ab879c0bf20e9016e969a0c,candidate
first-capital-financial,FCF-EVID-00132,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,109,synthetic operational metric register,candidate_resolves_locally,1381b6e3da3242e4df33da5cb647b4ff6c963b1186eae1da6d44bb92762fa42b,candidate
first-capital-financial,FCF-EVID-00133,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,110,synthetic source template,candidate_resolves_locally,c26a597a6a4f82dd116ca41dc1ae9c83239d9b6f8fe6889bbf1974d69cc4acdd,candidate
first-capital-financial,FCF-EVID-00134,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,111,synthetic interview excerpt,candidate_resolves_locally,f630ab66a8ba900205b8101c27729480818bf1499f8f3141d6be1201846e7b1e,candidate
first-capital-financial,FCF-EVID-00135,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,112,synthetic finance baseline,candidate_resolves_locally,0ef91aec3ebf59b077dc5fbe522b0e4cf7aecf8023d9d87d90be0cb6243da857,candidate
first-capital-financial,FCF-EVID-00136,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,113,synthetic risk-control register,candidate_resolves_locally,f4bde927e657f2125c99b79e8747da76913873d747209d4c323d3958a943cbff,candidate
first-capital-financial,FCF-EVID-00137,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,114,synthetic vendor obligation register,candidate_resolves_locally,80f1286c733e56c3f9be188fcad3e151de22faa2150c93524d471971a34c4320,candidate
first-capital-financial,FCF-EVID-00138,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,115,synthetic operational metric register,candidate_resolves_locally,595fe4dc460688ee248567d68a0d3ee9129adf41cb5ac0c6e2880985325e2da3,candidate
first-capital-financial,FCF-EVID-00139,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,116,synthetic source template,candidate_resolves_locally,2b2655c3bcf17cbccc95f01017e27a9968ce3ce3886c2c27fc1f8cc8c1d1f08d,candidate
first-capital-financial,FCF-EVID-00140,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/01_business_functions.csv,117,synthetic interview excerpt,candidate_resolves_locally,48eb36c4b6cebe158c46f2c621cb47b2f32b1105a15e526b14a727066d81f026,candidate
