tenantKey,path,matchType,artifactFamily,layer,eligibility,recommendedAction,reason,sizeBytes,sha256
meridian-health,reports/candidate-version-build/latest/meridian-candidate-preview.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",24893,6836f70c526ce3101ff15ed09e6b5fbb774311a451055b15c385ec76cff2b505
meridian-health,reports/demo-readiness/meridian-data-state/agent-assist-context-readiness.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",35263,06ea8f7883a56c0782ce9d517f6a4f62f17fae7e5e11d068d4d78b02d24acff4
meridian-health,reports/demo-readiness/meridian-data-state/aws-databricks-semantic-audit.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",427504,5ace1a93ea44e81ada7e92262c689c0c2235f2c669bd763dd633c3e90bd10197
meridian-health,reports/demo-readiness/meridian-data-state/entity-profile-coverage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",3233,89625bd9147f3bc557824e11a344d87c8216ff4d04ac3fe12068bce2113fb48c
meridian-health,reports/demo-readiness/meridian-data-state/html-quality-accuracy-audit.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",20417,2e92dbf0c42dee529d0ceeebe552bb1a1c9dad237e920bab0d32526ce105f620
meridian-health,reports/demo-readiness/meridian-data-state/html-quality-accuracy-audit.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",18471,84749defdf66f735e70f756ad981c8a2ae1ad86a7ef32af5ee9aa08a498c45b0
meridian-health,reports/demo-readiness/meridian-data-state/layer-reconciliation.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",5570,d63d8c2a7a39296ff7f532d6df93ee17980373c7d04f012940171f77e0f533f9
meridian-health,reports/demo-readiness/meridian-data-state/meridian-data-state-reconciliation-proof.html,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",308579,f83fd8de2368e1566af32afd00e6329af61a534c124c53a07a3bebc3b8059d47
meridian-health,reports/demo-readiness/meridian-data-state/moves-phase-context-readiness.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",3834,ba386f94a46be6b91b862cfd832404d9f16e1db73e6b63381e6c43c21fdf6afd
meridian-health,reports/demo-readiness/meridian-data-state/reconciliation-trace-samples.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",8487,454246099fea9d9e5c5e5b919bd5a5878afaf03c8167bac9dce852bd624e9608
meridian-health,reports/demo-readiness/meridian-data-state/relationship-graph-coverage.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",4907,44bb1a902f658a53b7338372dc06d75504016cbfd129cd776c9dddf851a4aec4
meridian-health,reports/demo-readiness/meridian-data-state/source-adapter-completeness.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1890,ca20f05daea0e66941e75e0b24285215e351133791e08eceda5a47e113e7cac7
meridian-health,reports/demo-readiness/meridian-data-state/source-inventory.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",193404,76c202c5247a2c81c58161be69dd23b02c6b62350b23f25494f98238105cd2eb
meridian-health,reports/demo-readiness/meridian-data-state/summary.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2097,7cafeb8d84fd24eac8b9196409bc4978ab328cfcc39ad0010bdbe8c9427ae5fc
meridian-health,reports/demo-readiness/meridian-data-state/summary.md,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1576,80d6c6da41c2147d116cb232fb4517c2084505ba015f6dc0e0ac90c00d38d538
meridian-health,reports/demo-readiness/meridian-data-state/template-completeness.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",7015,7c23478744a7d89becbb23c7122997fc2f1869e8ec57fd950b9911ab768d2c42
meridian-health,reports/demo-readiness/meridian-data-state/volumetric-by-layer.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2590,50a015124ea198e6930d9e402c67f46ea4bee8e5f57c1f36dd530f483270f2f8
meridian-health,reports/enterprise-knowledge-layer/assembler-proof/home-meridian-finance-analytics.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",33129,7fa73f46e36cb544d1503882fb80a8c086015d6f64dc98ab44af23ba82f868e8
meridian-health,reports/enterprise-knowledge-layer/assembler-proof/moves-meridian-agent-assist-p2.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",32306,6397041a12d018f5940475d76e1d75379f0e62116b35b7428dcd3681305eaaa6
meridian-health,reports/enterprise-knowledge-layer/assembler-proof/source-meridian-analytics-vendor-context.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",33447,bb94648581e1d27c86e5cebef97a362c64809f5a625f2cc95d41ce6217888c0c
meridian-health,reports/enterprise-knowledge-layer/assembler-proof/tower-meridian-finance-analytics.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",33474,e38a41fd08bf2cab9f0c542290e849f11422195c1edc23492c109735ce23a94c
meridian-health,reports/enterprise-knowledge-layer/cache-proof/meridian-agent-assist-cache.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",84957,e70405d7f9d5ca4febbe779b5dd0b56e8012689d8e915ba676035ef9c5defd96
meridian-health,reports/enterprise-knowledge-layer/cache-proof/meridian-finance-cache.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",185125,ce950ac32d3ae3ea82a2935f12bc647451a9173c5a3d1b4657750b79a1c0edd8
meridian-health,reports/enterprise-knowledge-layer/design-proof/fixture-meridian-agent-assist.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",44076,759385e5d315c7c4af9d4ca3e1e034473f15ffa2b7abc7a36b5753ecb3df1c57
meridian-health,reports/enterprise-knowledge-layer/design-proof/fixture-meridian-finance-analytics.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",50878,6c2e2652e21af0df0273b978f71235fc0c75f16d428a1fc1c5fa975f16c0b57c
meridian-health,reports/enterprise-knowledge-layer/home-cutover-proof/meridian-agent-assist.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2292,c75a3b1adaa8bcc08a31b5d258099289d44a5e90cc874b46c8cd9278b46a22ce
meridian-health,reports/enterprise-knowledge-layer/home-cutover-proof/meridian-enterprise-overview.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2285,f77e036060ebc5b07644d7c98587cff6265c1bc2f372c4f58b10b2419f7c2533
meridian-health,reports/enterprise-knowledge-layer/home-cutover-proof/meridian-finance-analytics.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2292,acab9df39f81799e9ddce3ab82466becbfe4a735d69e68608d6007feac0efd37
meridian-health,reports/enterprise-knowledge-layer/home-pressure-proof/meridian-agent-assist-home-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1519,5e9e012f638f940d74bb2bcb47a86870007c28ed85101062cffbafaea3964e65
meridian-health,reports/enterprise-knowledge-layer/home-pressure-proof/meridian-finance-home-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1510,2a20ec93e99f7bb0bb75cca17252f55e25c624d97449f625ed8e150806719011
meridian-health,reports/enterprise-knowledge-layer/home-preview-proof/meridian-agent-assist-profile.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",126273,3400acc242e9c3751c57bea1d019ad05b7101f1d17deeca676a95fadce8f0367
meridian-health,reports/enterprise-knowledge-layer/home-preview-proof/meridian-enterprise-overview.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",327498,b581dc3ad5f35661c5484bed00bde68e572a5d372136c6bd0766dcb20fdd0188
meridian-health,reports/enterprise-knowledge-layer/home-preview-proof/meridian-finance-profile.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",216784,5406d2a73e65ec5f252a65e2481aacaca0d90d32e2454aeba5e9ed4f3088302d
meridian-health,reports/enterprise-knowledge-layer/intelligence-pack-proof/meridian-agent-assist-readiness.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",31582,08801c2f9af7e774b8f88e29a9379a2fcb0718d7b250baa81ef62907b4d0c280
meridian-health,reports/enterprise-knowledge-layer/intelligence-pack-proof/meridian-finance-analytics-strategy.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",30481,1249d51f30424c5ab57044bfa8f18fa066b62e6b02f3b721e1dd280df84deb93
meridian-health,reports/enterprise-knowledge-layer/intelligence-pressure-proof/meridian-agent-assist-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1136946,76a26e534d8050b6997693a5e13f37c70f2a993291cc6aca08f59993d2f3a293
meridian-health,reports/enterprise-knowledge-layer/intelligence-pressure-proof/meridian-finance-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1641511,8d5fa907f770f777d9ec36636b100bcaef368040e3250c0cc83924213715f96f
meridian-health,reports/enterprise-knowledge-layer/intelligence-runtime-proof/meridian-agent-assist-runtime.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",126281,fa9124a79cb5655515a894003c3e1696e8c1e8c6920f90b38234dc76d1088b80
meridian-health,reports/enterprise-knowledge-layer/intelligence-runtime-proof/meridian-finance-runtime.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",164283,752296ac130286bda37f131e1d88c41f5455e2f16a2511a01551e45c2eeab421
meridian-health,reports/enterprise-knowledge-layer/live-preview-proof/meridian-agent-assist-live.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",458366,7ffbf1b31aafa65a0418c7be4c8520f8a3f57d94211e517bbda46b979d0060e6
meridian-health,reports/enterprise-knowledge-layer/live-preview-proof/meridian-finance-live.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",637849,3938ff1e4894d209fa3dcd3eca5ecaf0fa75af81386b93eeac1fe227adc0db6c
meridian-health,reports/enterprise-knowledge-layer/moves-pack-proof/meridian-agent-assist-p2.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",201262,e672390d5a87b747b4667604f2eb3b07ac223dbe3d193f7b3b69b79d932a1787
meridian-health,reports/enterprise-knowledge-layer/moves-pack-proof/meridian-finance-analytics-p1.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",214808,4ae4c81959538b41f07631fa5502aa1cdbbb8aa3d4e8a8cfeae948ac4d62de60
meridian-health,reports/enterprise-knowledge-layer/moves-runtime-proof/meridian-agent-assist-p2-runtime.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",107036,176fc7b084d0245f2eb7d971d41ecded7ec4c027a7e34bda67dc4ed35ad9ce4a
meridian-health,reports/enterprise-knowledge-layer/moves-runtime-proof/meridian-finance-p1-runtime.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",152191,ea10215d456ba365467c944e6183143ed47c922708e0e93679991946670682ba
meridian-health,reports/enterprise-knowledge-layer/signed-in-preview-proof/meridian-agent-assist-cross-module.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",458278,9c3f98b06aa49bfdbf60de95894b9bbc79399f3aa44adf1336b0466a3cb1da3e
meridian-health,reports/enterprise-knowledge-layer/signed-in-preview-proof/meridian-finance-cross-module.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",637761,a596259b34403560b9024a924272dc5c2722e6d79d758fcefea83e02478980ae
meridian-health,reports/enterprise-knowledge-layer/tower-pressure-proof/meridian-agent-assist-tower-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1361,284cd9d8ec4e260efc4c35285f37c5dd98d7c825701164a20a80abeb24ba5c4c
meridian-health,reports/enterprise-knowledge-layer/tower-pressure-proof/meridian-finance-tower-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1360,93fb37bca0d3775ef2dd8a37ea45b1fa279540db7ecc47e02a13afb4b2e7f0e1
meridian-health,reports/enterprise-knowledge-layer/tower-pressure-proof/meridian-lakehouse-tower-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1498,641c548bf8a8a8bb88fa3ad8f78be544d67c8b0979d3736bd22743a962cf9ead
meridian-health,reports/enterprise-knowledge-layer/tower-pressure-proof/meridian-managed-services-tower-pressure.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",1356,e21894b4e5fb395569347bc3aa406eabd65268cb0bd3d9dafbed11afe7c39ef3
meridian-health,reports/home-knowledge-design-contract/claude-repair/meridian-content-repair-prompt.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",98953,553af8ea9acdb60de33378e548ef38d4f9ec4d93aa6bafaa231c89f66249f649
meridian-health,reports/home-knowledge-design-contract/claude-repair/meridian-content-repair-raw-response.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",50689,55af4a3de40034113f9a35031a87026d2852b942e45322a3743229522f1dbb92
meridian-health,reports/home-knowledge-design-contract/claude-repair/meridian-content-repair-response-fenced.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",47917,da86787c49fe0020b1b729737a59290c7b89a8f9409bf451cb71ecaf50956eeb
meridian-health,reports/home-knowledge-design-contract/claude-repair/meridian-content-repair-response.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",47905,0dd923b8b222ec05e4c41f7e3d82b4ff003977f1838585a23e20fb4354e7612e
meridian-health,reports/home-knowledge-pack-v2/meridian-health/claude-strategy-prompt.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",168501,935430ee58468af560f3c9b5917d1d95328bd2b5a36c73dc00c2be2b2a2c7e61
meridian-health,reports/home-knowledge-pack-v2/meridian-health/home-knowledge-pack-v2.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",6837523,98ec863d7c74b93533c3e4122558f88c5cd2a7b6f16a55a5e9c8f54dbb42e936
meridian-health,reports/home-knowledge-pack-v2/meridian-health/use-cases.csv,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",2472,f09bbfd8de63147e56d077daeacd100b1244bd82d760e4131082f476d55bdc6c
meridian-health,reports/home-knowledge-story-quality/claude-prompts/meridian-home-story-prompt.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",139272,d8bcf0330266b9de22a568008123eb192b73abf1b1c0c7a9be299725c658b145
meridian-health,reports/home-knowledge-story-quality/claude-responses/meridian-dimension-narratives-response.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",50951,a9884e4c6107f997240ab42331934003023f271c1a6b05fa4bb110563d122b74
meridian-health,reports/home-knowledge-story-quality/claude-responses/meridian-home-insight-response.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",17635,a58a4dae3b59149042e2e257a1b040b02333cb72bded75747809340e4dfd37f8
meridian-health,reports/home-knowledge-story-quality/claude-responses/meridian-home-story-response.txt,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",77329,36ad042c9adc7fbb9a66c429f042a9dcc5f387a7d8e66ae51b4b20fa9edb715e
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/candidate-home-knowledge-v4.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",205138,b0227b2e2dea4ab003cf0a3ffb2b7088be0593c414391e5dd1ef42f2bfcfa663
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/01-story-architect.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",112459,f71c94f04590f91393b3799b996247482b475ceb7b832527b60800546f18f1ef
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/02-executive-brief.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",56405,62a10604ebe7ab0d768dc4145e1a7a53d99772a8c41159985e68d6b2d994a050
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/03-industry-change.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",32951,6d5b3860c3491470fe1946b93a7732c8bb0f6d4bc4772a6f35ddcb719214d76d
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/04-use-cases-batch-1.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",47788,9962c1a3b6e2e0a1e6fcc4ed484e58f36df7475c04bfdb727de6315727d3f31f
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/04-use-cases-batch-2.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",44849,62d08dde2c654e9995765d0836dde6ee7b05d0257046c6dd9bc3316b58565491
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/05A-dimensions-enterprise_people.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",65093,832e5c425c102a64de21708d13c0edf6e3b21a5867f379fd03ca73331c9bf8c1
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/05B-dimensions-technology_ecosystem.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",72422,10b5d0b81452ba87e524011e2f8aa5de6dee4864ac36583254e8456380471d53
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/05C-dimensions-change_value.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",70052,ff9af2862fe9fe78ce95a1a7df9b7a910e991d10b91068ce8be6c2bf1263897b
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/05D-dimensions-risk_trust_operations.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",96200,c3eff914cac57ee6796db87a4e91aefc6e3ba0ab6121a00ce56973c68c61054d
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/06-relationships.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",75659,89d09850ac7f8478c66616adabcaed272c46a5f12f5212e3480fef4af9d67289
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/07-evidence.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",27178,631e9792ff4df6030292f4824f6356a6c5db479b7b9cb13deb37e4a33c8a2a40
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/prompts/08-coherence-review.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",192536,e2f2b35d15a0dbab5cad07d5d1dc1db3e248a8ca27b88b90ba2d07230b754c73
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/01-story-architect.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",17332,f5aeb56b37e024cdd07f5cba6786ec68303715a3cebec402e1236b6356a09b6f
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/02-executive-brief.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",20738,d017295e09cf9886727941f73a629835c8f36bd7863138eed4247e9f51ed982f
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/03-industry-change.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",20232,99faf8fa6d6406a5fa3c1d89b2da67cfb1947ef0bcf3f30c9021c2d176d77cdf
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/04-use-cases-batch-1.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",17028,7e3fca257e03b7bf509fab39ba2176791f601983f362bcfe9dbcbe287e03baab
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/04-use-cases-batch-2.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",16481,518e4b04fe242e3ab580aafc9d9c4792db38c996a77059c6a4e8e5e5c30e69c8
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/05A-dimensions-enterprise_people.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",584,1898bc621f6ed12b2b279f4833841ab6a3d3b3ed2bfdead6c66d62f9e7d261c8
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/05B-dimensions-technology_ecosystem.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",592,dad9adb343037476c94295447c1c54bff119fa65308b07dc829c405211a76afb
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/05C-dimensions-change_value.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",576,6cad1d1fca650a71bca1b99462d894a46be76cf944e50889ca93e26c0639289d
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/05D-dimensions-risk_trust_operations.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",582,0932b6490c1c8c42fbb6d3fcd2d49ddd8a9f54d4f124c3b12388c4048c111c0e
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/06-relationships.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",550,a18d0495217240a917176b753b499b1afe847f841fef769d6096498069d2edd0
meridian-health,reports/home-knowledge-v4-review/2026-07-23T14-41-44-318Z/tenants/meridian-health/responses/07-evidence.json,path,report-artifact,report,audit-evidence-not-truth,retain-as-audit-evidence-or-retire-by-manifest,"Reports are evidence about prior runs, not active tenant context.",20461,7761d21852f07f3b4c06790d775a1e7b8489b59fe9ca6505fa9593ff09d6117e
