tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,supplier_id,invoice_id,invoice_line_id,po_number,invoice_date,service_period_start,service_period_end,sku_or_service_code,quantity,unit_of_measure,contracted_unit_price_usd,billed_unit_price_usd,net_amount_usd,tax_amount_usd,gross_amount_usd,company_code,gl_account,cost_center,payment_status,ap_workflow_state,exception_type,exception_amount_usd,review_state,row_hash
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-06-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-06,INV-CTR-090-2027-06-3,PO-CTR-090-3,2027-06-28,2027-06-01,2027-06-28,SF-INT-API,480,million_events,2100,2100,1008000,40320,1048320,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,f7c2ec1f49d1459e524c03d8bac5bc8071c423977e12b8cae4792c957608dbdd
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-090-2027-06-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-090,SUP-SALESFORCE-US-001,INV-CTR-090-2027-06,INV-CTR-090-2027-06-4,PO-CTR-090-4,2027-06-28,2027-06-01,2027-06-28,SF-SUPPORT,1,annual_month,304166.67,304166.67,304166.67,12166.67,316333.34,SHG-US01,610450,CX-PLATFORM,approved_pending_payment,three_way_match_complete,,0,accepted,1f555829e1d575ea4972e3502093f16faa94cab8f6ed1b8dd5a4e7c68c2f2f52
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-07-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-07,INV-CTR-061-2026-07-1,PO-CTR-061-1,2026-07-28,2026-07-01,2026-07-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,1ae5103dfe1aff1577f86553cc0f4910b7c2342bdd37b0934d211921dd630d6d
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-07-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-07,INV-CTR-061-2026-07-2,PO-CTR-061-2,2026-07-28,2026-07-01,2026-07-28,M365-E5,33920,seat_month,52.2,52.2,1770624,70824.96,1841448.96,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,7b8a4e1c284a3c0919bf615cccda4c100ae73e5f2e6802448a1bc5c20109f273
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-07-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-07,INV-CTR-061-2026-07-3,PO-CTR-061-3,2026-07-28,2026-07-01,2026-07-28,GITHUB-COPILOT,4120,seat_month,19,19,78280,3131.2,81411.2,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,f59bad090ed2347da6536d8c3ddc2ea9520315eafaffcff8960fb93059be11b4
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-07-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-07,INV-CTR-061-2026-07-4,PO-CTR-061-4,2026-07-28,2026-07-01,2026-07-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,fa44a7288fbc0f1630377134d9e834ccefc5c4cb4e2ef6a16c81267545eb017d
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-08-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-08,INV-CTR-061-2026-08-1,PO-CTR-061-1,2026-08-28,2026-08-01,2026-08-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,de8589e1d86b79095fa1932d67bf75204ea4f14e4ddf60a9fd97879a7d86ad6b
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-08-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-08,INV-CTR-061-2026-08-2,PO-CTR-061-2,2026-08-28,2026-08-01,2026-08-28,M365-E5,34000,seat_month,52.2,52.2,1774800,70992,1845792,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,11de3a27606f71f34b514428454ca572d2a5c6a7855cb6381931a618cff8ad1a
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-08-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-08,INV-CTR-061-2026-08-3,PO-CTR-061-3,2026-08-28,2026-08-01,2026-08-28,GITHUB-COPILOT,4200,seat_month,19,19,79800,3192,82992,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,bc75f4f1c5a05621de787d6da7f70f683c28a3cbf98621941b7b3796288331a9
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-08-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-08,INV-CTR-061-2026-08-4,PO-CTR-061-4,2026-08-28,2026-08-01,2026-08-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,f9342f9327cdd223b757e1da88dbcbcc5836ba0e5419373e007117556ee45a28
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-09-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-09,INV-CTR-061-2026-09-1,PO-CTR-061-1,2026-09-28,2026-09-01,2026-09-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,a83c5f6b77982057023eaa2e8bc65a3981284a560e13bc4139f633afc940e56d
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-09-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-09,INV-CTR-061-2026-09-2,PO-CTR-061-2,2026-09-28,2026-09-01,2026-09-28,M365-E5,34080,seat_month,52.2,52.2,1778976,71159.04,1850135.04,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,c2365781a0bdf0aac3ecd7afcad12129ded0a0c05bbaf5e685d187e1e1b6af57
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-09-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-09,INV-CTR-061-2026-09-3,PO-CTR-061-3,2026-09-28,2026-09-01,2026-09-28,GITHUB-COPILOT,4280,seat_month,19,19,81320,3252.8,84572.8,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,174fa1fa1333d99bcb7313b61bef70c4ad2d581d582cb1eea159e9f192b1e8ba
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-09-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-09,INV-CTR-061-2026-09-4,PO-CTR-061-4,2026-09-28,2026-09-01,2026-09-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,8bb77e78ffafd9a4b354311e55e7851ea187fd914c36f72ed0c3ac8933fe58a5
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-10-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-10,INV-CTR-061-2026-10-1,PO-CTR-061-1,2026-10-28,2026-10-01,2026-10-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,b9f1f16b743e1bf6fb4c6f1ce47c267530ada7b005c87b9c9420d9e6b371fcee
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-10-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-10,INV-CTR-061-2026-10-2,PO-CTR-061-2,2026-10-28,2026-10-01,2026-10-28,M365-E5,34160,seat_month,52.2,52.2,1783152,71326.08,1854478.08,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,8f1f6b6cb9dcb1a1cacf729fdc7799aaa351233fedf15f201426dcf5c3d7b9e4
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-10-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-10,INV-CTR-061-2026-10-3,PO-CTR-061-3,2026-10-28,2026-10-01,2026-10-28,GITHUB-COPILOT,4360,seat_month,19,19,82840,3313.6,86153.6,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,226e170ee65fb1f694471026a0ae534337054305b483f71d4ec6f165740eed66
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-10-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-10,INV-CTR-061-2026-10-4,PO-CTR-061-4,2026-10-28,2026-10-01,2026-10-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,18e33da5529d1c740778f84013e2af0cb103d89f332b2c3055b01a0ae692fabf
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-11-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-11,INV-CTR-061-2026-11-1,PO-CTR-061-1,2026-11-28,2026-11-01,2026-11-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,4d404cd5ec90ab370e802d116d0d4a12ce334e5c1e85180908e3f50a9334b122
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-11-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-11,INV-CTR-061-2026-11-2,PO-CTR-061-2,2026-11-28,2026-11-01,2026-11-28,M365-E5,33920,seat_month,52.2,52.2,1770624,70824.96,1841448.96,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,cbd672dcf382099fe48599659ad2bc05c3531d051ac363e2a3e861ee46ad1a97
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-11-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-11,INV-CTR-061-2026-11-3,PO-CTR-061-3,2026-11-28,2026-11-01,2026-11-28,GITHUB-COPILOT,4120,seat_month,19,19,78280,3131.2,81411.2,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,fba2579ac09b65d34555d47055f93b1f389324c43a2f62bd3add66e01c53619e
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-11-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-11,INV-CTR-061-2026-11-4,PO-CTR-061-4,2026-11-28,2026-11-01,2026-11-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,5e918c3e17f9eebf1bbf78ec0ca8925f465364a8520fb0d49e09650eb1a3d7d6
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-12-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-12,INV-CTR-061-2026-12-1,PO-CTR-061-1,2026-12-28,2026-12-01,2026-12-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,c0071959493721c7f27a77592a8fd403c223bbc8bf63c35180bce3d7b13ff4c7
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-12-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-12,INV-CTR-061-2026-12-2,PO-CTR-061-2,2026-12-28,2026-12-01,2026-12-28,M365-E5,34000,seat_month,52.2,52.2,1774800,70992,1845792,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,91a1afc54b8de98020636d5852ed9650518b4aa55bd9e993424b26c224d266ca
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-12-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-12,INV-CTR-061-2026-12-3,PO-CTR-061-3,2026-12-28,2026-12-01,2026-12-28,GITHUB-COPILOT,4200,seat_month,19,19,79800,3192,82992,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,0d65f5235739c7a8d371fdcdd948078f3b952d25e33e26fd7eb58e26990d385a
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2026-12-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2026-12,INV-CTR-061-2026-12-4,PO-CTR-061-4,2026-12-28,2026-12-01,2026-12-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,0821b2e64daa22dd85d1daac957a0bc2b4147a0706d9dc94f1806c128ac27d4e
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-01-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-01,INV-CTR-061-2027-01-1,PO-CTR-061-1,2027-01-28,2027-01-01,2027-01-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,58f4214dcf9c111535a45f2a40e93ada019d40b3d00c3f86544a150eefff9f8c
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-01-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-01,INV-CTR-061-2027-01-2,PO-CTR-061-2,2027-01-28,2027-01-01,2027-01-28,M365-E5,34080,seat_month,52.2,52.2,1778976,71159.04,1850135.04,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,b910846cc80c9bea24741cf332cd0f60924176ad5d2aaefd6141636c95380bd0
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-01-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-01,INV-CTR-061-2027-01-3,PO-CTR-061-3,2027-01-28,2027-01-01,2027-01-28,GITHUB-COPILOT,4280,seat_month,19,19,81320,3252.8,84572.8,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,b1aecc35820ff6be0484560fe52a2053f38b23b14890f7ce99363bbe7b8e287b
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-01-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-01,INV-CTR-061-2027-01-4,PO-CTR-061-4,2027-01-28,2027-01-01,2027-01-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,0ab5b8015e8cc752efb11b6957ffe543829375480edb99513efc2258d481a1b7
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-02-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-02,INV-CTR-061-2027-02-1,PO-CTR-061-1,2027-02-28,2027-02-01,2027-02-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,7ea4ee5b0338319f77824ca1b28f737b7db842a5fda724061cd2a2906ce9a825
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-02-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-02,INV-CTR-061-2027-02-2,PO-CTR-061-2,2027-02-28,2027-02-01,2027-02-28,M365-E5,34160,seat_month,52.2,52.2,1783152,71326.08,1854478.08,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,1aa159ea3393948195abd18ef3ecb12604194e9253ead1b14bf85cfed74b02e9
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-02-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-02,INV-CTR-061-2027-02-3,PO-CTR-061-3,2027-02-28,2027-02-01,2027-02-28,GITHUB-COPILOT,4360,seat_month,19,19,82840,3313.6,86153.6,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,843a094a88a8a07ea65ce11e387e01cc74f22500a98bb54c352896be5bec46bb
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-02-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-02,INV-CTR-061-2027-02-4,PO-CTR-061-4,2027-02-28,2027-02-01,2027-02-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,a396c51d2122415ceafcaf261929ea2e8ce0379c047ec6a08afb61a1998d9eae
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-03-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-03,INV-CTR-061-2027-03-1,PO-CTR-061-1,2027-03-28,2027-03-01,2027-03-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,e5222491fdb3d3d0e22fa2bc815191b1f08605d02f882cfd5d03994c6904abe8
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-03-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-03,INV-CTR-061-2027-03-2,PO-CTR-061-2,2027-03-28,2027-03-01,2027-03-28,M365-E5,33920,seat_month,52.2,56.9,1930048,77201.92,2007249.92,SHG-US01,610310,CLOUD-CORE,paid,manual_exception_approved,rate_variance,159424,requires_recovery_review,9b380e695fd6d6586c5c05e340e08023f1820ef31ad848cf53a70ec272012287
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-03-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-03,INV-CTR-061-2027-03-3,PO-CTR-061-3,2027-03-28,2027-03-01,2027-03-28,GITHUB-COPILOT,4120,seat_month,19,19,78280,3131.2,81411.2,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,a63198e27e41f9565d66e6a88be4e6d781efa4b2062570eff6e97ed5f8d1b5f2
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-03-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-03,INV-CTR-061-2027-03-4,PO-CTR-061-4,2027-03-28,2027-03-01,2027-03-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,dbcc4ea2c6bb494c75f9aef184ff2e28c5231897025e9be3748cb99da42b6752
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-04-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-04,INV-CTR-061-2027-04-1,PO-CTR-061-1,2027-04-28,2027-04-01,2027-04-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,75e83a0b6a6bada323679bbda15518512d7a2a5d5c0537e1ac6b370f79ad7de4
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-04-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-04,INV-CTR-061-2027-04-2,PO-CTR-061-2,2027-04-28,2027-04-01,2027-04-28,M365-E5,34000,seat_month,52.2,56.9,1934600,77384,2011984,SHG-US01,610310,CLOUD-CORE,paid,manual_exception_approved,rate_variance,159800,requires_recovery_review,8ed36145c50bb0252ddb4309acfd94e656a9b5698b2bbf188e6dfd9f7cb49dff
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-04-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-04,INV-CTR-061-2027-04-3,PO-CTR-061-3,2027-04-28,2027-04-01,2027-04-28,GITHUB-COPILOT,4200,seat_month,19,19,79800,3192,82992,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,62199af4a9393aca166f86df37f6dbcd28b0350022a21dfc1babee2748367228
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-04-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-04,INV-CTR-061-2027-04-4,PO-CTR-061-4,2027-04-28,2027-04-01,2027-04-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,paid,three_way_match_complete,,0,accepted,1695d31deda2f3d317aa04b573461dd6310f452219bcb3656a5e10e36f4367c4
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-05-1,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-05,INV-CTR-061-2027-05-1,PO-CTR-061-1,2027-05-28,2027-05-01,2027-05-28,AZ-COMMIT,1,annual_commitment_month,1516666.67,1516666.67,1516666.67,60666.67,1577333.34,SHG-US01,610310,CLOUD-CORE,approved_pending_payment,three_way_match_complete,,0,accepted,3350654f360cf1985657f441175bb747c3d640abf879da41471c5651da55e4f2
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-05-2,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-05,INV-CTR-061-2027-05-2,PO-CTR-061-2,2027-05-28,2027-05-01,2027-05-28,M365-E5,34080,seat_month,52.2,56.9,1939152,77566.08,2016718.08,SHG-US01,610310,CLOUD-CORE,approved_pending_payment,manual_exception_approved,rate_variance,160176,requires_recovery_review,44a8cc378e41718820b47792bb24be1e93c8ff81399274d918748af3f3621ba5
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-05-3,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-05,INV-CTR-061-2027-05-3,PO-CTR-061-3,2027-05-28,2027-05-01,2027-05-28,GITHUB-COPILOT,4280,seat_month,19,19,81320,3252.8,84572.8,SHG-US01,610310,CLOUD-CORE,approved_pending_payment,three_way_match_complete,,0,accepted,12a70227b8a2316036c6cf56d29d43d5e269e78b40ce76d37487bd8a548d8760
skyharbor_global,SAP S/4HANA,"PO line, invoice line and AP payment export",AP-CTR-061-2027-05-4,extract-ap-reconciled-v2-001,2027-06-30T21:00:00Z,2027-06-30,CTR-061,SUP-MICROSOFT-US-001,INV-CTR-061-2027-05,INV-CTR-061-2027-05-4,PO-CTR-061-4,2027-05-28,2027-05-01,2027-05-28,POWERBI-PREM,120,capacity_month,6400,6400,768000,30720,798720,SHG-US01,610310,CLOUD-CORE,approved_pending_payment,three_way_match_complete,,0,accepted,172032a5dd8c8a308f9411b3062a8066bda03ae2e81b864ff43173ba2845189b
