item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
FIRSTCAPITAL-RAID-0090,FIRSTCAPITAL-INIT-0090,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,91,tenant_file
FIRSTCAPITAL-RAID-0091,FIRSTCAPITAL-INIT-0001,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,92,tenant_file
FIRSTCAPITAL-RAID-0092,FIRSTCAPITAL-INIT-0002,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,93,tenant_file
FIRSTCAPITAL-RAID-0093,FIRSTCAPITAL-INIT-0003,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,94,tenant_file
FIRSTCAPITAL-RAID-0094,FIRSTCAPITAL-INIT-0004,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,95,tenant_file
FIRSTCAPITAL-RAID-0095,FIRSTCAPITAL-INIT-0005,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,96,tenant_file
FIRSTCAPITAL-RAID-0096,FIRSTCAPITAL-INIT-0006,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,97,tenant_file
FIRSTCAPITAL-RAID-0097,FIRSTCAPITAL-INIT-0007,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,98,tenant_file
FIRSTCAPITAL-RAID-0098,FIRSTCAPITAL-INIT-0008,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,99,tenant_file
FIRSTCAPITAL-RAID-0099,FIRSTCAPITAL-INIT-0009,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,100,tenant_file
FIRSTCAPITAL-RAID-0100,FIRSTCAPITAL-INIT-0010,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,101,tenant_file
FIRSTCAPITAL-RAID-0101,FIRSTCAPITAL-INIT-0011,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,102,tenant_file
FIRSTCAPITAL-RAID-0102,FIRSTCAPITAL-INIT-0012,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,103,tenant_file
FIRSTCAPITAL-RAID-0103,FIRSTCAPITAL-INIT-0013,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,104,tenant_file
FIRSTCAPITAL-RAID-0104,FIRSTCAPITAL-INIT-0014,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,105,tenant_file
FIRSTCAPITAL-RAID-0105,FIRSTCAPITAL-INIT-0015,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,106,tenant_file
FIRSTCAPITAL-RAID-0106,FIRSTCAPITAL-INIT-0016,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,107,tenant_file
FIRSTCAPITAL-RAID-0107,FIRSTCAPITAL-INIT-0017,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,108,tenant_file
FIRSTCAPITAL-RAID-0108,FIRSTCAPITAL-INIT-0018,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,109,tenant_file
FIRSTCAPITAL-RAID-0109,FIRSTCAPITAL-INIT-0019,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,110,tenant_file
FIRSTCAPITAL-RAID-0110,FIRSTCAPITAL-INIT-0020,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,111,tenant_file
FIRSTCAPITAL-RAID-0111,FIRSTCAPITAL-INIT-0021,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,112,tenant_file
FIRSTCAPITAL-RAID-0112,FIRSTCAPITAL-INIT-0022,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,113,tenant_file
FIRSTCAPITAL-RAID-0113,FIRSTCAPITAL-INIT-0023,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,114,tenant_file
FIRSTCAPITAL-RAID-0114,FIRSTCAPITAL-INIT-0024,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,115,tenant_file
FIRSTCAPITAL-RAID-0115,FIRSTCAPITAL-INIT-0025,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,116,tenant_file
FIRSTCAPITAL-RAID-0116,FIRSTCAPITAL-INIT-0026,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,117,tenant_file
FIRSTCAPITAL-RAID-0117,FIRSTCAPITAL-INIT-0027,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,118,tenant_file
FIRSTCAPITAL-RAID-0118,FIRSTCAPITAL-INIT-0028,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,119,tenant_file
FIRSTCAPITAL-RAID-0119,FIRSTCAPITAL-INIT-0029,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,120,tenant_file
FIRSTCAPITAL-RAID-0120,FIRSTCAPITAL-INIT-0030,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,121,tenant_file
FIRSTCAPITAL-RAID-0121,FIRSTCAPITAL-INIT-0031,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,122,tenant_file
FIRSTCAPITAL-RAID-0122,FIRSTCAPITAL-INIT-0032,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,123,tenant_file
FIRSTCAPITAL-RAID-0123,FIRSTCAPITAL-INIT-0033,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,124,tenant_file
FIRSTCAPITAL-RAID-0124,FIRSTCAPITAL-INIT-0034,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,125,tenant_file
FIRSTCAPITAL-RAID-0125,FIRSTCAPITAL-INIT-0035,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,126,tenant_file
FIRSTCAPITAL-RAID-0126,FIRSTCAPITAL-INIT-0036,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,127,tenant_file
FIRSTCAPITAL-RAID-0127,FIRSTCAPITAL-INIT-0037,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,128,tenant_file
FIRSTCAPITAL-RAID-0128,FIRSTCAPITAL-INIT-0038,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,129,tenant_file
FIRSTCAPITAL-RAID-0129,FIRSTCAPITAL-INIT-0039,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,130,tenant_file
FIRSTCAPITAL-RAID-0130,FIRSTCAPITAL-INIT-0040,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,131,tenant_file
FIRSTCAPITAL-RAID-0131,FIRSTCAPITAL-INIT-0041,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,132,tenant_file
FIRSTCAPITAL-RAID-0132,FIRSTCAPITAL-INIT-0042,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,133,tenant_file
FIRSTCAPITAL-RAID-0133,FIRSTCAPITAL-INIT-0043,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,134,tenant_file
FIRSTCAPITAL-RAID-0134,FIRSTCAPITAL-INIT-0044,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,135,tenant_file
FIRSTCAPITAL-RAID-0135,FIRSTCAPITAL-INIT-0045,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,136,tenant_file
FIRSTCAPITAL-RAID-0136,FIRSTCAPITAL-INIT-0046,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,137,tenant_file
FIRSTCAPITAL-RAID-0137,FIRSTCAPITAL-INIT-0047,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,138,tenant_file
FIRSTCAPITAL-RAID-0138,FIRSTCAPITAL-INIT-0048,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,139,tenant_file
FIRSTCAPITAL-RAID-0139,FIRSTCAPITAL-INIT-0049,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,140,tenant_file
FIRSTCAPITAL-RAID-0140,FIRSTCAPITAL-INIT-0050,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,141,tenant_file
FIRSTCAPITAL-RAID-0141,FIRSTCAPITAL-INIT-0051,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,142,tenant_file
FIRSTCAPITAL-RAID-0142,FIRSTCAPITAL-INIT-0052,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,143,tenant_file
FIRSTCAPITAL-RAID-0143,FIRSTCAPITAL-INIT-0053,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,144,tenant_file
FIRSTCAPITAL-RAID-0144,FIRSTCAPITAL-INIT-0054,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,145,tenant_file
FIRSTCAPITAL-RAID-0145,FIRSTCAPITAL-INIT-0055,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,146,tenant_file
FIRSTCAPITAL-RAID-0146,FIRSTCAPITAL-INIT-0056,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,147,tenant_file
FIRSTCAPITAL-RAID-0147,FIRSTCAPITAL-INIT-0057,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,148,tenant_file
FIRSTCAPITAL-RAID-0148,FIRSTCAPITAL-INIT-0058,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,149,tenant_file
FIRSTCAPITAL-RAID-0149,FIRSTCAPITAL-INIT-0059,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,150,tenant_file
FIRSTCAPITAL-RAID-0150,FIRSTCAPITAL-INIT-0060,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,151,tenant_file
FIRSTCAPITAL-RAID-0151,FIRSTCAPITAL-INIT-0061,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,152,tenant_file
FIRSTCAPITAL-RAID-0152,FIRSTCAPITAL-INIT-0062,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,153,tenant_file
FIRSTCAPITAL-RAID-0153,FIRSTCAPITAL-INIT-0063,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,154,tenant_file
FIRSTCAPITAL-RAID-0154,FIRSTCAPITAL-INIT-0064,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,155,tenant_file
FIRSTCAPITAL-RAID-0155,FIRSTCAPITAL-INIT-0065,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,156,tenant_file
FIRSTCAPITAL-RAID-0156,FIRSTCAPITAL-INIT-0066,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,157,tenant_file
FIRSTCAPITAL-RAID-0157,FIRSTCAPITAL-INIT-0067,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,158,tenant_file
FIRSTCAPITAL-RAID-0158,FIRSTCAPITAL-INIT-0068,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,159,tenant_file
FIRSTCAPITAL-RAID-0159,FIRSTCAPITAL-INIT-0069,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,160,tenant_file
FIRSTCAPITAL-RAID-0160,FIRSTCAPITAL-INIT-0070,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,161,tenant_file
FIRSTCAPITAL-RAID-0161,FIRSTCAPITAL-INIT-0071,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,162,tenant_file
FIRSTCAPITAL-RAID-0162,FIRSTCAPITAL-INIT-0072,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,163,tenant_file
FIRSTCAPITAL-RAID-0163,FIRSTCAPITAL-INIT-0073,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,164,tenant_file
FIRSTCAPITAL-RAID-0164,FIRSTCAPITAL-INIT-0074,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,165,tenant_file
FIRSTCAPITAL-RAID-0165,FIRSTCAPITAL-INIT-0075,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,166,tenant_file
FIRSTCAPITAL-RAID-0166,FIRSTCAPITAL-INIT-0076,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,167,tenant_file
FIRSTCAPITAL-RAID-0167,FIRSTCAPITAL-INIT-0077,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,168,tenant_file
FIRSTCAPITAL-RAID-0168,FIRSTCAPITAL-INIT-0078,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,169,tenant_file
FIRSTCAPITAL-RAID-0169,FIRSTCAPITAL-INIT-0079,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,170,tenant_file
FIRSTCAPITAL-RAID-0170,FIRSTCAPITAL-INIT-0080,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,171,tenant_file
FIRSTCAPITAL-RAID-0171,FIRSTCAPITAL-INIT-0081,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,172,tenant_file
FIRSTCAPITAL-RAID-0172,FIRSTCAPITAL-INIT-0082,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,173,tenant_file
FIRSTCAPITAL-RAID-0173,FIRSTCAPITAL-INIT-0083,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,174,tenant_file
FIRSTCAPITAL-RAID-0174,FIRSTCAPITAL-INIT-0084,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,175,tenant_file
FIRSTCAPITAL-RAID-0175,FIRSTCAPITAL-INIT-0085,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,176,tenant_file
FIRSTCAPITAL-RAID-0176,FIRSTCAPITAL-INIT-0086,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,177,tenant_file
FIRSTCAPITAL-RAID-0177,FIRSTCAPITAL-INIT-0087,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,178,tenant_file
FIRSTCAPITAL-RAID-0178,FIRSTCAPITAL-INIT-0088,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,179,tenant_file
