record_type,record_id,label,source_dimension,evidence_ids,projection_status,safe_to_display,claim_basis
metric,meridian-health-08_spend_value-08_spend_value-row-254,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-254-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-255,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-255-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-256,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-256-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-257,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-257-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-258,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-258-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-259,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-259-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-260,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-260-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-261,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-261-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-262,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-262-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-263,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-263-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-264,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-264-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-265,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-265-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-266,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-266-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-267,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-267-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-268,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-268-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-269,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-269-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-270,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-270-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-271,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-271-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-272,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-272-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-273,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-273-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-274,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-274-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-275,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-275-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-276,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-276-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-277,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-277-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-278,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-278-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-279,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-279-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-280,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-280-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-281,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-281-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-282,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-282-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-283,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-283-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-284,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-284-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-285,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-285-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-286,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-286-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-287,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-287-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-288,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-288-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-289,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-289-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-290,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-290-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-291,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-291-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-292,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-292-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-293,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-293-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-294,CFO / Finance & Value: AI Benefits Realization Ledger,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-294-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-295,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-295-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-296,CISO / Security: AI Governance / Model Risk Controls,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-296-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-297,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-297-evidence,v3_context_pack_ready,true,
metric,meridian-health-08_spend_value-08_spend_value-row-298,CIO / Enterprise Technology: FY26 AI spend governance,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-298-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-1,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-1-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-2,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-2-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-3,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-3-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-4,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-4-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-5,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-5-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-6,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-6-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-7,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-7-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-8,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-8-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-9,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-9-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-10,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-10-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-11,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-11-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-12,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-12-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-13,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-13-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-14,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-14-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-15,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-15-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-16,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-16-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-17,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-17-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-18,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-18-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-19,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-19-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-20,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-20-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-21,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-21-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-22,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-22-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-23,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-23-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-24,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-24-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-25,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-25-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-26,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-26-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-27,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-27-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-28,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-28-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-29,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-29-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-30,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-30-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-31,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-31-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-32,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-32-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-33,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-33-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-34,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-34-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-35,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-35-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-36,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-36-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-37,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-37-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-38,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-38-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-39,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-39-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-40,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-40-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-41,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-41-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-42,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-42-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-43,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-43-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-44,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-44-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-45,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-45-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-46,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-46-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-47,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-47-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-48,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-48-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-49,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-49-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-50,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-50-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-51,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-51-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-52,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-52-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-53,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-53-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-54,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-54-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-55,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-55-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-56,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-56-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-57,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-57-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-58,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-58-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-59,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-59-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-60,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-60-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-61,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-61-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-62,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-62-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-63,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-63-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-64,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-64-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-65,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-65-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-66,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-66-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-67,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-67-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-68,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-68-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-69,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-69-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-70,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-70-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-71,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-71-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-72,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-72-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-73,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-73-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-74,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-74-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-75,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-75-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-76,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-76-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-77,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-77-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-78,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-78-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-79,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-79-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-80,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-80-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-81,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-81-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-82,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-82-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-83,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-83-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-84,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-84-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-85,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-85-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-86,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-86-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-87,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-87-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-88,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-88-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-89,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-89-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-90,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-90-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-91,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-91-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-92,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-92-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-93,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-93-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-94,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-94-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-95,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-95-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-96,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-96-evidence,v3_context_pack_ready,true,
