entity_id,entity_name,entity_scope,parent_entity_id,parent_entity_name,portfolio_company_id,portfolio_company_name,tenant_key,source_file,source_row,source_record_id,source_label,view,amount_type,basis,period,amount_usd,is_rollup_of,component_of,formula,formula_version,value_source,reconciles_to_view,reconciles_to_record_id,reconciliation_envelope_usd,notes
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,51,PROG-OPCO-NLS-001-northline-data-readiness-VALUE,Northline data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,3510000,PROG-OPCO-NLS-001-northline-data-readiness,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-001-northline-data-readiness-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,52,PROG-OPCO-NLS-001-northline-data-readiness-MEASURED,Northline data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,351000,PROG-OPCO-NLS-001-northline-data-readiness,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-001-northline-data-readiness-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,53,PROG-OPCO-NLS-002-northline-application-ra,Northline application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,1462500,PROG-OPCO-NLS-002-northline-application-ra,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-NLS-002-northline-application-ra,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,54,PROG-OPCO-NLS-002-northline-application-ra-VALUE,Northline application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,2632500,PROG-OPCO-NLS-002-northline-application-ra,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-002-northline-application-ra-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,55,PROG-OPCO-NLS-002-northline-application-ra-MEASURED,Northline application rationalization and integration cleanup directional measured value,value,none,actual,ytd,117000,PROG-OPCO-NLS-002-northline-application-ra,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-002-northline-application-ra-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,56,PROG-OPCO-NLS-003-northline-frontline-ai-a,Northline frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,1137500,PROG-OPCO-NLS-003-northline-frontline-ai-a,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-NLS-003-northline-frontline-ai-a,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,57,PROG-OPCO-NLS-003-northline-frontline-ai-a-VALUE,Northline frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,2047500,PROG-OPCO-NLS-003-northline-frontline-ai-a,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-003-northline-frontline-ai-a-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,58,PROG-OPCO-NLS-003-northline-frontline-ai-a-MEASURED,Northline frontline AI adoption and control gate directional measured value,value,none,actual,ytd,91000,PROG-OPCO-NLS-003-northline-frontline-ai-a,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-003-northline-frontline-ai-a-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,59,PROG-OPCO-NLS-004-northline-dock-to-delive,Northline dock-to-delivery control tower FY26 committed budget,initiative_budget,none,committed,fy26,4550000,PROG-OPCO-NLS-004-northline-dock-to-delive,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-NLS-004-northline-dock-to-delive,,"reduce detention, late loads, cold-chain exceptions, and route-cost leakage"
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,60,PROG-OPCO-NLS-004-northline-dock-to-delive-VALUE,Northline dock-to-delivery control tower directional promised value,value,none,forecast,fy26,8190000,PROG-OPCO-NLS-004-northline-dock-to-delive,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-004-northline-dock-to-delive-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-NLS,Northline Supply Chain,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-NLS,Northline Supply Chain,lakeshore-industries,derived/tower_financial_amounts.csv,61,PROG-OPCO-NLS-004-northline-dock-to-delive-MEASURED,Northline dock-to-delivery control tower directional measured value,value,none,actual,ytd,364000,PROG-OPCO-NLS-004-northline-dock-to-delive,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-NLS-004-northline-dock-to-delive-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,62,PROG-OPCO-BMS-001-brightmark-data-readines,Brightmark data readiness and budget-to-value spine FY26 committed budget,initiative_budget,none,committed,fy26,936000,PROG-OPCO-BMS-001-brightmark-data-readines,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-BMS-001-brightmark-data-readines,,"map local IT budget to systems, projects, owners, and proof of value"
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,63,PROG-OPCO-BMS-001-brightmark-data-readines-VALUE,Brightmark data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,1684800,PROG-OPCO-BMS-001-brightmark-data-readines,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-001-brightmark-data-readines-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,64,PROG-OPCO-BMS-001-brightmark-data-readines-MEASURED,Brightmark data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,168480,PROG-OPCO-BMS-001-brightmark-data-readines,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-001-brightmark-data-readines-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,65,PROG-OPCO-BMS-002-brightmark-application-r,Brightmark application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,702000,PROG-OPCO-BMS-002-brightmark-application-r,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-BMS-002-brightmark-application-r,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,66,PROG-OPCO-BMS-002-brightmark-application-r-VALUE,Brightmark application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,1263600,PROG-OPCO-BMS-002-brightmark-application-r,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-002-brightmark-application-r-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,67,PROG-OPCO-BMS-002-brightmark-application-r-MEASURED,Brightmark application rationalization and integration cleanup directional measured value,value,none,actual,ytd,56160,PROG-OPCO-BMS-002-brightmark-application-r,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-002-brightmark-application-r-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,68,PROG-OPCO-BMS-003-brightmark-frontline-ai-,Brightmark frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,546000,PROG-OPCO-BMS-003-brightmark-frontline-ai-,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-BMS-003-brightmark-frontline-ai-,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,69,PROG-OPCO-BMS-003-brightmark-frontline-ai--VALUE,Brightmark frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,982800,PROG-OPCO-BMS-003-brightmark-frontline-ai-,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-003-brightmark-frontline-ai--VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,70,PROG-OPCO-BMS-003-brightmark-frontline-ai--MEASURED,Brightmark frontline AI adoption and control gate directional measured value,value,none,actual,ytd,43680,PROG-OPCO-BMS-003-brightmark-frontline-ai-,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-003-brightmark-frontline-ai--MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,71,PROG-OPCO-BMS-004-brightmark-campaign-marg,Brightmark campaign margin and fulfillment cockpit FY26 committed budget,initiative_budget,none,committed,fy26,2028000,PROG-OPCO-BMS-004-brightmark-campaign-marg,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-BMS-004-brightmark-campaign-marg,,"connect campaign plan, creative proofing, fulfillment exceptions, consent, and margin evidence"
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,72,PROG-OPCO-BMS-004-brightmark-campaign-marg-VALUE,Brightmark campaign margin and fulfillment cockpit directional promised value,value,none,forecast,fy26,3650400,PROG-OPCO-BMS-004-brightmark-campaign-marg,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-004-brightmark-campaign-marg-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-BMS,Brightmark Marketing Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-BMS,Brightmark Marketing Services,lakeshore-industries,derived/tower_financial_amounts.csv,73,PROG-OPCO-BMS-004-brightmark-campaign-marg-MEASURED,Brightmark campaign margin and fulfillment cockpit directional measured value,value,none,actual,ytd,162240,PROG-OPCO-BMS-004-brightmark-campaign-marg,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-BMS-004-brightmark-campaign-marg-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,74,PROG-OPCO-FFF-001-forge-and-field-data-rea,Forge & Field data readiness and budget-to-value spine FY26 committed budget,initiative_budget,none,committed,fy26,1038000,PROG-OPCO-FFF-001-forge-and-field-data-rea,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-FFF-001-forge-and-field-data-rea,,"map local IT budget to systems, projects, owners, and proof of value"
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,75,PROG-OPCO-FFF-001-forge-and-field-data-rea-VALUE,Forge & Field data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,1868400,PROG-OPCO-FFF-001-forge-and-field-data-rea,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-001-forge-and-field-data-rea-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,76,PROG-OPCO-FFF-001-forge-and-field-data-rea-MEASURED,Forge & Field data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,186840,PROG-OPCO-FFF-001-forge-and-field-data-rea,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-001-forge-and-field-data-rea-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,77,PROG-OPCO-FFF-002-forge-and-field-applicat,Forge & Field application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,778500,PROG-OPCO-FFF-002-forge-and-field-applicat,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-FFF-002-forge-and-field-applicat,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,78,PROG-OPCO-FFF-002-forge-and-field-applicat-VALUE,Forge & Field application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,1401300,PROG-OPCO-FFF-002-forge-and-field-applicat,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-002-forge-and-field-applicat-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,79,PROG-OPCO-FFF-002-forge-and-field-applicat-MEASURED,Forge & Field application rationalization and integration cleanup directional measured value,value,none,actual,ytd,62280,PROG-OPCO-FFF-002-forge-and-field-applicat,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-002-forge-and-field-applicat-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,80,PROG-OPCO-FFF-003-forge-and-field-frontlin,Forge & Field frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,605500,PROG-OPCO-FFF-003-forge-and-field-frontlin,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-FFF-003-forge-and-field-frontlin,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,81,PROG-OPCO-FFF-003-forge-and-field-frontlin-VALUE,Forge & Field frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,1089900,PROG-OPCO-FFF-003-forge-and-field-frontlin,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-003-forge-and-field-frontlin-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,82,PROG-OPCO-FFF-003-forge-and-field-frontlin-MEASURED,Forge & Field frontline AI adoption and control gate directional measured value,value,none,actual,ytd,48440,PROG-OPCO-FFF-003-forge-and-field-frontlin,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-003-forge-and-field-frontlin-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,83,PROG-OPCO-FFF-004-forge-and-field-trade-pr,Forge & Field trade promotion and demand decision cockpit FY26 committed budget,initiative_budget,none,committed,fy26,2249000,PROG-OPCO-FFF-004-forge-and-field-trade-pr,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-FFF-004-forge-and-field-trade-pr,,"connect trade spend, forecast, deductions, DTC orders, and product quality evidence"
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,84,PROG-OPCO-FFF-004-forge-and-field-trade-pr-VALUE,Forge & Field trade promotion and demand decision cockpit directional promised value,value,none,forecast,fy26,4048200,PROG-OPCO-FFF-004-forge-and-field-trade-pr,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-004-forge-and-field-trade-pr-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-FFF,Forge & Field Consumer Products,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-FFF,Forge & Field Consumer Products,lakeshore-industries,derived/tower_financial_amounts.csv,85,PROG-OPCO-FFF-004-forge-and-field-trade-pr-MEASURED,Forge & Field trade promotion and demand decision cockpit directional measured value,value,none,actual,ytd,179920,PROG-OPCO-FFF-004-forge-and-field-trade-pr,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-FFF-004-forge-and-field-trade-pr-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,86,PROG-OPCO-GLP-001-great-lakes-pantry-data-,Great Lakes Pantry data readiness and budget-to-value spine FY26 committed budget,initiative_budget,none,committed,fy26,702000,PROG-OPCO-GLP-001-great-lakes-pantry-data-,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-GLP-001-great-lakes-pantry-data-,,"map local IT budget to systems, projects, owners, and proof of value"
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,87,PROG-OPCO-GLP-001-great-lakes-pantry-data--VALUE,Great Lakes Pantry data readiness and budget-to-value spine directional promised value,value,none,forecast,fy26,1263600,PROG-OPCO-GLP-001-great-lakes-pantry-data-,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-001-great-lakes-pantry-data--VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,88,PROG-OPCO-GLP-001-great-lakes-pantry-data--MEASURED,Great Lakes Pantry data readiness and budget-to-value spine directional measured value,value,none,actual,ytd,126360,PROG-OPCO-GLP-001-great-lakes-pantry-data-,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-001-great-lakes-pantry-data--MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,89,PROG-OPCO-GLP-002-great-lakes-pantry-appli,Great Lakes Pantry application rationalization and integration cleanup FY26 committed budget,initiative_budget,none,committed,fy26,526500,PROG-OPCO-GLP-002-great-lakes-pantry-appli,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-GLP-002-great-lakes-pantry-appli,,"reduce duplicated local tools, fragile point-to-point integrations, and unsupported reporting extracts"
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,90,PROG-OPCO-GLP-002-great-lakes-pantry-appli-VALUE,Great Lakes Pantry application rationalization and integration cleanup directional promised value,value,none,forecast,fy26,947700,PROG-OPCO-GLP-002-great-lakes-pantry-appli,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-002-great-lakes-pantry-appli-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,91,PROG-OPCO-GLP-002-great-lakes-pantry-appli-MEASURED,Great Lakes Pantry application rationalization and integration cleanup directional measured value,value,none,actual,ytd,42120,PROG-OPCO-GLP-002-great-lakes-pantry-appli,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-002-great-lakes-pantry-appli-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,92,PROG-OPCO-GLP-003-great-lakes-pantry-front,Great Lakes Pantry frontline AI adoption and control gate FY26 committed budget,initiative_budget,none,committed,fy26,409500,PROG-OPCO-GLP-003-great-lakes-pantry-front,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-GLP-003-great-lakes-pantry-front,,"prepare role-specific copilots with approved knowledge, workflow boundaries, and adoption measures"
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,93,PROG-OPCO-GLP-003-great-lakes-pantry-front-VALUE,Great Lakes Pantry frontline AI adoption and control gate directional promised value,value,none,forecast,fy26,737100,PROG-OPCO-GLP-003-great-lakes-pantry-front,,v7_program_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-003-great-lakes-pantry-front-VALUE,,Directional synthetic value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,94,PROG-OPCO-GLP-003-great-lakes-pantry-front-MEASURED,Great Lakes Pantry frontline AI adoption and control gate directional measured value,value,none,actual,ytd,32760,PROG-OPCO-GLP-003-great-lakes-pantry-front,,v7_program_measured_value_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,value,PROG-OPCO-GLP-003-great-lakes-pantry-front-MEASURED,,Directional synthetic measured value; client finance attestation required.
LSH-OPCO-GLP,Great Lakes Pantry Services,portfolio_company,LSH-HOLDCO,Lakeshore Holdings,LSH-OPCO-GLP,Great Lakes Pantry Services,lakeshore-industries,derived/tower_financial_amounts.csv,95,PROG-OPCO-GLP-004-great-lakes-pantry-route,Great Lakes Pantry route and machine telemetry optimization FY26 committed budget,initiative_budget,none,committed,fy26,1404000,PROG-OPCO-GLP-004-great-lakes-pantry-route,,v7_program_budget_projection,lakeshore_v7_1_1_holdco_depth_20260706,tenant_file,initiative_budget,PROG-OPCO-GLP-004-great-lakes-pantry-route,,"reduce stockouts, route rework, spoilage, machine downtime, and service calls"
