tenant_key,evidence_id,source_version_id,evidence_type,evidence_summary,locator_type,locator,source_record_id,dimension_keys,business_object_refs,classification,confidence,evidence_date,approved_for_use,known_gaps,content_fingerprint
first-capital-financial,FCF-INT-EVID-00016,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,17,FCF-INT-ROW-00016,interview_signals,Core Banking Simplification,candidate,high,,,,7c2fcf5671204513517a99ed945d22d7a276e18980ea322860a37ef211f65e37
first-capital-financial,FCF-INT-EVID-00017,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,18,FCF-INT-ROW-00017,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,d95aaece5365300e6cf0c2bb9a63dc8fb496ae56551d1d0d745ead31959d7aec
first-capital-financial,FCF-INT-EVID-00018,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,19,FCF-INT-ROW-00018,interview_signals,Collections prioritization assistant,candidate,medium,,,,fe6cf0c215068ae56fb1e8a413d98f0f300f2699630db5c7aef3fd7c02610956
first-capital-financial,FCF-INT-EVID-00019,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,20,FCF-INT-ROW-00019,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,e4b8999f4433040e67bde7473407db6b42bcec808508305ca872d21ca1e093d5
first-capital-financial,FCF-INT-EVID-00020,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,21,FCF-INT-ROW-00020,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,848a8b2ca0b0f5fdeb907adb943185b5c48908da87aaaca45816c5f1b67095d0
first-capital-financial,FCF-INT-EVID-00021,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,22,FCF-INT-ROW-00021,interview_signals,Model risk documentation assistant,candidate,high,,,,922ef6bdae3aec4993b7ef44b3b628e60e59df5c4221ce42075b350f9fe6b919
first-capital-financial,FCF-INT-EVID-00022,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,23,FCF-INT-ROW-00022,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,43039e75c8339b1d891b4b6143712504deb3d77b123c123d593c829a2cd74309
first-capital-financial,FCF-INT-EVID-00023,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,24,FCF-INT-ROW-00023,interview_signals,Fraud alert triage copilot,candidate,medium,,,,7b4d1f58311a674e2f274b15bd34306e4eba506477aa23ea9f1be56f6f457703
first-capital-financial,FCF-INT-EVID-00024,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,25,FCF-INT-ROW-00024,interview_signals,AML investigation summarization,candidate,high,,,,1319f4a65e1973c9e7d4a11d799c441190ef01197b08c842188b636698457f7c
first-capital-financial,FCF-INT-EVID-00025,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,26,FCF-INT-ROW-00025,interview_signals,Digital Banking Modernization,candidate,high,,,,bbef44b1dd4369c7ab547bba73c0e5af30399fc22b8ff69020f2a214013f18a1
first-capital-financial,FCF-INT-EVID-00026,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,27,FCF-INT-ROW-00026,interview_signals,Personalized digital banking insights,candidate,medium,,,,68f986664bf9265972d4651e16bde2ec1ec4e0c6b1995295845f58ead86aa08b
first-capital-financial,FCF-INT-EVID-00027,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,28,FCF-INT-ROW-00027,interview_signals,Loan document intake automation,candidate,medium,,,,ab3f65fec882d8e8188bacce4471fc267ccde65c497e38f2e2d33928a4f4ccb2
first-capital-financial,FCF-INT-EVID-00028,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,29,FCF-INT-ROW-00028,interview_signals,Core Banking Simplification,candidate,high,,,,fd65643ab94bbef44830b85e2ec0b603a26dd521b10be40d77168383cbc93658
first-capital-financial,FCF-INT-EVID-00029,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,30,FCF-INT-ROW-00029,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,8d321be571643ee1aef407bdb0239a074c2ac3d5b665add2e412d95eb16641d9
first-capital-financial,FCF-INT-EVID-00030,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,31,FCF-INT-ROW-00030,interview_signals,Collections prioritization assistant,candidate,medium,,,,bcdaa5c2bc51bcd721306cee3a0a87dd1d5b945f2d2d44262a11db8750d2c956
first-capital-financial,FCF-INT-EVID-00031,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,32,FCF-INT-ROW-00031,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,9ca960945b0f50b48cd63f42267206d895027dceeff681cd93e2315a09e54662
first-capital-financial,FCF-INT-EVID-00032,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,33,FCF-INT-ROW-00032,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,580ebfee2c3fb8f9c2ec8c9ee52828bc54440077bc2698cee7b70c00763d5e21
first-capital-financial,FCF-INT-EVID-00033,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,34,FCF-INT-ROW-00033,interview_signals,Model risk documentation assistant,candidate,high,,,,fb5234d06b14ef807d09cef73e90741cfeb901d642b8955ff570d7ae28274b04
first-capital-financial,FCF-INT-EVID-00034,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,35,FCF-INT-ROW-00034,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,893670f8a8b3c781f235d2d11262cf3ec6dcdeaaca69f75f3fed70a6f5f5dcc8
first-capital-financial,FCF-INT-EVID-00035,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,36,FCF-INT-ROW-00035,interview_signals,Fraud alert triage copilot,candidate,medium,,,,e889af30cf6bd3b15f223cf41ccf76ccd58760f461566ef37d958b86ea3f08e5
first-capital-financial,FCF-INT-EVID-00036,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,37,FCF-INT-ROW-00036,interview_signals,AML investigation summarization,candidate,high,,,,d195ea3440f06f1536d331ca72997d8d5a583b6161c8475ef8d711eac1e667e8
first-capital-financial,FCF-INT-EVID-00037,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,38,FCF-INT-ROW-00037,interview_signals,Digital Banking Modernization,candidate,high,,,,a375308fdc7dbe5aa89e7d511b8a5e47542be9e22b29d5797eab76d0e9187df9
first-capital-financial,FCF-INT-EVID-00038,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,39,FCF-INT-ROW-00038,interview_signals,Personalized digital banking insights,candidate,medium,,,,43147d1d6b6d5b9493d03cfc139bf9e7ab44f375c7eda17a3c8f2a85eacad12e
first-capital-financial,FCF-INT-EVID-00039,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,40,FCF-INT-ROW-00039,interview_signals,Loan document intake automation,candidate,medium,,,,e161a5bc2607fc6d07995b816df1fc786166b40a9b248e5720c5a40b31e298a2
first-capital-financial,FCF-INT-EVID-00040,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,41,FCF-INT-ROW-00040,interview_signals,Core Banking Simplification,candidate,high,,,,01cceda0eaecc10e6266bf23cab000643b54c0763801b102114f1c91ed73aced
first-capital-financial,FCF-INT-EVID-00041,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,42,FCF-INT-ROW-00041,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,b21dc60ca0daa47eade529f9a1a59d86b7a5e40dd04f3052591a5bad0b89131c
first-capital-financial,FCF-INT-EVID-00042,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,43,FCF-INT-ROW-00042,interview_signals,Collections prioritization assistant,candidate,medium,,,,d42e9790f2f997272351cf352b2cd0f57fcb3bae3410aed772e731e2f0ad6201
first-capital-financial,FCF-INT-EVID-00043,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,44,FCF-INT-ROW-00043,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,5868cb2b446097333f24a2b3400f65c6113e6772bacd2c451fa98f4d22d64e77
first-capital-financial,FCF-INT-EVID-00044,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,45,FCF-INT-ROW-00044,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,ae84430a53689491d8f5ac1a8e6a9871634356055660bac8dd3e077e11da8ef6
first-capital-financial,FCF-INT-EVID-00045,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,46,FCF-INT-ROW-00045,interview_signals,Model risk documentation assistant,candidate,high,,,,42eea76766a5a9c05e11341465228e6af4d0bb7d0d0bceadf05441fb6d696ba9
first-capital-financial,FCF-INT-EVID-00046,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,47,FCF-INT-ROW-00046,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,470b9c242df85492385d7570f19630e45dfb3a5a8a939d6c9bed1f8914aec0dc
first-capital-financial,FCF-INT-EVID-00047,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,48,FCF-INT-ROW-00047,interview_signals,Fraud alert triage copilot,candidate,medium,,,,bdb2a80699a1685f675742efb11420e91e8199bc7956d1d2782161391d23a4a7
first-capital-financial,FCF-INT-EVID-00048,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,49,FCF-INT-ROW-00048,interview_signals,AML investigation summarization,candidate,high,,,,0f9d6875f0bdad2cf1eb51e418989eb6f94a19629924986c46f4cb77f3372046
first-capital-financial,FCF-INT-EVID-00049,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,50,FCF-INT-ROW-00049,infra|interview_signals,Digital Banking Modernization,candidate,high,,,,33b90ad1f286779ed0e2a1d801ff52cd7fdbb6ef3e467e07087f32b03938ff0d
first-capital-financial,FCF-INT-EVID-00050,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,51,FCF-INT-ROW-00050,infra|interview_signals,Personalized digital banking insights,candidate,medium,,,,dba5b18d5b608b08fcab67f2e7105bc382d54d484b96bf367d8781394934849e
first-capital-financial,FCF-INT-EVID-00051,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,52,FCF-INT-ROW-00051,infra|interview_signals,Loan document intake automation,candidate,medium,,,,e982e1dee68a8463e85c312a14f97dfd42f29c8c52dfdd3865ce3fd9cfe43d0e
first-capital-financial,FCF-INT-EVID-00052,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,53,FCF-INT-ROW-00052,infra|interview_signals,Core Banking Simplification,candidate,high,,,,40d870afa50dec43ee4388ac4afcc08416381b82f714298cc8aa0ace7a52e9dc
first-capital-financial,FCF-INT-EVID-00053,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,54,FCF-INT-ROW-00053,vendors|infra|interview_signals,Wealth advisor research assistant,candidate,high,,,,739d8637de82a9fcb40872307078d01b3fbe7f769325a299211c7f38b63c4853
first-capital-financial,FCF-INT-EVID-00054,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,55,FCF-INT-ROW-00054,infra|interview_signals,Collections prioritization assistant,candidate,medium,,,,903f3c2a4524f16c41152003b5e981b67943269819571839c3016e39c714d5e3
first-capital-financial,FCF-INT-EVID-00055,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,56,FCF-INT-ROW-00055,ai|infra|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,4972710df2898f96c4473d5efa5615c97ca06def9406bfddd5a7cdd5f7890cd4
first-capital-financial,FCF-INT-EVID-00056,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,57,FCF-INT-ROW-00056,workforce|infra|interview_signals,IT incident and change-risk copilot,candidate,high,,,,83e64ddbf190b95022ec81cc05f4f49a2c25fee5f660a2e9715439bc2fe5f996
first-capital-financial,FCF-INT-EVID-00057,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,58,FCF-INT-ROW-00057,infra|interview_signals,Model risk documentation assistant,candidate,high,,,,a315061d56bafbd3b4a8b117dfaa403798326e481786a181f4516042770acc4e
first-capital-financial,FCF-INT-EVID-00058,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,59,FCF-INT-ROW-00058,infra|interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,e64e46b3099ba2c5aa609e1e903f04e6e5f8592d0efc98de549b179d3aeea04d
first-capital-financial,FCF-INT-EVID-00059,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,60,FCF-INT-ROW-00059,infra|interview_signals,Fraud alert triage copilot,candidate,medium,,,,a8d564eb05a3bd9990fdbcd03152aaacc7c591d7a46a50c79320994dbf8b7cb0
first-capital-financial,FCF-INT-EVID-00060,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,61,FCF-INT-ROW-00060,infra|interview_signals,AML investigation summarization,candidate,high,,,,c65884000b0e61c325f5e11e858e3feffafeb5940efcaf186742aa1730c3d130
first-capital-financial,FCF-INT-EVID-00061,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,62,FCF-INT-ROW-00061,interview_signals,Digital Banking Modernization,candidate,high,,,,e53725d439af44c0715216336e42ceac3ebee9db4da91861bc7cd659db5920b8
first-capital-financial,FCF-INT-EVID-00062,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,63,FCF-INT-ROW-00062,interview_signals,Personalized digital banking insights,candidate,medium,,,,045dc332a4a9f717ebb2ba8437093c37db31c8902902e86915c6fee61de0d0ad
first-capital-financial,FCF-INT-EVID-00063,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,64,FCF-INT-ROW-00063,interview_signals,Loan document intake automation,candidate,medium,,,,def73af642c2a63eaa0f4540ea1b1f45c546bbfa6ff335f39a1397a64e263388
first-capital-financial,FCF-INT-EVID-00064,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,65,FCF-INT-ROW-00064,interview_signals,Core Banking Simplification,candidate,high,,,,39cb225bfb3c2deeb169a5c704493cdee985c1ab3d1f134e8145226059913de7
first-capital-financial,FCF-INT-EVID-00065,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,66,FCF-INT-ROW-00065,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,2ab934585fd09d4a30b9428a18d720837aeca4d496cb05a3ae69e53296223f2f
first-capital-financial,FCF-INT-EVID-00066,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,67,FCF-INT-ROW-00066,interview_signals,Collections prioritization assistant,candidate,medium,,,,05199ea541023881d64b8f613358354ce71e3ca8d2954ce49771f0d5bb3d1ac7
first-capital-financial,FCF-INT-EVID-00067,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,68,FCF-INT-ROW-00067,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,73715b841200efb9adfb59d835c21a3fe5e23449029669472673c5ca93c9bd28
first-capital-financial,FCF-INT-EVID-00068,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,69,FCF-INT-ROW-00068,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,27b3f35ce36116a0c63cc99a6ae097d685b5e08ac6b592ffa9cd8299914236ca
first-capital-financial,FCF-INT-EVID-00069,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,70,FCF-INT-ROW-00069,interview_signals,Model risk documentation assistant,candidate,high,,,,d565a082b4adc5a79d0049d6c86cf99dfe5b41bda37587f67e1f84d92c8fac79
first-capital-financial,FCF-INT-EVID-00070,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,71,FCF-INT-ROW-00070,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,477b0bbe071b46df267a117f7f1cca77bf25f130f5d2e9611017863e56610356
first-capital-financial,FCF-INT-EVID-00071,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,72,FCF-INT-ROW-00071,interview_signals,Fraud alert triage copilot,candidate,medium,,,,76223a517aebaf46ea521c51ac2e6c3b31fa77a4cd0ce379a5b373ec9c282273
first-capital-financial,FCF-INT-EVID-00072,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,73,FCF-INT-ROW-00072,interview_signals,AML investigation summarization,candidate,high,,,,af7f69c9860572b8e9d83d15b73c980eaebebe7532b6101263b09b9f67da983b
first-capital-financial,FCF-INT-EVID-00073,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,74,FCF-INT-ROW-00073,interview_signals,Digital Banking Modernization,candidate,high,,,,21ea0afc83cbf0aeb540ef9605911d9e8cff82eb73b6db167cf3f27865e90599
first-capital-financial,FCF-INT-EVID-00074,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,75,FCF-INT-ROW-00074,interview_signals,Personalized digital banking insights,candidate,medium,,,,3abfaea67a267821d9745d09ab54af40809a7796ef4837e808f9128044b46e04
first-capital-financial,FCF-INT-EVID-00075,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,76,FCF-INT-ROW-00075,interview_signals,Loan document intake automation,candidate,medium,,,,7bbb2642d6b33428bdc402e124447359db69ec73991255a133dab3fbdaed614e
first-capital-financial,FCF-INT-EVID-00076,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,77,FCF-INT-ROW-00076,interview_signals,Core Banking Simplification,candidate,high,,,,bdf0f10a01ea5a804e0a29876131ea74becd8a58d5c17ec82ec4448780c0b591
first-capital-financial,FCF-INT-EVID-00077,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,78,FCF-INT-ROW-00077,vendors|interview_signals,Wealth advisor research assistant,candidate,high,,,,c5ddaa7f817e397f7dd2354148926e887e445ccbab433539335edbfe7c6f85f1
first-capital-financial,FCF-INT-EVID-00078,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,79,FCF-INT-ROW-00078,interview_signals,Collections prioritization assistant,candidate,medium,,,,9bba3d222f3799b58e1ab1c2c94dd7a6ac56e233153b099c9e6cc8f14cf0545a
first-capital-financial,FCF-INT-EVID-00079,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,80,FCF-INT-ROW-00079,ai|interview_signals,Contact Center Experience Transformation,candidate,medium,,,,044680601524a2bacc29797cc236e27847b1fd40d4e371593007d90513af39ed
first-capital-financial,FCF-INT-EVID-00080,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,81,FCF-INT-ROW-00080,workforce|interview_signals,IT incident and change-risk copilot,candidate,high,,,,41b76006920c982223546c0c406736b05b9fa74ee839c055cfc7865e5cc9bee1
first-capital-financial,FCF-INT-EVID-00081,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,82,FCF-INT-ROW-00081,interview_signals,Model risk documentation assistant,candidate,high,,,,765e8baa0f9b0e6cd92be00a247edcf235494c79e5ad3b2e29c9d17600d7c1ee
first-capital-financial,FCF-INT-EVID-00082,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,83,FCF-INT-ROW-00082,interview_signals,Wealth Advisor Desktop Modernization,candidate,medium,,,,57643da3b6e26ad25cc5c20f0bc92b697e2903225220b236cf4f2098ca3361af
first-capital-financial,FCF-INT-EVID-00083,SRCV-FIRSTCAPITALFINANCIAL-BF6328A5CD0D,interview_signal,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value.",row,84,FCF-INT-ROW-00083,interview_signals,Fraud alert triage copilot,candidate,medium,,,,8191e3258a50495dfcf284e9436604e348c247c2d836f390a98a941cd20265a5
