tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,quarantineReasons,disposition
first-capital-financial,FCF-12-00083,84,owned_by,OWNED_BY,risk_control,enterprise risk platform,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07283,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00084,85,supports,SUPPORTS,metric_outcome,general ledger and ERP,,data_asset,Contact center agent assist,,FCF-EVID-07284,high,customer consent evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00085,86,depends_on,DEPENDS_ON,application_system,identity and access management,,program_initiative,Payments Platform Resilience,,FCF-EVID-07285,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00086,87,feeds,FEEDS,data_asset,model risk management system,,ai_use_case,Loan document intake automation,,FCF-EVID-07286,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00087,88,funds,FUNDS,program_initiative,regulatory reporting platform,,risk_control,Core Banking Simplification,,FCF-EVID-07287,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00088,89,blocked_by,,vendor_contract,document management platform,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07288,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00089,90,owned_by,OWNED_BY,risk_control,core banking platform,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07289,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00090,91,supports,SUPPORTS,metric_outcome,loan origination platform,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07290,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00091,92,depends_on,DEPENDS_ON,application_system,card processing platform,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07291,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00092,93,feeds,FEEDS,data_asset,payments hub,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07292,high,model risk management evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00093,94,funds,FUNDS,program_initiative,ACH and wire operations,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07293,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00094,95,blocked_by,,vendor_contract,fraud detection platform,,vendor_contract,Fraud alert triage copilot,,FCF-EVID-07294,medium,explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00095,96,owned_by,OWNED_BY,risk_control,AML/KYC case management,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07295,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00096,97,supports,SUPPORTS,metric_outcome,CRM and banker desktop,,data_asset,Contact center agent assist,,FCF-EVID-07296,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00097,98,depends_on,DEPENDS_ON,application_system,contact center platform,,program_initiative,Payments Platform Resilience,,FCF-EVID-07297,high,data retention evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00098,99,feeds,FEEDS,data_asset,mobile banking platform,,ai_use_case,Loan document intake automation,,FCF-EVID-07298,medium,access controls evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00099,100,funds,FUNDS,program_initiative,online banking platform,,risk_control,Core Banking Simplification,,FCF-EVID-07299,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00100,101,blocked_by,,vendor_contract,cloud lakehouse foundation,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07300,high,customer consent evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00101,102,owned_by,OWNED_BY,risk_control,enterprise risk platform,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07301,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00102,103,supports,SUPPORTS,metric_outcome,general ledger and ERP,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07302,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00103,104,depends_on,DEPENDS_ON,application_system,identity and access management,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07303,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00104,105,feeds,FEEDS,data_asset,model risk management system,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07304,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00105,106,funds,FUNDS,program_initiative,regulatory reporting platform,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07305,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00106,107,blocked_by,,vendor_contract,document management platform,,vendor_contract,Fraud alert triage copilot,,FCF-EVID-07306,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00107,108,owned_by,OWNED_BY,risk_control,core banking platform,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07307,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00108,109,supports,SUPPORTS,metric_outcome,loan origination platform,,data_asset,Contact center agent assist,,FCF-EVID-07308,high,model risk management evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00109,110,depends_on,DEPENDS_ON,application_system,card processing platform,,program_initiative,Payments Platform Resilience,,FCF-EVID-07309,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00110,111,feeds,FEEDS,data_asset,payments hub,,ai_use_case,Loan document intake automation,,FCF-EVID-07310,medium,explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00111,112,funds,FUNDS,program_initiative,ACH and wire operations,,risk_control,Core Banking Simplification,,FCF-EVID-07311,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00112,113,blocked_by,,vendor_contract,fraud detection platform,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07312,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00113,114,owned_by,OWNED_BY,risk_control,AML/KYC case management,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07313,high,data retention evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00114,115,supports,SUPPORTS,metric_outcome,CRM and banker desktop,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07314,medium,access controls evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00115,116,depends_on,DEPENDS_ON,application_system,contact center platform,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07315,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00116,117,feeds,FEEDS,data_asset,mobile banking platform,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07316,high,customer consent evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00117,118,funds,FUNDS,program_initiative,online banking platform,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07317,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00118,119,blocked_by,,vendor_contract,cloud lakehouse foundation,,vendor_contract,Fraud alert triage copilot,,FCF-EVID-07318,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00119,120,owned_by,OWNED_BY,risk_control,enterprise risk platform,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07319,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00120,121,supports,SUPPORTS,metric_outcome,general ledger and ERP,,data_asset,Contact center agent assist,,FCF-EVID-07320,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00121,122,depends_on,DEPENDS_ON,application_system,identity and access management,,program_initiative,Payments Platform Resilience,,FCF-EVID-07321,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00122,123,feeds,FEEDS,data_asset,model risk management system,,ai_use_case,Loan document intake automation,,FCF-EVID-07322,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00123,124,funds,FUNDS,program_initiative,regulatory reporting platform,,risk_control,Core Banking Simplification,,FCF-EVID-07323,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00124,125,blocked_by,,vendor_contract,document management platform,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07324,high,model risk management evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00125,126,owned_by,OWNED_BY,risk_control,core banking platform,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07325,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00126,127,supports,SUPPORTS,metric_outcome,loan origination platform,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07326,medium,explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00127,128,depends_on,DEPENDS_ON,application_system,card processing platform,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07327,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00128,129,feeds,FEEDS,data_asset,payments hub,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07328,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00129,130,funds,FUNDS,program_initiative,ACH and wire operations,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07329,high,data retention evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00130,131,blocked_by,,vendor_contract,fraud detection platform,,vendor_contract,Fraud alert triage copilot,,FCF-EVID-07330,medium,access controls evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00131,132,owned_by,OWNED_BY,risk_control,AML/KYC case management,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07331,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00132,133,supports,SUPPORTS,metric_outcome,CRM and banker desktop,,data_asset,Contact center agent assist,,FCF-EVID-07332,high,customer consent evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00133,134,depends_on,DEPENDS_ON,application_system,contact center platform,,program_initiative,Payments Platform Resilience,,FCF-EVID-07333,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00134,135,feeds,FEEDS,data_asset,mobile banking platform,,ai_use_case,Loan document intake automation,,FCF-EVID-07334,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00135,136,funds,FUNDS,program_initiative,online banking platform,,risk_control,Core Banking Simplification,,FCF-EVID-07335,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00136,137,blocked_by,,vendor_contract,cloud lakehouse foundation,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07336,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00137,138,owned_by,OWNED_BY,risk_control,enterprise risk platform,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07337,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00138,139,supports,SUPPORTS,metric_outcome,general ledger and ERP,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07338,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00139,140,depends_on,DEPENDS_ON,application_system,identity and access management,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07339,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00140,141,feeds,FEEDS,data_asset,model risk management system,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07340,high,model risk management evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00141,142,funds,FUNDS,program_initiative,regulatory reporting platform,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07341,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00142,143,blocked_by,,vendor_contract,document management platform,,vendor_contract,Fraud alert triage copilot,,FCF-EVID-07342,medium,explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00143,144,owned_by,OWNED_BY,risk_control,core banking platform,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07343,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00144,145,supports,SUPPORTS,metric_outcome,loan origination platform,,data_asset,Contact center agent assist,,FCF-EVID-07344,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00145,146,depends_on,DEPENDS_ON,application_system,card processing platform,,program_initiative,Payments Platform Resilience,,FCF-EVID-07345,high,data retention evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00146,147,feeds,FEEDS,data_asset,payments hub,,ai_use_case,Loan document intake automation,,FCF-EVID-07346,medium,access controls evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00147,148,funds,FUNDS,program_initiative,ACH and wire operations,,risk_control,Core Banking Simplification,,FCF-EVID-07347,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00148,149,blocked_by,,vendor_contract,fraud detection platform,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07348,high,customer consent evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00149,150,owned_by,OWNED_BY,risk_control,AML/KYC case management,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07349,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00150,151,supports,SUPPORTS,metric_outcome,CRM and banker desktop,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07350,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00151,152,depends_on,DEPENDS_ON,application_system,contact center platform,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07351,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00152,153,feeds,FEEDS,data_asset,mobile banking platform,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07352,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00153,154,funds,FUNDS,program_initiative,online banking platform,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07353,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00154,155,blocked_by,,vendor_contract,cloud lakehouse foundation,,vendor_contract,Fraud alert triage copilot,,FCF-EVID-07354,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00155,156,owned_by,OWNED_BY,risk_control,enterprise risk platform,,metric_outcome,Finance and GL Modernization,,FCF-EVID-07355,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00156,157,supports,SUPPORTS,metric_outcome,general ledger and ERP,,data_asset,Contact center agent assist,,FCF-EVID-07356,high,model risk management evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00157,158,depends_on,DEPENDS_ON,application_system,identity and access management,,program_initiative,Payments Platform Resilience,,FCF-EVID-07357,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00158,159,feeds,FEEDS,data_asset,model risk management system,,ai_use_case,Loan document intake automation,,FCF-EVID-07358,medium,explainability evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00159,160,funds,FUNDS,program_initiative,regulatory reporting platform,,risk_control,Core Banking Simplification,,FCF-EVID-07359,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00160,161,blocked_by,,vendor_contract,document management platform,,vendor_contract,Wealth advisor research assistant,,FCF-EVID-07360,high,PCI DSS evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unknown-relationship-type:blocked_by; unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00161,162,owned_by,OWNED_BY,risk_control,core banking platform,,metric_outcome,Regulatory Reporting Automation,,FCF-EVID-07361,high,data retention evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00162,163,supports,SUPPORTS,metric_outcome,loan origination platform,,data_asset,Branch workforce knowledge assistant,,FCF-EVID-07362,medium,access controls evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00163,164,depends_on,DEPENDS_ON,application_system,card processing platform,,program_initiative,Cloud Resilience and Zero Trust,,FCF-EVID-07363,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00164,165,feeds,FEEDS,data_asset,payments hub,,ai_use_case,Model risk documentation assistant,,FCF-EVID-07364,high,customer consent evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
first-capital-financial,FCF-12-00165,166,funds,FUNDS,program_initiative,ACH and wire operations,,risk_control,Wealth Advisor Desktop Modernization,,FCF-EVID-07365,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only Promoted from candidate after local structural validation; still requires client/source-owner certification.,unresolved-from-node; unresolved-to-node,quarantined-no-graph-materialization
