tenant_key,domain_key,field,active_nonempty_count,active_row_count,active_nonempty_rate,content_quality_status,provenance_status,remediation,predecessor_available,predecessor_substantive_rate
lakeshore-holdings,03,role_count,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,03,location_model,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,03,employment_type,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,03,vendor_supported,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,03,skills,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,03,pain_points,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,03,automation_opportunity,10,10,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,system_name,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,system_type,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,system_category,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,business_function,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,system_scope,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,deployment_model,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,hosting_location,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,lifecycle_state,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,criticality,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,business_owner,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,technology_owner,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,vendor,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,data_domains,24,24,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,interfaces_count,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,04,current_state_or_target_state,0,24,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,data_asset_name,34,34,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,data_domain,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,source_system,34,34,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,target_system,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,integration_type,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,platform_or_database,34,34,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,current_state_or_target_state,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,refresh_frequency,34,34,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,data_owner,34,34,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,data_steward,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,quality_status,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,regulated_data_flag,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,05,analytics_usage,0,34,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,vendor_name,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,contract_name,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,service_category,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,business_owner,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,contract_owner,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,annual_spend_usd,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,term_start,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,term_end,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,renewal_date,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,commercial_model,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,supported_systems,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,supported_functions,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,07,risk_rating,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,spend_category,86,86,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,cost_center_or_owner,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,annual_spend_usd,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,run_change_transform_split,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,vendor_internal_split,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,value_driver,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,savings_opportunity_usd,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,calculation_basis,86,86,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,ai_tagged_budget_usd,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,08,budget_repair_status,1,86,0.0116,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,program_name,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,business_sponsor,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,technology_owner,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,objective,0,15,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,scope,0,15,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,status,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,phase,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,target_outcomes,0,15,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,dependencies,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,risks,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,budget_usd,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,09,expected_value_usd,15,15,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,use_case_name,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,business_function,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,process_area,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,ai_pattern,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,current_status,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,value_hypothesis,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,required_data,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,required_systems,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,human_approval_points,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,10,risk_controls,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,risk_or_control_name,10,10,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,risk_domain,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,business_function,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,systems_impacted,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,severity,10,10,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,likelihood,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,control_owner,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,control_status,10,10,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,evidence_required,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,11,mitigation_plan,0,10,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,from_object_type,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,from_object_name,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,relationship_type,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,to_object_type,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,to_object_name,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,relationship_strength,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,evidence_basis,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,current_state_or_target_state,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,record_id,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,evidence_id,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,source_row_id,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,dimension_key,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,dimension_name,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,active_candidate_status,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,candidate_contract_version,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,load_run_id,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,generated_at,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,generation_method,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,source_basis,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,12,truth_statement,364,364,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,13,source_type,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,source_owner,9,9,1.0000,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,as_of_date,9,9,1.0000,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,confidentiality,9,9,1.0000,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,domains_covered,9,9,1.0000,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,row_count_or_pages,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,quality_notes,9,9,1.0000,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,approved_for_loading,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,evidence_id,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,business_name,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,context_item,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,dimension,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,evidence_type,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,evidence_location,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,evidence_owner,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,evidence_boundary,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,13,module_usage_notes,8,9,0.8889,canonical_sufficient,registered_source_field_loss,usable_but_migration_defect_requires_repair,no,
lakeshore-holdings,14,metric_name,12,12,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,metric_domain,0,12,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,business_function,0,12,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,definition,12,12,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,baseline_value,0,12,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,baseline_period,0,12,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,target_value,0,12,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,owner,12,12,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,data_source,12,12,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,14,calculation_basis,12,12,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,15,pattern_name,4,4,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,15,industry,0,4,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,15,business_context,0,4,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,15,applicability,0,4,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,15,evidence_basis,4,4,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,15,caveats,4,4,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,16,lens_name,4,4,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,16,expert_role,4,4,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,16,questions_to_answer,0,4,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,16,required_inputs,0,4,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,16,decision_use,0,4,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-holdings,16,limitations,4,4,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,entity_name,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,industry,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,sub_industry,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,revenue_usd,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,employee_count,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,headquarters,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,operating_regions,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,business_model,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,customer_segments,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,mission,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,vision,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,strategic_priorities,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,leadership_team,8,8,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,current_state_notes,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,00,target_state_notes,0,8,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,function_name,59,59,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,parent_function,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,executive_owner,59,59,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,business_capabilities,59,59,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,criticality,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,annual_budget_usd,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,fte_count,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,outsourced_support,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,current_state_notes,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,01,target_state_notes,0,59,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,org_unit,116,116,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,parent_org_unit,0,116,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,leader_name_or_role,116,116,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,role_level,0,116,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,decision_rights,116,116,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,owned_functions,0,116,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,owned_systems,0,116,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,owned_data_domains,0,116,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,02,location_scope,0,116,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,persona_or_role,22,22,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,function_name,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,role_count,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,location_model,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,employment_type,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,vendor_supported,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,skills,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,pain_points,22,22,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,03,automation_opportunity,0,22,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,system_name,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,system_type,0,152,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,system_category,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,business_function,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,system_scope,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,deployment_model,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,hosting_location,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,lifecycle_state,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,criticality,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,business_owner,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,technology_owner,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,vendor,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,data_domains,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,interfaces_count,0,152,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,04,current_state_or_target_state,152,152,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,data_asset_name,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,data_domain,0,82,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,source_system,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,target_system,0,82,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,integration_type,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,platform_or_database,0,82,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,current_state_or_target_state,0,82,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,refresh_frequency,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,data_owner,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,data_steward,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,quality_status,82,82,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,regulated_data_flag,0,82,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,05,analytics_usage,0,82,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,06,platform_name,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,platform_type,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,hosting_model,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,data_center_or_region,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,technology_stack,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,operational_owner,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,criticality,128,128,1.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,lifecycle_state,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,capacity_or_scale,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,constraints,128,128,1.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,06,future_target_flag,0,128,0.0000,canonical_empty,canonical_only_no_predecessor,genuine_evidence_gap,no,
lakeshore-industries,07,vendor_name,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,contract_name,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,service_category,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,business_owner,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,contract_owner,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,annual_spend_usd,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,term_start,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,term_end,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,renewal_date,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,commercial_model,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,supported_systems,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,supported_functions,19,19,1.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,07,risk_rating,0,19,0.0000,canonical_sufficient,canonical_only_no_predecessor,ready,no,
lakeshore-industries,08,spend_category,17,71,0.2394,canonical_partial,canonical_only_no_predecessor,enrich_via_governed_synthetic_generation,no,
lakeshore-industries,08,cost_center_or_owner,2,71,0.0282,canonical_partial,canonical_only_no_predecessor,enrich_via_governed_synthetic_generation,no,
lakeshore-industries,08,annual_spend_usd,2,71,0.0282,canonical_partial,canonical_only_no_predecessor,enrich_via_governed_synthetic_generation,no,
lakeshore-industries,08,run_change_transform_split,2,71,0.0282,canonical_partial,canonical_only_no_predecessor,enrich_via_governed_synthetic_generation,no,
lakeshore-industries,08,vendor_internal_split,2,71,0.0282,canonical_partial,canonical_only_no_predecessor,enrich_via_governed_synthetic_generation,no,
