Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
FIRSTCAPITAL-RAID-0113,FIRSTCAPITAL-INIT-0023,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0114,FIRSTCAPITAL-INIT-0024,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0115,FIRSTCAPITAL-INIT-0025,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0116,FIRSTCAPITAL-INIT-0026,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0117,FIRSTCAPITAL-INIT-0027,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0118,FIRSTCAPITAL-INIT-0028,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0119,FIRSTCAPITAL-INIT-0029,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0120,FIRSTCAPITAL-INIT-0030,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0121,FIRSTCAPITAL-INIT-0031,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0122,FIRSTCAPITAL-INIT-0032,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0123,FIRSTCAPITAL-INIT-0033,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0124,FIRSTCAPITAL-INIT-0034,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0125,FIRSTCAPITAL-INIT-0035,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0126,FIRSTCAPITAL-INIT-0036,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0127,FIRSTCAPITAL-INIT-0037,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0128,FIRSTCAPITAL-INIT-0038,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0129,FIRSTCAPITAL-INIT-0039,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0130,FIRSTCAPITAL-INIT-0040,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0131,FIRSTCAPITAL-INIT-0041,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0132,FIRSTCAPITAL-INIT-0042,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0133,FIRSTCAPITAL-INIT-0043,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0134,FIRSTCAPITAL-INIT-0044,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0135,FIRSTCAPITAL-INIT-0045,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0136,FIRSTCAPITAL-INIT-0046,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0137,FIRSTCAPITAL-INIT-0047,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0138,FIRSTCAPITAL-INIT-0048,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0139,FIRSTCAPITAL-INIT-0049,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0140,FIRSTCAPITAL-INIT-0050,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0141,FIRSTCAPITAL-INIT-0051,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0142,FIRSTCAPITAL-INIT-0052,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0143,FIRSTCAPITAL-INIT-0053,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0144,FIRSTCAPITAL-INIT-0054,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0145,FIRSTCAPITAL-INIT-0055,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0146,FIRSTCAPITAL-INIT-0056,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0147,FIRSTCAPITAL-INIT-0057,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0148,FIRSTCAPITAL-INIT-0058,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0149,FIRSTCAPITAL-INIT-0059,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0150,FIRSTCAPITAL-INIT-0060,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0151,FIRSTCAPITAL-INIT-0061,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0152,FIRSTCAPITAL-INIT-0062,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0153,FIRSTCAPITAL-INIT-0063,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0154,FIRSTCAPITAL-INIT-0064,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0155,FIRSTCAPITAL-INIT-0065,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0156,FIRSTCAPITAL-INIT-0066,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0157,FIRSTCAPITAL-INIT-0067,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0158,FIRSTCAPITAL-INIT-0068,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0159,FIRSTCAPITAL-INIT-0069,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0160,FIRSTCAPITAL-INIT-0070,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0161,FIRSTCAPITAL-INIT-0071,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0162,FIRSTCAPITAL-INIT-0072,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0163,FIRSTCAPITAL-INIT-0073,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0164,FIRSTCAPITAL-INIT-0074,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0165,FIRSTCAPITAL-INIT-0075,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0166,FIRSTCAPITAL-INIT-0076,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0167,FIRSTCAPITAL-INIT-0077,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0168,FIRSTCAPITAL-INIT-0078,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0169,FIRSTCAPITAL-INIT-0079,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0170,FIRSTCAPITAL-INIT-0080,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0171,FIRSTCAPITAL-INIT-0081,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0172,FIRSTCAPITAL-INIT-0082,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0173,FIRSTCAPITAL-INIT-0083,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0174,FIRSTCAPITAL-INIT-0084,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0175,FIRSTCAPITAL-INIT-0085,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0176,FIRSTCAPITAL-INIT-0086,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0177,FIRSTCAPITAL-INIT-0087,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0178,FIRSTCAPITAL-INIT-0088,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0179,FIRSTCAPITAL-INIT-0089,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0180,FIRSTCAPITAL-INIT-0090,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0181,FIRSTCAPITAL-INIT-0001,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0182,FIRSTCAPITAL-INIT-0002,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0183,FIRSTCAPITAL-INIT-0003,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0184,FIRSTCAPITAL-INIT-0004,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0185,FIRSTCAPITAL-INIT-0005,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0186,FIRSTCAPITAL-INIT-0006,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0187,FIRSTCAPITAL-INIT-0007,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0188,FIRSTCAPITAL-INIT-0008,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0189,FIRSTCAPITAL-INIT-0009,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0190,FIRSTCAPITAL-INIT-0010,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0191,FIRSTCAPITAL-INIT-0011,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0192,FIRSTCAPITAL-INIT-0012,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0193,FIRSTCAPITAL-INIT-0013,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0194,FIRSTCAPITAL-INIT-0014,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0195,FIRSTCAPITAL-INIT-0015,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0196,FIRSTCAPITAL-INIT-0016,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0197,FIRSTCAPITAL-INIT-0017,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0198,FIRSTCAPITAL-INIT-0018,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0199,FIRSTCAPITAL-INIT-0019,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0200,FIRSTCAPITAL-INIT-0020,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0201,FIRSTCAPITAL-INIT-0021,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0202,FIRSTCAPITAL-INIT-0022,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0203,FIRSTCAPITAL-INIT-0023,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0204,FIRSTCAPITAL-INIT-0024,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0205,FIRSTCAPITAL-INIT-0025,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0206,FIRSTCAPITAL-INIT-0026,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0207,FIRSTCAPITAL-INIT-0027,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0208,FIRSTCAPITAL-INIT-0028,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0209,FIRSTCAPITAL-INIT-0029,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0210,FIRSTCAPITAL-INIT-0030,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0211,FIRSTCAPITAL-INIT-0031,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0212,FIRSTCAPITAL-INIT-0032,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0213,FIRSTCAPITAL-INIT-0033,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0214,FIRSTCAPITAL-INIT-0034,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0215,FIRSTCAPITAL-INIT-0035,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0216,FIRSTCAPITAL-INIT-0036,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0217,FIRSTCAPITAL-INIT-0037,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0218,FIRSTCAPITAL-INIT-0038,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0219,FIRSTCAPITAL-INIT-0039,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0220,FIRSTCAPITAL-INIT-0040,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0221,FIRSTCAPITAL-INIT-0041,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0222,FIRSTCAPITAL-INIT-0042,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0223,FIRSTCAPITAL-INIT-0043,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
FIRSTCAPITAL-RAID-0224,FIRSTCAPITAL-INIT-0044,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision."
