tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,vendor_id,vendor_name,contract_id,service,annual_cost_usd,renewal_date,owning_function,linked_systems,contract_risk,pricing_basis
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0045,Toshiba / expansion 5,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,46,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0045,Toshiba / expansion 5,APEXRETAIL-VND-0045,security,4560000,2026-11-15,Chief Marketing Officer,Customer Data and Loyalty Platforms,low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0046,Adobe / expansion 6,v4_synthetic_pack,CFO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,47,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0046,Adobe / expansion 6,APEXRETAIL-VND-0046,services,5400000,2026-12-15,CFO,ERP and Corporate Systems,high,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0047,Blue Yonder / expansion 7,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,48,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0047,Blue Yonder / expansion 7,APEXRETAIL-VND-0047,commerce,6240000,2026-07-15,Chief Risk Officer,"Data, Analytics and AI",medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0048,SAP / expansion 8,v4_synthetic_pack,CIO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,49,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0048,SAP / expansion 8,APEXRETAIL-VND-0048,erp,7080000,2026-08-15,CIO,Cloud Platform and SRE,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0049,Databricks / expansion 9,v4_synthetic_pack,CHRO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,50,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0049,Databricks / expansion 9,APEXRETAIL-VND-0049,supply_chain,7920000,2026-09-15,CHRO,Cybersecurity,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0050,Snowflake / expansion 10,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,51,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0050,Snowflake / expansion 10,APEXRETAIL-VND-0050,data_ai,8760000,2026-10-15,Chief Procurement Officer,Service Management and End User Tech,medium,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0051,ServiceNow / expansion 11,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,52,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0051,ServiceNow / expansion 11,APEXRETAIL-VND-0051,security,9600000,2026-11-15,Chief Real Estate Officer,Store Systems and POS,high,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0052,Microsoft / expansion 12,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,53,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0052,Microsoft / expansion 12,APEXRETAIL-VND-0052,services,10440000,2026-12-15,SVP Private Brands,Digital Commerce Engineering,low,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0053,AWS / expansion 13,v4_synthetic_pack,COO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,54,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0053,AWS / expansion 13,APEXRETAIL-VND-0053,commerce,11280000,2026-07-15,COO,Merchandising and Planning Systems,medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0054,Google / expansion 14,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,55,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0054,Google / expansion 14,APEXRETAIL-VND-0054,erp,12120000,2026-08-15,Chief Digital Officer,Supply Chain Platforms,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0055,NVIDIA / expansion 15,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,56,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0055,NVIDIA / expansion 15,APEXRETAIL-VND-0055,supply_chain,12960000,2026-09-15,Chief Merchandising Officer,Customer Data and Loyalty Platforms,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0056,UKG / expansion 16,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,57,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0056,UKG / expansion 16,APEXRETAIL-VND-0056,data_ai,13800000,2026-10-15,Chief Supply Chain Officer,ERP and Corporate Systems,high,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0057,Workday / expansion 17,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,58,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0057,Workday / expansion 17,APEXRETAIL-VND-0057,security,14640000,2026-11-15,Chief Marketing Officer,"Data, Analytics and AI",low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0058,CrowdStrike / expansion 18,v4_synthetic_pack,CFO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,59,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0058,CrowdStrike / expansion 18,APEXRETAIL-VND-0058,services,15480000,2026-12-15,CFO,Cloud Platform and SRE,low,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0059,Datadog / expansion 19,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,60,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0059,Datadog / expansion 19,APEXRETAIL-VND-0059,commerce,16320000,2026-07-15,Chief Risk Officer,Cybersecurity,medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0060,MuleSoft / expansion 20,v4_synthetic_pack,CIO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,61,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0060,MuleSoft / expansion 20,APEXRETAIL-VND-0060,erp,17160000,2026-08-15,CIO,Service Management and End User Tech,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0061,Klaviyo / expansion 21,v4_synthetic_pack,CHRO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,62,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0061,Klaviyo / expansion 21,APEXRETAIL-VND-0061,supply_chain,18000000,2026-09-15,CHRO,Store Systems and POS,high,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0062,Braze / expansion 22,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,63,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0062,Braze / expansion 22,APEXRETAIL-VND-0062,data_ai,18840000,2026-10-15,Chief Procurement Officer,Digital Commerce Engineering,medium,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0063,NCR / expansion 23,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,64,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0063,NCR / expansion 23,APEXRETAIL-VND-0063,security,19680000,2026-11-15,Chief Real Estate Officer,Merchandising and Planning Systems,low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0064,Zebra / expansion 24,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,65,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0064,Zebra / expansion 24,APEXRETAIL-VND-0064,services,20520000,2026-12-15,SVP Private Brands,Supply Chain Platforms,low,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0065,Okta / expansion 25,v4_synthetic_pack,COO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,66,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0065,Okta / expansion 25,APEXRETAIL-VND-0065,commerce,21360000,2026-07-15,COO,Customer Data and Loyalty Platforms,medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0066,Fortinet / expansion 26,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,67,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0066,Fortinet / expansion 26,APEXRETAIL-VND-0066,erp,22200000,2026-08-15,Chief Digital Officer,ERP and Corporate Systems,high,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0067,Accenture / expansion 27,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,68,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0067,Accenture / expansion 27,APEXRETAIL-VND-0067,supply_chain,23040000,2026-09-15,Chief Merchandising Officer,"Data, Analytics and AI",low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0068,Deloitte / expansion 28,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,69,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0068,Deloitte / expansion 28,APEXRETAIL-VND-0068,data_ai,23880000,2026-10-15,Chief Supply Chain Officer,Cloud Platform and SRE,medium,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0069,Infosys / expansion 29,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,70,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0069,Infosys / expansion 29,APEXRETAIL-VND-0069,security,24720000,2026-11-15,Chief Marketing Officer,Cybersecurity,low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0070,TCS / expansion 30,v4_synthetic_pack,CFO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,71,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0070,TCS / expansion 30,APEXRETAIL-VND-0070,services,25560000,2026-12-15,CFO,Service Management and End User Tech,low,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0071,EPAM / expansion 31,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,72,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0071,EPAM / expansion 31,APEXRETAIL-VND-0071,commerce,26400000,2026-07-15,Chief Risk Officer,Store Systems and POS,high,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0072,Capgemini / expansion 32,v4_synthetic_pack,CIO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,73,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0072,Capgemini / expansion 32,APEXRETAIL-VND-0072,erp,27240000,2026-08-15,CIO,Digital Commerce Engineering,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0073,SAS / expansion 33,v4_synthetic_pack,CHRO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,74,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0073,SAS / expansion 33,APEXRETAIL-VND-0073,supply_chain,28080000,2026-09-15,CHRO,Merchandising and Planning Systems,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0074,Tableau / expansion 34,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,75,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0074,Tableau / expansion 34,APEXRETAIL-VND-0074,data_ai,28920000,2026-10-15,Chief Procurement Officer,Supply Chain Platforms,medium,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0075,Power BI / expansion 35,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,76,2026-06-18,2026-01-01,2026-11-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0075,Power BI / expansion 35,APEXRETAIL-VND-0075,security,29760000,2026-11-15,Chief Real Estate Officer,Customer Data and Loyalty Platforms,low,security
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0076,Narvar / expansion 36,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,77,2026-06-18,2026-01-01,2026-12-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0076,Narvar / expansion 36,APEXRETAIL-VND-0076,services,30600000,2026-12-15,SVP Private Brands,ERP and Corporate Systems,high,services
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0077,Riskified / expansion 37,v4_synthetic_pack,COO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,78,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0077,Riskified / expansion 37,APEXRETAIL-VND-0077,commerce,31440000,2026-07-15,COO,"Data, Analytics and AI",medium,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0078,Forter / expansion 38,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,79,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0078,Forter / expansion 38,APEXRETAIL-VND-0078,erp,32280000,2026-08-15,Chief Digital Officer,Cloud Platform and SRE,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0079,Stripe / expansion 39,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,80,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0079,Stripe / expansion 39,APEXRETAIL-VND-0079,supply_chain,33120000,2026-09-15,Chief Merchandising Officer,Cybersecurity,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0080,Adyen / expansion 40,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,81,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0080,Adyen / expansion 40,APEXRETAIL-VND-0080,data_ai,33960000,2026-10-15,Chief Supply Chain Officer,Service Management and End User Tech,medium,data_ai
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0081,Salesforce / expansion 41,v4_synthetic_pack,COO,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,82,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0081,Salesforce / expansion 41,APEXRETAIL-VND-0081,commerce,1200000,2026-07-15,COO,Store Systems and POS,high,commerce
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0082,Oracle / expansion 42,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,83,2026-06-18,2026-01-01,2026-08-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0082,Oracle / expansion 42,APEXRETAIL-VND-0082,erp,2040000,2026-08-15,Chief Digital Officer,Digital Commerce Engineering,low,erp
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0083,Manhattan / expansion 43,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,84,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0083,Manhattan / expansion 43,APEXRETAIL-VND-0083,supply_chain,2880000,2026-09-15,Chief Merchandising Officer,Merchandising and Planning Systems,low,supply_chain
apex-retail,Retail Demo,v6.0,vendor_contract,APEXRETAIL-VND-0084,IBM / expansion 44,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,85,2026-06-18,2026-01-01,2026-10-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APEXRETAIL-VND-0084,IBM / expansion 44,APEXRETAIL-VND-0084,data_ai,3720000,2026-10-15,Chief Supply Chain Officer,Supply Chain Platforms,medium,data_ai
