tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,system_id,system_name,business_capability,system_owner,criticality,lifecycle_status,vendor_id,annual_cost_usd,integrations,data_dependencies,ai_relevance
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-042,Adobe Experience Cloud regional/service component 4,v4_synthetic_pack,CFO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-042,Adobe Experience Cloud regional/service component 4,personalization,APX-IT-005,high,optimize,data_thin:vendor_id_missing,17925000,25,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-043,Blue Yonder Demand Planning regional/service component 4,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-043,Blue Yonder Demand Planning regional/service component 4,forecasting,APX-IT-003,critical,contain,data_thin:vendor_id_missing,19450000,26,confidential,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-044,SAP S/4 Finance regional/service component 4,v4_synthetic_pack,CIO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,45,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-044,SAP S/4 Finance regional/service component 4,erp_finance,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,22975000,27,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-045,ServiceNow ITSM regional/service component 4,v4_synthetic_pack,CHRO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,46,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-045,ServiceNow ITSM regional/service component 4,itsm,APX-IT-010,high,invest,data_thin:vendor_id_missing,13800000,28,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-046,Databricks Retail Lakehouse regional/service component 4,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,47,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-046,Databricks Retail Lakehouse regional/service component 4,data_platform,APX-IT-007,critical,optimize,data_thin:vendor_id_missing,20825000,29,confidential,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-047,Snowflake Marketing Data Cloud regional/service component 4,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,48,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-047,Snowflake Marketing Data Cloud regional/service component 4,analytics,APX-IT-007,high,contain,data_thin:vendor_id_missing,16650000,30,internal,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-048,Kronos Workforce Central regional/service component 4,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,49,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-048,Kronos Workforce Central regional/service component 4,workforce,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,17675000,31,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-049,Oracle Retail Merchandising regional/service component 5,v4_synthetic_pack,COO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,50,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-049,Oracle Retail Merchandising regional/service component 5,merchandising,APX-IT-003,critical,invest,data_thin:vendor_id_missing,24200000,8,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-050,Manhattan Active WMS regional/service component 5,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,51,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-050,Manhattan Active WMS regional/service component 5,warehouse,APX-IT-004,critical,optimize,data_thin:vendor_id_missing,22525000,9,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-051,IBM Sterling OMS regional/service component 5,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,52,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-051,IBM Sterling OMS regional/service component 5,order_management,APX-IT-002,critical,contain,data_thin:vendor_id_missing,28050000,10,internal,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-052,Toshiba POS regional/service component 5,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,53,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-052,Toshiba POS regional/service component 5,pos,APX-IT-001,critical,replace_candidate,data_thin:vendor_id_missing,28975000,11,confidential,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-053,Salesforce Commerce Cloud regional/service component 5,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,54,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-053,Salesforce Commerce Cloud regional/service component 5,ecommerce,APX-IT-002,critical,invest,data_thin:vendor_id_missing,30600000,12,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-054,Adobe Experience Cloud regional/service component 5,v4_synthetic_pack,CFO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,55,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-054,Adobe Experience Cloud regional/service component 5,personalization,APX-IT-005,high,optimize,data_thin:vendor_id_missing,19425000,13,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-055,Blue Yonder Demand Planning regional/service component 5,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,56,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-055,Blue Yonder Demand Planning regional/service component 5,forecasting,APX-IT-003,critical,contain,data_thin:vendor_id_missing,20950000,14,confidential,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-056,SAP S/4 Finance regional/service component 5,v4_synthetic_pack,CIO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,57,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-056,SAP S/4 Finance regional/service component 5,erp_finance,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,24475000,15,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-057,ServiceNow ITSM regional/service component 5,v4_synthetic_pack,CHRO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,58,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-057,ServiceNow ITSM regional/service component 5,itsm,APX-IT-010,high,invest,data_thin:vendor_id_missing,15300000,16,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-058,Databricks Retail Lakehouse regional/service component 5,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,59,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-058,Databricks Retail Lakehouse regional/service component 5,data_platform,APX-IT-007,critical,optimize,data_thin:vendor_id_missing,22325000,17,confidential,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-059,Snowflake Marketing Data Cloud regional/service component 5,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,60,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-059,Snowflake Marketing Data Cloud regional/service component 5,analytics,APX-IT-007,high,contain,data_thin:vendor_id_missing,18150000,18,internal,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-060,Kronos Workforce Central regional/service component 5,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,61,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-060,Kronos Workforce Central regional/service component 5,workforce,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,19175000,19,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-061,Oracle Retail Merchandising regional/service component 6,v4_synthetic_pack,COO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,62,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-061,Oracle Retail Merchandising regional/service component 6,merchandising,APX-IT-003,critical,invest,data_thin:vendor_id_missing,25700000,20,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-062,Manhattan Active WMS regional/service component 6,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,63,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-062,Manhattan Active WMS regional/service component 6,warehouse,APX-IT-004,critical,optimize,data_thin:vendor_id_missing,24025000,21,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-063,IBM Sterling OMS regional/service component 6,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,64,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-063,IBM Sterling OMS regional/service component 6,order_management,APX-IT-002,critical,contain,data_thin:vendor_id_missing,29550000,22,internal,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-064,Toshiba POS regional/service component 6,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,65,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-064,Toshiba POS regional/service component 6,pos,APX-IT-001,critical,replace_candidate,data_thin:vendor_id_missing,30475000,23,confidential,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-065,Salesforce Commerce Cloud regional/service component 6,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,66,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-065,Salesforce Commerce Cloud regional/service component 6,ecommerce,APX-IT-002,critical,invest,data_thin:vendor_id_missing,32100000,24,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-066,Adobe Experience Cloud regional/service component 6,v4_synthetic_pack,CFO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,67,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-066,Adobe Experience Cloud regional/service component 6,personalization,APX-IT-005,high,optimize,data_thin:vendor_id_missing,20925000,25,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-067,Blue Yonder Demand Planning regional/service component 6,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,68,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-067,Blue Yonder Demand Planning regional/service component 6,forecasting,APX-IT-003,critical,contain,data_thin:vendor_id_missing,22450000,26,confidential,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-068,SAP S/4 Finance regional/service component 6,v4_synthetic_pack,CIO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,69,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-068,SAP S/4 Finance regional/service component 6,erp_finance,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,25975000,27,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-069,ServiceNow ITSM regional/service component 6,v4_synthetic_pack,CHRO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,70,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-069,ServiceNow ITSM regional/service component 6,itsm,APX-IT-010,high,invest,data_thin:vendor_id_missing,16800000,28,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-070,Databricks Retail Lakehouse regional/service component 6,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,71,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-070,Databricks Retail Lakehouse regional/service component 6,data_platform,APX-IT-007,critical,optimize,data_thin:vendor_id_missing,23825000,29,confidential,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-071,Snowflake Marketing Data Cloud regional/service component 6,v4_synthetic_pack,Chief Real Estate Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,72,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-071,Snowflake Marketing Data Cloud regional/service component 6,analytics,APX-IT-007,high,contain,data_thin:vendor_id_missing,19650000,30,internal,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-072,Kronos Workforce Central regional/service component 6,v4_synthetic_pack,SVP Private Brands,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,73,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-072,Kronos Workforce Central regional/service component 6,workforce,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,20675000,31,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-073,Oracle Retail Merchandising regional/service component 7,v4_synthetic_pack,COO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,74,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-073,Oracle Retail Merchandising regional/service component 7,merchandising,APX-IT-003,critical,invest,data_thin:vendor_id_missing,27200000,8,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-074,Manhattan Active WMS regional/service component 7,v4_synthetic_pack,Chief Digital Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,75,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-074,Manhattan Active WMS regional/service component 7,warehouse,APX-IT-004,critical,optimize,data_thin:vendor_id_missing,25525000,9,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-075,IBM Sterling OMS regional/service component 7,v4_synthetic_pack,Chief Merchandising Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,76,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-075,IBM Sterling OMS regional/service component 7,order_management,APX-IT-002,critical,contain,data_thin:vendor_id_missing,31050000,10,internal,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-076,Toshiba POS regional/service component 7,v4_synthetic_pack,Chief Supply Chain Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,77,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-076,Toshiba POS regional/service component 7,pos,APX-IT-001,critical,replace_candidate,data_thin:vendor_id_missing,31975000,11,confidential,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-077,Salesforce Commerce Cloud regional/service component 7,v4_synthetic_pack,Chief Marketing Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,78,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-077,Salesforce Commerce Cloud regional/service component 7,ecommerce,APX-IT-002,critical,invest,data_thin:vendor_id_missing,33600000,12,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-078,Adobe Experience Cloud regional/service component 7,v4_synthetic_pack,CFO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,79,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-078,Adobe Experience Cloud regional/service component 7,personalization,APX-IT-005,high,optimize,data_thin:vendor_id_missing,22425000,13,internal,optimize
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-079,Blue Yonder Demand Planning regional/service component 7,v4_synthetic_pack,Chief Risk Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,80,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-079,Blue Yonder Demand Planning regional/service component 7,forecasting,APX-IT-003,critical,contain,data_thin:vendor_id_missing,23950000,14,confidential,contain
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-080,SAP S/4 Finance regional/service component 7,v4_synthetic_pack,CIO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,81,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-080,SAP S/4 Finance regional/service component 7,erp_finance,APX-IT-006,critical,replace_candidate,data_thin:vendor_id_missing,27475000,15,internal,replace_candidate
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-081,ServiceNow ITSM regional/service component 7,v4_synthetic_pack,CHRO,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,82,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-081,ServiceNow ITSM regional/service component 7,itsm,APX-IT-010,high,invest,data_thin:vendor_id_missing,18300000,16,pci_pii,invest
apex-retail,Apex Retail Group,v6.0,application_system,APX-APP-082,Databricks Retail Lakehouse regional/service component 7,v4_synthetic_pack,Chief Procurement Officer,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,83,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:vendor_id_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,APX-APP-082,Databricks Retail Lakehouse regional/service component 7,data_platform,APX-IT-007,critical,optimize,data_thin:vendor_id_missing,25325000,17,confidential,optimize
