tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
first-capital,Financial Services Demo,v6.0,ai_initiative,first-capital-financial-ai_initiative-31,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,31,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-ai_initiative-31,NICE Actimize Copilot,NICE Actimize Copilot,NICE Actimize Copilot,NICE Actimize Copilot,Operations managers,6087,4308,active_users:4308|licensed_users:6087,1819,1428000,Hold,normal,Medium,normal,Retire,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,first-capital-financial-ai_initiative-32,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,32,2026-06-18,2026-02-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-ai_initiative-32,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Finance analysts,7082,2498,active_users:2498|licensed_users:7082,2377,1446000,Pilot,normal,Low,normal,Scale,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,first-capital-financial-ai_initiative-33,Agent-assisted service,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,33,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-ai_initiative-33,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Service teams,7082,2902,active_users:2902|licensed_users:7082,2837,1464000,Limited production,normal,Medium,normal,Hold,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,first-capital-financial-ai_initiative-34,Forecast automation,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,34,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-ai_initiative-34,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Technology owners,7082,3895,active_users:3895|licensed_users:7082,2032,1482000,Production,needs_evidence_review,Medium,needs_evidence_review,Prove value,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,first-capital-financial-ai_initiative-35,Document intelligence,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,35,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-ai_initiative-35,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Knowledge workers,7082,4594,active_users:4594|licensed_users:7082,2530,1500000,Hold,needs_evidence_review,Low,needs_evidence_review,Retire,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,first-capital-financial-ai_initiative-36,Copilot productivity,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,36,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-ai_initiative-36,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Salesforce Einstein,Operations managers,7082,4676,active_users:4676|licensed_users:7082,5537,1518000,Pilot,normal,Medium,normal,Scale,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-001,Real-time scam & APP fraud detection agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-001,Real-time scam & APP fraud detection agent/workflow,Financial Crimes,Real-time scam & APP fraud detection agent/workflow,Real-time scam & APP fraud detection agent/workflow,Finance analysts,696,420,55051,Real-time scam & APP fraud detection agent/workflow should reduce cycle time and improve decision quality in Liquidity management,1536000,restricted,restricted,Medium,Needs owner signoff,No measurable value after pilot; sunset and reallocate budget,hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-002,AML alert triage & false-positive reduction agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-002,AML alert triage & false-positive reduction agent/workflow,Financial Crimes,AML alert triage & false-positive reduction agent/workflow,AML alert triage & false-positive reduction agent/workflow,Service teams,704,425,6257,AML alert triage & false-positive reduction agent/workflow should reduce cycle time and improve decision quality in Client servicing,1554000,approved_pilot,approved_pilot,Low,Ready with controls,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-003,SAR narrative drafting copilot agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-003,SAR narrative drafting copilot agent/workflow,Financial Crimes,SAR narrative drafting copilot agent/workflow,SAR narrative drafting copilot agent/workflow,Technology owners,712,430,79270,SAR narrative drafting copilot agent/workflow should reduce cycle time and improve decision quality in Payments,1572000,approved_scale,approved_scale,Medium,Needs lineage evidence,Within governance threshold; expand under monitored rollout,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-004,Contact center next-best-action assist agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-004,Contact center next-best-action assist agent/workflow,Customer Care,Contact center next-best-action assist agent/workflow,Contact center next-best-action assist agent/workflow,Knowledge workers,720,435,22622,Contact center next-best-action assist agent/workflow should reduce cycle time and improve decision quality in Advisor productivity,1590000,approved_pilot,approved_pilot,Medium,Needs owner signoff,Scope too broad; re-baseline against a single high-value workflow,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-005,Commercial credit spreading automation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-005,Commercial credit spreading automation agent/workflow,Commercial Banking,Commercial credit spreading automation agent/workflow,Commercial credit spreading automation agent/workflow,Operations managers,728,440,16727,Commercial credit spreading automation agent/workflow should reduce cycle time and improve decision quality in Risk management,1608000,approved_scale,approved_scale,Low,Ready with controls,Within governance threshold; expand under monitored rollout,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-006,Customer 360 lakehouse foundation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-006,Customer 360 lakehouse foundation agent/workflow,"Data, Analytics & AI",Customer 360 lakehouse foundation agent/workflow,Customer 360 lakehouse foundation agent/workflow,Finance analysts,736,445,35717,Customer 360 lakehouse foundation agent/workflow should reduce cycle time and improve decision quality in Credit workflow,1626000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-007,Certified semantic layer for KPIs agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-007,Certified semantic layer for KPIs agent/workflow,"Data, Analytics & AI",Certified semantic layer for KPIs agent/workflow,Certified semantic layer for KPIs agent/workflow,Service teams,744,450,66987,Certified semantic layer for KPIs agent/workflow should reduce cycle time and improve decision quality in Liquidity management,1644000,approved_pilot,approved_pilot,Medium,Needs owner signoff,Reported automation not reproducible in evidence; reclassify,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-008,Engineering code-assist productivity agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-008,Engineering code-assist productivity agent/workflow,Technology,Engineering code-assist productivity agent/workflow,Engineering code-assist productivity agent/workflow,Technology owners,752,455,46955,Engineering code-assist productivity agent/workflow should reduce cycle time and improve decision quality in Client servicing,1662000,approved_pilot,approved_pilot,Low,Ready with controls,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-009,Regulatory close & reconciliation automation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-009,Regulatory close & reconciliation automation agent/workflow,Finance,Regulatory close & reconciliation automation agent/workflow,Regulatory close & reconciliation automation agent/workflow,Knowledge workers,760,460,80628,Regulatory close & reconciliation automation agent/workflow should reduce cycle time and improve decision quality in Payments,1680000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-010,Cards dispute & chargeback automation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-010,Cards dispute & chargeback automation agent/workflow,Cards & Payments,Cards dispute & chargeback automation agent/workflow,Cards dispute & chargeback automation agent/workflow,Operations managers,768,465,36004,Cards dispute & chargeback automation agent/workflow should reduce cycle time and improve decision quality in Advisor productivity,1698000,restricted,restricted,Medium,Needs owner signoff,No measurable value after pilot; sunset and reallocate budget,scale
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-011,Wealth advisor proposal generation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-011,Wealth advisor proposal generation agent/workflow,Wealth Management,Wealth advisor proposal generation agent/workflow,Wealth advisor proposal generation agent/workflow,Finance analysts,776,470,33074,Wealth advisor proposal generation agent/workflow should reduce cycle time and improve decision quality in Risk management,1716000,approved_pilot,approved_pilot,Low,Ready with controls,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-012,Payments exception repair automation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-012,Payments exception repair automation agent/workflow,Operations,Payments exception repair automation agent/workflow,Payments exception repair automation agent/workflow,Service teams,784,475,64590,Payments exception repair automation agent/workflow should reduce cycle time and improve decision quality in Credit workflow,1734000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-013,Credit risk model SR 11-7 evidence automation agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-013,Credit risk model SR 11-7 evidence automation agent/workflow,Risk,Credit risk model SR 11-7 evidence automation agent/workflow,Credit risk model SR 11-7 evidence automation agent/workflow,Technology owners,792,480,42532,Credit risk model SR 11-7 evidence automation agent/workflow should reduce cycle time and improve decision quality in Liquidity management,1752000,approved_pilot,approved_pilot,Medium,Needs owner signoff,Scope too broad; re-baseline against a single high-value workflow,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-014,KYC refresh & onboarding intelligence agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-014,KYC refresh & onboarding intelligence agent/workflow,Financial Crimes,KYC refresh & onboarding intelligence agent/workflow,KYC refresh & onboarding intelligence agent/workflow,Knowledge workers,800,485,2565,KYC refresh & onboarding intelligence agent/workflow should reduce cycle time and improve decision quality in Client servicing,1770000,approved_scale,approved_scale,Low,Ready with controls,Within governance threshold; expand under monitored rollout,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-015,Collections prioritization optimization agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-015,Collections prioritization optimization agent/workflow,Operations,Collections prioritization optimization agent/workflow,Collections prioritization optimization agent/workflow,Operations managers,808,490,39626,Collections prioritization optimization agent/workflow should reduce cycle time and improve decision quality in Payments,1788000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-016,Branch banker knowledge assist agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-016,Branch banker knowledge assist agent/workflow,Consumer Banking,Branch banker knowledge assist agent/workflow,Branch banker knowledge assist agent/workflow,Finance analysts,816,495,23834,Branch banker knowledge assist agent/workflow should reduce cycle time and improve decision quality in Advisor productivity,1806000,approved_pilot,approved_pilot,Medium,Needs owner signoff,Reported automation not reproducible in evidence; reclassify,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-017,Marketing personalization & retention agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-017,Marketing personalization & retention agent/workflow,Consumer Banking,Marketing personalization & retention agent/workflow,Marketing personalization & retention agent/workflow,Service teams,824,500,86687,Marketing personalization & retention agent/workflow should reduce cycle time and improve decision quality in Risk management,1824000,approved_pilot,approved_pilot,Low,Ready with controls,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-018,Treasury liquidity forecasting agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-018,Treasury liquidity forecasting agent/workflow,Treasury,Treasury liquidity forecasting agent/workflow,Treasury liquidity forecasting agent/workflow,Technology owners,832,505,71177,Treasury liquidity forecasting agent/workflow should reduce cycle time and improve decision quality in Credit workflow,1842000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-019,Complaint & fair-lending surveillance NLP agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-019,Complaint & fair-lending surveillance NLP agent/workflow,Compliance,Complaint & fair-lending surveillance NLP agent/workflow,Complaint & fair-lending surveillance NLP agent/workflow,Knowledge workers,840,510,57583,Complaint & fair-lending surveillance NLP agent/workflow should reduce cycle time and improve decision quality in Liquidity management,1860000,restricted,restricted,Medium,Needs owner signoff,No measurable value after pilot; sunset and reallocate budget,stop
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-020,Mainframe code modernization assist agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-020,Mainframe code modernization assist agent/workflow,Technology,Mainframe code modernization assist agent/workflow,Mainframe code modernization assist agent/workflow,Operations managers,848,515,77374,Mainframe code modernization assist agent/workflow should reduce cycle time and improve decision quality in Client servicing,1878000,approved_pilot,approved_pilot,Low,Ready with controls,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-021,Document intelligence for commercial onboarding agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-021,Document intelligence for commercial onboarding agent/workflow,Commercial Banking,Document intelligence for commercial onboarding agent/workflow,Document intelligence for commercial onboarding agent/workflow,Finance analysts,856,520,46582,Document intelligence for commercial onboarding agent/workflow should reduce cycle time and improve decision quality in Payments,1896000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-022,Sanctions screening tuning agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-022,Sanctions screening tuning agent/workflow,Financial Crimes,Sanctions screening tuning agent/workflow,Sanctions screening tuning agent/workflow,Service teams,864,525,17190,Sanctions screening tuning agent/workflow should reduce cycle time and improve decision quality in Advisor productivity,1914000,approved_pilot,approved_pilot,Medium,Needs owner signoff,Scope too broad; re-baseline against a single high-value workflow,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-023,Statement & disclosure generation copilot agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-023,Statement & disclosure generation copilot agent/workflow,Operations,Statement & disclosure generation copilot agent/workflow,Statement & disclosure generation copilot agent/workflow,Technology owners,872,530,43891,Statement & disclosure generation copilot agent/workflow should reduce cycle time and improve decision quality in Risk management,1932000,approved_pilot,approved_pilot,Low,Ready with controls,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-024,Card rewards personalization agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-024,Card rewards personalization agent/workflow,Cards & Payments,Card rewards personalization agent/workflow,Card rewards personalization agent/workflow,Knowledge workers,880,535,85203,Card rewards personalization agent/workflow should reduce cycle time and improve decision quality in Credit workflow,1950000,approved_pilot,approved_pilot,Medium,Needs lineage evidence,Awaiting model-risk validation and source evidence gate,scale_if_value_and_controls_hold
first-capital,Financial Services Demo,v6.0,ai_initiative,FC-AGENT-025,Voice biometrics authentication agent/workflow,v4_synthetic_pack,AI Governance Office,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-AGENT-025,Voice biometrics authentication agent/workflow,Customer Care,Voice biometrics authentication agent/workflow,Voice biometrics authentication agent/workflow,Operations managers,888,540,15133,Voice biometrics authentication agent/workflow should reduce cycle time and improve decision quality in Liquidity management,1968000,approved_pilot,approved_pilot,Medium,Needs owner signoff,Reported automation not reproducible in evidence; reclassify,scale_if_value_and_controls_hold
