tenant_key,dataset_version,contract_id,vendor_id,vendor_name,invoice_id,invoice_line_id,po_number,invoice_date,service_period_start,service_period_end,sku_or_service_code,line_description,invoiced_amount_usd,matched_contract_rate_usd,billed_rate_usd,exception_type,exception_amount_usd,payment_status,source_system,source_system_examples,source_record_id,source_file_report,extraction_grain,refresh_frequency,review_status
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-01,INV-CF-001-01-1,MER-PO-CF-001-001,2025-07-01,2025-07-01,2025-07-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,1542450,32500,36725,rate_above_contract_or_uncovered_line,177450,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-01-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-13,INV-CF-001-13-3,MER-PO-CF-001-001,2026-07-01,2026-07-01,2026-07-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,460,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-13-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-13,INV-CF-001-13-4,MER-PO-CF-001-001,2026-07-01,2026-07-01,2026-07-01,CLIN-MARTS,Clinical quality and payer performance data product support,1071840,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-13-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-14,INV-CF-001-14-1,MER-PO-CF-001-002,2026-08-01,2026-08-01,2026-08-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2210000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-14-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-14,INV-CF-001-14-2,MER-PO-CF-001-002,2026-08-01,2026-08-01,2026-08-01,DATA-ENG-SQUAD,Data engineering product squad capacity,145222,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-14-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-14,INV-CF-001-14-3,MER-PO-CF-001-002,2026-08-01,2026-08-01,2026-08-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,480,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-14-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-14,INV-CF-001-14-4,MER-PO-CF-001-002,2026-08-01,2026-08-01,2026-08-01,CLIN-MARTS,Clinical quality and payer performance data product support,1122880,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-14-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-15,INV-CF-001-15-1,MER-PO-CF-001-003,2026-09-01,2026-09-01,2026-09-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2457000,32500,35100,rate_above_contract_or_uncovered_line,182000,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-15-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-15,INV-CF-001-15-2,MER-PO-CF-001-003,2026-09-01,2026-09-01,2026-09-01,DATA-ENG-SQUAD,Data engineering product squad capacity,162605,1771,1913,rate_above_contract_or_uncovered_line,12070,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-15-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-15,INV-CF-001-15-3,MER-PO-CF-001-003,2026-09-01,2026-09-01,2026-09-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,500,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-15-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-15,INV-CF-001-15-4,MER-PO-CF-001-003,2026-09-01,2026-09-01,2026-09-01,CLIN-MARTS,Clinical quality and payer performance data product support,1267875,10208,11025,rate_above_contract_or_uncovered_line,93955,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-15-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-16,INV-CF-001-16-1,MER-PO-CF-001-004,2026-10-01,2026-10-01,2026-10-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2644200,32500,36725,rate_above_contract_or_uncovered_line,304200,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-16-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-16,INV-CF-001-16-2,MER-PO-CF-001-004,2026-10-01,2026-10-01,2026-10-01,DATA-ENG-SQUAD,Data engineering product squad capacity,176088,1771,2001,rate_above_contract_or_uncovered_line,20240,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-16-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-16,INV-CF-001-16-3,MER-PO-CF-001-004,2026-10-01,2026-10-01,2026-10-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,624,5,6,rate_above_contract_or_uncovered_line,104,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-16-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-16,INV-CF-001-16-4,MER-PO-CF-001-004,2026-10-01,2026-10-01,2026-10-01,CLIN-MARTS,Clinical quality and payer performance data product support,1384200,10208,11535,rate_above_contract_or_uncovered_line,159240,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-16-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-17,INV-CF-001-17-1,MER-PO-CF-001-005,2026-11-01,2026-11-01,2026-11-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2405000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-17-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-17,INV-CF-001-17-2,MER-PO-CF-001-005,2026-11-01,2026-11-01,2026-11-01,DATA-ENG-SQUAD,Data engineering product squad capacity,161161,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-17-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-17,INV-CF-001-17-3,MER-PO-CF-001-005,2026-11-01,2026-11-01,2026-11-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,540,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-17-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-17,INV-CF-001-17-4,MER-PO-CF-001-005,2026-11-01,2026-11-01,2026-11-01,CLIN-MARTS,Clinical quality and payer performance data product support,1276000,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-17-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-18,INV-CF-001-18-1,MER-PO-CF-001-006,2026-12-01,2026-12-01,2026-12-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2470000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-18-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-18,INV-CF-001-18-2,MER-PO-CF-001-006,2026-12-01,2026-12-01,2026-12-01,DATA-ENG-SQUAD,Data engineering product squad capacity,166474,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-18-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-18,INV-CF-001-18-3,MER-PO-CF-001-006,2026-12-01,2026-12-01,2026-12-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,560,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-18-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-18,INV-CF-001-18-4,MER-PO-CF-001-006,2026-12-01,2026-12-01,2026-12-01,CLIN-MARTS,Clinical quality and payer performance data product support,1327040,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-18-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-19,INV-CF-001-19-1,MER-PO-CF-001-007,2027-01-01,2027-01-01,2027-01-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2535000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-19-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-19,INV-CF-001-19-2,MER-PO-CF-001-007,2027-01-01,2027-01-01,2027-01-01,DATA-ENG-SQUAD,Data engineering product squad capacity,171787,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-19-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-19,INV-CF-001-19-3,MER-PO-CF-001-007,2027-01-01,2027-01-01,2027-01-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,580,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-19-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-19,INV-CF-001-19-4,MER-PO-CF-001-007,2027-01-01,2027-01-01,2027-01-01,CLIN-MARTS,Clinical quality and payer performance data product support,1378080,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-19-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-20,INV-CF-001-20-1,MER-PO-CF-001-008,2027-02-01,2027-02-01,2027-02-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2600000,32500,32500,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-20-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-20,INV-CF-001-20-2,MER-PO-CF-001-008,2027-02-01,2027-02-01,2027-02-01,DATA-ENG-SQUAD,Data engineering product squad capacity,177100,1771,1771,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-20-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-20,INV-CF-001-20-3,MER-PO-CF-001-008,2027-02-01,2027-02-01,2027-02-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,600,5,5,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-20-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-20,INV-CF-001-20-4,MER-PO-CF-001-008,2027-02-01,2027-02-01,2027-02-01,CLIN-MARTS,Clinical quality and payer performance data product support,1429120,10208,10208,none,0,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-20-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-21,INV-CF-001-21-1,MER-PO-CF-001-009,2027-03-01,2027-03-01,2027-03-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,3011450,32500,36725,rate_above_contract_or_uncovered_line,346450,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-21-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-21,INV-CF-001-21-2,MER-PO-CF-001-009,2027-03-01,2027-03-01,2027-03-01,DATA-ENG-SQUAD,Data engineering product squad capacity,206103,1771,2001,rate_above_contract_or_uncovered_line,23690,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-21-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-21,INV-CF-001-21-3,MER-PO-CF-001-009,2027-03-01,2027-03-01,2027-03-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,744,5,6,rate_above_contract_or_uncovered_line,124,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-21-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-21,INV-CF-001-21-4,MER-PO-CF-001-009,2027-03-01,2027-03-01,2027-03-01,CLIN-MARTS,Clinical quality and payer performance data product support,1672575,10208,11535,rate_above_contract_or_uncovered_line,192415,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-21-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-22,INV-CF-001-22-1,MER-PO-CF-001-010,2027-04-01,2027-04-01,2027-04-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2948400,32500,35100,rate_above_contract_or_uncovered_line,218400,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-22-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-22,INV-CF-001-22-2,MER-PO-CF-001-010,2027-04-01,2027-04-01,2027-04-01,DATA-ENG-SQUAD,Data engineering product squad capacity,202778,1771,1913,rate_above_contract_or_uncovered_line,15052,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-22-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-22,INV-CF-001-22-3,MER-PO-CF-001-010,2027-04-01,2027-04-01,2027-04-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,640,5,5,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-22-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-22,INV-CF-001-22-4,MER-PO-CF-001-010,2027-04-01,2027-04-01,2027-04-01,CLIN-MARTS,Clinical quality and payer performance data product support,1653750,10208,11025,rate_above_contract_or_uncovered_line,122550,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-22-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-23,INV-CF-001-23-1,MER-PO-CF-001-011,2027-05-01,2027-05-01,2027-05-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2795000,32500,32500,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-23-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-23,INV-CF-001-23-2,MER-PO-CF-001-011,2027-05-01,2027-05-01,2027-05-01,DATA-ENG-SQUAD,Data engineering product squad capacity,193039,1771,1771,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-23-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-23,INV-CF-001-23-3,MER-PO-CF-001-011,2027-05-01,2027-05-01,2027-05-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,660,5,5,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-23-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-23,INV-CF-001-23-4,MER-PO-CF-001-011,2027-05-01,2027-05-01,2027-05-01,CLIN-MARTS,Clinical quality and payer performance data product support,1582240,10208,10208,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-23-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-24,INV-CF-001-24-1,MER-PO-CF-001-012,2027-06-01,2027-06-01,2027-06-01,DATA-OPS-MANAGED,24x7 data platform operations and monitoring,2860000,32500,32500,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-24-1,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-24,INV-CF-001-24-2,MER-PO-CF-001-012,2027-06-01,2027-06-01,2027-06-01,DATA-ENG-SQUAD,Data engineering product squad capacity,198352,1771,1771,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-24-2,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-24,INV-CF-001-24-3,MER-PO-CF-001-012,2027-06-01,2027-06-01,2027-06-01,BI-SUPPORT,Northgate Insight premium workspace administration and report support,680,5,5,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-24-3,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-001,VND-001,Crestline Analytics Services LLC,INV-CF-001-24,INV-CF-001-24-4,MER-PO-CF-001-012,2027-06-01,2027-06-01,2027-06-01,CLIN-MARTS,Clinical quality and payer performance data product support,1633280,10208,10208,none,0,approved_not_paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-001-24-4,CF-001_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-003,VND-003,Sterling Workforce Systems, Inc.,INV-CF-003-01,INV-CF-003-01-1,MER-PO-CF-003-001,2025-07-01,2025-07-01,2025-07-01,WD-FIN-CORE,Sterling Financials enterprise subscription,336,7,8,rate_above_contract_or_uncovered_line,42,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-003-01-1,CF-003_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-003,VND-003,Sterling Workforce Systems, Inc.,INV-CF-003-01,INV-CF-003-01-2,MER-PO-CF-003-001,2025-07-01,2025-07-01,2025-07-01,WD-HCM-CORE,Sterling HCM enterprise subscription,258,5,6,rate_above_contract_or_uncovered_line,43,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-003-01-2,CF-003_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-003,VND-003,Sterling Workforce Systems, Inc.,INV-CF-003-01,INV-CF-003-01-3,MER-PO-CF-003-001,2025-07-01,2025-07-01,2025-07-01,WD-PRISM,Sterling Prism capacity,440,9,10,rate_above_contract_or_uncovered_line,44,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-003-01-3,CF-003_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
meridian_health_global,v1-golden-evidence,CF-003,VND-003,Sterling Workforce Systems, Inc.,INV-CF-003-01,INV-CF-003-01-4,MER-PO-CF-003-001,2025-07-01,2025-07-01,2025-07-01,WD-EXTEND,Sterling Extend app capacity,88965,1750,1977,rate_above_contract_or_uncovered_line,10215,paid,AP / ERP financial subledger,Sterling Supplier Invoices; Oracle AP; SAP AP; Coupa invoice match,AP-CF-003-01-4,CF-003_invoice_lines.csv,one row per supplier invoice line,Monthly controlled extract; refresh before each optimization gate,synthetic_demo_reviewed
