tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,spend_id,amount_usd,amount_type,owner,program_id,vendor_id,system_id,committed_vs_discretionary,renewal_or_gate_date,value_linkage,unit_economics
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0006,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0006,35,productivity,Transformation Finance,APEXRETAIL-INIT-0006,VDR-00044,SYS-0044,productivity,2028-01-31,APEXRETAIL-MET-0006,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0007,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0007,36,run_cost,Transformation Finance,APEXRETAIL-INIT-0007,VDR-00045,SYS-0045,run_cost,2028-02-11,APEXRETAIL-MET-0007,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0008,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0008,37,productivity,Transformation Finance,APEXRETAIL-INIT-0008,VDR-00046,SYS-0046,productivity,2028-02-22,APEXRETAIL-MET-0008,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0009,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0009,38,productivity,Transformation Finance,APEXRETAIL-INIT-0009,VDR-00047,SYS-0047,productivity,2028-03-04,APEXRETAIL-MET-0009,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0010,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0010,39,run_cost,Transformation Finance,APEXRETAIL-INIT-0010,VDR-00048,SYS-0048,run_cost,2028-03-15,APEXRETAIL-MET-0010,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0011,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0011,40,productivity,Transformation Finance,APEXRETAIL-INIT-0011,VDR-00049,SYS-0049,productivity,2028-03-26,APEXRETAIL-MET-0011,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0012,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0012,41,productivity,Transformation Finance,APEXRETAIL-INIT-0012,VDR-00050,SYS-0050,productivity,2028-04-06,APEXRETAIL-MET-0012,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0013,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0013,42,run_cost,Transformation Finance,APEXRETAIL-INIT-0013,VDR-00051,SYS-0051,run_cost,2028-04-17,APEXRETAIL-MET-0013,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0014,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0014,43,productivity,Transformation Finance,APEXRETAIL-INIT-0014,VDR-00052,SYS-0052,productivity,2028-04-28,APEXRETAIL-MET-0014,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0015,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0015,44,productivity,Transformation Finance,APEXRETAIL-INIT-0015,VDR-00053,SYS-0053,productivity,2028-05-09,APEXRETAIL-MET-0015,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0016,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0016,45,run_cost,Transformation Finance,APEXRETAIL-INIT-0016,VDR-00054,SYS-0054,run_cost,2028-05-20,APEXRETAIL-MET-0016,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0017,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0017,46,productivity,Transformation Finance,APEXRETAIL-INIT-0017,VDR-00055,SYS-0055,productivity,2028-05-31,APEXRETAIL-MET-0017,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0018,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0018,47,productivity,Transformation Finance,APEXRETAIL-INIT-0018,VDR-00056,SYS-0056,productivity,2028-06-11,APEXRETAIL-MET-0018,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0019,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0019,48,run_cost,Transformation Finance,APEXRETAIL-INIT-0019,VDR-00057,SYS-0057,run_cost,2028-06-22,APEXRETAIL-MET-0019,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0020,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0020,49,productivity,Transformation Finance,APEXRETAIL-INIT-0020,VDR-00058,SYS-0058,productivity,2028-07-03,APEXRETAIL-MET-0020,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0021,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0021,50,productivity,Transformation Finance,APEXRETAIL-INIT-0021,VDR-00059,SYS-0059,productivity,2028-07-14,APEXRETAIL-MET-0021,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0022,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0022,51,run_cost,Transformation Finance,APEXRETAIL-INIT-0022,VDR-00060,SYS-0060,run_cost,2028-07-25,APEXRETAIL-MET-0022,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0023,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0023,52,productivity,Transformation Finance,APEXRETAIL-INIT-0023,VDR-00061,SYS-0061,productivity,2028-08-05,APEXRETAIL-MET-0023,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0024,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0024,53,productivity,Transformation Finance,APEXRETAIL-INIT-0024,VDR-00062,SYS-0062,productivity,2028-08-16,APEXRETAIL-MET-0024,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0025,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0025,54,run_cost,Transformation Finance,APEXRETAIL-INIT-0025,VDR-00063,SYS-0063,run_cost,2028-08-27,APEXRETAIL-MET-0025,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0026,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0026,55,productivity,Transformation Finance,APEXRETAIL-INIT-0026,VDR-00064,SYS-0064,productivity,2028-09-07,APEXRETAIL-MET-0026,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0027,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0027,56,productivity,Transformation Finance,APEXRETAIL-INIT-0027,VDR-00065,SYS-0065,productivity,2028-09-18,APEXRETAIL-MET-0027,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0028,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0028,57,run_cost,Transformation Finance,APEXRETAIL-INIT-0028,VDR-00066,SYS-0066,run_cost,2028-09-29,APEXRETAIL-MET-0028,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0029,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0029,58,productivity,Transformation Finance,APEXRETAIL-INIT-0029,VDR-00067,SYS-0067,productivity,2028-10-10,APEXRETAIL-MET-0029,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0030,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0030,30,productivity,Transformation Finance,APEXRETAIL-INIT-0030,VDR-00068,SYS-0068,productivity,2028-10-21,APEXRETAIL-MET-0030,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0031,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0031,31,run_cost,Transformation Finance,APEXRETAIL-INIT-0031,VDR-00069,SYS-0069,run_cost,2028-11-01,APEXRETAIL-MET-0031,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0032,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0032,32,productivity,Transformation Finance,APEXRETAIL-INIT-0032,VDR-00070,SYS-0070,productivity,2028-11-12,APEXRETAIL-MET-0032,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0033,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0033,33,productivity,Transformation Finance,APEXRETAIL-INIT-0033,VDR-00071,SYS-0071,productivity,2028-11-23,APEXRETAIL-MET-0033,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0034,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0034,34,run_cost,Transformation Finance,APEXRETAIL-INIT-0034,VDR-00072,SYS-0072,run_cost,2028-12-04,APEXRETAIL-MET-0034,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0035,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0035,35,productivity,Transformation Finance,APEXRETAIL-INIT-0035,VDR-00073,SYS-0073,productivity,2028-12-15,APEXRETAIL-MET-0035,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0036,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0036,36,productivity,Transformation Finance,APEXRETAIL-INIT-0036,VDR-00074,SYS-0074,productivity,2028-12-26,APEXRETAIL-MET-0036,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0037,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0037,37,run_cost,Transformation Finance,APEXRETAIL-INIT-0037,VDR-00075,SYS-0075,run_cost,2029-01-06,APEXRETAIL-MET-0037,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0038,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0038,38,productivity,Transformation Finance,APEXRETAIL-INIT-0038,VDR-00076,SYS-0076,productivity,2029-01-17,APEXRETAIL-MET-0038,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0039,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0039,39,productivity,Transformation Finance,APEXRETAIL-INIT-0039,VDR-00077,SYS-0077,productivity,2029-01-28,APEXRETAIL-MET-0039,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0040,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0040,40,run_cost,Transformation Finance,APEXRETAIL-INIT-0040,VDR-00078,SYS-0078,run_cost,2029-02-08,APEXRETAIL-MET-0040,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0041,Omnichannel selling record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0041,41,productivity,Transformation Finance,APEXRETAIL-INIT-0041,VDR-00079,SYS-0079,productivity,2029-02-19,APEXRETAIL-MET-0041,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0042,Store operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0042,42,productivity,Transformation Finance,APEXRETAIL-INIT-0042,VDR-00080,SYS-0080,productivity,2029-03-02,APEXRETAIL-MET-0042,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0043,Inventory accuracy record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0043,43,run_cost,Transformation Finance,APEXRETAIL-INIT-0043,VDR-00081,SYS-0081,run_cost,2029-03-13,APEXRETAIL-MET-0043,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0044,Customer loyalty record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,45,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0044,44,productivity,Transformation Finance,APEXRETAIL-INIT-0044,VDR-00082,SYS-0082,productivity,2029-03-24,APEXRETAIL-MET-0044,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0045,Retail pricing record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,46,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0045,45,productivity,Transformation Finance,APEXRETAIL-INIT-0045,VDR-00083,SYS-0083,productivity,2029-04-04,APEXRETAIL-MET-0045,finance attestation plus source-system telemetry
apex-retail,Retail Demo,v6.0,spend_value,APEXRETAIL-BEN-0046,Merchandising record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,47,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-BEN-0046,46,run_cost,Transformation Finance,APEXRETAIL-INIT-0046,VDR-00084,SYS-0084,run_cost,2029-04-15,APEXRETAIL-MET-0046,finance attestation plus source-system telemetry
