tenant_key,map_id,vendor_id,vendor_name,contract_or_scope,annual_value_usd,renewal_date,supported_system_id,supported_system_name,owner_role,source_basis,confidence,caveat,source_file,source_row,value_source
meridian-health,meridian-health-VENDOR-SYSTEM-83,MERIDIANHEALTH-VND-0083,Tableau / expansion 49,data_and_analytics,16250000,2026-09-19,,,Chief Compliance Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,84,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-84,MERIDIANHEALTH-VND-0084,SAS / expansion 50,data_and_analytics,17325000,2026-10-20,,,Chief Customer Experience Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,85,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-85,MERIDIANHEALTH-VND-0085,Collibra / expansion 51,data_and_analytics,18400000,2026-11-21,,,Chief Medical Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,86,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-86,MERIDIANHEALTH-VND-0086,ServiceNow / expansion 52,data_and_analytics,19475000,2026-12-22,,,Chief Health Plan Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,87,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-87,MERIDIANHEALTH-VND-0087,Okta / expansion 53,security,20550000,2026-07-23,,,Chief Digital & Information Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,88,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-88,MERIDIANHEALTH-VND-0088,CrowdStrike / expansion 54,security,21625000,2026-08-24,,,CFO,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,89,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-89,MERIDIANHEALTH-VND-0089,Zscaler / expansion 55,security,22700000,2026-09-05,,,Chief Operating Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,90,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-90,MERIDIANHEALTH-VND-0090,Workday / expansion 56,security,23775000,2026-10-06,,,Chief Nursing Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,91,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-91,MERIDIANHEALTH-VND-0091,Oracle / expansion 57,corporate_finance_operations,24850000,2026-11-07,,,Chief Compliance Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,92,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-92,MERIDIANHEALTH-VND-0092,BlackLine / expansion 58,corporate_finance_operations,25925000,2026-12-08,,,Chief Customer Experience Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,93,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-93,MERIDIANHEALTH-VND-0093,Coupa / expansion 59,corporate_finance_operations,27000000,2026-07-09,,,Chief Medical Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,94,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-94,MERIDIANHEALTH-VND-0094,Kyriba / expansion 60,corporate_finance_operations,28075000,2026-08-10,,,Chief Health Plan Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,95,tenant_file
meridian-health,meridian-health-VENDOR-SYSTEM-95,MERIDIANHEALTH-VND-0095,NICE / expansion 61,corporate_finance_operations,29150000,2026-09-11,,,Chief Digital & Information Officer,vendor contract only; supported system not explicit,0.52,Requires vendor-to-application validation before dependency diagrams are definitive.,family-8-semantic-enrichment/F22_contract-system-service-map.csv,96,tenant_file
