tenant_key,function_name,parent_function,executive_owner,business_capabilities,criticality,annual_budget_usd,fte_count,outsourced_support,current_state_notes,target_state_notes,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,flight operations capability 001,flight operations,CEO,Passenger Service Modernization; Contact center agent assist; crew scheduling platform,critical,115555556,80,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00001,SHA-EVID-00601,SHA-01_BUSINESS_FUNCTIONS-SRC-00001,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations capability 172,cargo operations,Chief people officer,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; contact center platform,high,137222222,289,"yes, candidate managed-services dependency",Candidate planning context for cargo operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00172,SHA-EVID-00772,SHA-01_BUSINESS_FUNCTIONS-SRC-00172,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce capability 173,digital ecommerce,Transformation office lead,Airport Turnaround Performance Program; Revenue management scenario assistant; baggage tracking platform,medium,144444444,300,mixed internal and vendor support,Candidate planning context for digital ecommerce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00173,SHA-EVID-00773,SHA-01_BUSINESS_FUNCTIONS-SRC-00173,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security capability 174,safety and security,Experience leader,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; fuel management platform,medium,151666667,311,mixed internal and vendor support,Candidate planning context for safety and security; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00174,SHA-EVID-00774,SHA-01_BUSINESS_FUNCTIONS-SRC-00174,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance capability 175,finance,Business unit president,Contact Center Experience Transformation; Flight operations knowledge assistant; ERP and finance platform,high,158888889,322,"yes, candidate managed-services dependency",Candidate planning context for finance; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00175,SHA-EVID-00775,SHA-01_BUSINESS_FUNCTIONS-SRC-00175,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement capability 176,procurement,Contact center leader,Revenue Management Modernization; IT incident and change-risk copilot; airline data lakehouse,critical,115555556,333,mixed internal and vendor support,Candidate planning context for procurement; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00176,SHA-EVID-00776,SHA-01_BUSINESS_FUNCTIONS-SRC-00176,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce capability 177,HR and workforce,Operations leader,Cloud Resilience and Cyber Program; Procurement and vendor contract intelligence; identity and access management,medium,122777778,344,mixed internal and vendor support,Candidate planning context for HR and workforce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00177,SHA-EVID-00777,SHA-01_BUSINESS_FUNCTIONS-SRC-00177,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics capability 178,data and analytics,Chief architect,Baggage Visibility and Recovery; IROPS recovery copilot; service management platform,high,130000000,355,"yes, candidate managed-services dependency",Candidate planning context for data and analytics; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00178,SHA-EVID-00778,SHA-01_BUSINESS_FUNCTIONS-SRC-00178,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering capability 179,platform engineering,Application owner,Finance and Procurement Spend Transparency; Crew disruption assistant; passenger service system,medium,137222222,366,mixed internal and vendor support,Candidate planning context for platform engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00179,SHA-EVID-00779,SHA-01_BUSINESS_FUNCTIONS-SRC-00179,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations capability 180,baggage operations,ITSM leader,IROPS Resilience and Recovery; Maintenance troubleshooting assistant; departure control system,medium,144444444,377,mixed internal and vendor support,Candidate planning context for baggage operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00180,SHA-EVID-00780,SHA-01_BUSINESS_FUNCTIONS-SRC-00180,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations capability 181,flight operations,CEO,Passenger Service Modernization; Contact center agent assist; crew scheduling platform,critical,151666667,388,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00181,SHA-EVID-00781,SHA-01_BUSINESS_FUNCTIONS-SRC-00181,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center capability 182,operations control center,CFO,Loyalty Platform Modernization; Passenger rebooking personalization; flight planning platform,medium,158888889,399,mixed internal and vendor support,Candidate planning context for operations control center; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00182,SHA-EVID-00782,SHA-01_BUSINESS_FUNCTIONS-SRC-00182,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations capability 183,airport operations,COO,Crew Operations Optimization; Baggage recovery prediction; operations control and IROPS platform,medium,115555556,410,mixed internal and vendor support,Candidate planning context for airport operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00183,SHA-EVID-00783,SHA-01_BUSINESS_FUNCTIONS-SRC-00183,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service capability 184,customer service,CIO,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; maintenance and MRO platform,high,122777778,421,"yes, candidate managed-services dependency",Candidate planning context for customer service; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00184,SHA-EVID-00784,SHA-01_BUSINESS_FUNCTIONS-SRC-00184,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty capability 185,loyalty,CTO,Airport Turnaround Performance Program; Revenue management scenario assistant; cargo management platform,medium,130000000,432,mixed internal and vendor support,Candidate planning context for loyalty; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00185,SHA-EVID-00785,SHA-01_BUSINESS_FUNCTIONS-SRC-00185,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management capability 186,revenue management,CDAO,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; revenue management platform,critical,137222222,443,mixed internal and vendor support,Candidate planning context for revenue management; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00186,SHA-EVID-00786,SHA-01_BUSINESS_FUNCTIONS-SRC-00186,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning capability 187,network planning,CISO,Contact Center Experience Transformation; Flight operations knowledge assistant; loyalty platform,high,144444444,454,"yes, candidate managed-services dependency",Candidate planning context for network planning; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00187,SHA-EVID-00787,SHA-01_BUSINESS_FUNCTIONS-SRC-00187,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling capability 188,crew scheduling,Chief compliance officer,Revenue Management Modernization; IT incident and change-risk copilot; ecommerce and mobile app,medium,151666667,465,mixed internal and vendor support,Candidate planning context for crew scheduling; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00188,SHA-EVID-00788,SHA-01_BUSINESS_FUNCTIONS-SRC-00188,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering capability 189,maintenance engineering,Chief procurement officer,Cloud Resilience and Cyber Program; Procurement and vendor contract intelligence; customer CRM,medium,158888889,476,mixed internal and vendor support,Candidate planning context for maintenance engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00189,SHA-EVID-00789,SHA-01_BUSINESS_FUNCTIONS-SRC-00189,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations capability 190,cargo operations,Chief people officer,Baggage Visibility and Recovery; IROPS recovery copilot; contact center platform,high,115555556,487,"yes, candidate managed-services dependency",Candidate planning context for cargo operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00190,SHA-EVID-00790,SHA-01_BUSINESS_FUNCTIONS-SRC-00190,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce capability 191,digital ecommerce,Transformation office lead,Finance and Procurement Spend Transparency; Crew disruption assistant; baggage tracking platform,critical,122777778,80,mixed internal and vendor support,Candidate planning context for digital ecommerce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00191,SHA-EVID-00791,SHA-01_BUSINESS_FUNCTIONS-SRC-00191,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security capability 192,safety and security,Experience leader,IROPS Resilience and Recovery; Maintenance troubleshooting assistant; fuel management platform,medium,130000000,91,mixed internal and vendor support,Candidate planning context for safety and security; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00192,SHA-EVID-00792,SHA-01_BUSINESS_FUNCTIONS-SRC-00192,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance capability 193,finance,Business unit president,Passenger Service Modernization; Contact center agent assist; ERP and finance platform,high,137222222,102,"yes, candidate managed-services dependency",Candidate planning context for finance; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00193,SHA-EVID-00793,SHA-01_BUSINESS_FUNCTIONS-SRC-00193,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement capability 194,procurement,Contact center leader,Loyalty Platform Modernization; Passenger rebooking personalization; airline data lakehouse,medium,144444444,113,mixed internal and vendor support,Candidate planning context for procurement; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00194,SHA-EVID-00794,SHA-01_BUSINESS_FUNCTIONS-SRC-00194,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce capability 195,HR and workforce,Operations leader,Crew Operations Optimization; Baggage recovery prediction; identity and access management,medium,151666667,124,mixed internal and vendor support,Candidate planning context for HR and workforce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00195,SHA-EVID-00795,SHA-01_BUSINESS_FUNCTIONS-SRC-00195,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics capability 196,data and analytics,Chief architect,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; service management platform,critical,158888889,135,"yes, candidate managed-services dependency",Candidate planning context for data and analytics; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00196,SHA-EVID-00796,SHA-01_BUSINESS_FUNCTIONS-SRC-00196,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering capability 197,platform engineering,Application owner,Airport Turnaround Performance Program; Revenue management scenario assistant; passenger service system,medium,115555556,146,mixed internal and vendor support,Candidate planning context for platform engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00197,SHA-EVID-00797,SHA-01_BUSINESS_FUNCTIONS-SRC-00197,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations capability 198,baggage operations,ITSM leader,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; departure control system,medium,122777778,157,mixed internal and vendor support,Candidate planning context for baggage operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00198,SHA-EVID-00798,SHA-01_BUSINESS_FUNCTIONS-SRC-00198,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations capability 199,flight operations,CEO,Contact Center Experience Transformation; Flight operations knowledge assistant; crew scheduling platform,high,130000000,168,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00199,SHA-EVID-00799,SHA-01_BUSINESS_FUNCTIONS-SRC-00199,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center capability 200,operations control center,CFO,Revenue Management Modernization; IT incident and change-risk copilot; flight planning platform,medium,137222222,179,mixed internal and vendor support,Candidate planning context for operations control center; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00200,SHA-EVID-00800,SHA-01_BUSINESS_FUNCTIONS-SRC-00200,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
