tenant_key,process_name,business_function,process_owner,systems_used,volume_metric,cycle_time,pain_points,control_points,automation_candidate,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,crew scheduling process evidence 080,crew scheduling,CEO,ecommerce and mobile app; fuel management platform,1079 synthetic work items per period,baseline required,Fragmented evidence for model explainability; manual reconciliation across ecommerce and mobile app,model explainability; human review; audit trail; evidence lineage,IT incident and change-risk copilot,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00080,SHA-EVID-10880,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00080,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering process evidence 081,maintenance engineering,CFO,customer CRM; ERP and finance platform,1080 synthetic work items per period,baseline required,Fragmented evidence for human-in-the-loop operations; manual reconciliation across customer CRM,human-in-the-loop operations; human review; audit trail; evidence lineage,Procurement and vendor contract intelligence,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00081,SHA-EVID-10881,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00081,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations process evidence 082,cargo operations,COO,contact center platform; airline data lakehouse,1081 synthetic work items per period,baseline required,Fragmented evidence for incident response; manual reconciliation across contact center platform,incident response; human review; audit trail; evidence lineage,IROPS recovery copilot,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00082,SHA-EVID-10882,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00082,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce process evidence 083,digital ecommerce,CIO,baggage tracking platform; identity and access management,1082 synthetic work items per period,baseline required,Fragmented evidence for airport-local operating variation; manual reconciliation across baggage tracking platform,airport-local operating variation; human review; audit trail; evidence lineage,Crew disruption assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00083,SHA-EVID-10883,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00083,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security process evidence 084,safety and security,CTO,fuel management platform; service management platform,1083 synthetic work items per period,baseline required,Fragmented evidence for reservation-system dependency; manual reconciliation across fuel management platform,reservation-system dependency; human review; audit trail; evidence lineage,Maintenance troubleshooting assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00084,SHA-EVID-10884,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00084,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance process evidence 085,finance,CDAO,ERP and finance platform; passenger service system,1084 synthetic work items per period,baseline required,Fragmented evidence for cloud resilience; manual reconciliation across ERP and finance platform,cloud resilience; human review; audit trail; evidence lineage,Contact center agent assist,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00085,SHA-EVID-10885,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00085,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement process evidence 086,procurement,CISO,airline data lakehouse; departure control system,1085 synthetic work items per period,baseline required,Fragmented evidence for safety criticality; manual reconciliation across airline data lakehouse,safety criticality; human review; audit trail; evidence lineage,Passenger rebooking personalization,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00086,SHA-EVID-10886,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00086,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce process evidence 087,HR and workforce,Chief compliance officer,identity and access management; crew scheduling platform,1086 synthetic work items per period,baseline required,Fragmented evidence for operational resilience; manual reconciliation across identity and access management,operational resilience; human review; audit trail; evidence lineage,Baggage recovery prediction,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00087,SHA-EVID-10887,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00087,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics process evidence 088,data and analytics,Chief procurement officer,service management platform; flight planning platform,1087 synthetic work items per period,baseline required,Fragmented evidence for crew and legal constraints; manual reconciliation across service management platform,crew and legal constraints; human review; audit trail; evidence lineage,Airport turnaround risk predictor,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00088,SHA-EVID-10888,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00088,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering process evidence 089,platform engineering,Chief people officer,passenger service system; operations control and IROPS platform,1088 synthetic work items per period,baseline required,Fragmented evidence for DOT customer obligations; manual reconciliation across passenger service system,DOT customer obligations; human review; audit trail; evidence lineage,Revenue management scenario assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00089,SHA-EVID-10889,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00089,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations process evidence 090,baggage operations,Transformation office lead,departure control system; maintenance and MRO platform,1089 synthetic work items per period,baseline required,Fragmented evidence for data privacy; manual reconciliation across departure control system,data privacy; human review; audit trail; evidence lineage,Loyalty next-best-action assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00090,SHA-EVID-10890,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00090,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations process evidence 091,flight operations,Experience leader,crew scheduling platform; cargo management platform,1090 synthetic work items per period,baseline required,Fragmented evidence for PCI; manual reconciliation across crew scheduling platform,PCI; human review; audit trail; evidence lineage,Flight operations knowledge assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00091,SHA-EVID-10891,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00091,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center process evidence 092,operations control center,Business unit president,flight planning platform; revenue management platform,1091 synthetic work items per period,baseline required,Fragmented evidence for cyber risk; manual reconciliation across flight planning platform,cyber risk; human review; audit trail; evidence lineage,IT incident and change-risk copilot,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00092,SHA-EVID-10892,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00092,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations process evidence 093,airport operations,Contact center leader,operations control and IROPS platform; loyalty platform,1092 synthetic work items per period,baseline required,Fragmented evidence for identity and access; manual reconciliation across operations control and IROPS platform,identity and access; human review; audit trail; evidence lineage,Procurement and vendor contract intelligence,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00093,SHA-EVID-10893,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00093,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service process evidence 094,customer service,Operations leader,maintenance and MRO platform; ecommerce and mobile app,1093 synthetic work items per period,baseline required,Fragmented evidence for vendor concentration; manual reconciliation across maintenance and MRO platform,vendor concentration; human review; audit trail; evidence lineage,IROPS recovery copilot,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00094,SHA-EVID-10894,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00094,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty process evidence 095,loyalty,Chief architect,cargo management platform; customer CRM,1094 synthetic work items per period,baseline required,Fragmented evidence for model explainability; manual reconciliation across cargo management platform,model explainability; human review; audit trail; evidence lineage,Crew disruption assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00095,SHA-EVID-10895,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00095,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management process evidence 096,revenue management,Application owner,revenue management platform; contact center platform,1095 synthetic work items per period,baseline required,Fragmented evidence for human-in-the-loop operations; manual reconciliation across revenue management platform,human-in-the-loop operations; human review; audit trail; evidence lineage,Maintenance troubleshooting assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00096,SHA-EVID-10896,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00096,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning process evidence 097,network planning,ITSM leader,loyalty platform; baggage tracking platform,1096 synthetic work items per period,baseline required,Fragmented evidence for incident response; manual reconciliation across loyalty platform,incident response; human review; audit trail; evidence lineage,Contact center agent assist,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00097,SHA-EVID-10897,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00097,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling process evidence 098,crew scheduling,CEO,ecommerce and mobile app; fuel management platform,1097 synthetic work items per period,baseline required,Fragmented evidence for airport-local operating variation; manual reconciliation across ecommerce and mobile app,airport-local operating variation; human review; audit trail; evidence lineage,Passenger rebooking personalization,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00098,SHA-EVID-10898,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00098,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering process evidence 099,maintenance engineering,CFO,customer CRM; ERP and finance platform,1098 synthetic work items per period,baseline required,Fragmented evidence for reservation-system dependency; manual reconciliation across customer CRM,reservation-system dependency; human review; audit trail; evidence lineage,Baggage recovery prediction,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00099,SHA-EVID-10899,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00099,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations process evidence 100,cargo operations,COO,contact center platform; airline data lakehouse,1099 synthetic work items per period,baseline required,Fragmented evidence for cloud resilience; manual reconciliation across contact center platform,cloud resilience; human review; audit trail; evidence lineage,Airport turnaround risk predictor,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00100,SHA-EVID-10900,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00100,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce process evidence 101,digital ecommerce,CIO,baggage tracking platform; identity and access management,1100 synthetic work items per period,baseline required,Fragmented evidence for safety criticality; manual reconciliation across baggage tracking platform,safety criticality; human review; audit trail; evidence lineage,Revenue management scenario assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00101,SHA-EVID-10901,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00101,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security process evidence 102,safety and security,CTO,fuel management platform; service management platform,1101 synthetic work items per period,baseline required,Fragmented evidence for operational resilience; manual reconciliation across fuel management platform,operational resilience; human review; audit trail; evidence lineage,Loyalty next-best-action assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00102,SHA-EVID-10902,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00102,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance process evidence 103,finance,CDAO,ERP and finance platform; passenger service system,1102 synthetic work items per period,baseline required,Fragmented evidence for crew and legal constraints; manual reconciliation across ERP and finance platform,crew and legal constraints; human review; audit trail; evidence lineage,Flight operations knowledge assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00103,SHA-EVID-10903,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00103,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement process evidence 104,procurement,CISO,airline data lakehouse; departure control system,1103 synthetic work items per period,baseline required,Fragmented evidence for DOT customer obligations; manual reconciliation across airline data lakehouse,DOT customer obligations; human review; audit trail; evidence lineage,IT incident and change-risk copilot,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00104,SHA-EVID-10904,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00104,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce process evidence 105,HR and workforce,Chief compliance officer,identity and access management; crew scheduling platform,1104 synthetic work items per period,baseline required,Fragmented evidence for data privacy; manual reconciliation across identity and access management,data privacy; human review; audit trail; evidence lineage,Procurement and vendor contract intelligence,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00105,SHA-EVID-10905,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00105,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics process evidence 106,data and analytics,Chief procurement officer,service management platform; flight planning platform,1105 synthetic work items per period,baseline required,Fragmented evidence for PCI; manual reconciliation across service management platform,PCI; human review; audit trail; evidence lineage,IROPS recovery copilot,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00106,SHA-EVID-10906,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00106,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering process evidence 107,platform engineering,Chief people officer,passenger service system; operations control and IROPS platform,1106 synthetic work items per period,baseline required,Fragmented evidence for cyber risk; manual reconciliation across passenger service system,cyber risk; human review; audit trail; evidence lineage,Crew disruption assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00107,SHA-EVID-10907,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00107,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations process evidence 108,baggage operations,Transformation office lead,departure control system; maintenance and MRO platform,1107 synthetic work items per period,baseline required,Fragmented evidence for identity and access; manual reconciliation across departure control system,identity and access; human review; audit trail; evidence lineage,Maintenance troubleshooting assistant,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00108,SHA-EVID-10908,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00108,18_operational_process_evidence,Operational Evidence,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations process evidence 109,flight operations,Experience leader,crew scheduling platform; cargo management platform,1108 synthetic work items per period,baseline required,Fragmented evidence for vendor concentration; manual reconciliation across crew scheduling platform,vendor concentration; human review; audit trail; evidence lineage,Contact center agent assist,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00109,SHA-EVID-10909,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00109,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center process evidence 110,operations control center,Business unit president,flight planning platform; revenue management platform,1109 synthetic work items per period,baseline required,Fragmented evidence for model explainability; manual reconciliation across flight planning platform,model explainability; human review; audit trail; evidence lineage,Passenger rebooking personalization,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/18_operational_process_evidence.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-18-00110,SHA-EVID-10910,SHA-18_OPERATIONAL_PROCESS_EVIDENCE-SRC-00110,18_operational_process_evidence,Operational Evidence,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
