tenant_key,use_case_name,business_function,process_area,ai_pattern,current_status,value_hypothesis,required_data,required_systems,human_approval_points,risk_controls,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,Maintenance troubleshooting assistant,airport operations,airport operations,decision support,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",airport operations; loyalty; evidence register,operations control and IROPS platform; operations control and IROPS platform,human review required before operational action,data privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00075,SHA-EVID-06075,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00075,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,customer service,customer service,copilot,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",customer service; revenue management; evidence register,maintenance and MRO platform; maintenance and MRO platform,human review required before operational action,PCI; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00076,SHA-EVID-06076,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00076,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,loyalty,loyalty,summarization,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",loyalty; network planning; evidence register,cargo management platform; cargo management platform,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00077,SHA-EVID-06077,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00077,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,revenue management,revenue management,classification,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",revenue management; crew scheduling; evidence register,revenue management platform; revenue management platform,human review required before operational action,identity and access; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00078,SHA-EVID-06078,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00078,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,network planning,network planning,prediction,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",network planning; maintenance engineering; evidence register,loyalty platform; loyalty platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00079,SHA-EVID-06079,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00079,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue management scenario assistant,crew scheduling,crew scheduling,decision support,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",crew scheduling; cargo operations; evidence register,ecommerce and mobile app; ecommerce and mobile app,human review required before operational action,model explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00080,SHA-EVID-06080,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00080,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty next-best-action assistant,maintenance engineering,maintenance engineering,copilot,candidate_not_approved,"Procurement and vendor contract intelligence is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",maintenance engineering; digital ecommerce; evidence register,customer CRM; customer CRM,human review required before operational action,human-in-the-loop operations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00081,SHA-EVID-06081,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00081,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Flight operations knowledge assistant,cargo operations,cargo operations,summarization,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cargo operations; safety and security; evidence register,contact center platform; contact center platform,human review required before operational action,incident response; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00082,SHA-EVID-06082,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00082,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,digital ecommerce,digital ecommerce,classification,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",digital ecommerce; finance; evidence register,baggage tracking platform; baggage tracking platform,human review required before operational action,airport-local operating variation; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00083,SHA-EVID-06083,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00083,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,safety and security,safety and security,prediction,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",safety and security; procurement; evidence register,fuel management platform; fuel management platform,human review required before operational action,reservation-system dependency; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00084,SHA-EVID-06084,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00084,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,finance,finance,decision support,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",finance; HR and workforce; evidence register,ERP and finance platform; ERP and finance platform,human review required before operational action,cloud resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00085,SHA-EVID-06085,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00085,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,procurement,procurement,copilot,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",procurement; data and analytics; evidence register,airline data lakehouse; airline data lakehouse,human review required before operational action,safety criticality; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00086,SHA-EVID-06086,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00086,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,HR and workforce,HR and workforce,summarization,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",HR and workforce; platform engineering; evidence register,identity and access management; identity and access management,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00087,SHA-EVID-06087,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00087,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,data and analytics,data and analytics,classification,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",data and analytics; baggage operations; evidence register,service management platform; service management platform,human review required before operational action,crew and legal constraints; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00088,SHA-EVID-06088,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00088,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,platform engineering,platform engineering,prediction,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",platform engineering; flight operations; evidence register,passenger service system; passenger service system,human review required before operational action,DOT customer obligations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00089,SHA-EVID-06089,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00089,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,baggage operations,baggage operations,decision support,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",baggage operations; operations control center; evidence register,departure control system; departure control system,human review required before operational action,data privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00090,SHA-EVID-06090,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00090,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,flight operations,flight operations,copilot,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",flight operations; airport operations; evidence register,crew scheduling platform; crew scheduling platform,human review required before operational action,PCI; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00091,SHA-EVID-06091,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00091,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue management scenario assistant,operations control center,operations control center,summarization,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",operations control center; customer service; evidence register,flight planning platform; flight planning platform,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00092,SHA-EVID-06092,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00092,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty next-best-action assistant,airport operations,airport operations,classification,candidate_not_approved,"Procurement and vendor contract intelligence is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",airport operations; loyalty; evidence register,operations control and IROPS platform; operations control and IROPS platform,human review required before operational action,identity and access; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00093,SHA-EVID-06093,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00093,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Flight operations knowledge assistant,customer service,customer service,prediction,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",customer service; revenue management; evidence register,maintenance and MRO platform; maintenance and MRO platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00094,SHA-EVID-06094,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00094,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,loyalty,loyalty,decision support,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",loyalty; network planning; evidence register,cargo management platform; cargo management platform,human review required before operational action,model explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00095,SHA-EVID-06095,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00095,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,revenue management,revenue management,copilot,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",revenue management; crew scheduling; evidence register,revenue management platform; revenue management platform,human review required before operational action,human-in-the-loop operations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00096,SHA-EVID-06096,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00096,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,network planning,network planning,summarization,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",network planning; maintenance engineering; evidence register,loyalty platform; loyalty platform,human review required before operational action,incident response; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00097,SHA-EVID-06097,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00097,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,crew scheduling,crew scheduling,classification,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",crew scheduling; cargo operations; evidence register,ecommerce and mobile app; ecommerce and mobile app,human review required before operational action,airport-local operating variation; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00098,SHA-EVID-06098,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00098,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,maintenance engineering,maintenance engineering,prediction,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",maintenance engineering; digital ecommerce; evidence register,customer CRM; customer CRM,human review required before operational action,reservation-system dependency; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00099,SHA-EVID-06099,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00099,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,cargo operations,cargo operations,decision support,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cargo operations; safety and security; evidence register,contact center platform; contact center platform,human review required before operational action,cloud resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00100,SHA-EVID-06100,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00100,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,digital ecommerce,digital ecommerce,copilot,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",digital ecommerce; finance; evidence register,baggage tracking platform; baggage tracking platform,human review required before operational action,safety criticality; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00101,SHA-EVID-06101,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00101,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,safety and security,safety and security,summarization,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",safety and security; procurement; evidence register,fuel management platform; fuel management platform,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00102,SHA-EVID-06102,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00102,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,finance,finance,classification,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",finance; HR and workforce; evidence register,ERP and finance platform; ERP and finance platform,human review required before operational action,crew and legal constraints; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00103,SHA-EVID-06103,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00103,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
