file,module,term,references,sample_lines,classification,deletion_phase,delete_decision,replacement_required
scripts/knowledge/generate-module-cxo-content.mjs,generated CXO/story-block pipeline,v7_csv,7,148|149|150|151|152|153|154,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/generate-module-cxo-content.mjs,generated CXO/story-block pipeline,v7_label,9,5|59|148|149|150|151|152|153,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,intelligence_v7,47,154|155|164|174|177|190|194|208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,latest_loaded_validated,6,196|406|544|577|591|593,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,tenant_pack_runs,8,190|210|222|404|406|544|577|625,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,v6_label,1,6,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,v6_v7_dataset,1,6,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,v7_csv,2,474|487,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/load-multi-tenant-data-plane.mjs,Admin/data loaders,v7_label,5,6|352|357|358|460,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/knowledge/proof-gate-cxo-context.mjs,generated CXO/story-block pipeline,v6_label,2,5|14,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/proof-gate-cxo-context.mjs,generated CXO/story-block pipeline,v6_v7_dataset,1,5,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/proof-gate-cxo-context.mjs,generated CXO/story-block pipeline,v7_csv,5,95|96|97|98|99,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/proof-gate-cxo-context.mjs,generated CXO/story-block pipeline,v7_label,7,5|15|95|96|97|98|99,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/runtime-proof-cxo-context.ts,generated CXO/story-block pipeline,v6_label,2,15|75,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/knowledge/runtime-proof-cxo-context.ts,generated CXO/story-block pipeline,v7_label,1,76,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Generator inputs repointed to standard-2026-07-v3 and approved content store; current physical V3 dataset is Meridian only, with SkyHarbor Air and First Capital still WIP/planned."
scripts/lakeshore/generate-lakeshore-v6-holdco-pack.mjs,shared/platform,v6_csv,24,744|762|771|780|789|798|807|878,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_csv in scripts/lakeshore/generate-lakeshore-v6-holdco-pack.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/lakeshore/generate-lakeshore-v6-holdco-pack.mjs,shared/platform,v6_label,9,19|20|818|820|849|851|870|871,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/lakeshore/generate-lakeshore-v6-holdco-pack.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/lakeshore/project-lakeshore-v7-to-tower-standardized.mjs,Tower,v7_csv,9,33|34|35|36|37|38|39|40,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
scripts/lakeshore/project-lakeshore-v7-to-tower-standardized.mjs,Tower,v7_label,13,9|364|415|436|444|469|491|536,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
scripts/lakeshore/sync-lakeshore-v6-to-tower-standardized.mjs,Tower,v6_csv,10,342|345|348|351|420|421|422|423,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
scripts/lakeshore/validate-lakeshore-v6-holdco-pack.mjs,shared/platform,v6_csv,6,136|141|146|173|179|182,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_csv in scripts/lakeshore/validate-lakeshore-v6-holdco-pack.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/lakeshore/validate-lakeshore-v6-holdco-pack.mjs,shared/platform,v6_label,1,208,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/lakeshore/validate-lakeshore-v6-holdco-pack.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/admin-home-design-smoke-proof.ts,Admin/data loaders,v6_label,1,172,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/qa/admin-home-design-smoke-proof.ts,Admin/data loaders,v7_label,1,173,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
scripts/qa/home-claude-story-report.ts,shared/platform,v6_label,1,139,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/qa/home-claude-story-report.ts with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-claude-story-report.ts,shared/platform,v7_label,1,139,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/qa/home-claude-story-report.ts with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-full-smoke-quality.ts,shared/platform,v6_label,1,244,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/qa/home-full-smoke-quality.ts with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-full-smoke-quality.ts,shared/platform,v7_label,1,244,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/qa/home-full-smoke-quality.ts with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-v6-backend-correctness-projection.mjs,shared/platform,v6_csv,16,46|47|48|49|50|51|52|53,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_csv in scripts/qa/home-v6-backend-correctness-projection.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-v6-backend-correctness-projection.mjs,shared/platform,v6_label,12,35|375|510|547|573|639|690|699,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/qa/home-v6-backend-correctness-projection.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-v6-critical-gap-report.mjs,shared/platform,v6_csv,16,14|15|16|17|18|19|20|21,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_csv in scripts/qa/home-v6-critical-gap-report.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/home-v6-critical-gap-report.mjs,shared/platform,v6_label,5,63|90|235|291|295,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/qa/home-v6-critical-gap-report.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/qa/intelligence-extensive-api-audit.mjs,Intelligence,v7_label,1,204,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
scripts/qa/lakeshore-stale-source-inventory.mjs,Source,v6_label,1,206,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Source readiness/event context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
scripts/qa/lakeshore-stale-source-inventory.mjs,Source,v7_label,2,203|205,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"V3 Source readiness/event context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
scripts/qa/v7-tenant-foundation-live-proof.mjs,shared/platform,v7_label,4,18|239|539|551,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/qa/v7-tenant-foundation-live-proof.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/first-capital.mjs,shared/platform,v6_v7_dataset,3,5|6|12,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_v7_dataset in scripts/tenant-v3/configs/first-capital.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/first-capital.mjs,shared/platform,v7_label,4,5|6|9|12,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/tenant-v3/configs/first-capital.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/meridian-health.mjs,shared/platform,v6_label,3,6|7|13,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/tenant-v3/configs/meridian-health.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/meridian-health.mjs,shared/platform,v6_v7_dataset,3,6|7|13,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_v7_dataset in scripts/tenant-v3/configs/meridian-health.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/meridian-health.mjs,shared/platform,v7_label,4,6|7|10|13,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/tenant-v3/configs/meridian-health.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/skyharbor-air.mjs,shared/platform,v6_v7_dataset,3,5|6|12,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_v7_dataset in scripts/tenant-v3/configs/skyharbor-air.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/configs/skyharbor-air.mjs,shared/platform,v7_label,4,5|6|9|12,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/tenant-v3/configs/skyharbor-air.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/generate-tenant-v3-inputs.mjs,shared/platform,v6_label,1,5,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in scripts/tenant-v3/generate-tenant-v3-inputs.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/generate-tenant-v3-inputs.mjs,shared/platform,v6_v7_dataset,3,5|443|444,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_v7_dataset in scripts/tenant-v3/generate-tenant-v3-inputs.mjs with governed V3 active-context naming and source/fact lineage before deletion.
scripts/tenant-v3/generate-tenant-v3-inputs.mjs,shared/platform,v7_label,3,5|443|444,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v7_label in scripts/tenant-v3/generate-tenant-v3-inputs.mjs with governed V3 active-context naming and source/fact lineage before deletion.
src/app/(maestro)/home/__tests__/home-admin-boundary-contract.test.ts,Home,v7_label,1,34,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/app/(maestro)/home/page.tsx,Home,v6_label,1,22,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/app/(maestro)/home/page.tsx,Home,v7_label,2,23|203,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/app/api/home/know/ask/route.ts,Home,v6_label,10,9|11|12|64|65|207|215|216,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/app/api/home/know/ask/route.ts,Home,v7_label,6,13|14|46|64|65|77,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/app/api/home/summary-snapshot/route.ts,Home,v6_label,1,15,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/app/api/home/summary-snapshot/route.ts,Home,v7_label,1,16,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/app/api/intelligence/ask/__tests__/route.telemetry.test.ts,Intelligence,v7_label,5,211|212|232|239|256,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/app/api/programs/synthesis/__tests__/route.test.ts,shared/platform,v6_label,9,40|66|83|84|92|93|110|111,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/app/api/programs/synthesis/route.ts,shared/platform,v6_label,8,29|33|42|43|78|79|186|296,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,Replace v6_label in src/app/api/programs/synthesis/route.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/app/api/source/synthesis/__tests__/route.test.ts,Source,v6_label,9,37|46|63|64|81|83|101|102,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/app/api/source/synthesis/route.ts,Source,v6_label,8,28|32|41|42|46|89|204|476,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Source readiness/event context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/app/api/tower/ask/route.ts,Tower,v6_label,4,8|112|113|125,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/components/home/__tests__/HomeSurface.test.tsx,Home,v6_csv,14,147|159|171|184|201|214|231|256,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/components/home/__tests__/HomeSurface.test.tsx,Home,v6_label,1,14,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/components/home/__tests__/HomeSurface.test.tsx,Home,v7_csv,2,114|129,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/components/home/HomeSurface.tsx,Home,v6_label,1,25,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/__tests__/client-config-canonical.test.ts,shared/platform,v6_label,2,95|98,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/admin/tenant-manifest-projection-audit.ts,Admin/data loaders,v6_csv,2,294|299,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/admin/tenant-manifest-projection-audit.ts,Admin/data loaders,v6_label,7,280|294|299|309|316|323|330,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/admin/tenant-manifest-projection-audit.ts,Admin/data loaders,v6_v7_dataset,1,299,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/admin/tenant-manifest-projection-audit.ts,Admin/data loaders,v7_label,2,299|348,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/agent/__tests__/module-v6-answer-contract.test.ts,shared/platform,v6_label,4,8|10|96|111,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/agent/module-v6-answer-contract.ts,shared/platform,v6_label,3,4|88|103,blocked-delete candidate,Phase 0 - blocked until investigated,blocked_until_v3_live_proof,Replace v6_label in src/lib/agent/module-v6-answer-contract.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/atlas/__tests__/tower-grounding-client-name.test.ts,Tower,v7_label,2,46|67,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/atlas/tower-grounding.ts,Tower,v7_label,1,33,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/ava-answer/__tests__/cxo-quality-gate.test.ts,generated CXO/story-block pipeline,v7_label,1,146,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/ava-answer/__tests__/public-answer-scrub.test.ts,shared/platform,intelligence_v7,2,167|175,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/ava-answer/__tests__/public-answer-scrub.test.ts,shared/platform,v7_csv,1,167,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/ava-answer/__tests__/public-answer-scrub.test.ts,shared/platform,v7_label,4,155|161|167|175,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/cio-tower/cxo-view-model.ts,Tower,v7_label,1,296,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/cio-tower/metric-packet-store.ts,Tower,intelligence_v7,1,39,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/cio-tower/metric-packet-store.ts,Tower,v7_label,1,8,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v6_label,1,101,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v6_v7_dataset,1,101,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v7_csv,6,391|397|403|460|476|517,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v7_label,2,101|517,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v6_label,1,97,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v6_label in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v6_v7_dataset,1,97,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v6_v7_dataset in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v7_csv,2,191|192,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v7_csv in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v7_label,2,97|367,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v7_label in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/module-context-serving/__tests__/module-context-serving.test.ts,shared/platform,v6_label,1,9,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/enterprise-data/module-context-serving/__tests__/module-context-serving.test.ts,shared/platform,v7_label,1,9,test-only dependency,Phase 2 - update tests after V3 replacement,blocked_until_v3_test_replacement,"Keep until the V3 replacement has equivalent regression coverage, then update tests from V6/V7 fixtures to V3 active-context fixtures."
src/lib/enterprise-data/moves-shadow-proof/moves-shadow-proof.ts,Moves,v6_label,2,256|258,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"V3 Moves readiness context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/lib/enterprise-data/moves-shadow-proof/moves-shadow-proof.ts,Moves,v6_v7_dataset,2,256|258,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"V3 Moves readiness context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/lib/enterprise-data/moves-shadow-proof/moves-shadow-proof.ts,Moves,v7_label,2,256|258,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"V3 Moves readiness context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v6_csv,2,206|208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
