file,module,term,references,sample_lines,classification,deletion_phase,delete_decision,replacement_required
src/components/home/HomeSurface.tsx,Home,v6_label,1,25,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/atlas/tower-grounding.ts,Tower,v7_label,1,33,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/cio-tower/cxo-view-model.ts,Tower,v7_label,1,296,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/cio-tower/metric-packet-store.ts,Tower,intelligence_v7,1,39,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/cio-tower/metric-packet-store.ts,Tower,v7_label,1,8,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v6_label,1,101,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v6_v7_dataset,1,101,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v7_csv,6,391|397|403|460|476|517,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,Admin/data loaders,v7_label,2,101|517,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v6_label,1,97,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v6_label in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v6_v7_dataset,1,97,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v6_v7_dataset in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v7_csv,2,191|192,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v7_csv in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts,shared/platform,v7_label,2,97|367,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,Replace v7_label in src/lib/enterprise-data/compatibility/skyharbor-compatibility-snapshot.ts with governed V3 active-context naming and source/fact lineage before deletion.
src/lib/enterprise-data/moves-shadow-proof/moves-shadow-proof.ts,Moves,v6_label,2,256|258,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"V3 Moves readiness context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/lib/enterprise-data/moves-shadow-proof/moves-shadow-proof.ts,Moves,v6_v7_dataset,2,256|258,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"V3 Moves readiness context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/lib/enterprise-data/moves-shadow-proof/moves-shadow-proof.ts,Moves,v7_label,2,256|258,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"V3 Moves readiness context view generated from governed V3 facts and approved advisory blocks, with tenant isolation proof."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v6_csv,2,206|208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v6_label,2,206|208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v6_v7_dataset,1,208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/enterprise-data/remediation/skyharbor-applications-candidate-regeneration.ts,Admin/data loaders,v7_label,1,208,bridge/read-model dependency,Phase 2 - bridge cleanup after replacement loader/read-model proof,blocked_until_v3_live_proof,"Neutral V3 candidate/active context loader, readback validation, rollback keys, tenant isolation, and no default runtime visibility for candidates."
src/lib/home/know/home-v6-executive-synthesis.ts,Home,v6_label,7,9|12|18|106|231|254|611,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v6-home-ask.ts,Home,v6_csv,54,253|261|269|277|285|293|301|309,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v6-home-ask.ts,Home,v6_label,50,82|120|124|126|128|129|146|158,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v6-home-know-response.ts,Home,v6_label,11,15|135|147|160|175|192|194|255,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,intelligence_v7,9,269|270|278|279|295|303|335|446,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,latest_loaded_validated,2,274|283,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,tenant_pack_runs,2,269|278,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-ask.ts,Home,v7_label,55,77|78|90|91|97|98|104|106,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/know/v7-home-know-response.ts,Home,v7_label,9,12|139|167|184|243|269|273|287,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6-context-browser.ts,Home,v6_csv,19,129|140|151|162|173|184|195|206,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6-context-browser.ts,Home,v6_label,1,478,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v6-context-browser.ts,Home,v6_v7_dataset,1,75,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,intelligence_v7,13,282|283|292|305|306|328|340|352,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,latest_loaded_validated,5,23|279|288|302|312,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,tenant_pack_runs,2,282|305,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,v6_label,1,14,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/home/v7-context-browser.ts,Home,v7_label,41,75|82|90|98|105|112|119|127,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 Home/Knowledge reader backed by explicit active context pointer, governed V3 source/fact rows, safe fallback, signed-in browser proof, and no V6/V7 fallback."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,intelligence_v7,7,271|272|281|282|297|383|403,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,latest_loaded_validated,2,276|286,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,tenant_pack_runs,2,271|281,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/intelligence/ask/retrievers/v7-dossier.ts,Intelligence,v7_label,70,50|51|52|53|54|55|56|57,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,"V3 dossier/retrieval path using governed context bundle with tenant-scoped citations, answer-quality gates, and signed-in Intelligence proof."
src/lib/tower/v7-tower-projection.ts,Tower,intelligence_v7,10,32|167|168|172|358|370|382|394,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/tower/v7-tower-projection.ts,Tower,latest_loaded_validated,1,177,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/tower/v7-tower-projection.ts,Tower,tenant_pack_runs,1,168,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
src/lib/tower/v7-tower-projection.ts,Tower,v7_label,31,57|58|59|60|61|202|207|218,active runtime dependency,Phase 2 - runtime cutover cleanup after V3 live proof,blocked_until_v3_live_proof,V3 Tower fact/projection layer using governed budget/program/metric/value-claim facts; same-or-better latency/quality and signed-in Tower browser proof.
