item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
MERIDIANHEALTH-RAID-0090,MERIDIANHEALTH-INIT-0018,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,91,tenant_file
MERIDIANHEALTH-RAID-0091,MERIDIANHEALTH-INIT-0019,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,92,tenant_file
MERIDIANHEALTH-RAID-0092,MERIDIANHEALTH-INIT-0020,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,93,tenant_file
MERIDIANHEALTH-RAID-0093,MERIDIANHEALTH-INIT-0021,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,94,tenant_file
MERIDIANHEALTH-RAID-0094,MERIDIANHEALTH-INIT-0022,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,95,tenant_file
MERIDIANHEALTH-RAID-0095,MERIDIANHEALTH-INIT-0023,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,96,tenant_file
MERIDIANHEALTH-RAID-0096,MERIDIANHEALTH-INIT-0024,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,97,tenant_file
MERIDIANHEALTH-RAID-0097,MERIDIANHEALTH-INIT-0025,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,98,tenant_file
MERIDIANHEALTH-RAID-0098,MERIDIANHEALTH-INIT-0026,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,99,tenant_file
MERIDIANHEALTH-RAID-0099,MERIDIANHEALTH-INIT-0027,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,100,tenant_file
MERIDIANHEALTH-RAID-0100,MERIDIANHEALTH-INIT-0028,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,101,tenant_file
MERIDIANHEALTH-RAID-0101,MERIDIANHEALTH-INIT-0029,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,102,tenant_file
MERIDIANHEALTH-RAID-0102,MERIDIANHEALTH-INIT-0030,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,103,tenant_file
MERIDIANHEALTH-RAID-0103,MERIDIANHEALTH-INIT-0031,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,104,tenant_file
MERIDIANHEALTH-RAID-0104,MERIDIANHEALTH-INIT-0032,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,105,tenant_file
MERIDIANHEALTH-RAID-0105,MERIDIANHEALTH-INIT-0033,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,106,tenant_file
MERIDIANHEALTH-RAID-0106,MERIDIANHEALTH-INIT-0034,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,107,tenant_file
MERIDIANHEALTH-RAID-0107,MERIDIANHEALTH-INIT-0035,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,108,tenant_file
MERIDIANHEALTH-RAID-0108,MERIDIANHEALTH-INIT-0036,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,109,tenant_file
MERIDIANHEALTH-RAID-0109,MERIDIANHEALTH-INIT-0037,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,110,tenant_file
MERIDIANHEALTH-RAID-0110,MERIDIANHEALTH-INIT-0038,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,111,tenant_file
MERIDIANHEALTH-RAID-0111,MERIDIANHEALTH-INIT-0039,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,112,tenant_file
MERIDIANHEALTH-RAID-0112,MERIDIANHEALTH-INIT-0040,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,113,tenant_file
MERIDIANHEALTH-RAID-0113,MERIDIANHEALTH-INIT-0041,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,114,tenant_file
MERIDIANHEALTH-RAID-0114,MERIDIANHEALTH-INIT-0042,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,115,tenant_file
MERIDIANHEALTH-RAID-0115,MERIDIANHEALTH-INIT-0043,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,116,tenant_file
MERIDIANHEALTH-RAID-0116,MERIDIANHEALTH-INIT-0044,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,117,tenant_file
MERIDIANHEALTH-RAID-0117,MERIDIANHEALTH-INIT-0045,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,118,tenant_file
MERIDIANHEALTH-RAID-0118,MERIDIANHEALTH-INIT-0046,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,119,tenant_file
MERIDIANHEALTH-RAID-0119,MERIDIANHEALTH-INIT-0047,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,120,tenant_file
MERIDIANHEALTH-RAID-0120,MERIDIANHEALTH-INIT-0048,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,121,tenant_file
MERIDIANHEALTH-RAID-0121,MERIDIANHEALTH-INIT-0049,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,mitigating,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,122,tenant_file
MERIDIANHEALTH-RAID-0122,MERIDIANHEALTH-INIT-0050,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,123,tenant_file
MERIDIANHEALTH-RAID-0123,MERIDIANHEALTH-INIT-0051,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,124,tenant_file
MERIDIANHEALTH-RAID-0124,MERIDIANHEALTH-INIT-0052,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,125,tenant_file
MERIDIANHEALTH-RAID-0125,MERIDIANHEALTH-INIT-0053,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,126,tenant_file
MERIDIANHEALTH-RAID-0126,MERIDIANHEALTH-INIT-0054,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,127,tenant_file
MERIDIANHEALTH-RAID-0127,MERIDIANHEALTH-INIT-0055,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,128,tenant_file
MERIDIANHEALTH-RAID-0128,MERIDIANHEALTH-INIT-0056,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,129,tenant_file
MERIDIANHEALTH-RAID-0129,MERIDIANHEALTH-INIT-0057,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,130,tenant_file
MERIDIANHEALTH-RAID-0130,MERIDIANHEALTH-INIT-0058,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,131,tenant_file
MERIDIANHEALTH-RAID-0131,MERIDIANHEALTH-INIT-0059,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,132,tenant_file
MERIDIANHEALTH-RAID-0132,MERIDIANHEALTH-INIT-0060,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,133,tenant_file
MERIDIANHEALTH-RAID-0133,MERIDIANHEALTH-INIT-0061,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,134,tenant_file
MERIDIANHEALTH-RAID-0134,MERIDIANHEALTH-INIT-0062,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,135,tenant_file
MERIDIANHEALTH-RAID-0135,MERIDIANHEALTH-INIT-0063,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,136,tenant_file
MERIDIANHEALTH-RAID-0136,MERIDIANHEALTH-INIT-0064,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,137,tenant_file
MERIDIANHEALTH-RAID-0137,MERIDIANHEALTH-INIT-0065,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,138,tenant_file
MERIDIANHEALTH-RAID-0138,MERIDIANHEALTH-INIT-0066,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,139,tenant_file
MERIDIANHEALTH-RAID-0139,MERIDIANHEALTH-INIT-0067,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,140,tenant_file
MERIDIANHEALTH-RAID-0140,MERIDIANHEALTH-INIT-0068,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,141,tenant_file
MERIDIANHEALTH-RAID-0141,MERIDIANHEALTH-INIT-0069,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,142,tenant_file
MERIDIANHEALTH-RAID-0142,MERIDIANHEALTH-INIT-0070,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,143,tenant_file
MERIDIANHEALTH-RAID-0143,MERIDIANHEALTH-INIT-0071,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,144,tenant_file
MERIDIANHEALTH-RAID-0144,MERIDIANHEALTH-INIT-0072,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,145,tenant_file
MERIDIANHEALTH-RAID-0145,MERIDIANHEALTH-INIT-0001,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,146,tenant_file
MERIDIANHEALTH-RAID-0146,MERIDIANHEALTH-INIT-0002,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,147,tenant_file
MERIDIANHEALTH-RAID-0147,MERIDIANHEALTH-INIT-0003,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,148,tenant_file
MERIDIANHEALTH-RAID-0148,MERIDIANHEALTH-INIT-0004,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,149,tenant_file
MERIDIANHEALTH-RAID-0149,MERIDIANHEALTH-INIT-0005,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CISO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,150,tenant_file
MERIDIANHEALTH-RAID-0150,MERIDIANHEALTH-INIT-0006,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,151,tenant_file
MERIDIANHEALTH-RAID-0151,MERIDIANHEALTH-INIT-0007,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,high,open,CIO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,152,tenant_file
MERIDIANHEALTH-RAID-0152,MERIDIANHEALTH-INIT-0008,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,153,tenant_file
MERIDIANHEALTH-RAID-0153,MERIDIANHEALTH-INIT-0009,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,154,tenant_file
MERIDIANHEALTH-RAID-0154,MERIDIANHEALTH-INIT-0010,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,155,tenant_file
MERIDIANHEALTH-RAID-0155,MERIDIANHEALTH-INIT-0011,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,156,tenant_file
MERIDIANHEALTH-RAID-0156,MERIDIANHEALTH-INIT-0012,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,157,tenant_file
MERIDIANHEALTH-RAID-0157,MERIDIANHEALTH-INIT-0013,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CFO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,158,tenant_file
MERIDIANHEALTH-RAID-0158,MERIDIANHEALTH-INIT-0014,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,159,tenant_file
MERIDIANHEALTH-RAID-0159,MERIDIANHEALTH-INIT-0015,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,160,tenant_file
MERIDIANHEALTH-RAID-0160,MERIDIANHEALTH-INIT-0016,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,161,tenant_file
MERIDIANHEALTH-RAID-0161,MERIDIANHEALTH-INIT-0017,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,mitigating,CIO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,162,tenant_file
MERIDIANHEALTH-RAID-0162,MERIDIANHEALTH-INIT-0018,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,163,tenant_file
MERIDIANHEALTH-RAID-0163,MERIDIANHEALTH-INIT-0019,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,COO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,164,tenant_file
MERIDIANHEALTH-RAID-0164,MERIDIANHEALTH-INIT-0020,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,165,tenant_file
MERIDIANHEALTH-RAID-0165,MERIDIANHEALTH-INIT-0021,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,Business Sponsor,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,166,tenant_file
MERIDIANHEALTH-RAID-0166,MERIDIANHEALTH-INIT-0022,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,167,tenant_file
MERIDIANHEALTH-RAID-0167,MERIDIANHEALTH-INIT-0023,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,168,tenant_file
MERIDIANHEALTH-RAID-0168,MERIDIANHEALTH-INIT-0024,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,169,tenant_file
MERIDIANHEALTH-RAID-0169,MERIDIANHEALTH-INIT-0025,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,mitigating,CISO,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,170,tenant_file
MERIDIANHEALTH-RAID-0170,MERIDIANHEALTH-INIT-0026,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,Business Sponsor,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,171,tenant_file
MERIDIANHEALTH-RAID-0171,MERIDIANHEALTH-INIT-0027,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,172,tenant_file
MERIDIANHEALTH-RAID-0172,MERIDIANHEALTH-INIT-0028,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CFO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,173,tenant_file
MERIDIANHEALTH-RAID-0173,MERIDIANHEALTH-INIT-0029,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,COO,2026-11-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,174,tenant_file
MERIDIANHEALTH-RAID-0174,MERIDIANHEALTH-INIT-0030,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,CISO,2026-12-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,175,tenant_file
MERIDIANHEALTH-RAID-0175,MERIDIANHEALTH-INIT-0031,issue,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,high,open,Business Sponsor,2026-07-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,176,tenant_file
MERIDIANHEALTH-RAID-0176,MERIDIANHEALTH-INIT-0032,dependency,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",high,medium,open,CIO,2026-08-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,177,tenant_file
MERIDIANHEALTH-RAID-0177,MERIDIANHEALTH-INIT-0033,risk,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,mitigating,CFO,2026-09-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,178,tenant_file
MERIDIANHEALTH-RAID-0178,MERIDIANHEALTH-INIT-0034,assumption,"Evidence gap, dependency, adoption drag, or control item that can block value claim.",medium,medium,open,COO,2026-10-15,"Create named evidence owner, agree metric basis, resolve source lineage, and update steering decision.",family-7-outcome-intelligence/O05_raid-log.csv,179,tenant_file
