tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,use_case,risk_or_gap,affected_systems,metric_boundary,forbidden_claims
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0027,SHA-AIR,CDAO / Data and analytics team: Contact center agent assist,"CDAO / Data and analytics team says Contact center agent assist is promising, but vendor is not decision-grade until Loyalty platform evidence closes: policy content ownership is not assigned. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0027,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0028,SHA-AIR,CDAO / Data and analytics team: Maintenance analytics,"CDAO / Data and analytics team says Maintenance analytics is promising, but platform is not decision-grade until Maintenance planning and reliability suite evidence closes: target lakehouse is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0028,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0029,SHA-AIR,CDAO / Data and analytics team: Baggage disruption analytics,"CDAO / Data and analytics team says Baggage disruption analytics is promising, but data is not decision-grade until Departure control system evidence closes: bag scan completeness and station exception lineage are not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0029,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0030,SHA-AIR,CDAO / Data and analytics team: AMS/IMS sourcing readiness,"CDAO / Data and analytics team says AMS/IMS sourcing readiness is promising, but modernization is not decision-grade until AMS supplier delivery platform evidence closes: change-order leakage evidence needs invoice-to-SOW reconciliation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0030,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0031,SHA-AIR,CDAO / Data and analytics team: Existing managed-services contract optimization,"CDAO / Data and analytics team says Existing managed-services contract optimization is promising, but AI readiness is not decision-grade until Contract lifecycle repository evidence closes: staffing and rate-card mapping are not finance-certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0031,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0032,SHA-AIR,CDAO / Data and analytics team: IROPS decision support,"CDAO / Data and analytics team says IROPS decision support is promising, but risk is not decision-grade until Customer contact center CRM evidence closes: real-time data latency evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0032,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0033,SHA-AIR,CDAO / Data and analytics team: Crew recovery optimization,"CDAO / Data and analytics team says Crew recovery optimization is promising, but metrics is not decision-grade until Departure control system evidence closes: crew legality rule lineage needs owner validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0033,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0034,SHA-AIR,CDAO / Data and analytics team: Contact center agent assist,"CDAO / Data and analytics team says Contact center agent assist is promising, but value is not decision-grade until Passenger service and reservations platform evidence closes: real-time PSS/CRM integration evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0034,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0035,SHA-AIR,CDAO / Data and analytics team: Maintenance analytics,"CDAO / Data and analytics team says Maintenance analytics is promising, but sourcing is not decision-grade until Legacy airline enterprise data warehouse evidence closes: safety and reliability controls need accountable review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0035,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0036,SHA-AIR,CDAO / Data and analytics team: Baggage disruption analytics,"CDAO / Data and analytics team says Baggage disruption analytics is promising, but evidence is not decision-grade until Legacy airline enterprise data warehouse evidence closes: root-cause workflow evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0036,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0037,SHA-AIR,Chief Procurement Officer / sourcing team: Crew recovery optimization,"Chief Procurement Officer / sourcing team says Crew recovery optimization is promising, but strategy is not decision-grade until Crew tracking and recovery platform evidence closes: crew legality rule lineage needs owner validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0037,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0038,SHA-AIR,Chief Procurement Officer / sourcing team: Contact center agent assist,"Chief Procurement Officer / sourcing team says Contact center agent assist is promising, but operating model is not decision-grade until Passenger service and reservations platform evidence closes: real-time PSS/CRM integration evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0038,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0039,SHA-AIR,Chief Procurement Officer / sourcing team: Maintenance analytics,"Chief Procurement Officer / sourcing team says Maintenance analytics is promising, but vendor is not decision-grade until AWS airline data lakehouse evidence closes: safety and reliability controls need accountable review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0039,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0040,SHA-AIR,Chief Procurement Officer / sourcing team: Baggage disruption analytics,"Chief Procurement Officer / sourcing team says Baggage disruption analytics is promising, but platform is not decision-grade until Baggage tracking and claims platform evidence closes: root-cause workflow evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0040,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0041,SHA-AIR,Chief Procurement Officer / sourcing team: AMS/IMS sourcing readiness,"Chief Procurement Officer / sourcing team says AMS/IMS sourcing readiness is promising, but data is not decision-grade until ServiceNow ITSM and CMDB evidence closes: SLA commitments are not consistently mapped to business criticality. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0041,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0042,SHA-AIR,Chief Procurement Officer / sourcing team: Existing managed-services contract optimization,"Chief Procurement Officer / sourcing team says Existing managed-services contract optimization is promising, but modernization is not decision-grade until ServiceNow ITSM and CMDB evidence closes: chronic SLA misses need business-impact linkage. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0042,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0043,SHA-AIR,Chief Procurement Officer / sourcing team: IROPS decision support,"Chief Procurement Officer / sourcing team says IROPS decision support is promising, but AI readiness is not decision-grade until Passenger service and reservations platform evidence closes: customer recovery policy constraints need governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0043,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0044,SHA-AIR,Chief Procurement Officer / sourcing team: Crew recovery optimization,"Chief Procurement Officer / sourcing team says Crew recovery optimization is promising, but risk is not decision-grade until IROPS recovery workbench evidence closes: union/work-rule interpretation evidence is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0044,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0045,SHA-AIR,Chief Procurement Officer / sourcing team: Contact center agent assist,"Chief Procurement Officer / sourcing team says Contact center agent assist is promising, but metrics is not decision-grade until Customer contact center CRM evidence closes: transcript governance is not approved. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0045,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0046,SHA-AIR,Chief Procurement Officer / sourcing team: Maintenance analytics,"Chief Procurement Officer / sourcing team says Maintenance analytics is promising, but value is not decision-grade until Maintenance planning and reliability suite evidence closes: parts and work-order feeds are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0046,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0047,SHA-AIR,Chief Procurement Officer / sourcing team: Baggage disruption analytics,"Chief Procurement Officer / sourcing team says Baggage disruption analytics is promising, but sourcing is not decision-grade until Departure control system evidence closes: customer impact metrics are not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0047,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0048,SHA-AIR,Chief Procurement Officer / sourcing team: AMS/IMS sourcing readiness,"Chief Procurement Officer / sourcing team says AMS/IMS sourcing readiness is promising, but evidence is not decision-grade until Finance and procurement ERP evidence closes: productivity and AI automation commitments are ambiguous. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0048,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0049,SHA-AIR,CFO / finance and value team: Contact center agent assist,"CFO / finance and value team says Contact center agent assist is promising, but strategy is not decision-grade until Customer contact center CRM evidence closes: transcript governance is not approved. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0049,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0050,SHA-AIR,CFO / finance and value team: Maintenance analytics,"CFO / finance and value team says Maintenance analytics is promising, but operating model is not decision-grade until Legacy airline enterprise data warehouse evidence closes: parts and work-order feeds are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0050,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0051,SHA-AIR,CFO / finance and value team: Baggage disruption analytics,"CFO / finance and value team says Baggage disruption analytics is promising, but vendor is not decision-grade until Legacy airline enterprise data warehouse evidence closes: customer impact metrics are not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0051,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0052,SHA-AIR,CFO / finance and value team: AMS/IMS sourcing readiness,"CFO / finance and value team says AMS/IMS sourcing readiness is promising, but platform is not decision-grade until Finance and procurement ERP evidence closes: productivity and AI automation commitments are ambiguous. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0052,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0053,SHA-AIR,CFO / finance and value team: Existing managed-services contract optimization,"CFO / finance and value team says Existing managed-services contract optimization is promising, but data is not decision-grade until AMS supplier delivery platform evidence closes: service-credit eligibility and credits applied are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0053,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0054,SHA-AIR,CFO / finance and value team: IROPS decision support,"CFO / finance and value team says IROPS decision support is promising, but modernization is not decision-grade until Crew tracking and recovery platform evidence closes: operator acceptance telemetry is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0054,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0055,SHA-AIR,CFO / finance and value team: Crew recovery optimization,"CFO / finance and value team says Crew recovery optimization is promising, but AI readiness is not decision-grade until Crew tracking and recovery platform evidence closes: human override reason codes are not captured. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0055,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0056,SHA-AIR,CFO / finance and value team: Contact center agent assist,"CFO / finance and value team says Contact center agent assist is promising, but risk is not decision-grade until IROPS recovery workbench evidence closes: agent acceptance and QA telemetry are not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0056,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0057,SHA-AIR,CFO / finance and value team: Maintenance analytics,"CFO / finance and value team says Maintenance analytics is promising, but metrics is not decision-grade until AWS airline data lakehouse evidence closes: maintenance event lineage is not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0057,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
skyharbor-air,SHA-SA07-14_METRICS_OUTCOMES-0058,SHA-AIR,CFO / finance and value team: Baggage disruption analytics,"CFO / finance and value team says Baggage disruption analytics is promising, but value is not decision-grade until Baggage tracking and claims platform evidence closes: claim-to-station linkage requires validation. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",14_metrics_outcomes,SHA-SA07-INT-EVID-0058,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,baseline_required_before_value_claim,
