application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,source_file,source_row,value_source
FC-APP-111,Murex FX Trading 2,treasury,Treasurer,AI Governance & Model Risk Tech,package,vendor_hosted,staging,medium,14400000,3214716,3,confidential_pii,retire_candidate,FC-EVID-036,family-2-technology-estate/F05_applications-systems.csv,112,tenant_file
FC-APP-112,Calypso Securities Ledger 2,treasury,Treasurer,Cards & Payments Technology,package,on_prem_mainframe,production,critical,5900000,898382,3,confidential_pii,extend_to_cloud,FC-EVID-019,family-2-technology-estate/F05_applications-systems.csv,113,tenant_file
FC-APP-113,Calypso Funding Desk 2,treasury,Treasurer,Channels & Digital Engineering,custom,azure_cloud,staging,high,8200000,4645141,12,internal,invest,FC-EVID-004,family-2-technology-estate/F05_applications-systems.csv,114,tenant_file
FC-APP-114,Calypso Collateral Manager 2,treasury,Treasurer,Cloud & Infrastructure,package,vendor_hosted,production,high,4000000,2919217,15,internal,retire_candidate,FC-EVID-011,family-2-technology-estate/F05_applications-systems.csv,115,tenant_file
FC-APP-115,FIS Quantum ALM Engine 3,treasury,Treasurer,AI Governance & Model Risk Tech,package,aws_cloud,production,medium,6100000,3093322,10,confidential_pii,rehost,FC-EVID-005,family-2-technology-estate/F05_applications-systems.csv,116,tenant_file
FC-APP-116,Kyriba Liquidity Monitor 3,treasury,Treasurer,AI Governance & Model Risk Tech,custom,azure_cloud,production,critical,7600000,75449,16,confidential_pci,optimize,FC-EVID-030,family-2-technology-estate/F05_applications-systems.csv,117,tenant_file
FC-APP-117,Microsoft Dynamics Customer 360,crm,Head of Consumer Banking,"Cyber, Privacy & Resilience",package,aws_cloud,production,critical,8900000,7575730,6,restricted_nonpublic,optimize,FC-EVID-018,family-2-technology-estate/F05_applications-systems.csv,118,tenant_file
FC-APP-118,Microsoft Dynamics Lead Management,crm,Head of Consumer Banking,AI Governance & Model Risk Tech,package,azure_cloud,production,medium,20600000,2835747,4,restricted_nonpublic,extend_to_cloud,FC-EVID-031,family-2-technology-estate/F05_applications-systems.csv,119,tenant_file
FC-APP-119,Backbase Campaign Engine,crm,Head of Consumer Banking,AI Governance & Model Risk Tech,package,on_prem_mainframe,production,high,13300000,6822690,9,confidential_pci,extend_to_cloud,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,120,tenant_file
FC-APP-120,Microsoft Dynamics Service Console,crm,Head of Consumer Banking,Cards & Payments Technology,package,vendor_hosted,production,critical,18100000,6888722,13,internal,extend_to_cloud,FC-EVID-011,family-2-technology-estate/F05_applications-systems.csv,121,tenant_file
FC-APP-121,Backbase Onboarding Portal,crm,Head of Consumer Banking,Developer Experience & DevSecOps,custom,azure_cloud,production,medium,6900000,4377316,7,internal,rehost,FC-EVID-027,family-2-technology-estate/F05_applications-systems.csv,122,tenant_file
FC-APP-122,Pega Customer 360 2,crm,Head of Consumer Banking,"Cyber, Privacy & Resilience",package,vendor_hosted,production,critical,6800000,571801,16,restricted_nonpublic,rehost,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,123,tenant_file
FC-APP-123,Salesforce Lead Management 2,crm,Head of Consumer Banking,ServiceNow & IT Operations,custom,on_prem_mainframe,production,critical,6900000,6236475,3,internal,invest,FC-EVID-030,family-2-technology-estate/F05_applications-systems.csv,124,tenant_file
FC-APP-124,Salesforce Campaign Engine 2,crm,Head of Consumer Banking,Developer Experience & DevSecOps,package,azure_cloud,production,medium,6700000,8973804,10,internal,retire_candidate,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,125,tenant_file
FC-APP-125,Microsoft Dynamics Service Console 2,crm,Head of Consumer Banking,Cards & Payments Technology,package,azure_cloud,production,critical,15900000,1818714,6,confidential_pci,retire_candidate,FC-EVID-011,family-2-technology-estate/F05_applications-systems.csv,126,tenant_file
FC-APP-126,Pega Onboarding Portal 2,crm,Head of Consumer Banking,Core Banking Platforms,package,vendor_hosted,staging,medium,17100000,7879135,5,confidential_pci,invest,FC-EVID-013,family-2-technology-estate/F05_applications-systems.csv,127,tenant_file
FC-APP-127,Salesforce Customer 360 3,crm,Head of Consumer Banking,ServiceNow & IT Operations,package,private_cloud,production,critical,15100000,4221462,8,restricted_nonpublic,retire_candidate,FC-EVID-008,family-2-technology-estate/F05_applications-systems.csv,128,tenant_file
FC-APP-128,Salesforce Lead Management 3,crm,Head of Consumer Banking,Developer Experience & DevSecOps,package,aws_cloud,production,critical,3900000,211716,8,confidential_pci,extend_to_cloud,FC-EVID-033,family-2-technology-estate/F05_applications-systems.csv,129,tenant_file
FC-APP-129,dbt Labs Lakehouse Ingest,data_platform,Chief Financial Officer,Integration & API Platform,custom,aws_cloud,production,critical,2400000,4462094,18,restricted_nonpublic,extend_to_cloud,FC-EVID-021,family-2-technology-estate/F05_applications-systems.csv,130,tenant_file
FC-APP-130,Databricks Feature Store,data_platform,Chief Financial Officer,AI Governance & Model Risk Tech,package,vendor_hosted,production,high,9800000,2090543,4,confidential_pci,extend_to_cloud,FC-EVID-005,family-2-technology-estate/F05_applications-systems.csv,131,tenant_file
FC-APP-131,dbt Labs Catalog & Lineage,data_platform,Chief Financial Officer,Channels & Digital Engineering,package,on_prem_mainframe,production,critical,2800000,3837874,21,internal,extend_to_cloud,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,132,tenant_file
FC-APP-132,Collibra BI Semantic Layer,data_platform,Chief Financial Officer,"Cyber, Privacy & Resilience",custom,azure_cloud,staging,critical,2500000,2527847,16,confidential_pii,invest,FC-EVID-031,family-2-technology-estate/F05_applications-systems.csv,133,tenant_file
FC-APP-133,Databricks ML Serving,data_platform,Chief Financial Officer,ServiceNow & IT Operations,package,on_prem_mainframe,production,high,16700000,2710624,10,confidential_pci,rehost,FC-EVID-039,family-2-technology-estate/F05_applications-systems.csv,134,tenant_file
FC-APP-134,Snowflake Data Quality,data_platform,Chief Financial Officer,Cloud & Infrastructure,package,private_cloud,production,critical,17700000,1390820,19,internal,invest,FC-EVID-023,family-2-technology-estate/F05_applications-systems.csv,135,tenant_file
FC-APP-135,Collibra Lakehouse Ingest 2,data_platform,Chief Financial Officer,Core Banking Platforms,custom,private_cloud,staging,high,20500000,3648080,21,internal,rehost,FC-EVID-015,family-2-technology-estate/F05_applications-systems.csv,136,tenant_file
FC-APP-136,Collibra Feature Store 2,data_platform,Chief Financial Officer,"Cyber, Privacy & Resilience",package,azure_cloud,production,high,9100000,478396,24,restricted_nonpublic,extend_to_cloud,FC-EVID-026,family-2-technology-estate/F05_applications-systems.csv,137,tenant_file
FC-APP-137,dbt Labs Catalog & Lineage 2,data_platform,Chief Financial Officer,Developer Experience & DevSecOps,package,vendor_hosted,production,medium,2000000,876693,15,internal,extend_to_cloud,FC-EVID-021,family-2-technology-estate/F05_applications-systems.csv,138,tenant_file
FC-APP-138,Databricks BI Semantic Layer 2,data_platform,Chief Financial Officer,ServiceNow & IT Operations,package,vendor_hosted,production,critical,14500000,8200661,21,confidential_pii,optimize,FC-EVID-014,family-2-technology-estate/F05_applications-systems.csv,139,tenant_file
FC-APP-139,Collibra ML Serving 2,data_platform,Chief Financial Officer,Core Banking Platforms,package,private_cloud,production,high,18300000,8846168,10,internal,invest,FC-EVID-027,family-2-technology-estate/F05_applications-systems.csv,140,tenant_file
FC-APP-140,Collibra Data Quality 2,data_platform,Chief Financial Officer,Channels & Digital Engineering,package,aws_cloud,staging,high,7900000,427426,14,confidential_pii,optimize,FC-EVID-024,family-2-technology-estate/F05_applications-systems.csv,141,tenant_file
FC-APP-141,Snowflake Lakehouse Ingest 3,data_platform,Chief Financial Officer,Channels & Digital Engineering,custom,vendor_hosted,staging,high,15300000,3796804,24,internal,extend_to_cloud,FC-EVID-024,family-2-technology-estate/F05_applications-systems.csv,142,tenant_file
FC-APP-142,Snowflake Feature Store 3,data_platform,Chief Financial Officer,"Cyber, Privacy & Resilience",package,aws_cloud,staging,medium,4400000,7708301,2,confidential_pci,invest,FC-EVID-017,family-2-technology-estate/F05_applications-systems.csv,143,tenant_file
FC-APP-143,Charles River Portfolio Accounting,wealth,Head of Wealth Management,Core Banking Platforms,custom,aws_cloud,production,critical,20500000,6442882,11,confidential_pci,rehost,FC-EVID-026,family-2-technology-estate/F05_applications-systems.csv,144,tenant_file
FC-APP-144,Envestnet Advisory Workstation,wealth,Head of Wealth Management,Cards & Payments Technology,package,private_cloud,staging,high,3900000,6951195,3,confidential_pci,invest,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,145,tenant_file
FC-APP-145,BlackRock Aladdin Proposal Generator,wealth,Head of Wealth Management,Financial Crimes Technology,custom,on_prem_mainframe,production,high,15300000,8035911,3,restricted_nonpublic,extend_to_cloud,FC-EVID-008,family-2-technology-estate/F05_applications-systems.csv,146,tenant_file
FC-APP-146,BlackRock Aladdin Performance Reporting,wealth,Head of Wealth Management,Developer Experience & DevSecOps,custom,azure_cloud,production,high,14200000,995468,17,internal,invest,FC-EVID-024,family-2-technology-estate/F05_applications-systems.csv,147,tenant_file
FC-APP-147,Charles River Trust Accounting,wealth,Head of Wealth Management,Developer Experience & DevSecOps,custom,vendor_hosted,staging,high,21400000,8516024,12,restricted_nonpublic,retire_candidate,FC-EVID-015,family-2-technology-estate/F05_applications-systems.csv,148,tenant_file
FC-APP-148,BlackRock Aladdin Portfolio Accounting 2,wealth,Head of Wealth Management,AI Governance & Model Risk Tech,package,azure_cloud,staging,critical,20500000,6632105,21,internal,invest,FC-EVID-040,family-2-technology-estate/F05_applications-systems.csv,149,tenant_file
FC-APP-149,Envestnet Advisory Workstation 2,wealth,Head of Wealth Management,"Cyber, Privacy & Resilience",custom,aws_cloud,production,critical,3000000,4319023,22,restricted_nonpublic,invest,FC-EVID-025,family-2-technology-estate/F05_applications-systems.csv,150,tenant_file
FC-APP-150,Envestnet Proposal Generator 2,wealth,Head of Wealth Management,Core Banking Platforms,package,aws_cloud,staging,critical,13400000,3057379,23,confidential_pci,invest,FC-EVID-008,family-2-technology-estate/F05_applications-systems.csv,151,tenant_file
FC-APP-151,Envestnet Performance Reporting 2,wealth,Head of Wealth Management,Data Platform & AI Engineering,package,private_cloud,production,critical,3900000,3570600,9,internal,rehost,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,152,tenant_file
FC-APP-152,BlackRock Aladdin Trust Accounting 2,wealth,Head of Wealth Management,AI Governance & Model Risk Tech,package,private_cloud,staging,critical,8600000,3314663,21,confidential_pci,retire_candidate,FC-EVID-019,family-2-technology-estate/F05_applications-systems.csv,153,tenant_file
FC-APP-153,Charles River Portfolio Accounting 3,wealth,Head of Wealth Management,Developer Experience & DevSecOps,package,aws_cloud,staging,critical,13100000,6210760,3,restricted_nonpublic,invest,FC-EVID-013,family-2-technology-estate/F05_applications-systems.csv,154,tenant_file
FC-APP-154,BlackRock Aladdin Advisory Workstation 3,wealth,Head of Wealth Management,"Risk, Treasury & Finance Systems",custom,on_prem_mainframe,production,critical,5400000,8891187,12,confidential_pii,optimize,FC-EVID-014,family-2-technology-estate/F05_applications-systems.csv,155,tenant_file
FC-APP-155,Q2 Commercial Origination,lending,Head of Commercial Banking,Channels & Digital Engineering,custom,private_cloud,production,high,18900000,4685261,14,restricted_nonpublic,rehost,FC-EVID-035,family-2-technology-estate/F05_applications-systems.csv,156,tenant_file
FC-APP-156,nCino Spreading Engine,lending,Head of Commercial Banking,Cloud & Infrastructure,custom,azure_cloud,production,critical,5500000,5992968,13,internal,retire_candidate,FC-EVID-032,family-2-technology-estate/F05_applications-systems.csv,157,tenant_file
FC-APP-157,nCino Covenant Tracker,lending,Head of Commercial Banking,"Cyber, Privacy & Resilience",package,on_prem_mainframe,production,high,10800000,172668,14,restricted_nonpublic,extend_to_cloud,FC-EVID-016,family-2-technology-estate/F05_applications-systems.csv,158,tenant_file
FC-APP-158,nCino Consumer LOS,lending,Head of Commercial Banking,Cards & Payments Technology,custom,aws_cloud,production,high,14800000,2711218,9,confidential_pii,extend_to_cloud,FC-EVID-033,family-2-technology-estate/F05_applications-systems.csv,159,tenant_file
FC-APP-159,Q2 Decisioning,lending,Head of Commercial Banking,Core Banking Platforms,package,on_prem_mainframe,production,medium,3800000,3463876,9,confidential_pci,optimize,FC-EVID-034,family-2-technology-estate/F05_applications-systems.csv,160,tenant_file
FC-APP-160,Q2 Commercial Origination 2,lending,Head of Commercial Banking,Cloud & Infrastructure,custom,azure_cloud,production,critical,9500000,730611,3,confidential_pii,optimize,FC-EVID-032,family-2-technology-estate/F05_applications-systems.csv,161,tenant_file
FC-APP-161,Q2 Spreading Engine 2,lending,Head of Commercial Banking,ServiceNow & IT Operations,custom,azure_cloud,production,critical,15400000,4259447,12,confidential_pci,retire_candidate,FC-EVID-013,family-2-technology-estate/F05_applications-systems.csv,162,tenant_file
FC-APP-162,FIS Covenant Tracker 2,lending,Head of Commercial Banking,ServiceNow & IT Operations,package,private_cloud,staging,critical,19000000,7990802,2,confidential_pii,retire_candidate,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,163,tenant_file
FC-APP-163,Blend Consumer LOS 2,lending,Head of Commercial Banking,Integration & API Platform,custom,on_prem_mainframe,production,high,19000000,4411342,15,restricted_nonpublic,optimize,FC-EVID-038,family-2-technology-estate/F05_applications-systems.csv,164,tenant_file
FC-APP-164,Blend Decisioning 2,lending,Head of Commercial Banking,Financial Crimes Technology,custom,vendor_hosted,production,medium,19400000,824797,23,restricted_nonpublic,retire_candidate,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,165,tenant_file
FC-APP-165,Blend Commercial Origination 3,lending,Head of Commercial Banking,Cloud & Infrastructure,custom,on_prem_mainframe,production,critical,14200000,5163323,19,confidential_pci,optimize,FC-EVID-011,family-2-technology-estate/F05_applications-systems.csv,166,tenant_file
FC-APP-166,Blend Spreading Engine 3,lending,Head of Commercial Banking,Developer Experience & DevSecOps,package,azure_cloud,production,medium,11000000,8869064,14,internal,optimize,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,167,tenant_file
FC-APP-167,Q2 Covenant Tracker 3,lending,Head of Commercial Banking,"Risk, Treasury & Finance Systems",package,private_cloud,production,high,18500000,4331354,17,confidential_pci,invest,FC-EVID-033,family-2-technology-estate/F05_applications-systems.csv,168,tenant_file
FC-APP-168,Q2 Consumer LOS 3,lending,Head of Commercial Banking,"Risk, Treasury & Finance Systems",package,on_prem_mainframe,production,critical,9100000,7749431,15,restricted_nonpublic,optimize,FC-EVID-018,family-2-technology-estate/F05_applications-systems.csv,169,tenant_file
FC-APP-169,Workday General Ledger,finance_erp,Chief Financial Officer,ServiceNow & IT Operations,custom,vendor_hosted,production,high,14200000,4366763,24,confidential_pci,invest,FC-EVID-033,family-2-technology-estate/F05_applications-systems.csv,170,tenant_file
FC-APP-170,BlackLine Reconciliation,finance_erp,Chief Financial Officer,"Risk, Treasury & Finance Systems",custom,private_cloud,production,high,14100000,428994,5,confidential_pci,retire_candidate,FC-EVID-009,family-2-technology-estate/F05_applications-systems.csv,171,tenant_file
FC-APP-171,SAP Regulatory Reporting,finance_erp,Chief Financial Officer,Core Banking Platforms,custom,azure_cloud,production,high,19900000,7097232,22,restricted_nonpublic,optimize,FC-EVID-008,family-2-technology-estate/F05_applications-systems.csv,172,tenant_file
FC-APP-172,SAP FP&A Planning,finance_erp,Chief Financial Officer,Core Banking Platforms,package,vendor_hosted,production,critical,1800000,7912538,2,internal,rehost,FC-EVID-017,family-2-technology-estate/F05_applications-systems.csv,173,tenant_file
FC-APP-173,Oracle Procurement,finance_erp,Chief Financial Officer,Cloud & Infrastructure,package,private_cloud,production,critical,900000,6778369,13,internal,optimize,FC-EVID-040,family-2-technology-estate/F05_applications-systems.csv,174,tenant_file
FC-APP-174,Oracle Expense,finance_erp,Chief Financial Officer,Cards & Payments Technology,package,aws_cloud,production,critical,3200000,1537211,11,confidential_pii,retire_candidate,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,175,tenant_file
FC-APP-175,BlackLine General Ledger 2,finance_erp,Chief Financial Officer,Developer Experience & DevSecOps,package,private_cloud,staging,high,11400000,7302561,4,confidential_pci,extend_to_cloud,FC-EVID-017,family-2-technology-estate/F05_applications-systems.csv,176,tenant_file
FC-APP-176,Workday Reconciliation 2,finance_erp,Chief Financial Officer,Financial Crimes Technology,package,on_prem_mainframe,production,medium,8600000,3549760,16,confidential_pci,retire_candidate,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,177,tenant_file
FC-APP-177,BlackLine Regulatory Reporting 2,finance_erp,Chief Financial Officer,"Cyber, Privacy & Resilience",package,on_prem_mainframe,production,critical,7500000,2091579,18,internal,optimize,FC-EVID-015,family-2-technology-estate/F05_applications-systems.csv,178,tenant_file
FC-APP-178,BlackLine FP&A Planning 2,finance_erp,Chief Financial Officer,Developer Experience & DevSecOps,package,on_prem_mainframe,production,high,20400000,6865137,14,confidential_pii,optimize,FC-EVID-037,family-2-technology-estate/F05_applications-systems.csv,179,tenant_file
FC-APP-179,Oracle Procurement 2,finance_erp,Chief Financial Officer,Data Platform & AI Engineering,package,private_cloud,production,high,4500000,4761969,2,restricted_nonpublic,extend_to_cloud,FC-EVID-030,family-2-technology-estate/F05_applications-systems.csv,180,tenant_file
FC-APP-180,BlackLine Expense 2,finance_erp,Chief Financial Officer,Developer Experience & DevSecOps,package,on_prem_mainframe,staging,high,1500000,1770788,18,restricted_nonpublic,rehost,FC-EVID-027,family-2-technology-estate/F05_applications-systems.csv,181,tenant_file
FC-APP-181,SAP General Ledger 3,finance_erp,Chief Financial Officer,Core Banking Platforms,custom,private_cloud,production,critical,9100000,7248676,20,internal,optimize,FC-EVID-039,family-2-technology-estate/F05_applications-systems.csv,182,tenant_file
FC-APP-182,BlackLine Reconciliation 3,finance_erp,Chief Financial Officer,Data Platform & AI Engineering,package,private_cloud,production,critical,1400000,4009077,17,restricted_nonpublic,optimize,FC-EVID-010,family-2-technology-estate/F05_applications-systems.csv,183,tenant_file
FC-APP-183,Q2 Mobile Banking,channels,Head of Consumer Banking,AI Governance & Model Risk Tech,package,azure_cloud,staging,critical,5800000,1660029,3,restricted_nonpublic,optimize,FC-EVID-028,family-2-technology-estate/F05_applications-systems.csv,184,tenant_file
FC-APP-184,Q2 Online Banking,channels,Head of Consumer Banking,Cloud & Infrastructure,package,vendor_hosted,production,high,14300000,1514458,11,restricted_nonpublic,rehost,FC-EVID-009,family-2-technology-estate/F05_applications-systems.csv,185,tenant_file
FC-APP-185,Temenos Secure Messaging,channels,Head of Consumer Banking,Financial Crimes Technology,package,aws_cloud,staging,high,2100000,984501,5,restricted_nonpublic,rehost,FC-EVID-006,family-2-technology-estate/F05_applications-systems.csv,186,tenant_file
FC-APP-186,Backbase Notifications,channels,Head of Consumer Banking,"Risk, Treasury & Finance Systems",package,aws_cloud,production,critical,7600000,7698633,24,restricted_nonpublic,invest,FC-EVID-026,family-2-technology-estate/F05_applications-systems.csv,187,tenant_file
FC-APP-187,Alkami Digital Onboarding,channels,Head of Consumer Banking,"Cyber, Privacy & Resilience",package,azure_cloud,production,high,4600000,687863,17,confidential_pii,retire_candidate,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,188,tenant_file
FC-APP-188,Alkami Mobile Banking 2,channels,Head of Consumer Banking,"Cyber, Privacy & Resilience",package,azure_cloud,production,critical,10500000,1727889,15,confidential_pci,invest,FC-EVID-002,family-2-technology-estate/F05_applications-systems.csv,189,tenant_file
FC-APP-189,Alkami Online Banking 2,channels,Head of Consumer Banking,Data Platform & AI Engineering,package,private_cloud,production,critical,8900000,910852,13,restricted_nonpublic,extend_to_cloud,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,190,tenant_file
FC-APP-190,Alkami Secure Messaging 2,channels,Head of Consumer Banking,ServiceNow & IT Operations,custom,vendor_hosted,production,critical,16600000,6655659,12,internal,retire_candidate,FC-EVID-012,family-2-technology-estate/F05_applications-systems.csv,191,tenant_file
FC-APP-191,Alkami Notifications 2,channels,Head of Consumer Banking,Cloud & Infrastructure,custom,vendor_hosted,production,high,10800000,7907595,3,confidential_pci,extend_to_cloud,FC-EVID-011,family-2-technology-estate/F05_applications-systems.csv,192,tenant_file
FC-APP-192,Q2 Digital Onboarding 2,channels,Head of Consumer Banking,ServiceNow & IT Operations,package,on_prem_mainframe,production,critical,4700000,4606753,7,confidential_pci,extend_to_cloud,FC-EVID-001,family-2-technology-estate/F05_applications-systems.csv,193,tenant_file
FC-APP-193,Datadog Service Management,itsm,Chief Financial Officer,AI Governance & Model Risk Tech,package,vendor_hosted,production,high,21600000,1412174,7,restricted_nonpublic,extend_to_cloud,FC-EVID-034,family-2-technology-estate/F05_applications-systems.csv,194,tenant_file
FC-APP-194,Splunk Observability,itsm,Chief Financial Officer,Cards & Payments Technology,custom,private_cloud,production,critical,20100000,3409985,12,confidential_pci,retire_candidate,FC-EVID-030,family-2-technology-estate/F05_applications-systems.csv,195,tenant_file
FC-APP-195,PagerDuty Incident Mgmt,itsm,Chief Financial Officer,Financial Crimes Technology,custom,on_prem_mainframe,production,high,16800000,6983842,4,confidential_pii,rehost,FC-EVID-009,family-2-technology-estate/F05_applications-systems.csv,196,tenant_file
FC-APP-196,ServiceNow CMDB,itsm,Chief Financial Officer,Financial Crimes Technology,package,azure_cloud,production,critical,14100000,231241,3,internal,optimize,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,197,tenant_file
FC-APP-197,Splunk Change Mgmt,itsm,Chief Financial Officer,"Risk, Treasury & Finance Systems",package,azure_cloud,production,medium,13000000,3795149,18,restricted_nonpublic,retire_candidate,FC-EVID-012,family-2-technology-estate/F05_applications-systems.csv,198,tenant_file
FC-APP-198,Splunk Service Management 2,itsm,Chief Financial Officer,"Cyber, Privacy & Resilience",package,azure_cloud,production,high,1300000,966422,7,confidential_pii,invest,FC-EVID-017,family-2-technology-estate/F05_applications-systems.csv,199,tenant_file
FC-APP-199,Datadog Observability 2,itsm,Chief Financial Officer,"Cyber, Privacy & Resilience",custom,private_cloud,staging,high,9800000,5721571,4,restricted_nonpublic,invest,FC-EVID-017,family-2-technology-estate/F05_applications-systems.csv,200,tenant_file
FC-APP-200,Splunk Incident Mgmt 2,itsm,Chief Financial Officer,"Risk, Treasury & Finance Systems",package,on_prem_mainframe,production,high,13700000,2026517,15,internal,retire_candidate,FC-EVID-021,family-2-technology-estate/F05_applications-systems.csv,201,tenant_file
FIRSTCAPITAL-APP-0201,Fiserv Core Deposits,core_banking,Head of Consumer Banking,Integration & API Platform,custom,on_prem_mainframe,staging,medium,19100000,3134024,18,internal,retire_candidate,FC-EVID-019,family-2-technology-estate/F05_applications-systems.csv,202,tenant_file
FIRSTCAPITAL-APP-0202,Thought Machine Loan Servicing,core_banking,Head of Consumer Banking,Data Platform & AI Engineering,package,vendor_hosted,production,critical,17900000,2789001,24,restricted_nonpublic,extend_to_cloud,FC-EVID-031,family-2-technology-estate/F05_applications-systems.csv,203,tenant_file
FIRSTCAPITAL-APP-0203,FIS GL Posting Engine,core_banking,Head of Consumer Banking,Cloud & Infrastructure,custom,vendor_hosted,staging,medium,4700000,961721,8,internal,invest,FC-EVID-028,family-2-technology-estate/F05_applications-systems.csv,204,tenant_file
FIRSTCAPITAL-APP-0204,Temenos Account Master,core_banking,Head of Consumer Banking,"Cyber, Privacy & Resilience",package,on_prem_mainframe,production,high,7600000,6347983,3,confidential_pii,extend_to_cloud,FC-EVID-012,family-2-technology-estate/F05_applications-systems.csv,205,tenant_file
FIRSTCAPITAL-APP-0205,Fiserv Statements,core_banking,Head of Consumer Banking,Channels & Digital Engineering,package,vendor_hosted,staging,critical,12900000,4385899,22,confidential_pii,extend_to_cloud,FC-EVID-027,family-2-technology-estate/F05_applications-systems.csv,206,tenant_file
FIRSTCAPITAL-APP-0206,Thought Machine Interest Engine,core_banking,Head of Consumer Banking,AI Governance & Model Risk Tech,custom,aws_cloud,production,critical,10700000,2004212,20,internal,rehost,FC-EVID-018,family-2-technology-estate/F05_applications-systems.csv,207,tenant_file
FIRSTCAPITAL-APP-0207,Thought Machine Branch Teller,core_banking,Head of Consumer Banking,"Risk, Treasury & Finance Systems",custom,on_prem_mainframe,staging,critical,15700000,1079674,19,confidential_pii,extend_to_cloud,FC-EVID-028,family-2-technology-estate/F05_applications-systems.csv,208,tenant_file
FIRSTCAPITAL-APP-0208,Temenos Core Deposits 2,core_banking,Head of Consumer Banking,Integration & API Platform,custom,on_prem_mainframe,staging,high,900000,46648,14,confidential_pii,retire_candidate,FC-EVID-001,family-2-technology-estate/F05_applications-systems.csv,209,tenant_file
FIRSTCAPITAL-APP-0209,Thought Machine Loan Servicing 2,core_banking,Head of Consumer Banking,Channels & Digital Engineering,package,on_prem_mainframe,staging,critical,10100000,5904803,8,confidential_pii,extend_to_cloud,FC-EVID-021,family-2-technology-estate/F05_applications-systems.csv,210,tenant_file
FIRSTCAPITAL-APP-0210,FIS GL Posting Engine 2,core_banking,Head of Consumer Banking,ServiceNow & IT Operations,custom,on_prem_mainframe,staging,critical,21000000,6603679,23,restricted_nonpublic,optimize,FC-EVID-037,family-2-technology-estate/F05_applications-systems.csv,211,tenant_file
FIRSTCAPITAL-APP-0211,Thought Machine Account Master 2,core_banking,Head of Consumer Banking,AI Governance & Model Risk Tech,package,on_prem_mainframe,production,critical,14700000,4294569,2,restricted_nonpublic,invest,FC-EVID-006,family-2-technology-estate/F05_applications-systems.csv,212,tenant_file
FIRSTCAPITAL-APP-0212,FIS Statements 2,core_banking,Head of Consumer Banking,Channels & Digital Engineering,custom,on_prem_mainframe,production,medium,3800000,8777070,5,restricted_nonpublic,rehost,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,213,tenant_file
FIRSTCAPITAL-APP-0213,Thought Machine Interest Engine 2,core_banking,Head of Consumer Banking,Core Banking Platforms,package,aws_cloud,staging,high,5100000,1226128,6,internal,retire_candidate,FC-EVID-021,family-2-technology-estate/F05_applications-systems.csv,214,tenant_file
FIRSTCAPITAL-APP-0214,Temenos Branch Teller 2,core_banking,Head of Consumer Banking,Integration & API Platform,package,private_cloud,production,high,2500000,6012648,13,restricted_nonpublic,retire_candidate,FC-EVID-012,family-2-technology-estate/F05_applications-systems.csv,215,tenant_file
FIRSTCAPITAL-APP-0215,Fiserv Core Deposits 3,core_banking,Head of Consumer Banking,Developer Experience & DevSecOps,custom,on_prem_mainframe,production,medium,11500000,6856011,5,restricted_nonpublic,retire_candidate,FC-EVID-022,family-2-technology-estate/F05_applications-systems.csv,216,tenant_file
FIRSTCAPITAL-APP-0216,Thought Machine Loan Servicing 3,core_banking,Head of Consumer Banking,Cloud & Infrastructure,package,on_prem_mainframe,production,high,16800000,4913601,21,confidential_pci,extend_to_cloud,FC-EVID-020,family-2-technology-estate/F05_applications-systems.csv,217,tenant_file
FIRSTCAPITAL-APP-0217,Fiserv GL Posting Engine 3,core_banking,Head of Consumer Banking,"Risk, Treasury & Finance Systems",package,on_prem_mainframe,production,high,2600000,6630414,10,restricted_nonpublic,optimize,FC-EVID-033,family-2-technology-estate/F05_applications-systems.csv,218,tenant_file
FIRSTCAPITAL-APP-0218,Fiserv Account Master 3,core_banking,Head of Consumer Banking,Cloud & Infrastructure,package,on_prem_mainframe,production,critical,4500000,3245499,11,confidential_pci,optimize,FC-EVID-039,family-2-technology-estate/F05_applications-systems.csv,219,tenant_file
FIRSTCAPITAL-APP-0219,Temenos Statements 3,core_banking,Head of Consumer Banking,Core Banking Platforms,package,azure_cloud,production,medium,2500000,5330038,3,internal,retire_candidate,FC-EVID-025,family-2-technology-estate/F05_applications-systems.csv,220,tenant_file
