tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,ai_initiative_id,use_case,business_process,tool_or_model,agent_or_copilot_name,user_group,licensed_users,active_users,adoption_metric,value_hypothesis,measured_value_usd,production_status,risk_status,model_risk_tier,data_readiness,decision_needed,scale_hold_stop
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-33,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,33,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-33,Tableau Pulse,Tableau Pulse,Tableau Pulse,Tableau Pulse,data_thin:user_group_missing,1590,890,active_users:890|licensed_users:1590,885,data_thin:measured_value_missing,data_thin:production_status_missing,normal,data_thin:model_risk_tier_missing,normal,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-34,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,34,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-34,Epic AI,Epic AI,Epic AI,Epic AI,data_thin:user_group_missing,1800,684,active_users:684|licensed_users:1800,700,data_thin:measured_value_missing,data_thin:production_status_missing,needs_evidence_review,data_thin:model_risk_tier_missing,needs_evidence_review,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-35,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,35,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-35,Epic AI,Epic AI,Epic AI,Epic AI,data_thin:user_group_missing,1800,792,active_users:792|licensed_users:1800,780,data_thin:measured_value_missing,data_thin:production_status_missing,needs_evidence_review,data_thin:model_risk_tier_missing,needs_evidence_review,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-36,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,36,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-36,Epic AI,Epic AI,Epic AI,Epic AI,data_thin:user_group_missing,1800,900,active_users:900|licensed_users:1800,860,data_thin:measured_value_missing,data_thin:production_status_missing,needs_evidence_review,data_thin:model_risk_tier_missing,needs_evidence_review,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-37,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,37,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-37,Epic AI,Epic AI,Epic AI,Epic AI,data_thin:user_group_missing,1800,1008,active_users:1008|licensed_users:1800,940,data_thin:measured_value_missing,data_thin:production_status_missing,needs_evidence_review,data_thin:model_risk_tier_missing,needs_evidence_review,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-38,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,38,2026-06-18,2026-03-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-38,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,data_thin:user_group_missing,2010,763,active_users:763|licensed_users:2010,755,data_thin:measured_value_missing,data_thin:production_status_missing,normal,data_thin:model_risk_tier_missing,normal,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-39,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,39,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-39,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,data_thin:user_group_missing,2010,884,active_users:884|licensed_users:2010,835,data_thin:measured_value_missing,data_thin:production_status_missing,normal,data_thin:model_risk_tier_missing,normal,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-40,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,40,2026-06-18,2026-05-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-40,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,data_thin:user_group_missing,2010,1005,active_users:1005|licensed_users:2010,915,data_thin:measured_value_missing,data_thin:production_status_missing,normal,data_thin:model_risk_tier_missing,normal,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,meridian-health-ai_initiative-41,ai_initiative record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T03_tool-usage-monthly.csv,41,2026-06-18,2026-06-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:measured_value_missing|data_thin:production_status_missing|data_thin:model_risk_tier_missing|data_thin:decision_needed_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,meridian-health-ai_initiative-41,Kyriba AI,Kyriba AI,Kyriba AI,Kyriba AI,data_thin:user_group_missing,2010,1125,active_users:1125|licensed_users:2010,995,data_thin:measured_value_missing,data_thin:production_status_missing,normal,data_thin:model_risk_tier_missing,normal,data_thin:decision_needed_missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-001,Databricks AWS clinical + claims lakehouse foundation agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-001,Databricks AWS clinical + claims lakehouse foundation agent/workflow,Enterprise data,Databricks AWS clinical + claims lakehouse foundation agent/workflow,Databricks AWS clinical + claims lakehouse foundation agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,900,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,restricted,restricted,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,PHI/model governance and source evidence missing,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-002,Unified semantic layer for automation-ready data products agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-002,Unified semantic layer for automation-ready data products agent/workflow,Data governance,Unified semantic layer for automation-ready data products agent/workflow,Unified semantic layer for automation-ready data products agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,1610,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,data quality and semantic ownership not certified,scale_if_value_and_controls_hold
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-003,Prior authorization automation evidence cockpit agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-003,Prior authorization automation evidence cockpit agent/workflow,Utilization management,Prior authorization automation evidence cockpit agent/workflow,Prior authorization automation evidence cockpit agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,2320,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,workflow integration not proven,scale_if_value_and_controls_hold
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-004,Call center agent assist and next-best-action agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-004,Call center agent assist and next-best-action agent/workflow,Member experience,Call center agent assist and next-best-action agent/workflow,Call center agent assist and next-best-action agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,3030,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,review_required,review_required,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,value measurement needs CFO signoff,hold_until_evidence_or_risk_cleared
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-005,HEDIS/STAR provider quality performance mart agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-005,HEDIS/STAR provider quality performance mart agent/workflow,Clinical quality,HEDIS/STAR provider quality performance mart agent/workflow,HEDIS/STAR provider quality performance mart agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,3740,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,PHI/model governance and source evidence missing,scale_if_value_and_controls_hold
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-006,Cost-of-care and margin transparency by population agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-006,Cost-of-care and margin transparency by population agent/workflow,Finance,Cost-of-care and margin transparency by population agent/workflow,Cost-of-care and margin transparency by population agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,4450,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,restricted,restricted,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,data quality and semantic ownership not certified,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-007,Payment integrity leakage reduction analytics agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-007,Payment integrity leakage reduction analytics agent/workflow,Claims integrity,Payment integrity leakage reduction analytics agent/workflow,Payment integrity leakage reduction analytics agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,5160,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,review_required,review_required,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,workflow integration not proven,hold_until_evidence_or_risk_cleared
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-008,Automated close and management reporting pipelines agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-008,Automated close and management reporting pipelines agent/workflow,Finance operations,Automated close and management reporting pipelines agent/workflow,Automated close and management reporting pipelines agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,5870,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,value measurement needs CFO signoff,scale_if_value_and_controls_hold
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-009,Ambient documentation scale with safety review agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-009,Ambient documentation scale with safety review agent/workflow,Clinical productivity,Ambient documentation scale with safety review agent/workflow,Ambient documentation scale with safety review agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,6580,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,PHI/model governance and source evidence missing,scale_if_value_and_controls_hold
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-010,Epic to lakehouse FHIR/HL7 modernization agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-010,Epic to lakehouse FHIR/HL7 modernization agent/workflow,Interoperability,Epic to lakehouse FHIR/HL7 modernization agent/workflow,Epic to lakehouse FHIR/HL7 modernization agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,7290,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,review_required,review_required,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,data quality and semantic ownership not certified,hold_until_evidence_or_risk_cleared
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-011,Provider network contract analytics agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing|data_thin:scale_hold_stop_requires_adoption_value_risk_readiness,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-011,Provider network contract analytics agent/workflow,Provider network,Provider network contract analytics agent/workflow,Provider network contract analytics agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,8000,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,restricted,restricted,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,workflow integration not proven,data_thin:scale_hold_stop_requires_adoption_value_risk_readiness
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-012,Responsible AI and PHI model governance operating model agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-012,Responsible AI and PHI model governance operating model agent/workflow,Governance,Responsible AI and PHI model governance operating model agent/workflow,Responsible AI and PHI model governance operating model agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,8710,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,value measurement needs CFO signoff,scale_if_value_and_controls_hold
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-013,M365 Copilot non-clinical adoption agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-013,M365 Copilot non-clinical adoption agent/workflow,Productivity,M365 Copilot non-clinical adoption agent/workflow,M365 Copilot non-clinical adoption agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,9420,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,review_required,review_required,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,PHI/model governance and source evidence missing,hold_until_evidence_or_risk_cleared
meridian-health,Meridian Health,v6.0,ai_initiative,MER-AGENT-014,ServiceNow Now Assist IT operations agent/workflow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T04_agent-outcomes.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Tower|Moves,ai_portfolio|adoption|risk|readiness|scale_hold_stop|gap,ai_value_without_work_change_adoption_risk_and_data_readiness,data_thin:source_owner_missing|data_thin:user_group_missing|data_thin:licensed_users_missing|data_thin:active_users_missing|data_thin:value_hypothesis_missing|data_thin:measured_value_missing|data_thin:model_risk_tier_missing|data_thin:data_readiness_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AGENT-014,ServiceNow Now Assist IT operations agent/workflow,IT operations,ServiceNow Now Assist IT operations agent/workflow,ServiceNow Now Assist IT operations agent/workflow,data_thin:user_group_missing,data_thin:licensed_users_missing,data_thin:active_users_missing,10130,data_thin:value_hypothesis_missing,data_thin:measured_value_missing,approved_pilot,approved_pilot,data_thin:model_risk_tier_missing,data_thin:data_readiness_missing,data quality and semantic ownership not certified,scale_if_value_and_controls_hold
