tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,pattern_id,pattern_name,industry_domain,when_to_apply,signals,recommended_actions,corpus_context_label
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0031,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,32,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0031,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,25,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0032,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,33,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0032,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,26,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0033,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,34,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0033,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,27,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0034,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,35,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0034,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,28,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0035,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,36,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0035,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,29,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0036,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,37,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0036,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,12,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0037,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,38,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0037,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,13,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0038,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,39,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0038,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,14,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0039,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,40,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0039,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,15,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0040,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,41,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0040,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,16,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0041,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,42,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0041,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,17,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0042,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,43,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0042,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,18,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0043,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,44,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0043,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,19,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0044,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,45,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0044,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,20,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0045,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,46,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0045,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,21,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0046,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,47,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0046,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,22,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0047,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,48,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0047,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,23,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0048,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,49,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0048,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,24,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0049,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,50,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0049,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,25,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0050,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,51,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0050,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,26,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0051,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,52,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0051,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,27,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0052,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,53,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0052,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,28,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0053,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,54,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0053,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,29,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0054,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,55,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0054,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,12,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0055,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,56,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0055,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,13,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0056,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,57,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0056,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,14,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0057,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,58,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0057,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,15,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0058,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,59,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0058,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,16,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0059,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,60,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0059,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,17,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0060,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,61,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0060,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,18,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0061,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,62,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0061,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,19,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0062,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,63,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0062,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,20,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0063,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,64,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0063,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,21,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0064,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,65,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0064,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,22,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0065,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,66,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0065,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,23,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0066,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,67,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0066,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,24,industry_pattern_context_not_tenant_fact
meridian-health,Healthcare Demo,v6.0,industry_corpus_pattern,MERIDIANHEALTH-MET-0067,industry_corpus_pattern record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O02_industry-benchmarks.csv,68,2026-06-18,2026-04-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Intelligence|Moves,industry_pattern_context|recommendation_hypothesis|gap,tenant_fact|board_grade_value|audited_claim,data_thin:source_owner_missing|data_thin:when_to_apply_missing|data_thin:signals_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-BM-0067,industry_corpus_pattern record,large enterprise peer group,data_thin:when_to_apply_missing,data_thin:signals_missing,25,industry_pattern_context_not_tenant_fact
