tenantKey,path,matchType,artifactFamily,layer,eligibility,recommendedAction,reason,sizeBytes,sha256
meridian-health,docs/build/client-context-simulations/meridian-agentic-care-data-accelerator/SIMULATION_SEED_PACK.yaml,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,992,ba45f782b54343c1403eed570f16bc93ea0480f5684e769c88f31ac4314f84fd
meridian-health,docs/build/codex-prompts/CODEX_PROMPTS_MERIDIAN_TENANT.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,66317,50f7abe32158460e4a5c9291860beb6751e9c89f0b217f59bedd22c992337c89
meridian-health,docs/build/intelligence/ai-initiatives-package/templates/meridian-health/full_load.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,60616,7a9e20554c2c91b7ab792a07644c76d15d09027c7a483846aa5dca8360854db8
meridian-health,docs/build/MERIDIAN_ENTERPRISE_CONTEXT_IMPLEMENTATION_MAP.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,10640,2e078a6476c1b064dfc0a4982c777d23b70b1bf779e50d1247c2b79d98f70813
meridian-health,docs/build/MERIDIAN_VNEXT_CONTEXT_BLUEPRINT_2026-06-04.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,5107,07a5d76b931f063c75a6ccd4da0b024f679f9a9f6f8ba558c6f72a190318033a
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/manifest.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,21765,d03d76b7543f3ad3cba54d20feee23df037ae45f5bad1cb7c00898bc5dfc2476
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/MERIDIAN_DEMO_WALKTHROUGH.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,22556,fe1a6290c8a67534fd3a8e8833b2bb7c6c7ea47970054a0fd02a2c87be07debd
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/01-home-meridian-cdao.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,149143,08185b4d466201b54f2b8ccb50a2f70118e1234c952d6ebb87d38503aff0d267
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/02-admin-context-layer-overview.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,592324,118a672f928d0ee9011c9397c1a5f1876edb086d9d2416ea7ecc931b6c388380
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/03-admin-upload-templates.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1431526,7d17b64a470f6ea74b23519dc9b2d0d244cd2c74636a1bdfb97c3c08caef91c0
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/04-admin-upload-console.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,581164,06fd3550ee7cce17b7555d8ad284e6f8d6f69c3306649b78d8dd7eaddfa51a8a
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/05-admin-approval-queue.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2351861,a0958d62c2bfcf75c03e82adab5bdd0b28ce179e8d19e7fce464ab118b73f222
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/06-intelligence-brief.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,245367,300a843157e9ca06596a1f9fd64925c2616ab9f78c8db1da95663372b1cf703b
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/07-intelligence-map.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,231670,ccd4a6b06df0c892fb559097509ebc42f641b8446b0711d957db579910528560
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/08-intelligence-art-of-possible.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,203136,19e5b4d359818c1e553de5b0ce7209e9579670b8dc3226448cfb7553464ce36c
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/09-intelligence-enterprise-context.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,116301,a27b2eaf5f87617b087f78ff6c1429c471db936f3bbb56903db4d17148f591d7
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/10-moves-portfolio.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,256138,3a4a27b75d56016d482d135e597c75b5940266cbe2e956847d0b43953c71152d
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/11-source-module.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,97952,414c427a39d84a8aa0640b40ec5630223f018b0223ea1604f0586485512af7db
meridian-health,docs/build/meridian-demo-walkthrough/meridian-demo-crawl-2026-06-05T19-21-realapp/screenshots/12-tower-portfolio.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,258014,d80caaa73b40cc4c1e11aae01f2f0c297f294e5947537ec884bfea4d1c446cc4
meridian-health,docs/build/meridian-demo-walkthrough/post-load-2026-06-05T19-50/00-signin-ready.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,69876,e263d2b9e65327cd8f1a6cc42490e96b66d3c883b1559688c5ea66d479b02854
meridian-health,docs/build/meridian-demo-walkthrough/post-load-2026-06-05T19-50/01-admin-uploads-before.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,691201,ca4d4b518dbf6de23083d992885fe66577b46d90809c1b83dfd56e0a7674cc23
meridian-health,docs/build/meridian-demo-walkthrough/post-load-2026-06-05T19-50/02-validate-only-result.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,26418,74cd4d066f469d62987c1324b76c8ceddd5991ad059d0930a8c068ecf488de28
meridian-health,docs/build/meridian-demo-walkthrough/post-load-2026-06-05T19-50/03-stage-and-process-result.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,341,b732664618c08f87c59e61e5941bb04dff0bea13ea645be6ff3d5412b03a5ee0
meridian-health,docs/build/meridian-demo-walkthrough/post-load-2026-06-05T19-50/04-admin-uploads-after.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,685641,0c61b7f4f621b4024bb4e632a38f3c0c93e083751384de2e85c10fa7e2cd7dfc
meridian-health,docs/build/meridian-demo-walkthrough/post-load-2026-06-05T19-50/manifest.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1825,a4e0da52b298c2a809db20919eca00893b29ef61417d6826337c94237a0e2f4f
meridian-health,docs/build/meridian-phs-demo/AZURE_PRIVATE_DATA_PLANE_HANDOFF_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,30479,36e3d6e5f6afa17aa490881e5d90c0c93a9075ab8d9415a31d94f5e6e33990ea
meridian-health,docs/build/meridian-phs-demo/MERIDIAN_EMBEDDING_COMPLETION_EVIDENCE_2026-06-06.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3107,e66d48c7e8dead656737240eb4c65dc77e03674391819fd414113156143adc91
meridian-health,docs/build/meridian-phs-demo/MERIDIAN_LIVE_RESET_RELOAD_RUNBOOK_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3907,3d1956193554bdb10d90ed6cbd28faa941005da76f89d552a673a4c516ac09cc
meridian-health,docs/build/meridian-phs-demo/MERIDIAN_POST_LOAD_READINESS_REPORT_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,5936,a77e4d97f14eadd5990e6db0b9af4c239f1ceca247bb020b6c2cee685931603f
meridian-health,docs/build/meridian-phs-demo/PHS_AI_STRATEGY_DEMO_PLAN_2026-06-05.docx,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,46479,37fbcee21d6acd01070f7527980bf7f9398eeff2c1f82071c05a7edc6a853c36
meridian-health,docs/build/meridian-phs-demo/PHS_AI_STRATEGY_DEMO_PLAN_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,20253,7d914c7605c255512c548950941b9766583fe8e84b5bb9bacc07088ddfefeb1b
meridian-health,docs/build/meridian-phs-demo/PHS_AI_STRATEGY_PROMPT_SOURCE_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,6403,c08d220d9d93981b1ed23d1485a7f8330e7c6b3b19c36146b7fdeac71911f7ba
meridian-health,docs/build/meridian-phs-proof/assets/01-home-meridian-cdao.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,149143,08185b4d466201b54f2b8ccb50a2f70118e1234c952d6ebb87d38503aff0d267
meridian-health,docs/build/meridian-phs-proof/assets/02-admin-context-layer-overview.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,592324,118a672f928d0ee9011c9397c1a5f1876edb086d9d2416ea7ecc931b6c388380
meridian-health,docs/build/meridian-phs-proof/assets/05-admin-approval-queue.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2351861,a0958d62c2bfcf75c03e82adab5bdd0b28ce179e8d19e7fce464ab118b73f222
meridian-health,docs/build/meridian-phs-proof/assets/06-intelligence-brief.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,245367,300a843157e9ca06596a1f9fd64925c2616ab9f78c8db1da95663372b1cf703b
meridian-health,docs/build/meridian-phs-proof/assets/07-intelligence-map.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,231670,ccd4a6b06df0c892fb559097509ebc42f641b8446b0711d957db579910528560
meridian-health,docs/build/meridian-phs-proof/assets/09-intelligence-enterprise-context.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,116301,a27b2eaf5f87617b087f78ff6c1429c471db936f3bbb56903db4d17148f591d7
meridian-health,docs/build/meridian-phs-proof/assets/10-moves-portfolio.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,256138,3a4a27b75d56016d482d135e597c75b5940266cbe2e956847d0b43953c71152d
meridian-health,docs/build/meridian-phs-proof/assets/12-tower-portfolio.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,258014,d80caaa73b40cc4c1e11aae01f2f0c297f294e5947537ec884bfea4d1c446cc4
meridian-health,docs/build/meridian-phs-proof/assets/abarva-nav-dark-compact-28px-2x.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,12398,a7381e152ea05d0379843b2fcc0ed98b991a6e662dd2f0f722ffbb3c7f84b365
meridian-health,docs/build/meridian-phs-proof/assets/abarva-symbol-dark-28h.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,969,05e111b5db398c55d8f9379bdbccc233ebfad667a8cb459ffc752c4623eb619d
meridian-health,docs/build/meridian-phs-proof/MERIDIAN_PHS_CDAO_DEMO_TRAINING_MANUAL_2026-06-05.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,22389,57cfcf84f37d5adf1cee16e421d4b32c5ab8379404353e14fecce4f3a63e7f31
meridian-health,docs/build/meridian-phs-proof/MERIDIAN_PHS_CDAO_DEMO_TRAINING_MANUAL_SOURCE_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,11705,f61c38dd8a42ce89d76a64efa8d83d3731fc7f3ed62dfdeeb93116e73a5133ee
meridian-health,docs/build/meridian-phs-proof/MERIDIAN_PHS_CDAO_DEMO_TRAINING_MANUAL_VISUAL_QA_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1284,4b34bc3c1620cdebc12eaf581f21d70c1ebf7bc683902e217b8b1da7a8fefd20
meridian-health,docs/build/meridian-phs-proof/MERIDIAN_PHS_CDAO_PROOF_2026-06-05.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,18012,440e16adff3f1575b89587bea8c47688c3c990d6a95e0061e95a1a240987fe10
meridian-health,docs/build/meridian-phs-proof/MERIDIAN_PHS_CDAO_PROOF_PAGE_SOURCE_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,9192,f24099a1dbb15c8d15fa9df44123332ce48d9c6b705c0c4e1bc8f5edc3460c6e
meridian-health,docs/build/meridian-phs-proof/MERIDIAN_PHS_CDAO_PROOF_VISUAL_QA_2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1245,77d1dfb11c90e79e82dc91992ac58a94e99f0472e4960515fe578e8aa52a2a57
meridian-health,docs/build/meridian-phs-proof/qa/meridian-phs-proof-desktop.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2086798,1393fcbe939a1230604dc1c9331d0fb7b1a77b4132bd9f5a1429a82860daedb1
meridian-health,docs/build/meridian-phs-proof/qa/meridian-phs-proof-mobile.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1352742,8c2dc2d5990f581608cdab0d8e5f94e7706beeaa04ff3e1e5a20cd2ae1a6f413
meridian-health,docs/build/meridian-phs-proof/qa/meridian-phs-training-desktop.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3120636,973dc7296fa895100fe23b0ebbc1f8265c68281fce3b7d7f7b94736f2b8b6a86
meridian-health,docs/build/meridian-phs-proof/qa/meridian-phs-training-mobile.png,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1587238,25e16f7e5ee61cdfe7c0dd62fde284ab08c8463070fb7850ba8c115260b9dd60
meridian-health,docs/build/meridian-phs-proof/qa/training-manual-visual-qa.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3720,44ec7e530bf6cc5075380c658e5d76ef08ef33e0b8f93106ef59e639191cf5ec
meridian-health,docs/build/meridian-phs-proof/qa/visual-qa.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3351,5a5fdd820f6c82b65d29a23d3e203e0d1743101929ced08547519fe97a30cef6
meridian-health,docs/build/meridian-phs-success-brief/exemplar-move/phs-business-case.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,87888,d32bc304ec275e73055aaea45a89f7de5b606303bd4afcd4c0df523c682d773a
meridian-health,docs/build/meridian-phs-success-brief/exemplar-move/phs-discover-brief.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,73523,183b0b76a9c1b5c9bff28b53ba293d57a91afd918ff8e733f25bc599976fa6c3
meridian-health,docs/build/meridian-phs-success-brief/exemplar-move/phs-mobilize-packet.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,80932,a7eb42d2568b48740220d856b3817b89bcdc7f53d09706eb008ed8c0087673a3
meridian-health,docs/build/meridian-phs-success-brief/exemplar-move/phs-solution-architecture.html,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,105831,4f23d67da9f59a8816e4798f68f2987ca35b8541b8f4cfbccfc2571997598aba
meridian-health,docs/build/meridian-phs-success-brief/exemplar-move/README.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2557,9418ddaf9adc16895fc6b90e50b283039502b09e39dcef8b172047a8147b32bb
meridian-health,docs/build/meridian/MERIDIAN_CONTEXT_LAYER_SHOWCASE.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3429,9749896b7fb08a11e20ee8a908c0f1fde092b91df024d9ddf56144c64e04ffd8
meridian-health,docs/build/PACKET_19_MERIDIAN_SUBSTRATE_PROMPT.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,19399,efffc1374691db0a7f01ce06661e898d90b2ce2e32665588b908418ed3250bfb
meridian-health,docs/build/phs-pilot/PHS_MERIDIAN_STRATEGY_EVIDENCE_PACK_2026-06-14.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2703,b27c37a8cf8123ed455071df0113ddab526be122112442a3c763673a3e7bf7aa
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/golden-questions.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3316,06b431a44f2f15ffab772aabad54f82631b9a21db4fd5371850755f8270a4b95
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/L2-applications.template.csv,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,3717,1abf180eb1b7eb146c77f1edfa2958f73ee25db9e157c2527fe67378cb60db0f
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/L3-integration.template.csv,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2104,44441dd0601b22e6babab5499fb5c040e7c59576aa640244714a4f1aeb6596fd
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/L4-data-analytics.template.csv,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2086,69280679f6ebed5fba3ae81bdffe5fef38554839119b2fba161ff753f18568a6
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/L5-infrastructure.template.csv,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,1878,d1f5debfd0141a5866c3811233bdb0d461c9b922bb9a801b2fcf53a4f280db66
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/README.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,6499,39457768afc331204d8db3ad4019dff3fc12c208b60c42c4166727f07d0a96c4
meridian-health,docs/build/setup-admin-loader/landscape-model/tiers/meridian-M/vendor-contracts.template.csv,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,2247,b117df46a120ac7625f4f7379a700691dde1567c557b01cbbf0fdcdb34e6fd6d
meridian-health,docs/build/tenant-readiness/lakeshore-meridian-shared-readiness-2026-06-05.json,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,5856,fad0bd55709ff3d15c5c3398e5ba77ebdfce7705d55962e1a8499702f658ac98
meridian-health,docs/build/tenant-readiness/lakeshore-meridian-shared-readiness-2026-06-05.md,path,documentation,documentation,narrative-not-truth,keep-if-current-or-retire-by-manifest,Documentation may contain old claims and should not be treated as source truth.,4686,28ab21a25674cc609426417bd5d9fabfae3b68564dfa3732645b14b23102d897
meridian-health,docs/enterprise-context/generated/meridian-vnext/01-org-decision-rights.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,59135,1154aecf69c1876f24c751a3e7bf1819eb7b85349ec68239e29de85f908c9022
meridian-health,docs/enterprise-context/generated/meridian-vnext/01-org-decision-rights.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,24067,423f7886c7532e1d7ac300d5b5da2a515d93e53469d518eff05dd450a027112b
meridian-health,docs/enterprise-context/generated/meridian-vnext/02-facilities-business-units.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,86114,198cb506540acc49e901968b2849d639386450188c8bf0f55e25ddc198d1bcbb
meridian-health,docs/enterprise-context/generated/meridian-vnext/02-facilities-business-units.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,30318,dd2936826348d6a7276f039a980dc3bb79f79053484c063f05d314c734955173
meridian-health,docs/enterprise-context/generated/meridian-vnext/03-cmdb-applications-services.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,69866,943fb02a4bc6396a5de12034fa2b9e7b24a8c7b9603c1a44b5b6d32d351d4c2f
meridian-health,docs/enterprise-context/generated/meridian-vnext/03-cmdb-applications-services.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,26689,2477907e45ad170ea87d188cae6461f05b8cc8990a80f85dc20a4919b3cdb684
meridian-health,docs/enterprise-context/generated/meridian-vnext/04-ci-relationships-dependencies.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,138515,cc91cf05c5ea5b7c1006a5ff28600c546c956637ce05922c14d6c6a4a26f28c0
meridian-health,docs/enterprise-context/generated/meridian-vnext/04-ci-relationships-dependencies.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,63527,a564c766ea72de7507ed2533fc4fe4e7ac41a083929277c929cde34fddd29c10
meridian-health,docs/enterprise-context/generated/meridian-vnext/05-vendors-contract-inventory.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,31196,3b3fa96de87181ed9192f5965bffc63f9c306f03e3d35638a65fb9f494e99d43
meridian-health,docs/enterprise-context/generated/meridian-vnext/05-vendors-contract-inventory.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,16618,5bc0d5bbc11555e67d2235bfa799c7002c39b26dc139756fd819c86e014110f7
meridian-health,docs/enterprise-context/generated/meridian-vnext/06-renewal-calendar.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,18024,8594a786d5374900c09f705174ede9047b2d7edeb11ddc126c147fa5560b50f8
meridian-health,docs/enterprise-context/generated/meridian-vnext/06-renewal-calendar.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,12857,c6b643987ab005248c52683cea2f1082574863c0e6764000860186523267a979
meridian-health,docs/enterprise-context/generated/meridian-vnext/07-spend-baseline.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,67793,2bc97511ba8ddd91fb29688068c5ccdb66a23fdcddc12e2c6fad7016b60c4a0f
meridian-health,docs/enterprise-context/generated/meridian-vnext/07-spend-baseline.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,37033,d2cf63177a301e170029be018c208bebafb76748b7c292ae85ee13c11c5b4231
meridian-health,docs/enterprise-context/generated/meridian-vnext/08-policies-procedures.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,23236,d7c5bb31fba3cf9095060a4e53e26e7330502bf5b938e2b6969e774d831b8a41
meridian-health,docs/enterprise-context/generated/meridian-vnext/08-policies-procedures.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,12949,89d01f79520661f4233c525e05eccc4759dfd29b90f455ef8e5c4a678ef8786f
meridian-health,docs/enterprise-context/generated/meridian-vnext/09-incidents.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,82048,4affa8829103d31a8fa9cd6532862915315fbef5e9ff19d0e4d6677430397ce1
meridian-health,docs/enterprise-context/generated/meridian-vnext/09-incidents.xlsx,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,32562,56bd5138234212607bc5f482e624e7720e718990e6144c772537a549e2c19a00
meridian-health,docs/enterprise-context/generated/meridian-vnext/10-problems.csv,path,generated-tenant-pack,generated,generated-output,treat-as-rebuild-input-only-if-lineage-is-proven,Generated packs cannot become truth by path convention.,29144,bfd8c6105f99dbf7f5e964389a5dce2fb41f4fd80a12fb1cc0f508c14c25c320
